,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.5252301664962086,0.6214513051888655,67.5531914893617,0.7184771825396824,0.5597222223877907,0.7020833380520344,0.513194448625048,0.4444346790217312,83.87096774193549,0.8958333333333333,0.7500000074505806,0.875,0.666666679084301,0.24679183472828578,0.6519882179274576,29.411764705882355,0.6904761904761904,0.5892255951960882,0.5,1.0,0.5415090554815114,0.6760011778075546,66.66666666666666,0.5,0.0,0.0,0.0,0.7028217396515893,0.6234669836610606,61.53846153846154,0.5520833333333334,0.4285714328289032,0.5,0.375,0.5342037558763638,0.8288174074224788,42.857142857142854,0.4888888888888889,0.1666666567325592,0.5,0.10000000149011612,0.39918043688291827,0.5618106376240667,70.0,0.7166666666666667,0.7083333432674408,0.800000011920929,0.75,0.6886523552288155,0.8267320655376151,28.57142857142857,0.3333333333333333,0.444444477558136,0.3333333432674408,0.6666666865348816,0.5195918058208836,0.7400455825545578,51.30434782608696,0.4691666666666666,0.08333333333333333,0.1,0.07777777810891469,0.6506613244519389,0.6913979571561982,51.21951219512195,0.6138888888888889,0.6081168949604034,0.5527777845660845,0.8000000019868215,0.6933139702851766
10,0.9666562534944841,0.6885124513298189,68.61702127659575,0.6813988095238095,0.4477994268139203,0.6500000022351742,0.3959325446436803,0.4631560113544325,83.87096774193549,0.7916666666666667,0.375,0.5,0.3333333358168602,0.8525901199431013,0.6344538801793418,29.411764705882355,0.7888888888888889,0.5892255951960882,0.5,1.0,0.5329453626414986,0.6343385490598249,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.7213810609336476,0.6145323359622016,61.53846153846154,0.8229166666666667,0.5666666775941849,0.5833333432674408,0.625,0.5446708016282115,0.8779143125151385,42.857142857142854,0.65625,0.0,0.0,0.0,0.6707284031321106,0.6854532177954262,50.0,0.90625,0.0,0.0,0.0,0.36477292336818307,1.362346944866818,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.4918160304355081,0.9193430366520646,53.04347826086957,0.5469047619047619,0.055555556217829385,0.08888888955116273,0.044444445768992105,0.563939591225697,0.7237448815839199,43.90243902439025,0.6027777777777777,0.4819143936038017,0.375,0.7916666666666666,0.6429188306986133
11,0.9778493966861613,0.7548100185655369,66.48936170212765,0.7234374999999998,0.5274801651636759,0.7263888940215111,0.4881944501151641,0.5647361881058569,70.96774193548387,0.7916666666666666,0.6047619208693504,0.5500000007450581,0.7916666716337204,0.33463076356522475,1.8378847873122153,29.411764705882355,0.6968253968253967,0.5892255951960882,0.5,1.0,0.9177289626883628,0.9061944420007675,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.4993332568724122,0.9085369355586823,61.53846153846154,0.49166666666666664,0.1666666567325592,0.5,0.10000000149011612,0.3333818674524269,1.3263626008743545,42.857142857142854,0.8333333333333333,0.0,0.0,0.0,0.2255238104148803,0.6397276447773377,40.0,0.5833333333333333,0.0,0.0,0.0,0.46615999364126753,0.9280641026458797,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.3793115821878831,0.9311636385126334,46.08695652173913,0.6053571428571429,0.5083405554294587,0.453809529542923,0.7219047685464223,0.4293020735867111,0.6739099832345545,41.46341463414634,0.5888888888888889,0.4157407532135646,0.3591269925236702,0.6111111144224802,0.6924645332120043
12,0.12007451925031139,0.8736341415764659,65.42553191489363,0.67078373015873,0.3285714325805505,0.5486111119389534,0.24494047835469246,0.5266408539236621,80.64516129032258,0.890625,0.7000000029802322,1.0,0.625,0.44340269577011426,0.6247755564815406,29.411764705882355,0.8125,0.29629630347092945,0.20833333333333334,0.6666666666666666,1.1393256555773117,0.6573773416173027,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.3642334324869307,0.6199206609183304,61.53846153846154,0.7666666666666666,0.45000000298023224,0.75,0.3333333432674408,0.4536745483280458,1.3006786175746379,42.857142857142854,0.8888888888888888,0.0,0.0,0.0,0.11723373927887931,0.5638465713483523,70.0,0.65,0.2857142984867096,0.5,0.20000000298023224,1.0460392356654526,0.640095947286655,71.42857142857143,0.75,0.75,0.6000000238418579,1.0,0.9831950921632829,0.8359884057983673,56.52173913043478,0.5811111111111111,0.5096104065577189,0.49460318088531496,0.5733333388964336,0.6312754137241157,0.6779819450522626,63.41463414634146,0.5513888888888888,0.2777777810891469,0.5,0.1944444477558136,0.6652658632150439
13,0.45736131105637806,0.8934688964500206,56.38297872340425,0.6448164682539682,0.5803372586766878,0.49871032622953254,0.7666666669150194,0.484296969351853,74.19354838709677,0.8333333333333334,0.5928571373224258,0.5416666716337204,0.6666666716337204,0.29885054878053846,0.8556269497289013,29.411764705882355,0.8333333333333334,0.600000003973643,0.5,1.0,0.5060340104353538,0.7053301609604814,66.66666666666666,0.7083333333333333,0.3333333432674408,0.25,0.5,0.692913892540278,0.7481588632970836,69.23076923076923,0.65,0.654545471072197,0.5416666567325592,1.0,0.6469617589852664,1.1830318303890448,42.857142857142854,0.8666666666666667,0.0,0.0,0.0,0.49678110086810856,0.5253776369678017,70.0,0.7166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.5231152443871934,0.7627075613911517,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.4906123177966009,0.9256480655289561,47.82608695652174,0.5019444444444444,0.4793795148531596,0.43206349909305575,0.6211111148198446,0.822599319573661,0.7347056570014094,51.21951219512195,0.5645833333333333,0.43134920795758563,0.4222222293416659,0.4694444537162781,0.3209075973463552
14,0.8458611560935719,0.7380101606858046,65.95744680851064,0.6920882936507936,0.522267322987318,0.7013888917863369,0.4717261965076129,0.5440701107800269,83.87096774193549,0.7239583333333334,0.5000000149011612,0.75,0.375,0.1074996994039248,0.6572098827327663,29.411764705882355,0.8111111111111112,0.31515152255694073,0.20833333333333334,0.6666666666666666,0.7609113119952763,0.6517778165150545,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,0.6319815319738303,0.7877524137412929,69.23076923076923,0.71875,0.800000011920929,0.75,0.875,0.31101763730281934,2.10325552803101,42.857142857142854,0.8333333333333333,0.0,0.0,0.0,0.5863826029219383,0.6128056352378735,60.0,0.90625,0.800000011920929,0.75,0.875,0.4242677390195245,1.0322496606907428,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.451721876306589,1.0917806986468401,45.21739130434783,0.4921428571428571,0.5568609287341436,0.45079365571339924,0.8311111132303873,0.3384864852216272,0.782880100645077,63.41463414634146,0.5222222222222223,0.30000000695387524,0.4333333373069763,0.2527777850627899,1.3115541755518199
15,0.5452708197294548,0.6769841056633615,64.36170212765957,0.7247271825396825,0.5552519323925177,0.6027777797232071,0.5875000090648731,0.700541325150131,74.19354838709677,0.9083333333333333,0.2916666716337204,0.5,0.2083333358168602,0.8590716307101611,0.6572411355184031,88.23529411764706,0.8333333333333334,0.5333333412806193,0.5555555621782938,0.5555555621782938,0.36649448302782417,0.6945760848838416,55.55555555555556,0.55,0.3333333432674408,0.25,0.5,0.689443519122905,1.3248271862529857,46.15384615384615,0.6875,0.6190476417541504,0.45000000298023224,1.0,0.14405988221425384,0.8012667199005767,57.14285714285714,0.6041666666666667,0.550000011920929,0.625,0.5,0.38371393195470554,0.8380170372215312,50.0,0.46875,0.0,0.0,0.0,0.2422151403395996,0.912367938991095,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.7554383442417619,1.4277075223586297,53.04347826086957,0.5086111111111112,0.05333333412806193,0.06666666666666667,0.044444445768992105,1.3334004989886512,0.7180358951583035,60.97560975609756,0.5411706349206349,0.3507936547199885,0.5500000019868215,0.3194444502393405,0.9411206346754636
16,0.21899663272118342,0.9068444650987573,64.36170212765957,0.6960317460317461,0.4355158781011899,0.5909722273548444,0.3921627023567756,0.5118102280824846,83.87096774193549,0.8248511904761905,0.5500000044703484,0.75,0.4791666716337204,0.11520490597519763,0.5792813013826174,41.17647058823529,0.8333333333333334,0.3333333233992259,0.2261904776096344,0.6666666666666666,0.5252258199559108,0.6611581053129394,55.55555555555556,0.45833333333333337,0.5,0.5,0.5,0.6900754992576577,0.6799301831855789,53.84615384615385,0.7666666666666666,0.5555555820465088,0.5,0.7000000029802322,0.40764604809952565,0.8409212891157111,57.14285714285714,0.71875,0.4285714328289032,0.5,0.375,0.2836428933978695,1.0719117223762267,50.0,0.90625,0.0,0.0,0.0,0.4998862004330754,1.8998087793114453,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.2921012293118501,1.1609200087157854,43.47826086956522,0.4922222222222222,0.24222221771876018,0.2888888895511627,0.2466666708389918,0.18542043368728206,0.7722609513829582,58.536585365853654,0.5701388888888889,0.2817460348208745,0.3888888905445735,0.23333333432674408,0.6669300701446603
17,0.06408449909567672,0.8373198404014658,65.95744680851064,0.6966765873015873,0.5270622968673706,0.6756944494942824,0.4694444512327512,0.5795576964467657,67.74193548387096,0.8166666666666667,0.5708333402872086,0.5041666775941849,0.7083333358168602,0.4336250224322895,1.0357125599879742,29.411764705882355,0.7222222222222222,0.600000003973643,0.5,1.0,0.3218539899134032,0.7111741734955589,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,0.5772566081101188,0.827373526430348,53.84615384615385,0.7083333333333333,0.3333333432674408,0.30000001192092896,0.375,0.19174133225289916,0.9256473713431677,50.0,0.6777777777777778,0.3928571492433548,0.75,0.2666666731238365,0.0607547111121529,0.5582725511242201,70.0,0.65,0.3333333432674408,0.375,0.30000001192092896,0.31951755222543526,2.333879686145262,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.4967498048027186,1.107912717040753,46.08695652173913,0.4512698412698413,0.49932661255200705,0.41492064197858175,0.7044444491465887,0.6546402504811363,0.8916024931863417,43.90243902439025,0.5291666666666667,0.5259259343147278,0.47500000645716983,0.6305555577079455,0.6092445364224599
18,0.06768069218531529,0.9803684107466796,67.02127659574468,0.7435763888888888,0.5951388974984487,0.6451388920346895,0.6367063540965319,0.5686746955710154,70.96774193548387,0.7416666666666667,0.4970238208770752,0.4750000014901161,0.6500000059604645,1.3805100551296554,0.9160173488631081,35.294117647058826,0.8125,0.3055555621782939,0.2142857164144516,0.6666666666666666,0.4635473449040595,0.6327892496568127,55.55555555555556,0.5,0.6666666716337204,0.625,0.75,0.6483425710615581,0.8107032915326889,53.84615384615385,0.43333333333333335,0.5000000149011612,0.5000000149011612,0.5000000149011612,0.009967482937041862,1.1156063686696283,42.857142857142854,0.375,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.08360698948239312,0.4741001128098218,80.0,0.65,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.3837834332562311,1.3418373037501776,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.22425236992061562,1.0414984957984463,52.17391304347826,0.523611111111111,0.3823953906695048,0.46111111640930175,0.3822222252686818,0.4815935718116783,0.8354658846839336,56.09756097560976,0.6041666666666666,0.32592593630154926,0.41111111640930176,0.33888889104127884,0.25035935334606474
19,0.32312946218938765,1.1129951613040332,54.25531914893617,0.6166666666666666,0.6316380438705286,0.4983135002354781,0.960416667163372,0.4555940193438795,80.64516129032258,0.7791666666666666,0.505952388048172,0.625,0.4375,0.19979521943009934,0.5626798296023804,47.05882352941176,0.8333333333333334,0.3333333333333333,0.23333333432674408,0.6666666666666666,0.278010402896816,1.2202040765385203,33.33333333333333,0.31666666666666665,0.27272728085517883,0.1875,0.5,0.18502288891759433,1.0079842271665407,76.92307692307693,0.7166666666666667,0.8035714328289032,0.675000011920929,1.0,1.2510900168364698,0.8722940437876562,57.14285714285714,0.7916666666666667,0.5833333432674408,0.75,0.6666666716337204,0.05091528206853969,0.47983741305335315,80.0,1.0,0.7777778208255768,0.6500000059604645,1.0,0.3564701322610123,1.0326167269254454,28.57142857142857,0.4166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.3061169023517725,1.1303809661639652,52.17391304347826,0.48416666666666675,0.4275805751482646,0.44111111561457317,0.4622222234805425,0.20039251510327913,0.8442924627882638,48.78048780487805,0.4930555555555555,0.3261904815832774,0.3611111144224803,0.3166666676600774,0.7963278587547596
20,0.5803318153796598,0.9675959423437103,64.36170212765957,0.6826636904761904,0.5509920703868071,0.6486111171543598,0.5347222269823154,0.8472706172665725,80.64516129032258,0.8958333333333334,0.5166666731238365,0.75,0.4375,0.07707298227720775,0.6969615029865333,35.294117647058826,0.8333333333333334,0.3333333233992259,0.2261904776096344,0.6666666666666666,0.27881686052098964,1.072771301570265,33.33333333333333,0.41666666666666663,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.3084581526459549,1.0395592938033427,61.53846153846154,0.875,0.5,0.5,0.5,0.02571003664330192,1.3587691937007722,50.0,0.625,0.36666667461395264,0.75,0.25,0.014682927609430414,0.9897988717598987,60.0,1.0,0.5,0.5,0.5,0.3912437379047841,1.9214862799464323,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.2107949472776473,1.3807016462281776,49.56521739130435,0.5425,0.3188888907432556,0.4500000019868215,0.2788888901472092,0.17829214959520548,0.756954020846299,58.536585365853654,0.5763888888888888,0.3563492049773534,0.4444444527228673,0.3166666676600774,0.5647565864715289
21,0.30478802081288225,0.9140947754547881,59.04255319148937,0.6746527777777778,0.5660503978530566,0.5347222282240788,0.6868055605640014,0.9562188554998597,70.96774193548387,0.9166666666666667,0.125,0.25,0.0833333358168602,0.05649011111657737,0.5095798603605701,88.23529411764706,0.8333333333333334,0.5,0.4444444477558136,0.6666666666666666,0.6528593281344033,0.9376676777035003,44.44444444444444,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,0.74940421095772,0.8314671236737011,76.92307692307693,0.5833333333333333,0.7777778208255768,0.6500000059604645,1.0,0.009007528985640818,1.0190716034248348,50.0,0.53125,0.5178571343421936,0.5416666716337204,0.5,0.3756119888238735,0.9350130737693825,60.0,0.5833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.3650953498702803,1.3287303849312317,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.038547081275968544,1.453740225343681,47.82608695652174,0.45373015873015876,0.15682539542516072,0.2444444457689921,0.13000000218550364,0.29481066626579383,0.9379624732420978,63.41463414634146,0.6305555555555555,0.3629629661639531,0.5833333333333334,0.30833333482344943,0.2580630527322232
22,0.32621992006189493,1.2130372023945226,56.91489361702128,0.6110119047619048,0.5222943859795729,0.5056547702600559,0.6062500091890494,0.35110127319763024,90.32258064516128,0.890625,0.7142857164144516,0.75,0.6875,0.019108282608109175,0.38791492832676777,88.23529411764706,0.8055555555555555,0.8888888955116272,0.8333333333333334,1.0,0.4963231234687175,0.8769068380910774,44.44444444444444,0.45,0.222222238779068,0.1666666716337204,0.3333333432674408,0.5473139981265206,1.1409309345319145,53.84615384615385,0.6666666666666666,0.48571427166461945,0.5,0.5000000149011612,0.7940662051643855,1.0763280081031383,50.0,0.625,0.222222238779068,0.3333333432674408,0.1666666716337204,0.23778336568208833,0.7360339895439678,60.0,0.9375,0.20000000298023224,0.5,0.125,0.20393974607389945,1.2351381665614942,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.09509239550532587,1.508577915114061,50.43478260869565,0.5430158730158731,0.3624338666598002,0.36746031840642296,0.3955555607875188,0.15424282494001348,1.4415123520738147,46.34146341463415,0.501984126984127,0.5193602790435156,0.5126984193921089,0.6230158805847168,0.5369966431758896
