,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6828472062144749,0.044002395704948925,53.400000000000006,0.04352324863142458,56.599999999999994,0.7185656551961752,0.043285543162665176,59.8,0.6875490047452805
1,0.519140598306298,0.03271696709489237,78.0,0.0369256112928727,72.8,0.8180824649130348,0.03257184786498822,75.4,0.7831196975263608
2,0.84779463512297,0.027281350174488555,81.39999999999999,0.028759377568284783,78.60000000000001,0.3444096462935144,0.025366929572315705,83.0,0.361778311359834
3,0.15431836423317372,0.023587462787972236,82.8,0.020742805037990912,86.4,0.11130211796754261,0.0192540002828526,87.4,0.267772594331629
4,0.0481011615165922,0.022481771081360853,83.8,0.018897709410212845,87.4,0.2252979789312665,0.01795235237996233,88.2,0.26201437226417085
5,0.6516337586439378,0.026010769923409893,85.2,0.024246175049630052,83.0,0.10212127869315504,0.019817365694745355,86.4,0.4094679781649653
6,0.1547834606989978,0.021075887730474488,87.4,0.0158137983041741,90.0,0.1342317084282444,0.01588773490865184,88.8,0.2731619781914635
7,0.5590949880250223,0.02188551119678801,84.8,0.015665707937991706,90.0,0.08341937237843562,0.015923259252160288,90.0,0.047658981513061166
8,0.5932043832852449,0.022568939194862837,88.6,0.016956067168707387,89.0,0.43057966262501673,0.01841680326458988,88.0,0.3815301069701559
9,0.09541810047455317,0.02897311237077558,85.8,0.02635307843038523,83.6,0.23738858116814954,0.026341846408044954,85.0,1.033324147619129
10,0.42165449806508737,0.020697847926915723,87.6,0.01503936083313443,90.4,0.09662988593464328,0.0157596472943948,90.4,0.31317512653275187
11,0.7762989900102347,0.03699130398085271,75.0,0.035618279742494666,77.8,0.7448221392070918,0.03776701185670225,79.4,0.4986197439755462
12,0.10969534489564861,0.021594840025246576,89.0,0.018035991428284274,90.0,0.10878554918598891,0.01833828091534897,90.0,0.3860573001943017
13,0.028585709150759735,0.021855362290236102,88.0,0.015310762095286874,90.60000000000001,0.30953304641699164,0.013432369946524381,91.0,0.04863221861456968
14,0.0597736292872186,0.023299499114587674,88.8,0.015235011066003851,90.8,0.18247315379561127,0.01434926421625184,91.8,0.18583035476444004
15,0.13483525761028262,0.029234711011206935,87.0,0.018093048207992096,89.2,0.04669810377938682,0.016160889973621608,91.60000000000001,0.15701671641737508
16,0.18565856358170504,0.020953584086383897,88.8,0.01484177115184143,90.60000000000001,0.3308791215950097,0.013298695636266657,91.2,0.12879464676358718
17,0.21522762122090702,0.024289816617988055,86.2,0.01999498147035342,89.60000000000001,0.05894611634051081,0.016231344181267218,89.60000000000001,0.14650894395364827
18,0.2194549877517481,0.022877198454937717,88.0,0.01910248201411829,89.60000000000001,0.2269436730605791,0.015804973472953072,89.4,0.047379928826629496
19,0.279988537008352,0.030464791794295936,87.0,0.021808114480893308,87.2,0.171296289655961,0.0207372640165298,88.4,0.10250754490394583
20,0.2543166442991032,0.02251621389720035,88.4,0.017193943340047473,90.0,0.08518363173415763,0.015166498116958218,91.2,0.13024649315835424
21,0.10361085599921016,0.022808737180061784,87.4,0.014462327049499495,91.0,0.22923000020356704,0.014975167807679077,91.4,0.042660011865440314
22,0.1532817321037354,0.02436256018491182,88.8,0.015446289760177754,90.0,0.17103860495005588,0.013641367153021102,91.4,0.41130113719127254
23,0.08359340377354066,0.0427787903782313,83.2,0.0442909445777828,78.60000000000001,0.29987986387368787,0.024074276676592784,89.4,0.17469535939583308
24,0.019872572969809613,0.02683541038678487,87.2,0.021589780354334173,87.4,0.2647555943514801,0.017254777918110212,90.60000000000001,0.10546792585387116
25,0.220886251858742,0.029298527038184474,85.8,0.024565493959663218,87.0,0.36191829117384144,0.02324547901037801,89.2,0.1669110517104224
26,0.03169918492378616,0.02901703409008987,88.0,0.021570216136233174,88.8,0.059332528899776485,0.017076639158783092,90.8,0.0347841244302537
27,0.1096528473935955,0.026212695351394217,87.6,0.01799988297552236,91.0,0.12856416992479286,0.01815225387229209,90.8,0.14550239057486553
28,0.04727777394726595,0.05146111232048422,80.60000000000001,0.02242402592101754,88.4,0.01642752829028491,0.025977949071508848,90.0,0.07294838379303137
29,0.08445706119368962,0.028863028190997394,85.8,0.03324268193641837,83.6,0.05506949824780889,0.03813749062470654,82.8,0.4041795635550535
30,0.29121384144313445,0.02848019455797682,89.2,0.02042815926454304,91.4,0.12723575399367737,0.020061528966314295,90.60000000000001,0.2524687547264359
31,0.17575654205809382,0.02697242863815583,89.0,0.016471103037539982,91.60000000000001,0.03851301092105404,0.016164380137686413,90.8,0.03749451761013917
32,0.07294817165034435,0.030409827183289908,86.8,0.01924707888791096,90.4,0.049008246639507605,0.020253375034940357,91.0,0.19034296876736873
33,0.03400815251192186,0.027784931739871423,89.60000000000001,0.021063289505644598,90.0,0.014554487426130754,0.021610668436325687,90.8,0.204219082413859
34,0.10494452134722396,0.03128063555885124,88.6,0.0239255122963347,89.0,0.2291436038643056,0.022768796458721145,90.4,0.13047345907822863
35,0.37550659706056866,0.031865327259955264,87.8,0.025736919792008518,88.8,0.021980433720259273,0.02178671092243608,90.8,0.3241867806424529
36,0.004850397869835761,0.030557413419535343,87.4,0.023020637775216537,89.0,0.11798742519350186,0.02228815088320511,91.4,0.12063991480501866
37,0.46197628106058214,0.04055525570592707,86.6,0.024100382899957196,90.4,0.029021293293196568,0.021146938820269662,90.2,0.04523963353437344
38,0.03273888871042126,0.04431371204445238,86.4,0.028205836956187433,89.8,0.009883804405644694,0.030630595870658726,90.2,0.0508270197969272
39,0.2659798121135421,0.04041569061066454,86.2,0.025770393771735366,90.4,0.24097870008390945,0.02521479072612989,89.8,0.044312124856030956
40,0.270322431477997,0.04144731457941294,87.4,0.02608707396989664,89.8,0.002854390144553161,0.021968054431002793,91.4,0.06315764112845759
41,0.19408300835221573,0.04414963462621606,86.8,0.030063537353283685,91.60000000000001,0.006852954602704359,0.024847265452570745,91.2,0.0008838778106323357
42,0.11300582118019491,0.03832132811690029,86.0,0.023243916423496404,90.4,0.006179538025232498,0.01928341170339489,90.60000000000001,0.07414043152176646
43,0.24974615423768098,0.042366163874113356,89.2,0.027563885684546707,90.4,0.005092417832702949,0.021532273847534377,92.0,0.007447467485827712
44,0.24993269644627936,0.038746831210964866,88.6,0.03873535036482148,85.8,0.02495249709521,0.027279562467372866,90.0,0.0030762346306374214
45,0.36850279749790266,0.04232095692476456,88.4,0.024750358983995413,90.8,0.0010954834790841898,0.028962592820032582,91.2,0.14710110599287796
46,0.3197242988778717,0.05390571711330466,84.2,0.028054908447720874,89.4,0.27052215658973616,0.024927717667435255,90.4,0.8534592727279791
47,0.20788256403942554,0.03501383180315995,86.8,0.02635403771545922,89.8,0.021454126880216747,0.018909085402877477,90.8,0.07002771430105523
48,0.0020953158353022466,0.04605744985936276,87.0,0.03199003958341244,89.60000000000001,0.007684227761620994,0.02108513465655151,91.8,0.09642212106309708
49,0.448804641068431,0.048933855096776,84.8,0.033261164760724236,89.0,0.00216231829121561,0.0269169388825549,90.60000000000001,0.060759895205979755
50,0.007717488719511203,0.05488727939434388,86.0,0.028771898790194227,88.8,0.0035898206241062446,0.03045172038204384,89.0,0.0020293059549852913
51,0.0012955493869687155,0.05116261542589415,88.2,0.032390068001332,90.60000000000001,0.19121835702610404,0.032762868045199275,92.0,0.003952261057091318
52,0.0010290596753589195,0.05269049672109913,88.2,0.031069513990404092,91.4,0.004885994052218133,0.028256720946925894,92.0,0.004008547502033543
53,0.0033409505306085936,0.05090471138246028,86.4,0.02909921754610417,90.2,0.15439637106796802,0.025844587240672415,90.4,0.5571958172799376
54,0.010154944655088689,0.04771718840720325,88.6,0.034686401568353786,90.4,0.028960238574162734,0.032665188925329665,92.2,0.19954641825823596
55,0.10247068482040494,0.04966918614096297,84.8,0.029372175784735034,90.8,0.0016921125919430898,0.02672060259710124,90.2,0.15642860943415499
56,0.002670713231198096,0.051027369141585587,87.8,0.03512301492691449,89.8,0.05122577681529222,0.02968989910967535,91.4,0.0009828804370607717
57,0.03761072132800335,0.05802454347796407,86.6,0.030375800651501465,90.0,0.0014750626413512773,0.029993884853466664,90.0,0.0004298503359797505
58,0.0004904556951409976,0.06367067710334005,86.6,0.037814025740677666,90.4,0.001999624602102055,0.03721807824363846,90.60000000000001,0.0007826643971883933
59,0.015500223616334704,0.049851170535082465,88.0,0.04195838161884103,87.8,0.4555172925526767,0.02495726597371494,91.4,0.1506001986235574
60,0.2883238301107004,0.06019186156829869,85.2,0.04398142660961988,88.0,0.0010848356086590673,0.030325481755394,90.4,0.9896813903009039
61,0.0004622946722434814,0.05324807918998874,86.2,0.03500708200563004,89.0,0.02897486086289779,0.029240628879566983,90.2,0.7786232098058324
62,0.01528178837897337,0.06639614332037763,83.6,0.05692149352154595,84.8,0.0014146836706477044,0.07815513630559656,81.2,0.012016765125437793
63,0.007133094318698503,0.0522155629558795,88.4,0.03939308843335571,89.8,0.0011053649281490463,0.03962511089642785,90.60000000000001,0.012575241593710894
64,0.4398550625632574,0.054587450779004044,87.6,0.0612395878379746,85.39999999999999,0.0016352737347530134,0.03573344685131344,90.60000000000001,0.0027023010515931276
65,0.09923923370443266,0.04951664967026535,88.4,0.03597004271155117,90.0,0.00034621281863141584,0.038341338084274326,90.60000000000001,0.1895599789437865
66,0.004670162600270175,0.06106353207385329,87.2,0.04289284098763006,90.60000000000001,0.003286573769635269,0.042495874590258324,90.2,0.0004896137013042678
67,0.0003157209772325062,0.05879983971512604,87.6,0.05149260608387091,89.0,0.001139234405996406,0.04443887017111646,89.8,0.0017858947166927476
68,0.0019899433167650518,0.05554592127068868,86.0,0.03760105216245033,87.8,0.000416811982545349,0.033209922296661754,89.8,0.006361647389817101
69,0.15118957244236061,0.04726940155059388,86.0,0.0288922409071521,89.60000000000001,0.15162887301204858,0.030736946363531872,90.8,0.3537558633499521
70,0.011008949358642415,0.05624113165385647,87.8,0.036475148180248225,89.8,0.0020987934142114935,0.02986741802952329,91.4,0.06772662528482035
71,0.004029965706743608,0.08568827139425875,84.2,0.06879068218530872,85.0,2.0847720543956676e-05,0.06825167226149992,83.6,0.003008672093717352
72,0.00045973592512278514,0.06577692351442596,87.6,0.03625898023637751,90.4,0.016182408188808683,0.04004976370242436,90.2,0.08579379552360838
73,0.0008023784132555753,0.06793475492446166,86.6,0.0405267615201017,89.8,0.015426910523515334,0.04464806370525452,89.2,0.16911367074278838
74,0.3506458314723102,0.06821096098159422,88.2,0.04342464757542912,89.4,0.0012540770900170061,0.06058784249105433,86.2,0.017276006286338685
75,0.009282814189504081,0.056188823379382184,85.0,0.058259840013138414,82.19999999999999,0.19934840508092164,0.049945962205924996,87.0,0.004730180379913164
76,0.0011432966513406034,0.0709622467229644,85.39999999999999,0.0406032522727169,89.2,0.0034606773094607805,0.03571000737345316,91.2,4.590760013059597e-05
77,0.0416789598573494,0.06553406775807878,87.0,0.04894856493821285,89.0,0.0007538760297354091,0.04266413935597573,91.2,0.0018399317132060682
78,0.0003641582091653531,0.06026465847339582,87.4,0.04379460915329409,90.2,0.15637409505428665,0.03418675315378862,90.8,0.1931606011700545
79,0.000363801873480089,0.06699171706613032,88.0,0.0575933760256662,88.8,0.1778358153896008,0.0406490237608485,91.2,0.02708656511856591
80,0.00020664314294036875,0.06605216054678086,88.2,0.04910214904103013,89.60000000000001,0.003089719625458512,0.04325880433685138,90.8,0.00020872461767090287
81,0.0005714617610803501,0.06875881468396104,87.4,0.06234897686538336,88.0,2.9073178912575423e-05,0.04867597801029259,90.4,1.0932624706362067e-06
82,0.16114546099711535,0.05606329723972409,86.8,0.042258993264625164,90.0,0.15817752546976474,0.04110389544567865,89.4,0.6583314769092763
