,ADHD,ADHD,ADHD,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.696747498869257,0.09007734628598578,55.65217391304348,0.09282188683158092,57.67195767195767,0.7603356503785619
1,0.5712527574122254,0.09419543412022266,55.65217391304348,0.09455124062200669,53.96825396825397,0.4535038794917322
2,0.5294704656806815,0.08546097440532278,60.86956521739131,0.09256149433952782,57.67195767195767,0.4329174220836008
3,0.961573327996323,0.08806028648493441,65.21739130434783,0.1074270813049851,56.08465608465608,0.28667131178895267
4,0.41633124954921685,0.09792654766425302,64.34782608695652,0.12708796658790905,55.55555555555556,1.781451103641115
5,0.2225597728393592,0.09524652134590664,60.0,0.16669431114988764,56.613756613756614,1.174011320176262
6,0.2942247424991762,0.1100586697531264,66.08695652173913,0.13572195379762814,57.14285714285714,0.10468876046314463
7,0.5188816681483871,0.13248160499426617,51.30434782608696,0.16870605077660253,53.96825396825397,1.4917522820472793
8,0.22220526597412413,0.1781385449602271,57.391304347826086,0.15711427363089608,59.25925925925925,0.04027799846896543
9,0.07329319840636699,0.1777063698824626,58.26086956521739,0.20079201954730666,57.14285714285714,0.0013078774252105192
10,0.05499031233054176,0.20578107577402666,55.65217391304348,0.1781616383252169,57.67195767195767,0.06713406300445633
11,0.0014660967520174057,0.23112922520198578,58.26086956521739,0.25169494726362923,53.96825396825397,0.006036649175372943
12,0.034841221416384974,0.26203231903033947,56.52173913043478,0.22958549123938782,59.25925925925925,0.09130850583947046
13,0.012971191683356207,0.27372553347871736,53.91304347826087,0.31086063066018765,60.84656084656085,0.012380895987624724
14,0.21397887305227026,0.26753259529423673,57.391304347826086,0.3046419895623009,59.78835978835979,0.0028093971308600627
15,0.004089455143523783,0.31300815313415864,56.52173913043478,0.3343980124167703,58.201058201058196,0.0014694226504311232
16,0.008720495254919264,0.32789839019410294,57.391304347826086,0.33528026953432327,56.613756613756614,9.981825779931136e-06
17,0.0010750074989966656,0.4062665776014803,59.130434782608695,0.3492626650978341,56.613756613756614,0.0011228628697739888
18,0.008376897169122256,0.3807811472321157,57.391304347826086,0.3762510261871419,55.026455026455025,0.0002602596914204207
19,0.0003189800550188484,0.3918985755963603,57.391304347826086,0.380376240225934,57.14285714285714,0.00010305029617697057
20,0.0006951944411653071,0.36410077750988085,59.130434782608695,0.37444138784619535,55.026455026455025,5.53326034530311e-06
21,0.000271171360051341,0.3753640290385335,58.26086956521739,0.3814735355424308,55.55555555555556,6.011193170275576e-07
22,1.2087384051530042e-05,0.3761870395469737,59.130434782608695,0.3826699497513405,55.026455026455025,4.147446955711158e-05
23,3.1579275869329784e-05,0.3867657819455744,59.130434782608695,0.3891074881613278,55.026455026455025,0.0006870501146548928
24,8.014735096874542e-05,0.374331562519743,59.130434782608695,0.3961159985955391,56.08465608465608,0.0007175365255152039
25,0.00011091966214465956,0.3873610138537321,59.130434782608695,0.39910020778214783,56.08465608465608,1.5410502786049428e-05
26,0.00045163296489839235,0.3829881205273984,59.130434782608695,0.401512406751714,55.55555555555556,0.00042432522746721447
27,0.00020691165422869642,0.397063219895662,59.130434782608695,0.40368285280250454,56.08465608465608,9.702129708914507e-06
28,0.00013184183869572805,0.40610763312481746,59.130434782608695,0.4110302628016824,56.08465608465608,1.8847907989921726e-08
29,3.493307259929913e-05,0.4301267382760434,60.0,0.4049978389523751,56.08465608465608,6.314101558876052e-05
30,3.5071116869502035e-05,0.43084066830866974,59.130434782608695,0.4087949493677649,56.08465608465608,0.00033288734635474824
31,2.956192082688198e-05,0.42815959705086754,59.130434782608695,0.409513207601659,56.08465608465608,6.019493230849851e-06
32,0.00011718614009541507,0.42852877066077383,60.0,0.4118955313665339,56.08465608465608,0.00017231963496471561
33,0.00015521398997035514,0.42731135588137825,60.0,0.4167990100596558,56.08465608465608,4.440892098500625e-16
34,1.2777332439424953e-05,0.4051482744293203,59.130434782608695,0.4150666869176038,56.08465608465608,2.5175012822295953e-06
35,0.00010935046530520644,0.41268873333233175,60.0,0.42018105843358405,56.08465608465608,2.1222455009264793e-08
36,7.530683671990076e-05,0.42443499609725904,60.0,0.41990141663593183,56.08465608465608,2.412976511119444e-07
37,0.0002038354556119837,0.4128246385610146,60.0,0.42567972587292524,56.08465608465608,1.4956082977792566e-06
38,5.705862010756276e-05,0.4264034762974005,60.0,0.43486640458705045,56.08465608465608,2.3855534569192783e-06
39,5.267397660910522e-05,0.4305844920793158,60.0,0.433713141650963,56.08465608465608,8.16074201691599e-06
40,0.00011471289239617926,0.41955415534839274,60.0,0.4309872740619905,56.08465608465608,6.333119580302268e-10
41,5.331445630054513e-05,0.45766118415935864,60.0,0.4287538688547007,56.08465608465608,1.2683656726057296e-06
42,5.016555268579279e-05,0.45500144983712393,60.0,0.43250755792011764,56.08465608465608,2.5757397129276313e-06
43,6.075113260618696e-05,0.4408288611727133,60.0,0.4377052404899064,56.08465608465608,5.754096182824998e-06
44,1.1534312355181107e-05,0.44377128993135195,60.0,0.4365885102163896,56.08465608465608,2.0702081099975252e-05
45,2.171280981489337e-05,0.43107295819190367,60.0,0.4514424969775672,56.08465608465608,4.29889012552423e-07
46,2.3604857411551893e-05,0.4348476587929255,60.0,0.44027552469527476,56.08465608465608,0.00021097648220947052
47,2.4082468146900512e-05,0.5066921887783692,60.0,0.4440399749301659,56.08465608465608,1.4958675264054728e-05
48,1.7097228795647822e-05,0.4370073234075139,60.0,0.4421513742164863,56.08465608465608,1.3794419825123569e-08
49,2.326242718337361e-05,0.4445610185801786,60.0,0.4500652956860379,56.08465608465608,0.00015967653393134367
50,1.0103641444351397e-05,0.5002532707933693,60.0,0.4494864811217973,55.55555555555556,2.3823411010227858e-05
51,7.4337087699192125e-06,0.4505728157520779,60.0,0.45941762665062474,55.55555555555556,7.396840235863637e-06
52,1.7185405546821476e-05,0.5054060661215767,60.0,0.45214355591964733,56.613756613756614,1.2764004873613763e-07
53,1.8471155020264684e-05,0.45717788870175036,60.0,0.457695479715693,55.55555555555556,4.0106386990616065e-06
54,8.97775784319866e-06,0.47163322509512845,60.0,0.45817166633288803,55.55555555555556,3.8168716485159603e-07
55,4.485815342204345e-06,0.5181100087106023,59.130434782608695,0.46233811674444864,55.55555555555556,1.1317495697803922e-05
56,7.2148833680925536e-06,0.4646983683993566,59.130434782608695,0.46451381191064234,55.55555555555556,3.6792550308431665e-06
57,2.1813733245424647e-05,0.4584431180929639,60.0,0.4791270212207889,55.55555555555556,1.1560419288427423e-11
58,1.938177852085148e-05,0.5138993987135405,59.130434782608695,0.47261699040025446,55.55555555555556,9.046898952664974e-06
59,6.047882769995628e-06,0.47745749500437995,59.130434782608695,0.4777401681307481,55.55555555555556,2.411225962210088e-07
60,1.3264745263215285e-05,0.487326132128167,60.0,0.4849910257476655,55.55555555555556,7.652886079460329e-07
61,3.0968419995976844e-06,0.48180415870157256,59.130434782608695,0.47562591398592996,55.55555555555556,1.5156787893536362e-05
62,2.469365767259462e-05,0.49303677322999107,59.130434782608695,0.48626863150905836,55.55555555555556,3.80798584365752e-05
63,9.397416187911706e-06,0.5085016008936516,60.0,0.4841379224483426,55.55555555555556,1.0259932964071942e-05
64,2.263566815538278e-06,0.5147769007556892,59.130434782608695,0.4900189075646471,55.55555555555556,3.95698022380172e-06
65,6.576701020224539e-06,0.4804421247584568,59.130434782608695,0.48744395681474656,55.55555555555556,8.173361710815254e-08
66,8.371332487949707e-06,0.5205744788443063,60.0,0.4978591002068349,55.026455026455025,3.351164371358426e-06
67,4.27499995272602e-06,0.5101240908841888,59.130434782608695,0.5039999301762853,55.026455026455025,5.929670014360568e-06
68,1.908548318505995e-06,0.5010042919838034,59.130434782608695,0.49515001710878437,55.55555555555556,5.5216046350586174e-08
69,3.488962750120945e-06,0.5026846841902816,59.130434782608695,0.49825673398719883,55.55555555555556,8.679670927718074e-06
70,1.3949953275745247e-06,0.5542941204162365,59.130434782608695,0.5021524591531422,55.026455026455025,2.0815177253285155e-06
71,3.0487668021565965e-06,0.5276141674036753,59.130434782608695,0.49949222737127663,55.55555555555556,2.093694591910514e-07
72,1.778291626101343e-06,0.4983799249415107,59.130434782608695,0.5080495245797167,54.4973544973545,1.635439787651234e-06
73,4.125042995778409e-06,0.4993171191180847,59.130434782608695,0.5076905331518935,55.026455026455025,9.227972745272764e-09
74,4.628575269165849e-06,0.5499527366129162,59.130434782608695,0.5070371392584229,55.026455026455025,3.807729694669537e-06
75,2.3873541747950715e-06,0.5125160270390974,59.130434782608695,0.5161566879891337,54.4973544973545,2.0985469558176922e-06
76,1.8495379173427303e-06,0.5338016455481969,59.130434782608695,0.5166426443835183,55.026455026455025,1.9635209891173185e-08
77,1.2183744417628584e-06,0.5174507198599496,59.130434782608695,0.5136772120472839,55.026455026455025,4.651841967308561e-06
78,4.76389720755788e-06,0.5434406517226141,59.130434782608695,0.5258918076505839,55.026455026455025,1.2294266361545018e-08
79,2.6558173023345614e-06,0.5380159829337297,59.130434782608695,0.5320484982864718,55.026455026455025,1.0311887522682319e-06
80,1.4324007270882975e-06,0.532351961972408,59.130434782608695,0.5207672371411608,55.026455026455025,3.474460845143958e-07
81,2.094951789351206e-06,0.5480176131523474,59.130434782608695,0.5253827082985726,55.026455026455025,1.1344283536087251e-07
82,1.4856797164120815e-06,0.536252331452628,59.130434782608695,0.5316963759968738,54.4973544973545,7.210002702258163e-07
83,1.201286906294348e-06,0.5583443695569483,59.130434782608695,0.5326502325808513,55.026455026455025,2.28461486128302e-06
84,6.675953498531243e-07,0.536892227917917,59.130434782608695,0.5337581782386094,55.026455026455025,8.436428819159629e-07
85,4.388235018944179e-07,0.5847862155798561,59.130434782608695,0.5402446000593988,55.026455026455025,1.6151283630803529e-09
86,1.131344867802025e-06,0.5344506614076938,59.130434782608695,0.5368947892708661,55.026455026455025,7.63922649019833e-07
87,1.3043628311601925e-06,0.5529452502420534,59.130434782608695,0.5469267409844816,55.026455026455025,3.5601713968740756e-06
88,5.475091054210986e-07,0.59625900393821,59.130434782608695,0.5460058216272407,55.55555555555556,1.7639067982434737e-10
89,5.611649882711601e-07,0.5517429999099407,59.130434782608695,0.558888923623768,54.4973544973545,2.4922619528411997e-06
90,3.9983180905529463e-07,0.5647774325881961,59.130434782608695,0.5610105634436601,55.55555555555556,3.923308978591224e-07
91,4.1042787992549227e-07,0.5491851550515428,59.130434782608695,0.5585208854840495,55.026455026455025,5.504351413563505e-07
92,6.713041507975289e-07,0.5672755746132182,58.26086956521739,0.5711995639702648,56.08465608465608,1.6275869541002147e-13
