,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.46106195756194474,0.6241398395522834,63.63636363636363,0.75,0.7846153974533081,0.6458333432674408,1.0,0.7027899320517448,50.0,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.8065711493719931,0.6887045179741964,50.0,0.5333333333333333,0.550000011920929,0.5000000149011612,0.6333333551883698,0.6918520541224739,0.6225726392323329,75.0,0.8,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5581531822901431,0.7113276495158127,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5695617251536298,0.6315841788406356,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.5733470125296003,0.6905434948109666,70.0,0.53125,0.2857142686843872,0.3333333432674408,0.25,0.701285671307709,0.7259588839401174,75.0,0.6875,0.6666666865348816,1.0,0.5,0.41386514419119363,0.8414388118790177,33.33333333333333,0.375,0.625,0.625,0.625,0.36931137626414057,0.6930004555886281,47.368421052631575,0.5277777777777778,0.5857142905394236,0.4444444477558136,1.0,0.6911631609211595,0.6581664073600406,60.0,0.5166666666666666,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.6416013371374099,0.8486147219776499,30.0,0.5,0.533333346247673,0.6666666716337204,0.5,0.3816850771216178,0.6404538934557353,60.0,0.8333333333333333,0.800000011920929,0.875,0.75,0.684766025462214
10,1.148581394209666,0.6464973580164467,72.72727272727273,0.7083333333333333,0.7045454680919647,0.6666666716337204,0.9166666567325592,0.681148498871711,58.333333333333336,0.84375,0.20000000298023224,0.5,0.125,0.6349550411571445,0.693151176651885,62.5,0.5,0.649350643157959,0.5833333432674408,0.7333333492279053,0.6929529983710835,0.5135418482790183,62.5,0.8666666666666667,0.0,0.0,0.0,1.4058940616193383,0.826967261852647,57.14285714285714,0.5,0.0,0.0,0.0,0.46064267178615015,0.6570718636014069,71.42857142857143,0.3,0.0,0.0,0.0,0.6882626492908073,0.6427286553130652,60.0,0.6666666666666666,0.20000000298023224,0.25,0.1666666716337204,0.27616896288642084,0.8470765419576898,62.5,0.6875,0.4000000059604645,1.0,0.25,0.4782330950281931,0.9136689272247137,44.44444444444444,0.4375,0.7727272510528564,0.7142857164144516,0.875,0.13738897890092872,0.6924399506837985,63.1578947368421,0.5666666666666667,0.2777777711550395,0.6666666666666666,0.17777778208255768,0.6940722488068115,0.6561624812755473,70.0,0.08333333333333333,0.761904776096344,0.625,1.0,0.7029277591777009,1.134884653196643,50.0,0.5416666666666667,0.1428571492433548,0.5,0.0833333358168602,0.5732529914215815,0.6243567264299413,50.0,0.875,0.6333333551883698,0.625,0.75,0.49331212292563253
11,0.8203160865507471,0.5660178758369084,72.72727272727273,1.0,0.7115384638309479,0.5952381044626236,1.0,0.6822191488287644,58.333333333333336,0.7,0.1666666567325592,0.5,0.10000000149011612,0.7673359787324712,0.7010724949150666,50.0,0.3333333333333333,0.0,0.0,0.0,0.6650278453569112,0.5763690063746029,75.0,0.7333333333333333,0.5,1.0,0.3333333432674408,0.5279677197175506,0.8140250693530581,57.14285714285714,0.5,0.0,0.0,0.0,0.42216027305419274,0.6425009689963692,71.42857142857143,0.7,0.0,0.0,0.0,0.5000411274834085,0.883039936795144,60.0,0.7,0.0,0.0,0.0,0.3130701055982719,1.113357428224666,62.5,0.5625,0.4000000059604645,1.0,0.25,0.5685815251571474,1.0120889230724845,22.22222222222222,0.35,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.273834679982323,0.6924039151585564,57.89473684210527,0.6888888888888888,0.6452991565068563,0.4861111144224803,1.0,0.6914433982489382,0.6351109112818321,70.0,0.3214285714285714,0.46666666865348816,0.4375,0.5,0.7726292886634698,1.0136209016720281,60.0,0.7333333333333334,0.6666666567325592,1.0,0.6000000014901161,0.14359967813445404,0.542615523871774,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.768127932242593
12,0.4826488642052311,0.6589588635015485,54.54545454545454,1.0,0.25,0.5,0.1666666716337204,0.7063987696133093,58.333333333333336,0.6875,0.6428571343421936,0.6666666716337204,0.625,0.5865008533248591,0.6936976695317192,43.75,0.26666666666666666,0.3095237910747528,0.625,0.2666666731238365,0.6939341459895009,0.6396495146351835,62.5,0.6666666666666666,0.0,0.0,0.0,0.5823040538262706,0.6202627785381863,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.548386244279358,0.602977898754766,71.42857142857143,0.5,0.0,0.0,0.0,0.6127329899717787,0.6627503521363615,70.0,0.5,0.20000000298023224,0.5,0.125,0.723596880848163,0.8368424255689191,50.0,0.5625,0.3333333432674408,0.5,0.25,0.7830843644463995,0.8355058222104158,33.33333333333333,0.625,0.27272725105285645,0.2142857164144516,0.375,0.6581077564358284,0.6921540603399992,47.368421052631575,0.611111111111111,0.379629651705424,0.3222222278515498,0.5,0.6928087266461702,0.613042690172086,70.0,0.75,0.761904776096344,0.625,1.0,0.6127785222552715,0.998867467430953,50.0,0.7666666666666666,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.44118333808997673,0.5954638407568031,70.0,0.5357142857142857,0.46666666865348816,0.4375,0.5,0.4405950673156856
13,0.428395097315539,0.7497117120135539,63.63636363636363,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.6984912968221261,41.66666666666667,0.7333333333333334,0.0,0.0,0.0,0.9367970501866357,0.7002981143548821,50.0,0.21875,0.0,0.0,0.0,0.5954870818755739,0.6259560587965546,37.5,0.4666666666666667,0.0,0.0,0.0,0.41158389458680894,0.6298280514218522,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.7679175176151931,0.5429415135081961,71.42857142857143,0.6,0.0,0.0,0.0,0.6237006716945065,0.8326803845156636,70.0,0.5,0.5833333432674408,0.75,0.5,0.2593427129043306,0.845790994843644,62.5,0.4375,0.5714285373687744,0.6666666865348816,0.5,0.17093051127442999,1.5045461324476912,44.44444444444444,0.375,0.0,0.0,0.0,0.25002082558094985,0.693028189019575,47.368421052631575,0.5569444444444445,0.670707086722056,0.5138888955116272,1.0,0.6918621060343617,0.5547219580838111,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,1.0730021737497917,1.308345846659917,60.0,0.3333333333333333,0.7179487347602844,0.5625,1.0,0.2912522459934155,0.8437629607565491,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.5025266992873034
14,0.3377477027509272,0.590846903796047,63.63636363636363,1.0,0.6190476417541504,1.0,0.45000000298023224,0.8837192303958329,50.0,0.16666666666666666,0.4166666865348816,0.3571428656578064,0.5,1.2329325769260704,0.6978090703725631,50.0,0.375,0.0,0.0,0.0,0.6094056178300653,0.7866352842429638,62.5,0.8,0.0,0.0,0.0,0.5449550984049135,0.796821906295447,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.4938941979058651,0.5622351448556279,71.42857142857143,0.6,0.0,0.0,0.0,0.48532853937232945,0.8545646277331913,50.0,0.46875,0.30000001192092896,0.25,0.375,0.39003361160073613,1.2503485773591012,62.5,0.625,0.4000000059604645,1.0,0.25,0.06359224994737234,1.295012906518834,22.22222222222222,0.3833333333333333,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.20979660543370227,0.6914609478741656,57.89473684210527,0.5888888888888889,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.6892344135670699,0.6557720753166689,70.0,0.16666666666666666,0.761904776096344,0.625,1.0,0.7905926324492312,0.811907687249405,50.0,0.7333333333333334,0.722222238779068,0.75,0.7000000029802322,0.2973670906239332,0.5246057385769787,70.0,0.5357142857142857,0.46666666865348816,0.4375,0.5,0.525609694300709
15,0.18357157458865828,0.8805958546932278,63.63636363636363,0.9666666666666667,0.7846153974533081,0.6458333432674408,1.0,1.0347268434535353,50.0,0.25,0.6727272570133209,0.5476190596818924,0.875,0.3085385758279513,0.6935981143511565,50.0,0.5,0.6333333253860474,0.5000000149011612,0.9000000059604645,0.6334410879998158,0.5480912599238504,62.5,0.7333333333333333,0.0,0.0,0.0,0.3437558463301113,0.6001400062522165,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.5649009462111775,0.5483078586663606,71.42857142857143,0.8,0.0,0.0,0.0,0.5634054663281883,1.193246999853665,60.0,0.3333333333333333,0.3333333432674408,0.5,0.25,0.26997696983482583,1.0033406034704275,50.0,0.6875,0.6000000238418579,0.5,0.75,0.25399785091078014,1.3775477009606534,22.22222222222222,0.35,0.125,0.1666666716337204,0.10000000149011612,0.41525257218363604,0.6924867966315807,42.10526315789473,0.6111111111111112,0.4992785155773163,0.43333334227403003,0.6666666666666666,0.6909782665683712,0.5852694866288025,80.0,0.9166666666666667,0.7948718070983887,0.6785714328289032,1.0,0.503744895318431,1.1607286992814678,50.0,0.53125,0.5833333432674408,0.75,0.5,0.028852071203422217,1.4593545573050857,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.41413147024419455
16,0.42188881704164477,0.8283300754653815,36.36363636363637,1.0,0.0,0.0,0.0,0.9813050290144859,41.66666666666667,0.46875,0.0,0.0,0.0,0.4107068358405971,1.0446684036595815,43.75,0.5,0.0,0.0,0.0,0.38989371382014276,0.6613004116975676,62.5,0.6,0.0,0.0,0.0,0.5223395566594073,0.8193195780846093,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,0.3636795782751747,0.614612264215072,71.42857142857143,0.6,0.5,0.5,0.5,0.2370759530014833,1.100902671049881,60.0,0.46875,0.1666666716337204,0.25,0.125,0.1093893069591325,1.756756855364826,62.5,0.75,0.4000000059604645,1.0,0.25,0.07157054513279226,1.4877604243698477,33.33333333333333,0.41666666666666663,0.27272728085517883,0.25,0.30000001192092896,0.7455772516087797,0.6913878893343645,52.63157894736842,0.4166666666666667,0.0,0.0,0.0,0.6908324934219848,0.6627109604516521,60.0,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.5712186370350065,1.2119914963081344,50.0,0.5,0.27272728085517883,0.30000001192092896,0.25,0.14722727332319158,0.585057969757629,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.48129833734022137
17,1.0541357699859655,0.8631623903926022,63.63636363636363,0.9666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.8432940231987643,41.66666666666667,0.23333333333333334,0.36666667461395264,0.4166666716337204,0.3333333432674408,0.27716338327739415,1.0837398708703616,43.75,0.5,0.6060605943202972,0.4642857164144516,0.875,1.513660344582501,0.5910551145704381,50.0,0.6,0.5,0.4000000059604645,0.6666666865348816,0.590348765906235,0.7834784124130179,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.3986144240490642,0.6535463322491258,71.42857142857143,0.7,0.6666666865348816,0.5,1.0,0.6810702091679652,1.1538987376639955,50.0,0.7666666666666666,0.25,0.20000000298023224,0.3333333432674408,0.41921681829373886,0.8432314044383848,75.0,0.8125,0.800000011920929,0.6666666865348816,1.0,0.03640613140895482,1.4684577559512577,44.44444444444444,0.375,0.1666666716337204,0.25,0.125,0.8787508309581754,0.6921853584456862,47.368421052631575,0.6222222222222222,0.4888889193534851,0.4333333373069763,0.600000003973643,0.6822916839121089,0.6392349058986089,70.0,0.41666666666666663,0.8846153914928436,0.8125,1.0,0.5805678013563927,1.598323805907448,60.0,0.6666666666666667,0.4285714328289032,0.375,0.5,0.07816378092203383,1.0052892004742908,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.6290674158592356
18,0.43430335430869715,0.9660615096080769,45.45454545454545,0.75,0.20000000298023224,0.5,0.125,1.2231033386870467,41.66666666666667,0.53125,0.0,0.0,0.0,0.41599480159882063,1.2688262671350143,50.0,0.46875,0.0,0.0,0.0,0.7783789405248717,0.8707115528879086,62.5,0.8,0.0,0.0,0.0,0.5525158731127017,0.9612093986175054,57.14285714285714,0.4166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.3858814877414847,0.7971478116171172,71.42857142857143,0.6,0.6666666865348816,0.5,1.0,0.44733574172364865,1.180553980839821,70.0,0.5,0.20000000298023224,0.5,0.125,0.19594338007747034,1.4950936141129203,62.5,0.6875,0.4000000059604645,1.0,0.25,0.04395409723539301,1.4001078272020524,44.44444444444444,0.375,0.7727272510528564,0.7142857164144516,0.875,0.21909598655425294,0.6909213826071665,52.63157894736842,0.38888888888888884,0.0,0.0,0.0,0.6898292953566454,0.6314097264863788,70.0,0.9166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.35512539361255824,1.3725393405127415,60.0,0.46875,0.5,0.5,0.5,0.10251507401233255,0.5426125038422045,80.0,0.55,0.9166666865348816,0.8571428656578064,1.0,0.5075082851321048
