,ASD,ASD,ASD,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.712353971969481,0.08567370529596655,58.730158730158735,0.09369512438007041,54.78260869565217,0.558970143898808
1,0.5737697890365627,0.10104456699232985,50.264550264550266,0.09283598460212807,53.04347826086957,0.45799389067579044
2,0.46765368536133234,0.09132871866595084,56.613756613756614,0.0903091822443612,59.130434782608695,0.6523561837044536
3,0.2197541320786523,0.0922950645031382,57.67195767195767,0.09751907602095929,56.52173913043478,1.0805954591562335
4,0.9839616986246849,0.09541077296150541,57.14285714285714,0.10228693027748591,51.30434782608696,0.6671720013727207
5,1.192565555975341,0.0935920599564533,55.55555555555556,0.09384013927172744,56.52173913043478,0.9567979908735602
6,0.42812720008516914,0.09345821713269474,55.55555555555556,0.09287616624536699,60.86956521739131,0.2635641912095187
7,0.8924469686982064,0.09613062424745766,58.730158730158735,0.10342832648933198,61.73913043478261,0.49244063594887466
8,0.3758569413350389,0.11806633702300848,53.43915343915344,0.13787536679278728,51.30434782608696,0.6887351037433833
9,0.250512433251011,0.12979772244396254,55.55555555555556,0.14733841072911164,53.04347826086957,1.1473145466865966
10,0.6479554664481003,0.10098361950197049,55.026455026455025,0.10318159788541102,56.52173913043478,0.7515390410881144
11,0.6205011577339087,0.12301817162199338,51.85185185185185,0.1281457018997837,52.17391304347826,0.35712724014062397
12,0.0076112075276417385,0.13518744533722207,54.4973544973545,0.135161755363901,56.52173913043478,1.1780372641517538
13,1.6104959013996225,0.37148861585508564,45.5026455026455,0.4051675619912406,56.52173913043478,4.139364794999155
14,0.38781994849669993,0.17933787709254065,50.264550264550266,0.19754252351583795,53.04347826086957,0.22539622032231632
15,0.03869424597038344,0.2903474303621613,49.735449735449734,0.3069469239519501,54.78260869565217,1.4333071112330846
16,0.15377314029141026,0.1019277811586901,54.4973544973545,0.10266395532102178,62.60869565217392,0.687053975490272
17,0.19104919041883137,0.11022330946800965,57.14285714285714,0.1288176788230445,53.04347826086957,0.10324177125368827
18,0.3058524826420789,0.11157448111824739,60.84656084656085,0.13140292115652155,57.391304347826086,0.3769768045614498
19,0.41428872853056914,0.12623339833588335,57.14285714285714,0.1307633418036418,58.26086956521739,0.3767186145329052
20,0.6900312565757895,0.15524618927081144,56.613756613756614,0.17243784867471362,50.43478260869565,0.901104332228099
21,0.038766680501997754,0.1393982814772458,57.14285714285714,0.1385701455257443,56.52173913043478,0.4366643183625918
22,0.008900733808908132,0.14986102833358594,55.026455026455025,0.15974040008285148,59.130434782608695,0.04930290255056175
23,0.4565915872627447,0.1648320141307151,51.85185185185185,0.18767096713441014,54.78260869565217,0.22283483901656925
24,0.6832646556479601,0.15453420112841393,56.613756613756614,0.15535897147562353,55.65217391304348,0.07009477792819044
25,0.16188847528258854,0.15854542031662114,55.55555555555556,0.1811168066717364,58.26086956521739,0.44665632065004557
26,0.01777159444962889,0.18106120100590825,52.910052910052904,0.2285857448125241,52.17391304347826,0.7187948156062947
27,0.05611701230643265,0.19416001745446199,56.613756613756614,0.22825871151751698,53.91304347826087,2.563702759213151
28,0.0012591966106474549,0.17322617321045353,55.55555555555556,0.1804622947368939,60.0,0.06048819815669226
29,0.0009836936281050841,0.19774659761572008,56.08465608465608,0.1928294485893328,54.78260869565217,0.17103830667276293
30,0.6028005444034735,0.17371163136103113,57.67195767195767,0.20123987486096384,53.04347826086957,0.22694757182901876
31,0.3312341139142837,0.17962090060981767,55.026455026455025,0.28302934034100863,56.52173913043478,0.08527260899685271
32,0.40244656642978316,0.17797930652914137,58.201058201058196,0.17850201860232107,58.26086956521739,0.1972266027721748
33,0.028931261872450934,0.21817789061757534,56.613756613756614,0.24603476912069458,51.30434782608696,0.08013713716729577
34,0.013366033878234106,0.21331531108531104,52.910052910052904,0.23355931005097733,53.91304347826087,0.1951586669924446
35,0.5947523411492469,0.20558069223750325,53.96825396825397,0.21738857104461776,57.391304347826086,1.88998359941827
36,0.013632324508701422,0.22553019165704652,53.43915343915344,0.21108898997930592,56.52173913043478,0.5391232992014121
37,1.5155288591293998,0.22960412629839394,53.43915343915344,0.27112608075380856,56.52173913043478,0.13518427557860097
38,0.00010324376006218683,0.2918496770108512,57.67195767195767,0.3207073504148197,50.43478260869565,0.08744656722430363
39,0.002572133596737794,0.20941030950851672,53.43915343915344,0.22043946849828214,57.391304347826086,0.822672810815485
40,0.0008799224280712065,0.22979519825934305,54.4973544973545,0.22732716224967356,60.86956521739131,0.226741648920218
41,0.0022681459448893855,0.23618789619193728,57.14285714285714,0.2724434139395161,53.91304347826087,0.26042882759913644
42,0.05887517873371886,0.2661547361018933,55.026455026455025,0.26080039065945326,58.26086956521739,0.15753795850331048
43,0.022883788726291234,0.2688253331577149,53.43915343915344,0.28882659368683294,57.391304347826086,1.7430138314074017
44,0.28237717107908866,0.27990020819936534,56.08465608465608,0.29164432866161155,60.0,0.5535918404782711
45,0.17118982508127195,0.2945999272654089,52.910052910052904,0.32210740940893434,59.130434782608695,0.09864446381417369
46,0.006852869516641434,0.27913096770130624,54.4973544973545,0.27331058218272003,59.130434782608695,0.1107881057868477
47,0.0006578381848799412,0.3457592171458092,55.026455026455025,0.36510496467445386,58.26086956521739,0.8055367596604288
48,0.0015607915768080143,0.31488669680212933,52.38095238095239,0.30862430784972406,54.78260869565217,0.011769855723039051
49,0.0003491911790861306,0.32443079389843776,55.026455026455025,0.3452442758752793,57.391304347826086,1.5973068396742705
50,0.24154986601845727,0.30539966439151367,55.026455026455025,0.31597059784346476,60.0,0.006126415140347868
51,0.0015332589009413283,0.38175627602643253,52.910052910052904,0.38499048845093853,53.04347826086957,0.8502756228983174
52,0.019761919853528872,0.30703339374840727,56.08465608465608,0.3257077196533317,60.0,1.7162082339945304
53,0.0065130228249359835,0.4084785222301084,55.026455026455025,0.41220294225661236,56.52173913043478,1.0109428550429143
54,0.0033729768224101124,0.33722231351659787,51.85185185185185,0.31714388711978325,55.65217391304348,0.14820797320832907
55,3.558133809013383e-07,0.43741108971850845,52.910052910052904,0.4526162632403136,54.78260869565217,0.0036880547859580786
