,ASD,ASD,ASD,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8180743996207118,0.08652731538662842,57.758620689655174,0.10373419812736275,55.55555555555556,1.1192419728950656
1,0.8210838923741492,0.08557777397674902,59.05172413793104,0.1433405454686814,61.111111111111114,1.3192927596524804
2,0.5122627418017304,0.08604874875368122,63.793103448275865,0.23659078410454834,50.0,0.04908623998901708
3,0.47209636646075065,0.10189938638365034,64.22413793103449,0.15951766078535648,61.111111111111114,0.46143800398736873
4,0.3720158772390105,0.11460405819004475,59.05172413793104,0.22676996098590468,50.0,0.03843102481945462
5,0.4410051290378404,0.09928732664057625,66.8103448275862,0.23783732659799373,50.0,0.1021429241582398
6,0.3832363143221503,0.09924570598404298,68.10344827586206,0.17655557947562128,55.55555555555556,0.0035150952804030022
7,0.37648165731154676,0.12098656332437951,67.24137931034483,0.27274106421542066,61.111111111111114,0.002834034026985526
8,0.2497019397612803,0.14085385973461928,67.24137931034483,0.23561915923289042,61.111111111111114,0.004267689198593151
9,0.5528602209678477,0.1622639687107423,65.08620689655173,0.14812388982697472,55.55555555555556,0.006009489962867211
10,0.021544324185102357,0.18051213782387598,61.63793103448276,0.289735928239588,50.0,0.002849616392143656
11,0.0072534574668438505,0.1959971513643875,61.63793103448276,0.2545177856094791,50.0,0.005752834971689749
12,0.18504286425049354,0.24052765030728948,63.793103448275865,0.2255063778898003,61.111111111111114,0.00011018618917713075
13,0.011640028331881271,0.24602636784067097,64.65517241379311,0.20120291964934006,61.111111111111114,8.749807645910425e-05
14,0.020701948361492212,0.28180261856372907,63.36206896551724,0.21103306734988683,55.55555555555556,0.0004935161510625581
15,0.00041584843965863927,0.3142254674041473,65.51724137931035,0.19380504191947284,55.55555555555556,0.00043489031258300864
16,0.2084596136088797,0.31675154575146847,64.22413793103449,0.3058438312224294,61.111111111111114,1.7571444361731298e-05
17,0.01512488546349383,0.35626125929505476,62.5,0.3046367341470404,61.111111111111114,0.0008558122319652267
18,0.00034555857823477347,0.3508406568987353,64.65517241379311,0.19746850204630634,55.55555555555556,0.0016582635592737437
19,0.0006956730144619356,0.3410345132296041,65.94827586206897,0.29514476972219794,55.55555555555556,0.0003026566304036486
20,0.00040861373823646686,0.34726026835987106,63.36206896551724,0.28210141047024007,55.55555555555556,8.706965505388871e-05
21,0.0005751385513871838,0.35781588483886406,63.793103448275865,0.2673946642345114,55.55555555555556,1.583308423121766e-06
