,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,364.31466036178097,46.95840499155011,0.0,0.0,0.0,0.0,0.0,2.7310109950602115,0.0,0.0,0.0,0.0,0.0,35.117954923254956,5.069077458799936,0.0,0.0,0.0,0.0,0.0,17.051566438166002,6.530033695227867,0.0,0.0,0.0,0.0,0.0,52.54063794600961,1.1165648465775697,0.0,0.0,0.0,0.0,0.0,9.385556395844405,262.88259767140664,0.0,0.0,0.0,0.0,0.0,1247.4240494538085,18.869810359133787,0.0,0.0,0.0,0.0,0.0,20.669201227844912,134.4065640939424,0.0,0.0,0.0,0.0,0.0,810.7967907823137,150.85158575299812,0.0,0.0,0.0,0.0,0.0,341.1668779953756,163.05803182927534,0.0,0.0,0.0,0.0,0.0,1096.4942109207716,88.40789192752138,0.0,0.0,0.0,0.0,0.0,559.5635393904324,150.47377368546253,0.0,0.0,0.0,0.0,0.0,342.5338460018883,115.2701327709747,0.0,0.0,0.0,0.0,0.0,969.9948433240204,21.392759512966364,0.0,0.0,0.0,0.0,0.0,201.5817653979199,666.4726503918401,0.0,0.0,0.0,0.0,0.0,3355.5031868644865,620.514378858288,0.0,0.0,0.0,0.0,0.0,4051.573783136063,79.18414005911897,0.0,0.0,0.0,0.0,0.0,312.26010387098904
1,58.78626549899428,5.753685672293989,0.0,0.0,0.0,0.0,0.0,1.567055679646492,0.0,0.0,0.0,0.0,0.0,2.2676251212294294,1.8382233844209128,0.0,0.0,0.0,0.0,0.0,7.01719605201496,2.7073701315333154,0.0,0.0,0.0,0.0,0.0,34.27637089075758,2.3907189451519555,0.0,0.0,0.0,0.0,0.0,39.19829098550333,257.5909634842418,0.0,0.0,0.0,0.0,0.0,1294.0065074820225,15.472420008792259,0.0,0.0,0.0,0.0,0.0,17.74412727422867,57.70041145621943,0.0,0.0,0.0,0.0,0.0,491.7006554843656,65.15322667159772,0.0,0.0,0.0,0.0,0.0,77.65320996732727,163.09106102147334,0.0,0.0,0.0,0.0,0.0,913.2701009526978,36.83489503233536,0.0,0.0,0.0,0.0,0.0,154.31163432340043,200.80769347341243,0.0,0.0,0.0,0.0,0.0,665.6061096133316,64.84789496057917,0.0,0.0,0.0,0.0,0.0,484.602620167513,18.08755411973978,0.0,0.0,0.0,0.0,0.0,100.2609760100202,459.03043551723323,0.0,0.0,0.0,0.0,0.0,2245.2196850017904,369.3848791168242,0.0,0.0,0.0,0.0,0.0,1795.7011727272513,78.76030342942181,0.0,0.0,0.0,0.0,0.0,478.8069353143951
2,24.13623820257272,3.258786918777426,0.0,0.0,0.0,0.0,0.0,0.5130005153537677,0.0,0.0,0.0,0.0,0.0,5.600042986543829,1.0103534956568117,0.0,0.0,0.0,0.0,0.0,9.136287177370775,1.9106686317523016,0.0,0.0,0.0,0.0,0.0,24.28801891026475,0.5491146718816198,0.0,0.0,0.0,0.0,0.0,19.748384341055328,171.14420695806476,0.0,0.0,0.0,0.0,0.0,1018.738730955218,16.322148423747006,0.0,0.0,0.0,0.0,0.0,63.50901120041539,99.6915845006567,0.0,0.0,0.0,0.0,0.0,15.774033686632656,17.499187605607165,0.0,0.0,0.0,0.0,0.0,84.27472430941503,162.74215632771916,0.0,0.0,0.0,0.0,0.0,1045.2982370445513,16.031634307319123,0.0,0.0,0.0,0.0,0.0,263.83623393157546,313.54485373786616,0.0,0.0,0.0,0.0,0.0,878.0253738270661,33.812673886593586,0.0,0.0,0.0,0.0,0.0,153.0609575880803,14.579320812469895,0.0,0.0,0.0,0.0,0.0,112.04363922074613,148.73639968021533,0.0,0.0,0.0,0.0,0.0,1418.3413224809617,195.10371087574407,0.0,0.0,0.0,0.0,0.0,1071.3215222240983,78.64040171807697,0.0,0.0,0.0,0.0,0.0,418.9495691758963
3,21.12535912125916,12.885468430877175,0.0,0.0,0.0,0.0,0.0,1.2877051955804688,0.0,0.0,0.0,0.0,0.0,4.931010637878493,0.31592333126397243,0.0,0.0,0.0,0.0,0.0,4.925550564796017,1.6426606213687212,0.0,0.0,0.0,0.0,0.0,9.60833847476135,1.2111133333613597,0.0,0.0,0.0,0.0,0.0,52.01267195484731,92.68428518571301,0.0,0.0,0.0,0.0,0.0,979.5965744964416,12.483115298353928,0.0,0.0,0.0,0.0,0.0,15.670246188186665,53.34899428653944,0.0,0.0,0.0,0.0,0.0,396.21686250986426,16.21562643735473,0.0,0.0,0.0,0.0,0.0,131.74458626572508,148.2896155797883,0.0,0.0,0.0,0.0,0.0,927.9117599718153,11.175103313868854,0.0,0.0,0.0,0.0,0.0,149.52461611784253,200.9922144965557,0.0,0.0,0.0,0.0,0.0,983.2608761385508,24.53342856567226,0.0,0.0,0.0,0.0,0.0,10.961444052775455,14.810042502929829,0.0,0.0,0.0,0.0,0.0,77.30855526521673,46.411419103189985,0.0,0.0,0.0,0.0,0.0,426.1249628273495,57.47284665412415,0.0,0.0,0.0,0.0,0.0,562.4896951277069,37.284944868577796,0.0,0.0,0.0,0.0,0.0,237.71799520193974
4,35.18931736567238,5.887761765508872,0.0,0.0,0.0,0.0,0.0,0.591416773032454,0.0,0.0,0.0,0.0,0.0,3.5561568655905176,0.36598349891162457,0.0,0.0,0.0,0.0,0.0,0.6688705590263924,1.3185424546790518,0.0,0.0,0.0,0.0,0.0,3.9470022991719764,0.3775343804240251,0.0,0.0,0.0,0.0,0.0,3.6561137672115707,66.13096158028395,0.0,0.0,0.0,0.0,0.0,129.92353808579884,9.396623783254158,0.0,0.0,0.0,0.0,0.0,24.945891138656332,11.42230308718349,0.0,0.0,0.0,0.0,0.0,217.1498176581034,17.422720206923923,0.0,0.0,0.0,0.0,0.0,143.77392100886573,60.864600482131685,0.0,0.0,0.0,0.0,0.0,394.15797717854923,9.064754219603289,0.0,0.0,0.0,0.0,0.0,40.296828768941026,170.0088507014715,0.0,0.0,0.0,0.0,0.0,765.9466856707712,26.197004671653318,0.0,0.0,0.0,0.0,0.0,29.444064948110928,14.293360616683445,0.0,0.0,0.0,0.0,0.0,200.71114692319915,38.82845780323728,0.0,0.0,0.0,0.0,0.0,316.17956446019946,58.1521152852971,0.0,0.0,0.0,0.0,0.0,343.71647458259804,30.508382771065428,0.0,0.0,0.0,0.0,0.0,182.11485710042703
5,25.91861197669223,23.219958107148095,0.0,0.0,0.0,0.0,0.0,0.23025241254108375,0.0,0.0,0.0,0.0,0.0,3.675152981941325,0.8476394609063144,0.0,0.0,0.0,0.0,0.0,1.7686967732799503,1.267039699202464,0.0,0.0,0.0,0.0,0.0,21.783614944632934,0.4911625574178443,0.0,0.0,0.0,0.0,0.0,6.222126233125017,51.544208436286894,0.0,0.0,0.0,0.0,0.0,409.5583180507986,8.207864859717649,0.0,0.0,0.0,0.0,0.0,14.668379472887757,17.138333194271873,0.0,0.0,0.0,0.0,0.0,214.2358010958596,18.188396240745398,0.0,0.0,0.0,0.0,0.0,159.6114424626245,28.46660849203102,0.0,0.0,0.0,0.0,0.0,180.35223394753416,14.787580608365014,0.0,0.0,0.0,0.0,0.0,32.06627115000881,52.25087723837623,0.0,0.0,0.0,0.0,0.0,303.46543395046444,21.04795414576466,0.0,0.0,0.0,0.0,0.0,67.00578703422704,11.293147582723023,0.0,0.0,0.0,0.0,0.0,133.00613386946011,25.739820196857732,0.0,0.0,0.0,0.0,0.0,91.79197277819767,35.63826978279083,0.0,0.0,0.0,0.0,0.0,336.1600182389425,14.16776129899401,0.0,0.0,0.0,0.0,0.0,79.22750402433357
6,33.94373993298899,7.965444555662101,0.0,0.0,0.0,0.0,0.0,0.24390459982350332,0.0,0.0,0.0,0.0,0.0,0.2365372140553723,0.9168279207979366,0.0,0.0,0.0,0.0,0.0,2.5545395366146817,3.9292909437617833,0.0,0.0,0.0,0.0,0.0,11.522041410098769,0.47326435456190985,0.0,0.0,0.0,0.0,0.0,0.8563232288807612,56.8535180722602,0.0,0.0,0.0,0.0,0.0,295.81845403493725,9.890400062203375,0.0,0.0,0.0,0.0,0.0,14.869088499710747,9.65412018568006,0.0,0.0,0.0,0.0,0.0,2.501835140844703,7.686556521244356,0.0,0.0,0.0,0.0,0.0,52.80979690342025,21.390478299992967,0.0,0.0,0.0,0.0,0.0,57.41977273572633,6.994420227049555,0.0,0.0,0.0,0.0,0.0,71.21481897912176,69.59470603150837,0.0,0.0,0.0,0.0,0.0,174.13722103253576,18.710013145494063,0.0,0.0,0.0,0.0,0.0,53.73731417905217,11.69249952221281,0.0,0.0,0.0,0.0,0.0,89.32044998875539,13.904478086044511,0.0,0.0,0.0,0.0,0.0,87.66481195527312,33.912736515622825,0.0,0.0,0.0,0.0,0.0,47.05704729131894,11.671715268078422,0.0,0.0,0.0,0.0,0.0,42.761102692938074
7,61.49149935667222,4.242442938082075,0.0,0.0,0.0,0.0,0.0,1.6723131464041314,0.0,0.0,0.0,0.0,0.0,2.3173000682350904,0.5276896700207399,0.0,0.0,0.0,0.0,0.0,6.021834626488323,1.4922337154272636,0.0,0.0,0.0,0.0,0.0,13.663435387897346,0.5336603802909143,0.0,0.0,0.0,0.0,0.0,1.715022240890356,41.68174503116173,0.0,0.0,0.0,0.0,0.0,258.9564398380026,8.106050818670502,0.0,0.0,0.0,0.0,0.0,8.893167229428693,10.36787659487224,0.0,0.0,0.0,0.0,0.0,0.03249620709638052,11.57764565084444,0.0,0.0,0.0,0.0,0.0,92.32207257487019,12.29054210861503,0.0,0.0,0.0,0.0,0.0,160.43022032477543,7.716933041470216,0.0,0.0,0.0,0.0,0.0,37.19634349527528,43.69676319103998,0.0,0.0,0.0,0.0,0.0,198.1134999302985,19.927795807963516,0.0,0.0,0.0,0.0,0.0,49.59226781992795,10.593054854718574,0.0,0.0,0.0,0.0,0.0,49.60921777179974,7.319098353430361,0.0,0.0,0.0,0.0,0.0,15.559867882521775,39.54622624456398,0.0,0.0,0.0,0.0,0.0,65.34853856695189,8.861446135408963,0.0,0.0,0.0,0.0,0.0,56.052060095132276
8,47.324338740540014,10.508555660121052,0.0,0.0,0.0,0.0,0.0,0.4437248276685875,0.0,0.0,0.0,0.0,0.0,0.9883104444083703,1.1204118663546063,0.0,0.0,0.0,0.0,0.0,3.5184117793210095,3.1407429719757154,0.0,0.0,0.0,0.0,0.0,10.405498315537551,1.2436626086801157,0.0,0.0,0.0,0.0,0.0,7.197618860978226,62.69079092012826,0.0,0.0,0.0,0.0,0.0,426.630084843044,8.50193101275951,0.0,0.0,0.0,0.0,0.0,10.688435407759112,52.66436157938067,0.0,0.0,0.0,0.0,0.0,0.008408723591126821,10.875757576872523,0.0,0.0,0.0,0.0,0.0,63.422880042786865,19.695085421292926,0.0,0.0,0.0,0.0,0.0,106.40554289789073,11.05963024748644,0.0,0.0,0.0,0.0,0.0,47.803325237919736,81.48818867992475,0.0,0.0,0.0,0.0,0.0,168.2423298247069,23.187687511284718,0.0,0.0,0.0,0.0,0.0,38.40088106042394,21.080545632736513,0.0,0.0,0.0,0.0,0.0,46.942440928741284,21.314180906926545,0.0,0.0,0.0,0.0,0.0,68.2344286363817,27.84929630427896,0.0,0.0,0.0,0.0,0.0,63.34237379422984,9.215632043059566,0.0,0.0,0.0,0.0,0.0,102.13191552007979
