,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,2026.6923543600094,1349.4491430715575,0.0,0.0,0.0,0.0,0.0,29.354580007186883,0.0,0.0,0.0,0.0,0.0,57.65953257358955,27.634870890642024,0.0,0.0,0.0,0.0,0.0,51.300203123296804,36.34886219642291,0.0,0.0,0.0,0.0,0.0,10.062518800346016,25.69421873337881,0.0,0.0,0.0,0.0,0.0,21.562862688561076,712.6972931740952,0.0,0.0,0.0,0.0,0.0,684.6229185236597,182.91561982584705,0.0,0.0,0.0,0.0,0.0,13.980951135622982,1044.5702018440518,0.0,0.0,0.0,0.0,0.0,695.3240743997279,371.66502630321816,0.0,0.0,0.0,0.0,0.0,415.82174062829586,1142.2231695282355,0.0,0.0,0.0,0.0,0.0,1286.3921774814742,390.46719734465694,0.0,0.0,0.0,0.0,0.0,1170.6438048716343,1358.5490478719005,0.0,0.0,0.0,0.0,0.0,831.3088081266519,284.0933362687365,0.0,0.0,0.0,0.0,0.0,851.2224725900712,17.408576048685966,0.0,0.0,0.0,0.0,0.0,33.31567861847292,155.7654013129272,0.0,0.0,0.0,0.0,0.0,525.7320572927052,3284.7766247405684,0.0,0.0,0.0,0.0,0.0,4050.4320917761897,157.19873018971666,0.0,0.0,0.0,0.0,0.0,235.5525639315665
1,190.102507021553,253.988967574989,0.0,0.0,0.0,0.0,0.0,2.601684808264002,0.0,0.0,0.0,0.0,0.0,5.360903255988128,38.960495651886646,0.0,0.0,0.0,0.0,0.0,19.32962221238283,22.419231915327053,0.0,0.0,0.0,0.0,0.0,28.283114497117595,7.401272739424759,0.0,0.0,0.0,0.0,0.0,13.630911757548798,544.7742064640036,0.0,0.0,0.0,0.0,0.0,408.3088911708769,141.33251846492132,0.0,0.0,0.0,0.0,0.0,56.32198730950773,371.6441017859995,0.0,0.0,0.0,0.0,0.0,374.09103370271885,165.49952057597577,0.0,0.0,0.0,0.0,0.0,221.48007560366904,913.2201276976203,0.0,0.0,0.0,0.0,0.0,709.9123827673651,73.26923731480528,0.0,0.0,0.0,0.0,0.0,326.2891398017467,1362.176532759781,0.0,0.0,0.0,0.0,0.0,1602.2534502710412,204.51553452565344,0.0,0.0,0.0,0.0,0.0,139.0726315001911,23.292854324307175,0.0,0.0,0.0,0.0,0.0,25.571721138572425,119.50169776463915,0.0,0.0,0.0,0.0,0.0,135.44182721421473,1523.582831539578,0.0,0.0,0.0,0.0,0.0,1941.7836448512041,115.66855474043051,0.0,0.0,0.0,0.0,0.0,79.85923448379641
2,353.759941647339,167.49193731878938,0.0,0.0,0.0,0.0,0.0,5.563665228970958,0.0,0.0,0.0,0.0,0.0,2.5181544729428977,8.462297191522419,0.0,0.0,0.0,0.0,0.0,6.80607130474546,18.255370211732707,0.0,0.0,0.0,0.0,0.0,31.37740440187656,3.940268047329738,0.0,0.0,0.0,0.0,0.0,5.729281680745227,501.391294339565,0.0,0.0,0.0,0.0,0.0,276.9989016554678,95.38781986137496,0.0,0.0,0.0,0.0,0.0,16.091884001018897,196.71543611403888,0.0,0.0,0.0,0.0,0.0,0.2530702117263602,108.83327733667372,0.0,0.0,0.0,0.0,0.0,68.34633616133429,736.6604077501817,0.0,0.0,0.0,0.0,0.0,695.070795990749,59.1641049190505,0.0,0.0,0.0,0.0,0.0,75.4408584569489,1357.6815373649156,0.0,0.0,0.0,0.0,0.0,978.2909030008851,194.75384034475152,0.0,0.0,0.0,0.0,0.0,304.1043823047551,20.871154993079983,0.0,0.0,0.0,0.0,0.0,24.202266321393672,96.16580489921809,0.0,0.0,0.0,0.0,0.0,323.93358881214886,845.5079494613046,0.0,0.0,0.0,0.0,0.0,1470.349782054795,88.64244173363618,0.0,0.0,0.0,0.0,0.0,40.523638912299056
3,267.7907407987059,178.3071434808893,0.0,0.0,0.0,0.0,0.0,7.183779761878196,0.0,0.0,0.0,0.0,0.0,8.18933285824477,22.09904837613467,0.0,0.0,0.0,0.0,0.0,0.07910057751060996,26.092484167675902,0.0,0.0,0.0,0.0,0.0,41.12572211300811,4.646305550733648,0.0,0.0,0.0,0.0,0.0,1.7880332729063826,463.352908643015,0.0,0.0,0.0,0.0,0.0,159.95735222073557,88.14624492744431,0.0,0.0,0.0,0.0,0.0,8.481028154965436,116.54748042860041,0.0,0.0,0.0,0.0,0.0,1.6590051708579632,97.66374325603371,0.0,0.0,0.0,0.0,0.0,88.54842712516788,426.1567469152966,0.0,0.0,0.0,0.0,0.0,330.49851443108196,55.56272492350854,0.0,0.0,0.0,0.0,0.0,70.36935922795047,987.444634290666,0.0,0.0,0.0,0.0,0.0,580.2657086137115,194.9903776059362,0.0,0.0,0.0,0.0,0.0,71.34083636293911,21.77175081296622,0.0,0.0,0.0,0.0,0.0,25.61333630246321,79.80201980973837,0.0,0.0,0.0,0.0,0.0,30.390123307436266,257.50722812853246,0.0,0.0,0.0,0.0,0.0,602.9463261850453,68.72943056374598,0.0,0.0,0.0,0.0,0.0,60.52443095657421
4,121.49151894497587,167.51319268871117,0.0,0.0,0.0,0.0,0.0,56.347758817881456,0.0,0.0,0.0,0.0,0.0,0.6394553596199308,2.838181254644713,0.0,0.0,0.0,0.0,0.0,8.041757231411035,11.244315328745166,0.0,0.0,0.0,0.0,0.0,6.410001323938937,8.728843760555643,0.0,0.0,0.0,0.0,0.0,9.335782153765948,561.6473347836672,0.0,0.0,0.0,0.0,0.0,404.1981393316267,106.83674567936364,0.0,0.0,0.0,0.0,0.0,54.172893934318004,78.2447395338931,0.0,0.0,0.0,0.0,0.0,130.21717629555988,61.49222480370039,0.0,0.0,0.0,0.0,0.0,25.040205539895958,390.3263296620532,0.0,0.0,0.0,0.0,0.0,196.6942366822822,56.92118474583503,0.0,0.0,0.0,0.0,0.0,51.902594442214436,553.3452262476112,0.0,0.0,0.0,0.0,0.0,116.23506942536748,169.68894929878687,0.0,0.0,0.0,0.0,0.0,80.42666651976955,54.93967571237985,0.0,0.0,0.0,0.0,0.0,30.191067293028617,69.96960469165255,0.0,0.0,0.0,0.0,0.0,87.87125645879928,162.092976256977,0.0,0.0,0.0,0.0,0.0,400.1696024493032,92.77585701715306,0.0,0.0,0.0,0.0,0.0,31.075883173687018
5,175.99094987855466,168.06314331392178,0.0,0.0,0.0,0.0,0.0,1.7696498612156526,0.0,0.0,0.0,0.0,0.0,0.5578330727902752,5.913292254271752,0.0,0.0,0.0,0.0,0.0,0.3008048829558192,12.14609237095439,0.0,0.0,0.0,0.0,0.0,11.367950485927125,11.121699247083134,0.0,0.0,0.0,0.0,0.0,1.907742646964835,347.19874597298457,0.0,0.0,0.0,0.0,0.0,122.83883775098097,76.16744226444446,0.0,0.0,0.0,0.0,0.0,43.00335910318229,66.12625117577399,0.0,0.0,0.0,0.0,0.0,251.32855196776725,54.57378242240863,0.0,0.0,0.0,0.0,0.0,53.543854044435264,149.9805235253451,0.0,0.0,0.0,0.0,0.0,150.63450276508786,53.46458823755625,0.0,0.0,0.0,0.0,0.0,74.82556012076952,268.8737724392624,0.0,0.0,0.0,0.0,0.0,235.32358151386765,169.51736294989138,0.0,0.0,0.0,0.0,0.0,37.33313977166326,49.05939472375578,0.0,0.0,0.0,0.0,0.0,2.8552671764253184,73.90591380698893,0.0,0.0,0.0,0.0,0.0,49.94584440305712,154.3531556578274,0.0,0.0,0.0,0.0,0.0,66.03904193866542,54.399997366413345,0.0,0.0,0.0,0.0,0.0,92.94131719193514
6,239.51271603102626,197.73507871135536,0.0,0.0,0.0,0.0,0.0,2.2481445276859358,0.0,0.0,0.0,0.0,0.0,2.0488175007927087,7.904738440741021,0.0,0.0,0.0,0.0,0.0,6.733887161425862,10.58676381084031,0.0,0.0,0.0,0.0,0.0,16.48492692244542,2.680657214434438,0.0,0.0,0.0,0.0,0.0,1.268513182950864,381.53651414837805,0.0,0.0,0.0,0.0,0.0,421.8310770300828,73.09907460433739,0.0,0.0,0.0,0.0,0.0,124.03726961739474,102.97948942748785,0.0,0.0,0.0,0.0,0.0,0.12185713014004523,50.85434116344436,0.0,0.0,0.0,0.0,0.0,132.2643216405123,101.41703635055377,0.0,0.0,0.0,0.0,0.0,168.18764999520343,50.65549252690726,0.0,0.0,0.0,0.0,0.0,42.29308508868001,300.659815014351,0.0,0.0,0.0,0.0,0.0,504.64808082978146,145.24395430697118,0.0,0.0,0.0,0.0,0.0,38.16981215086997,25.55980823337059,0.0,0.0,0.0,0.0,0.0,44.04221881527993,68.07530357880105,0.0,0.0,0.0,0.0,0.0,33.57900304960305,113.27706898451247,0.0,0.0,0.0,0.0,0.0,97.73267104234284,47.95492732965797,0.0,0.0,0.0,0.0,0.0,49.33278360449846
7,153.5046106872965,171.27294731958358,0.0,0.0,0.0,0.0,0.0,2.4593947385441877,0.0,0.0,0.0,0.0,0.0,6.098948765598578,2.1716804854125322,0.0,0.0,0.0,0.0,0.0,0.5387685818990194,33.19802755527053,0.0,0.0,0.0,0.0,0.0,2.4088307155864426,3.3842799440752716,0.0,0.0,0.0,0.0,0.0,1.4763580784031993,291.06821924042515,0.0,0.0,0.0,0.0,0.0,180.1765450761603,64.51329458223468,0.0,0.0,0.0,0.0,0.0,5.2053645027920705,67.47332861720524,0.0,0.0,0.0,0.0,0.0,113.58364020704778,73.24044355592184,0.0,0.0,0.0,0.0,0.0,53.525648388644875,127.10902924730097,0.0,0.0,0.0,0.0,0.0,58.21839547207761,65.42553662907052,0.0,0.0,0.0,0.0,0.0,48.47407032016912,238.50520014212458,0.0,0.0,0.0,0.0,0.0,306.31073071721886,181.59695878345892,0.0,0.0,0.0,0.0,0.0,92.78736156011847,28.208840646804013,0.0,0.0,0.0,0.0,0.0,2.75468904910515,70.5606843873369,0.0,0.0,0.0,0.0,0.0,7.395134386902485,46.517031419836556,0.0,0.0,0.0,0.0,0.0,101.96951691324705,31.959351638912484,0.0,0.0,0.0,0.0,0.0,25.163340672087035
8,59.949931412776515,157.517290459376,0.0,0.0,0.0,0.0,0.0,1.9565779575040232,0.0,0.0,0.0,0.0,0.0,5.06925080536536,6.488265184518629,0.0,0.0,0.0,0.0,0.0,0.4764738095213863,7.043778247895571,0.0,0.0,0.0,0.0,0.0,21.486214139008098,5.735800761218379,0.0,0.0,0.0,0.0,0.0,7.486703726751181,271.5841313493652,0.0,0.0,0.0,0.0,0.0,275.1496468739129,61.12977168580564,0.0,0.0,0.0,0.0,0.0,41.26182537638933,75.62285530727807,0.0,0.0,0.0,0.0,0.0,9.73875205613317,40.15119294661769,0.0,0.0,0.0,0.0,0.0,84.77871264490484,69.44233919699113,0.0,0.0,0.0,0.0,0.0,60.753173741014045,53.235295872070445,0.0,0.0,0.0,0.0,0.0,38.13052917437419,234.76571483124198,0.0,0.0,0.0,0.0,0.0,423.36676801867605,141.02027534081589,0.0,0.0,0.0,0.0,0.0,39.61632175055345,20.54205562916375,0.0,0.0,0.0,0.0,0.0,30.92747615133608,62.80164971228827,0.0,0.0,0.0,0.0,0.0,18.635469636129525,80.70324508382679,0.0,0.0,0.0,0.0,0.0,58.785410258374085,37.04504481754168,0.0,0.0,0.0,0.0,0.0,42.3094668579723
