,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,54.520996841578096,90.06628570621235,0.0,0.0,0.0,0.0,0.0,17.424784410715365,0.0,0.0,0.0,0.0,0.0,12.477094459820348,5.5248019165984,0.0,0.0,0.0,0.0,0.0,4.573160896051643,20.314024981315562,0.0,0.0,0.0,0.0,0.0,10.552916732483178,5.182647907082071,0.0,0.0,0.0,0.0,0.0,5.320861680961019,144.52786028768153,0.0,0.0,0.0,0.0,0.0,257.19546507877544,54.757549492216114,0.0,0.0,0.0,0.0,0.0,120.93707497556242,86.01046703412285,0.0,0.0,0.0,0.0,0.0,42.196076030542095,85.7635391776996,0.0,0.0,0.0,0.0,0.0,100.25274788864644,105.70055395610326,0.0,0.0,0.0,0.0,0.0,92.33143072376751,55.50336880823607,0.0,0.0,0.0,0.0,0.0,43.614366393032924,172.71582219880918,0.0,0.0,0.0,0.0,0.0,78.8171769626204,108.39142388864835,0.0,0.0,0.0,0.0,0.0,53.059190671726675,25.681074531689724,0.0,0.0,0.0,0.0,0.0,14.767244385162604,141.24620996646956,0.0,0.0,0.0,0.0,0.0,22.83525699351583,298.6184254937957,0.0,0.0,0.0,0.0,0.0,145.29165609224185,522.6507253326016,0.0,0.0,0.0,0.0,0.0,53.01355648946889
10,52.68135316026429,161.94655633850053,0.0,0.0,0.0,0.0,0.0,9.15437648658407,0.0,0.0,0.0,0.0,0.0,19.36006197306144,4.277338986509913,0.0,0.0,0.0,0.0,0.0,1.1128617636618963,8.539541883346963,0.0,0.0,0.0,0.0,0.0,2.789469934445439,8.315144041001497,0.0,0.0,0.0,0.0,0.0,9.140856599660175,88.7140795656837,0.0,0.0,0.0,0.0,0.0,124.74227524947644,32.54489291906262,0.0,0.0,0.0,0.0,0.0,22.04979585583707,129.45875862940613,0.0,0.0,0.0,0.0,0.0,51.006976974258656,68.5784896022507,0.0,0.0,0.0,0.0,0.0,159.36872553608796,114.41758629419668,0.0,0.0,0.0,0.0,0.0,2.3300691806341662,52.86303466205795,0.0,0.0,0.0,0.0,0.0,67.85899434489761,96.59919800904461,0.0,0.0,0.0,0.0,0.0,151.45871274990915,28.209794863223998,0.0,0.0,0.0,0.0,0.0,30.01138288899363,20.61182526943247,0.0,0.0,0.0,0.0,0.0,9.930796088843218,114.38766399153535,0.0,0.0,0.0,0.0,0.0,3.204596890201128,104.72517139764761,0.0,0.0,0.0,0.0,0.0,58.36879624846915,84.57370324601598,0.0,0.0,0.0,0.0,0.0,55.19511670177168
11,41.59706659541768,73.4297769777871,0.0,0.0,0.0,0.0,0.0,14.474812594097747,0.0,0.0,0.0,0.0,0.0,11.767944507315594,7.1149934123396825,0.0,0.0,0.0,0.0,0.0,2.6178350594224016,5.6591356745596375,0.0,0.0,0.0,0.0,0.0,5.919686613240656,4.5289650096022465,0.0,0.0,0.0,0.0,0.0,3.490633323615188,111.95654592345743,0.0,0.0,0.0,0.0,0.0,175.56743799982783,46.43763430177781,0.0,0.0,0.0,0.0,0.0,7.983518965251305,100.07359776969746,0.0,0.0,0.0,0.0,0.0,26.03327396188424,58.67955278462544,0.0,0.0,0.0,0.0,0.0,146.8836075178034,67.58304559698577,0.0,0.0,0.0,0.0,0.0,0.4659493837892862,59.8578817621347,0.0,0.0,0.0,0.0,0.0,46.38074656488744,123.24178273185453,0.0,0.0,0.0,0.0,0.0,76.25505229274121,25.682158077330854,0.0,0.0,0.0,0.0,0.0,63.24479032088267,39.71378494777116,0.0,0.0,0.0,0.0,0.0,31.883791828854978,79.95723846966905,0.0,0.0,0.0,0.0,0.0,90.34123431271384,137.79102188687452,0.0,0.0,0.0,0.0,0.0,29.688824934676227,87.51426429028457,0.0,0.0,0.0,0.0,0.0,63.7872309635583
12,13.008110980008512,58.55294140383312,0.0,0.0,0.0,0.0,0.0,13.807999550787915,0.0,0.0,0.0,0.0,0.0,24.323608497945447,9.746491558549467,0.0,0.0,0.0,0.0,0.0,0.33075281510951815,5.473723098092008,0.0,0.0,0.0,0.0,0.0,10.00756454641759,13.974781984172308,0.0,0.0,0.0,0.0,0.0,4.40476841883912,191.77131064433442,0.0,0.0,0.0,0.0,0.0,128.41101106215103,77.84766593680312,0.0,0.0,0.0,0.0,0.0,17.88685449960588,103.55234257094111,0.0,0.0,0.0,0.0,0.0,124.72253033458539,43.11859557970536,0.0,0.0,0.0,0.0,0.0,55.12384238772172,69.29987012457151,0.0,0.0,0.0,0.0,0.0,48.08583237305308,56.42069551916534,0.0,0.0,0.0,0.0,0.0,50.27582549942799,79.14763710955451,0.0,0.0,0.0,0.0,0.0,147.13226899143768,34.14420462696448,0.0,0.0,0.0,0.0,0.0,12.832646235633216,25.67458519064275,0.0,0.0,0.0,0.0,0.0,11.254877185869033,84.38790389008503,0.0,0.0,0.0,0.0,0.0,48.16536972554368,219.28596751562736,0.0,0.0,0.0,0.0,0.0,69.6202030652806,96.91891081863746,0.0,0.0,0.0,0.0,0.0,29.32769253353309
13,5.868913109404011,111.4249224409004,0.0,0.0,0.0,0.0,0.0,10.793623128880679,0.0,0.0,0.0,0.0,0.0,8.799247819382643,4.383006330738258,0.0,0.0,0.0,0.0,0.0,12.144813436908445,5.432801293819031,0.0,0.0,0.0,0.0,0.0,5.716204115002879,4.591200103228181,0.0,0.0,0.0,0.0,0.0,3.4854240969938637,92.44525524066101,0.0,0.0,0.0,0.0,0.0,76.56095938543402,28.224076159968686,0.0,0.0,0.0,0.0,0.0,17.40961375760023,170.33962515573816,0.0,0.0,0.0,0.0,0.0,37.16849818453384,114.92755361161545,0.0,0.0,0.0,0.0,0.0,4.198139326712567,79.70385194358552,0.0,0.0,0.0,0.0,0.0,76.1046398956976,65.94772124919,0.0,0.0,0.0,0.0,0.0,16.004331540764827,69.70930805040157,0.0,0.0,0.0,0.0,0.0,101.71174019013066,32.92273591191168,0.0,0.0,0.0,0.0,0.0,24.770747499981912,30.26750887868958,0.0,0.0,0.0,0.0,0.0,0.39319721144177233,115.73480458198645,0.0,0.0,0.0,0.0,0.0,5.071672871328464,90.57763242667394,0.0,0.0,0.0,0.0,0.0,45.78564138591298,120.72398467589633,0.0,0.0,0.0,0.0,0.0,61.007368926937346
14,37.56027328739701,130.76393824144918,0.0,0.0,0.0,0.0,0.0,10.556118594390144,0.0,0.0,0.0,0.0,0.0,1.1999608600684153,6.527237005698435,0.0,0.0,0.0,0.0,0.0,11.4920209213841,11.217885610877529,0.0,0.0,0.0,0.0,0.0,9.006473489347558,6.503520497771649,0.0,0.0,0.0,0.0,0.0,1.8839783974931488,94.7073335964135,0.0,0.0,0.0,0.0,0.0,35.71961989073557,38.7225909286514,0.0,0.0,0.0,0.0,0.0,22.50530288205419,71.87061039072981,0.0,0.0,0.0,0.0,0.0,70.66867439900861,47.16685775793647,0.0,0.0,0.0,0.0,0.0,65.358601536813,63.801190816273554,0.0,0.0,0.0,0.0,0.0,43.57042512303312,72.39767536201143,0.0,0.0,0.0,0.0,0.0,71.40237157888785,55.468437202245596,0.0,0.0,0.0,0.0,0.0,39.749293972247685,30.770988197196942,0.0,0.0,0.0,0.0,0.0,28.957720577967603,33.0062475035546,0.0,0.0,0.0,0.0,0.0,24.646902486290543,63.83509060028362,0.0,0.0,0.0,0.0,0.0,24.37267303060319,85.15062289257236,0.0,0.0,0.0,0.0,0.0,44.1316818496747,54.49131556222777,0.0,0.0,0.0,0.0,0.0,37.67850674636058
15,20.535231887041252,67.13555396364379,0.0,0.0,0.0,0.0,0.0,2.5471905977978837,0.0,0.0,0.0,0.0,0.0,1.29060319742033,5.135394191468794,0.0,0.0,0.0,0.0,0.0,7.268674914662995,4.097816762765692,0.0,0.0,0.0,0.0,0.0,8.915873775005094,3.487840692470449,0.0,0.0,0.0,0.0,0.0,1.319693398966528,88.42779105373754,0.0,0.0,0.0,0.0,0.0,193.75908598636548,26.188461993295093,0.0,0.0,0.0,0.0,0.0,42.675210237780156,165.72140977880886,0.0,0.0,0.0,0.0,0.0,4.39974180168417,65.16506610087015,0.0,0.0,0.0,0.0,0.0,1.1472211177879015,58.423737334415414,0.0,0.0,0.0,0.0,0.0,77.97706648363588,57.695873647262225,0.0,0.0,0.0,0.0,0.0,77.38289255429403,39.676005249768004,0.0,0.0,0.0,0.0,0.0,48.24677881398925,56.78912513014779,0.0,0.0,0.0,0.0,0.0,12.650622116822813,23.1295927051138,0.0,0.0,0.0,0.0,0.0,8.91220401728464,86.5183922808518,0.0,0.0,0.0,0.0,0.0,52.008204531941814,88.43954597043818,0.0,0.0,0.0,0.0,0.0,76.30755056206262,55.76052255707931,0.0,0.0,0.0,0.0,0.0,13.444351027751775
16,44.003900452025846,66.16221673444102,0.0,0.0,0.0,0.0,0.0,2.571047154465301,0.0,0.0,0.0,0.0,0.0,1.4976608031342724,3.164885819434272,0.0,0.0,0.0,0.0,0.0,1.2773628852213175,4.221346362322594,0.0,0.0,0.0,0.0,0.0,4.52406675197125,2.663589954233175,0.0,0.0,0.0,0.0,0.0,2.4145801352207283,138.8999021497381,0.0,0.0,0.0,0.0,0.0,85.34989487428189,37.43051313779115,0.0,0.0,0.0,0.0,0.0,61.84375010511276,68.02000843559057,0.0,0.0,0.0,0.0,0.0,26.80879098418448,48.62584257533779,0.0,0.0,0.0,0.0,0.0,24.283946491269084,52.39206028438434,0.0,0.0,0.0,0.0,0.0,29.745869948784357,66.4675145289327,0.0,0.0,0.0,0.0,0.0,33.93386414534024,37.33391579390237,0.0,0.0,0.0,0.0,0.0,19.628873110988643,34.9674950941393,0.0,0.0,0.0,0.0,0.0,53.04249576263692,20.66332875848402,0.0,0.0,0.0,0.0,0.0,6.512163113645074,65.58545115778725,0.0,0.0,0.0,0.0,0.0,44.64825757895941,93.81496867141043,0.0,0.0,0.0,0.0,0.0,64.94938739489007,73.17552076398515,0.0,0.0,0.0,0.0,0.0,36.41201682979623
17,16.30998859754323,63.162623389031765,0.0,0.0,0.0,0.0,0.0,14.463830215283934,0.0,0.0,0.0,0.0,0.0,3.8786602704260815,2.888529749423947,0.0,0.0,0.0,0.0,0.0,1.5710549079021185,4.188868107102681,0.0,0.0,0.0,0.0,0.0,8.90018570207665,1.698527176960629,0.0,0.0,0.0,0.0,0.0,6.228368345359346,215.1424558766586,0.0,0.0,0.0,0.0,0.0,178.513397792419,84.24208353746506,0.0,0.0,0.0,0.0,0.0,14.266754137982616,74.91925558468053,0.0,0.0,0.0,0.0,0.0,94.7800230309624,49.278981879318245,0.0,0.0,0.0,0.0,0.0,3.5643636053674026,42.27489401977328,0.0,0.0,0.0,0.0,0.0,46.204518718039616,65.40426514967369,0.0,0.0,0.0,0.0,0.0,52.91528865190269,76.84610862332164,0.0,0.0,0.0,0.0,0.0,161.8197219380547,23.667372168248896,0.0,0.0,0.0,0.0,0.0,2.8438529069311973,19.352533314693513,0.0,0.0,0.0,0.0,0.0,8.977972084258102,96.70401557061005,0.0,0.0,0.0,0.0,0.0,21.30734705260094,67.45526257273133,0.0,0.0,0.0,0.0,0.0,28.35659660950561,54.15497923726848,0.0,0.0,0.0,0.0,0.0,24.71800927726791
18,16.270004331990226,61.571473677814744,0.0,0.0,0.0,0.0,0.0,5.439747461591405,0.0,0.0,0.0,0.0,0.0,5.440625958191481,2.580802061374182,0.0,0.0,0.0,0.0,0.0,2.564503984388644,4.838477430762038,0.0,0.0,0.0,0.0,0.0,8.275076939707985,5.094812480777748,0.0,0.0,0.0,0.0,0.0,4.764851114328879,175.78154019898037,0.0,0.0,0.0,0.0,0.0,247.47917373663728,28.84886574042082,0.0,0.0,0.0,0.0,0.0,53.221735411955684,73.63963411922852,0.0,0.0,0.0,0.0,0.0,1.7872011733057382,54.989243800941445,0.0,0.0,0.0,0.0,0.0,45.72126689027994,39.496776710521964,0.0,0.0,0.0,0.0,0.0,6.201886847831562,62.47184991078832,0.0,0.0,0.0,0.0,0.0,58.95523271308187,22.05258601009551,0.0,0.0,0.0,0.0,0.0,7.844799095177247,64.89363500681948,0.0,0.0,0.0,0.0,0.0,7.996517466629092,22.616173729669313,0.0,0.0,0.0,0.0,0.0,8.39276007118124,48.47525336208892,0.0,0.0,0.0,0.0,0.0,9.996980424335279,94.52393713522137,0.0,0.0,0.0,0.0,0.0,123.40674506843312,82.4345794740369,0.0,0.0,0.0,0.0,0.0,25.251188965721834
