,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,156.06433387535327,95.83506043099796,0.0,0.0,0.0,0.0,0.0,15.943677188022612,0.0,0.0,0.0,0.0,0.0,26.239060432369257,84.74114463057053,0.0,0.0,0.0,0.0,0.0,17.628596945870513,78.85233203031791,0.0,0.0,0.0,0.0,0.0,66.84447251600628,14.266721377889162,0.0,0.0,0.0,0.0,0.0,5.1994536818530515,1280.4958872136808,0.0,0.0,0.0,0.0,0.0,785.0640199381268,1262.31488918147,0.0,0.0,0.0,0.0,0.0,306.7213500861319,1011.6962971366618,0.0,0.0,0.0,0.0,0.0,848.5343916989143,710.8346297781721,0.0,0.0,0.0,0.0,0.0,372.84398736588196,568.2918325918547,0.0,0.0,0.0,0.0,0.0,533.2063802696362,906.1811549864921,0.0,0.0,0.0,0.0,0.0,845.9551184061655,544.4917271034979,0.0,0.0,0.0,0.0,0.0,162.65827479947353,118.61794912883018,0.0,0.0,0.0,0.0,0.0,401.7572790891407,371.69368814174396,0.0,0.0,0.0,0.0,0.0,291.17938883215294,4113.140348610869,0.0,0.0,0.0,0.0,0.0,4765.3079088125105,3021.179497025948,0.0,0.0,0.0,0.0,0.0,3079.1909251985703,4171.883746861151,0.0,0.0,0.0,0.0,0.0,4266.881062738674,238.30888014600154,0.0,0.0,0.0,0.0,0.0,388.7258681292724
1,65.7167188915794,170.71397941079746,0.0,0.0,0.0,0.0,0.0,10.383114432684522,0.0,0.0,0.0,0.0,0.0,12.793945022866822,46.7146609422847,0.0,0.0,0.0,0.0,0.0,12.822750442405496,22.345844350770214,0.0,0.0,0.0,0.0,0.0,45.860853648164,11.485475629146798,0.0,0.0,0.0,0.0,0.0,11.65114782991896,1085.2225342515667,0.0,0.0,0.0,0.0,0.0,1202.6233101019168,485.8825737219686,0.0,0.0,0.0,0.0,0.0,174.7256245380229,202.02697049769975,0.0,0.0,0.0,0.0,0.0,1.6634565430091797,191.05759657036515,0.0,0.0,0.0,0.0,0.0,832.5811850912992,90.46771687011388,0.0,0.0,0.0,0.0,0.0,54.4572955245542,687.4692103434026,0.0,0.0,0.0,0.0,0.0,512.0982853686169,444.70271894602956,0.0,0.0,0.0,0.0,0.0,395.5181985215921,18.955912495361474,0.0,0.0,0.0,0.0,0.0,81.1361375844509,97.20891896395446,0.0,0.0,0.0,0.0,0.0,330.1944134597793,4133.092939095002,0.0,0.0,0.0,0.0,0.0,4218.174996256809,1354.5760333718574,0.0,0.0,0.0,0.0,0.0,1315.5948903501585,3317.473266676873,0.0,0.0,0.0,0.0,0.0,2955.3904213246406,208.07255602539638,0.0,0.0,0.0,0.0,0.0,420.44231693169843
2,90.79186059375984,45.03189415591232,0.0,0.0,0.0,0.0,0.0,9.613299628114882,0.0,0.0,0.0,0.0,0.0,49.37580813989219,4.136529893270946,0.0,0.0,0.0,0.0,0.0,9.742434547547436,15.87655990182093,0.0,0.0,0.0,0.0,0.0,18.12913762491474,12.257171744924545,0.0,0.0,0.0,0.0,0.0,5.248471091067371,1003.8803451030874,0.0,0.0,0.0,0.0,0.0,1099.3536527017484,359.55891383857505,0.0,0.0,0.0,0.0,0.0,2.9208917530022673,181.2363705007559,0.0,0.0,0.0,0.0,0.0,108.22831637862542,157.78565466169155,0.0,0.0,0.0,0.0,0.0,68.94218641826205,96.89856429016231,0.0,0.0,0.0,0.0,0.0,184.40224903096367,615.0740167958659,0.0,0.0,0.0,0.0,0.0,745.9773158119397,367.24036221513023,0.0,0.0,0.0,0.0,0.0,122.08260759101336,47.509122925696595,0.0,0.0,0.0,0.0,0.0,4.100377898490451,92.64266839641364,0.0,0.0,0.0,0.0,0.0,12.064738266366213,4129.923820633055,0.0,0.0,0.0,0.0,0.0,3727.8550238856205,758.1156690279296,0.0,0.0,0.0,0.0,0.0,544.153285270184,2704.3971657427333,0.0,0.0,0.0,0.0,0.0,2543.7393139619608,136.5692039635517,0.0,0.0,0.0,0.0,0.0,269.73433243469975
3,84.36469401083681,37.17289932398493,0.0,0.0,0.0,0.0,0.0,6.201497689461917,0.0,0.0,0.0,0.0,0.0,11.547529796764984,3.3441276084140275,0.0,0.0,0.0,0.0,0.0,1.1932819408185986,13.69479815254181,0.0,0.0,0.0,0.0,0.0,12.950396105508968,37.49748065740664,0.0,0.0,0.0,0.0,0.0,76.01318519351905,887.2126467532828,0.0,0.0,0.0,0.0,0.0,1449.0805974764103,217.81803075763804,0.0,0.0,0.0,0.0,0.0,403.4083358179773,193.93657311141044,0.0,0.0,0.0,0.0,0.0,586.8247046242072,143.1471646155068,0.0,0.0,0.0,0.0,0.0,3.3157249224133545,128.54144079799565,0.0,0.0,0.0,0.0,0.0,126.69983215343835,381.1617164142798,0.0,0.0,0.0,0.0,0.0,287.6009069603755,258.937517845821,0.0,0.0,0.0,0.0,0.0,224.97292749431176,16.46279274544712,0.0,0.0,0.0,0.0,0.0,16.140489145310415,72.33098209016312,0.0,0.0,0.0,0.0,0.0,47.43170542685774,4127.022160904055,0.0,0.0,0.0,0.0,0.0,4780.437948583538,333.3825727678466,0.0,0.0,0.0,0.0,0.0,594.7126775085967,2164.925382432416,0.0,0.0,0.0,0.0,0.0,1837.3485637928045,74.49902407102608,0.0,0.0,0.0,0.0,0.0,228.83832363369888
4,2.7434669502539606,51.90049615268989,0.0,0.0,0.0,0.0,0.0,4.8485594291477625,0.0,0.0,0.0,0.0,0.0,4.83228326139418,1.0912839644245762,0.0,0.0,0.0,0.0,0.0,8.489861011547493,15.329077351191966,0.0,0.0,0.0,0.0,0.0,7.664937210052268,38.52104993308211,0.0,0.0,0.0,0.0,0.0,56.27304608981667,816.7336325501226,0.0,0.0,0.0,0.0,0.0,984.2713142564332,158.8443977709925,0.0,0.0,0.0,0.0,0.0,0.6379028375111354,193.20682817847498,0.0,0.0,0.0,0.0,0.0,0.15588504274102347,118.51569406688334,0.0,0.0,0.0,0.0,0.0,432.91888929952574,137.76918248674423,0.0,0.0,0.0,0.0,0.0,28.07786358716542,323.9692534769509,0.0,0.0,0.0,0.0,0.0,406.4295956326589,167.74264861988624,0.0,0.0,0.0,0.0,0.0,22.487539858470328,29.9829706243892,0.0,0.0,0.0,0.0,0.0,5.014726141894515,77.42809263363338,0.0,0.0,0.0,0.0,0.0,100.50768217446345,4121.993855704931,0.0,0.0,0.0,0.0,0.0,3999.8096410318485,141.54192739566474,0.0,0.0,0.0,0.0,0.0,315.46098770858896,1485.8179561659058,0.0,0.0,0.0,0.0,0.0,1288.2237625281095,38.083641381036465,0.0,0.0,0.0,0.0,0.0,207.1682985539959
5,24.317829220023473,48.09711146915398,0.0,0.0,0.0,0.0,0.0,6.532476432378263,0.0,0.0,0.0,0.0,0.0,5.503337708350938,1.5826938571992768,0.0,0.0,0.0,0.0,0.0,1.4599013199264814,7.13327002157926,0.0,0.0,0.0,0.0,0.0,5.312929873034618,8.79234208081653,0.0,0.0,0.0,0.0,0.0,4.3869758691668705,675.6983208527856,0.0,0.0,0.0,0.0,0.0,349.1761937697534,188.3607216207591,0.0,0.0,0.0,0.0,0.0,274.26864952605814,219.78248075518695,0.0,0.0,0.0,0.0,0.0,181.54873970010456,169.39573189155615,0.0,0.0,0.0,0.0,0.0,181.57618004037548,97.23501549497485,0.0,0.0,0.0,0.0,0.0,114.45195115420606,289.0934727513137,0.0,0.0,0.0,0.0,0.0,126.53772143175608,230.63280029237475,0.0,0.0,0.0,0.0,0.0,5.1127276676931475,31.247319036329607,0.0,0.0,0.0,0.0,0.0,12.081834992091407,69.57576402915674,0.0,0.0,0.0,0.0,0.0,32.112803859801545,4111.203764748839,0.0,0.0,0.0,0.0,0.0,4486.301510449762,85.70006344650217,0.0,0.0,0.0,0.0,0.0,84.80600589634777,807.6562272226165,0.0,0.0,0.0,0.0,0.0,522.0495699496466,26.790652112413223,0.0,0.0,0.0,0.0,0.0,149.03152231201295
6,29.38202602239624,34.22499631480494,0.0,0.0,0.0,0.0,0.0,3.3131297460529483,0.0,0.0,0.0,0.0,0.0,4.513820897382369,2.631574644296585,0.0,0.0,0.0,0.0,0.0,4.1587776268643175,13.979993435011522,0.0,0.0,0.0,0.0,0.0,33.23531449630412,4.317119981206393,0.0,0.0,0.0,0.0,0.0,3.0609823458467864,539.3983875312512,0.0,0.0,0.0,0.0,0.0,371.8620522808879,200.3712370004598,0.0,0.0,0.0,0.0,0.0,69.09157314211198,241.21692358971902,0.0,0.0,0.0,0.0,0.0,9.7665315322293,143.95839754458027,0.0,0.0,0.0,0.0,0.0,230.04864018479782,91.56714559979366,0.0,0.0,0.0,0.0,0.0,49.08895117370643,267.5929068805582,0.0,0.0,0.0,0.0,0.0,179.23622942393695,109.59939267248735,0.0,0.0,0.0,0.0,0.0,73.20401507974185,16.2138113302181,0.0,0.0,0.0,0.0,0.0,17.14410991076364,91.97971410464368,0.0,0.0,0.0,0.0,0.0,15.939616593118638,4076.633727123827,0.0,0.0,0.0,0.0,0.0,4129.890686776421,79.47087310937435,0.0,0.0,0.0,0.0,0.0,51.077522010199914,360.73508615321873,0.0,0.0,0.0,0.0,0.0,292.4286390454979,25.336852750882073,0.0,0.0,0.0,0.0,0.0,126.01335745174458
7,22.821406462067323,52.905119530135714,0.0,0.0,0.0,0.0,0.0,2.4557873613165686,0.0,0.0,0.0,0.0,0.0,30.596081650667177,3.3592317045196123,0.0,0.0,0.0,0.0,0.0,10.646132952763406,6.15002546194529,0.0,0.0,0.0,0.0,0.0,7.092187810608256,5.489780952767528,0.0,0.0,0.0,0.0,0.0,8.678112945821605,431.2542851396187,0.0,0.0,0.0,0.0,0.0,183.3396612876199,109.83257502976657,0.0,0.0,0.0,0.0,0.0,76.00609121326042,161.13714061168724,0.0,0.0,0.0,0.0,0.0,5.659757098240431,153.7516243269129,0.0,0.0,0.0,0.0,0.0,0.00835800579836325,126.73761549529362,0.0,0.0,0.0,0.0,0.0,82.29025781900098,271.00364666345115,0.0,0.0,0.0,0.0,0.0,239.6551070055334,86.08475984827682,0.0,0.0,0.0,0.0,0.0,70.31901065465908,38.79981401576504,0.0,0.0,0.0,0.0,0.0,3.4759892320779535,69.11807270330893,0.0,0.0,0.0,0.0,0.0,17.749685785758622,3524.628603906739,0.0,0.0,0.0,0.0,0.0,3912.1506873246353,78.87875013788495,0.0,0.0,0.0,0.0,0.0,91.85310325888972,247.87777812929417,0.0,0.0,0.0,0.0,0.0,128.53319899828264,20.13027108138886,0.0,0.0,0.0,0.0,0.0,76.5816998135041
8,8.707616254307746,28.46175031562007,0.0,0.0,0.0,0.0,0.0,18.447134223234585,0.0,0.0,0.0,0.0,0.0,1.6720200067843152,2.8991074858328374,0.0,0.0,0.0,0.0,0.0,1.8994878315252197,12.27473035023294,0.0,0.0,0.0,0.0,0.0,26.713852737393644,4.684462332988534,0.0,0.0,0.0,0.0,0.0,2.208141129465421,401.57163439246085,0.0,0.0,0.0,0.0,0.0,162.94088897621754,92.06117907711001,0.0,0.0,0.0,0.0,0.0,237.55980377654473,135.46187490772996,0.0,0.0,0.0,0.0,0.0,27.75141301477211,135.27663025232113,0.0,0.0,0.0,0.0,0.0,6.301426553430219,93.89682972668597,0.0,0.0,0.0,0.0,0.0,95.0441177721719,239.36026406375527,0.0,0.0,0.0,0.0,0.0,154.77440679741957,96.46226878540112,0.0,0.0,0.0,0.0,0.0,57.81951588562414,35.96027114710483,0.0,0.0,0.0,0.0,0.0,10.450245546587722,87.89946495361109,0.0,0.0,0.0,0.0,0.0,19.77857481749037,2885.4211167383583,0.0,0.0,0.0,0.0,0.0,3307.314296872748,162.41921691718684,0.0,0.0,0.0,0.0,0.0,29.934777103474815,156.33748128313474,0.0,0.0,0.0,0.0,0.0,162.6869494467927,20.361806350384235,0.0,0.0,0.0,0.0,0.0,42.51498610007819
