,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test
0,0.5282731605951224,0.08219406971693813,54.0
1,0.6521817279185431,0.08561259323586158,54.0
2,0.6178082301721666,0.08499434522394758,54.0
3,0.6259592435997491,0.07805773005629706,72.5
4,0.458777066736528,0.07262531653946253,70.5
5,1.868782648314439,0.061109293662967835,75.0
6,0.4307248901672998,0.0691886713145992,70.5
7,0.25906471452459484,0.23352918146270155,55.50000000000001
8,0.43792832795617453,0.06537010359305756,72.5
9,0.6218743486204196,0.09465259313960857,79.5
10,0.29796151109895164,0.05170212957183869,80.5
11,0.04054288793409163,0.05426382530139442,84.5
12,0.47381743690280936,0.057004018017825356,84.5
13,0.07852926644985252,0.05365037032739374,79.0
14,0.047685386443160706,0.05647638220119451,81.5
15,0.1709601326636833,0.057947802067936684,82.5
16,0.03806529018849489,0.07500795222754794,74.0
17,0.05851235585307135,0.061947639383771735,80.5
18,0.08903621263172502,0.06514869863422824,82.5
19,0.057782320313447544,0.05756112241088895,83.5
20,0.148146788531656,0.08796539577987347,77.0
21,0.269842609238152,0.06553666818615816,83.5
22,0.7439221403852804,0.13529209684375013,79.0
23,0.48262985355590493,0.09706545601301653,79.5
24,0.0008311243775383891,0.09893976990187868,84.0
25,0.836192608247604,0.09946409952928414,78.5
26,0.0022499036247818857,0.11105280080387833,80.0
27,0.006502951366256559,0.09291049558971323,83.5
28,0.6369491828361492,0.09960675908118205,80.5
29,0.04654902498074201,0.08288268016408148,80.5
30,0.02080070981869129,0.11056208160422047,80.5
31,0.009295724194792635,0.08985042893752791,83.0
32,0.22211565422968707,0.07910203395826486,85.0
33,0.00559058637350494,0.08847608094951699,83.5
34,0.4270155690600305,0.08156987915805562,84.5
35,0.0030279985108346077,0.08602901120744268,86.5
36,0.006359808222219064,0.10609436426312557,85.5
37,0.48999276036884387,0.09812678152578465,83.5
38,0.005383277177759359,0.0931188728459315,83.5
39,0.0023266053277342332,0.10288791417065388,84.5
40,0.0069797764823017255,0.10430147396413927,85.5
41,0.002178045135063635,0.11295381697585326,86.0
42,0.4483793707324564,0.09174179767821833,85.5
43,0.0012896348978245836,0.11307514295306344,85.5
44,0.17557457920768602,0.21069412874111904,74.5
45,1.668900711398594e-05,0.13850712022048672,86.0
46,0.00023489979788724174,0.1394267739336189,83.0
47,0.0041349138604779775,0.12373811350848685,84.5
48,4.14306836561159e-05,0.1487226817986053,86.5
49,0.00020548244247041992,0.1122426858258412,86.5
50,7.389346787638743e-05,0.11939679009611824,86.5
51,0.0014651628458900265,0.11734989728345335,86.5
52,0.0003505858942835326,0.11999603406007196,83.0
53,0.0007247135564587634,0.15635426826035376,84.0
54,0.0009124569933740261,0.11810816525872672,84.5
55,0.00038532068569019525,0.16327349075943476,82.0
56,0.0004669351616513136,0.2251070132517945,79.0
57,0.0006325435046188819,0.1230407583825516,87.5
58,3.8805546802852704e-05,0.12386934621704476,86.0
59,0.0006320617153203774,0.14131217407942626,83.5
60,0.00023491939549593601,0.20475162720316287,71.0
61,0.007109371268746162,0.093092017586691,86.0
62,0.0001620282587948933,0.11595615951396375,85.0
63,4.069122465251031e-06,0.13762598724680075,85.0
64,0.39364821675134287,0.14451766117627385,86.5
65,4.624802083597858e-05,0.14867278786470142,86.0
66,0.000637200315371011,0.13882267565779027,84.5
67,4.939719153134848e-06,0.2196074603391133,84.0
68,3.3439162140581044e-07,0.20926259769305244,87.0
69,2.4329799221543727e-05,0.21616645390692973,87.0
70,2.641489742947846e-07,0.22012931659776572,87.0
71,1.0130106093687623e-06,0.22408277838482418,87.0
72,2.1753234584723925e-07,0.2270066104243725,87.0
73,2.2855344074370423e-05,0.2291112957494407,87.0
74,6.205762916504073e-07,0.2309927862545916,87.0
75,5.474376973396395e-08,0.23279634364229296,87.0
76,1.3923246422751286e-09,0.23429309127130352,87.0
77,1.6409932253631531e-09,0.23594375298467454,87.0
78,1.8027235252513375e-10,0.23732310000294415,87.0
79,1.767881362643974e-07,0.23848238144982184,87.0
80,2.1596103391934053e-08,0.2403164316355475,87.0
81,4.2238405263699367e-08,0.2409572109559978,87.0
82,8.387789888106637e-08,0.2415301287611124,87.0
83,3.277229769939591e-09,0.24329482237929714,87.0
84,2.276583212133538e-08,0.24403439120920078,87.0
85,3.981578486756639e-09,0.24456125757669914,86.5
86,3.2193516833728126e-08,0.2457738843713768,87.0
87,3.131593975780503e-07,0.24653407579543407,87.0
88,2.6167290194568952e-08,0.2473766129138438,87.0
89,2.102201349229384e-09,0.24820257308018567,87.0
90,9.534294620845656e-07,0.24907004800306423,87.0
91,1.5880019517377255e-10,0.2495282858725918,86.5
92,1.67260624664263e-07,0.24983562775295487,87.0
93,9.262823432639167e-09,0.24230989523831184,87.5
94,0.012443927608046036,0.10162379532685278,85.0
95,0.0545867836555584,0.06704469928264126,86.5
96,0.002242106889120881,0.1068238803275886,87.5
97,0.00046012220714241795,0.107359254078037,87.0
98,2.6629841526843207e-05,0.11534699069695527,86.5
99,6.263444357407905e-07,0.13526748593065613,88.5
