,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.3608173098513834,0.13087590784950778,50.0,0.10032234903950042,50.0,0.8464309155645361
1,0.6258931123340881,0.13742832932071045,50.0,0.0800911698556479,63.33333333333333,0.5107063857325733
2,0.7439723676747564,0.11975593908025564,55.55555555555556,0.08384792679814349,63.33333333333333,0.5802984699396483
3,0.33843514882109366,0.1277441087396947,55.55555555555556,0.058293789894142245,80.0,0.36567754580822354
4,0.11423244270842076,0.2579579178657738,50.0,0.049762684380975676,83.33333333333334,0.11004709361971218
5,0.07394808324195336,0.179290449317602,50.0,0.07730396753535881,70.0,0.24141924709692542
6,0.1159358038263458,0.21217898131296234,44.44444444444444,0.04073901341010306,86.66666666666667,0.06965744761772441
7,0.03319650099455909,0.18145832816620366,44.44444444444444,0.03979859514912641,83.33333333333334,0.04040183717057171
8,0.053472791917150375,0.3488722722539401,50.0,0.0413229173233114,83.33333333333334,0.03220034023732409
9,0.0019191805776906739,0.18561980301725736,50.0,0.07383444390021812,73.33333333333333,0.019661157604248164
10,0.0018919859968117082,0.2230366262527396,55.55555555555556,0.0517537272349192,86.66666666666667,0.005586002464353702
11,0.000321010678269317,0.22989619954153934,50.0,0.06327993296417915,90.0,0.0024696492289484405
12,0.006429199164775887,0.3067318976032025,50.0,0.05882387556578414,90.0,0.002726359136860303
13,0.0003861839015487852,0.23663882554021398,55.55555555555556,0.060814001726749146,90.0,0.003513402816787259
14,0.0037219127820664515,0.2815833954711236,55.55555555555556,0.06135506283043633,90.0,0.0012567188074712125
15,0.0010779373060866794,0.21679855674437915,50.0,0.05737094818953678,90.0,0.0015081252639056039
16,0.005262371542441926,0.21598490172470475,50.0,0.05797700778319038,90.0,0.0014077699291628555
17,0.0018014211852266124,0.38673322449680536,55.55555555555556,0.05176728561293509,86.66666666666667,0.0010912905641134647
18,0.004478323309823376,0.3491241178389967,50.0,0.05756189046253778,90.0,0.0013812677043928002
19,0.002530105883448183,0.42139146400408634,50.0,0.06041881924916148,90.0,0.0011413491607031342
20,0.0006527575493579758,0.3515937626413823,55.55555555555556,0.056592036818488,90.0,0.0008157905028251154
21,0.0013050610988241404,0.23139169285887803,55.55555555555556,0.05365387163945213,86.66666666666667,0.0008171436173676119
22,0.0017240009830866137,0.23329747792864167,55.55555555555556,0.059587032695244596,90.0,0.0005516297900241062
23,0.0005721127783991009,0.239619841576859,55.55555555555556,0.062421123043108914,90.0,0.0006616169389505068
24,0.0013871994469879662,0.4010234187504913,55.55555555555556,0.05404592007879812,86.66666666666667,0.0006081387713489827
25,0.0003478054251726991,0.23153106357366995,50.0,0.05461853750564368,90.0,0.0004970428951186414
26,0.0007568983031557745,0.25624388084928224,50.0,0.06989020263385282,90.0,0.00046075892380753787
27,0.00025986980813880823,0.24894386596482032,50.0,0.05963595261208262,90.0,0.0007798643823650692
28,0.0002635053512665481,0.31287741745607917,55.55555555555556,0.05621597637097748,90.0,0.0005649069358657302
29,0.0006259796385860033,0.23239988871594497,55.55555555555556,0.05510769091339269,86.66666666666667,0.00047065114318156984
30,0.000471592345929911,0.30832220074511457,55.55555555555556,0.05552368473995931,90.0,0.0003345663289731442
31,9.6707849000125e-05,0.395621248094548,55.55555555555556,0.06569453421057792,90.0,0.00034082821338301053
32,0.0001972757668465515,0.2495979819191471,55.55555555555556,0.06345566843206281,86.66666666666667,0.0003123101740927884
33,0.0004352609160066344,0.2351494247528352,55.55555555555556,0.06792024287861963,90.0,0.000647893041248621
34,0.0005251393187598041,0.37138765722115624,55.55555555555556,0.06179422371271073,86.66666666666667,0.00025097617879413524
35,0.0003394886690816672,0.23674681020080454,55.55555555555556,0.05727421708888035,86.66666666666667,0.0003582232136343901
36,0.0003061140033920248,0.28215403653907895,55.55555555555556,0.06162968889213564,86.66666666666667,0.00035047510001150005
37,0.00019803381673835131,0.29799822885359917,55.55555555555556,0.06417495383584633,86.66666666666667,0.0002254324383454782
38,0.00015149918616889509,0.2366140386625927,55.55555555555556,0.057645823239676444,83.33333333333334,0.00027661965766669294
39,0.000238975684823264,0.4050474727064717,55.55555555555556,0.06971708724789485,86.66666666666667,0.00014131466106446234
40,0.00040919500952666716,0.24381532592064076,55.55555555555556,0.05813093739579011,83.33333333333334,0.00028775771882048586
41,0.0001395178934242064,0.32555721027651247,55.55555555555556,0.07027786949102174,86.66666666666667,0.0003123247763496289
42,0.00016563329444272976,0.3372733284897913,55.55555555555556,0.05884998021675192,83.33333333333334,0.00021152263224509613
43,0.0004082432491974489,0.2497966376264773,55.55555555555556,0.05835333340357491,83.33333333333334,0.00015210690052883943
44,0.00012323748263668908,0.4512979065733782,55.55555555555556,0.058127029474330044,83.33333333333334,0.00034944537660875133
45,1.8863122176043265e-05,0.25573744554395894,55.55555555555556,0.06650666516204327,83.33333333333334,0.00015493224290378288
46,1.9929887512002948e-05,0.3146085815427079,55.55555555555556,0.058692414941128125,83.33333333333334,9.96200313510436e-05
47,0.00018975509133917939,0.38643102581651156,55.55555555555556,0.05873680135469692,83.33333333333334,0.0002408310742174753
48,0.00016037050757275055,0.33771644369996573,55.55555555555556,0.06464025370141878,83.33333333333334,0.0001693821352748542
49,0.0002489083592691244,0.2575217867208451,55.55555555555556,0.06559742411401795,83.33333333333334,0.00018144805944894527
50,5.623611127643961e-05,0.3752661829829526,55.55555555555556,0.06558361661328654,83.33333333333334,0.00028764437480942735
51,3.8678959106956566e-05,0.4502100636495997,55.55555555555556,0.06680343941613112,83.33333333333334,0.00022797880285070122
52,0.0001089385309967486,0.3514282722076601,55.55555555555556,0.06077091382717847,83.33333333333334,0.00016841123194288762
53,0.00010545473120986961,0.35165600908281913,55.55555555555556,0.05983910097967046,83.33333333333334,0.00024809994603270725
54,0.0001699593472219975,0.25760641276009555,55.55555555555556,0.06428204497794685,83.33333333333334,0.0001698688124417267
55,0.0002524325558346382,0.4272864170462891,55.55555555555556,0.060468252237396714,83.33333333333334,0.00010691690621617462
56,0.00012919952106650766,0.24948266885678214,55.55555555555556,0.06433475124644962,83.33333333333334,0.0001355867107566883
57,0.0001783645330501064,0.2664579987518321,55.55555555555556,0.06530137911570284,83.33333333333334,0.00014909827963213747
58,0.00011925025249916062,0.34562904108423836,55.55555555555556,0.07034257004633264,83.33333333333334,0.0001467056085555492
59,5.328308849298943e-05,0.41632310657649824,55.55555555555556,0.06767971603065272,83.33333333333334,0.00012920531297047432
60,9.757774751215e-05,0.35072016160865005,55.55555555555556,0.06203188521933911,83.33333333333334,7.856510608684287e-05
61,6.389702734116564e-05,0.2758852351065634,55.55555555555556,0.06269440965242072,83.33333333333334,4.9074417145210726e-05
62,0.00024816818234954394,0.3976915598822158,55.55555555555556,0.06556131301273513,83.33333333333334,7.659523690384373e-05
63,4.881823738579202e-05,0.32248912445902556,55.55555555555556,0.06721658928065694,83.33333333333334,5.98314509672087e-05
64,3.8528547720055706e-05,0.39968894544065803,55.55555555555556,0.06274975118797546,83.33333333333334,0.00010005495411187767
