,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1.2412898106587287,0.7953644844751331,60.0,0.16666666666666666,0.0,0.0,0.0,0.6491483410174056,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6307228418494922,0.6924451992170798,50.0,0.7083333333333333,0.7000000029802322,0.625,1.0,0.6942155057881929,0.6930841847907512,50.0,0.41666666666666663,0.6285714358091354,0.5,1.0,0.6944573027266208,0.6930187324132457,50.0,0.6,0.0,0.0,0.0,0.6952642192976379,0.6511426568477532,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6672256740821911,0.6937721075400193,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6934082637307328,0.6423743595686675,71.42857142857143,0.7,0.0,0.0,0.0,0.6912212437301064,0.6947119838134211,50.0,0.5,0.6666666865348816,0.5,1.0,0.6704123857184972,0.696404501471014,55.55555555555556,0.3833333333333333,0.38461539149284363,0.3125,0.5,0.9635753263321778,0.6929557760932137,52.63157894736842,0.6666666666666666,0.0,0.0,0.0,0.6950447811490484,0.6677594380915945,60.0,0.6833333333333333,0.375,0.5,0.30000001192092896,0.7106218692361108,0.6924666478183559,60.0,0.45833333333333337,0.4285714328289032,0.375,0.5,0.6932351915289388,0.8160509824286972,30.0,0.6071428571428572,0.0,0.0,0.0,0.9431950669983767
1,0.6493167554333564,0.675348158625117,60.0,0.23333333333333334,0.0,0.0,0.0,0.7894654918070946,36.36363636363637,0.6666666666666666,0.0,0.0,0.0,0.9574204102978033,0.6932174001356793,50.0,0.4666666666666667,0.0,0.0,0.0,0.6932646039678271,0.6931663905139136,50.0,0.2916666666666667,0.1428571492433548,0.5,0.0833333358168602,0.6933112661849951,0.6924498071310364,62.5,0.6666666666666666,0.0,0.0,0.0,0.6928692065886537,0.658374252842267,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.6250408992761946,0.6934004100370231,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6933860899433361,0.588622487374001,71.42857142857143,0.7,0.0,0.0,0.0,2.3952174606194356,0.8214892166540537,50.0,0.5625,0.0,0.0,0.0,0.6693363021509141,0.6876439599939907,55.55555555555556,0.3833333333333333,0.38461539149284363,0.3125,0.5,0.6932427919706777,0.7231460098532959,47.368421052631575,0.45555555555555555,0.6969697078069051,0.5833333333333334,1.0,0.6310087800939731,0.7264957094651138,70.0,0.3833333333333333,0.8846153914928436,0.8125,1.0,0.5212589448764576,0.6926918035196865,60.0,0.8,0.7179487347602844,0.5625,1.0,0.6934894559613564,0.6931011711583264,50.0,0.6666666666666666,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.692555504113898
2,0.6240834380063588,0.6514333053485047,60.0,0.8,0.0,0.0,0.0,0.6816402975250042,72.72727272727273,0.5625,0.800000011920929,0.8333333432674408,0.8333333432674408,0.7127427118725613,0.6932921172140852,41.66666666666667,0.5,0.0,0.0,0.0,0.6928374516078383,0.7291173988231225,50.0,0.5,0.0,0.0,0.0,0.6932081559183947,0.6906250178363225,62.5,0.7333333333333333,0.0,0.0,0.0,0.693041385141025,0.6813415177343837,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.7398891808002726,0.6934511290857065,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6922848401704627,0.6303272325923798,71.42857142857143,0.5,0.5,0.5,0.5,0.5730592079032536,0.7031737146264778,50.0,0.5625,0.0,0.0,0.0,0.6174174299078369,0.6932131567309392,55.55555555555556,0.40625,0.8333333432674408,0.75,1.0,0.692708384098897,0.7354346156074769,47.368421052631575,0.47222222222222215,0.6564102669556936,0.5138888955116272,1.0,0.69090031415922,0.8293706046452485,70.0,0.3833333333333333,0.8846153914928436,0.8125,1.0,0.40983268400091905,0.6923156915588135,60.0,0.43333333333333335,0.7179487347602844,0.5625,1.0,0.6925021888412445,0.6918302116206253,70.0,0.41666666666666663,0.8846153914928436,0.8125,1.0,0.6928905826105288
3,0.575931291733627,0.668811951404445,70.0,0.6666666666666666,0.7000000029802322,0.75,0.6666666716337204,0.6454632105074855,63.63636363636363,0.53125,0.8333333432674408,0.75,1.0,0.6839423915401158,0.693270197122668,50.0,0.6333333333333333,0.0,0.0,0.0,0.694962982487721,0.6931826346713615,50.0,0.45833333333333337,0.0,0.0,0.0,0.6930594725687359,0.692415136707033,62.5,0.7333333333333333,0.0,0.0,0.0,0.6931887904158137,0.6509143808223408,62.5,0.8,0.7692307829856873,0.625,1.0,0.7277116852166335,0.6930350725408242,28.57142857142857,0.6666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.691424190293467,0.5842332683649795,71.42857142857143,0.6,0.5,0.5,0.5,0.5076040696153951,0.6875718575952511,62.5,0.5,0.6666666865348816,0.6000000238418579,0.75,0.657769609723599,0.7479962424555802,55.55555555555556,0.3833333333333333,0.38461539149284363,0.3125,0.5,0.8432760018100791,0.6930459090209592,47.368421052631575,0.5,0.5814814964930216,0.5000000099341074,0.8000000019868215,0.6915088345943814,0.6174798579947426,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.4596846498848742,0.6922093229247585,60.0,0.59375,0.8333333432674408,0.75,1.0,0.6920840237784117,0.6855952896961595,70.0,0.35,0.8846153914928436,0.8125,1.0,0.6701165953245983
4,0.4712786334172035,0.7874078407491307,40.0,0.53125,0.30000001192092896,0.25,0.375,0.6887014043068405,63.63636363636363,0.6666666666666667,0.6785714328289032,0.5416666716337204,1.0,0.5980582558952516,0.7137638485299521,41.66666666666667,0.53125,0.5000000149011612,0.4166666716337204,0.625,0.7268853309325998,0.6931688118948267,50.0,0.53125,0.0,0.0,0.0,0.6974622931108236,0.6900332420226535,62.5,0.6666666666666666,0.0,0.0,0.0,0.7022054434111259,0.654147033383969,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6994639119310847,0.6930641897371893,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.6918748102460377,0.8164671088398937,71.42857142857143,0.7,0.0,0.0,0.0,0.6954706272580955,0.7253858487889968,37.5,0.375,0.5454545021057129,0.4285714328289032,0.75,0.7377430436531777,1.001083443028846,55.55555555555556,0.46875,0.8333333432674408,0.75,1.0,0.48988318839987366,0.6930378397988335,36.84210526315789,0.6041666666666666,0.4537037213643392,0.38333333532015484,0.5833333333333334,0.6922088687041249,0.6260923655911438,70.0,0.55,0.8846153914928436,0.8125,1.0,0.5772593367343605,0.6912867568495896,60.0,0.59375,0.8333333432674408,0.75,1.0,0.6934578971140761,0.6687817252260444,70.0,0.31666666666666665,0.8846153914928436,0.8125,1.0,0.6904895429155746
5,0.5345983980089722,0.7074348638760044,70.0,0.53125,0.3333333432674408,0.5,0.25,0.7912134597867388,36.36363636363637,0.8333333333333333,0.0,0.0,0.0,0.665217913551713,0.6947980103697535,50.0,0.16666666666666666,0.0,0.0,0.0,0.7036066598190358,0.6930752798893758,43.75,0.5,0.0,0.0,0.0,0.6930175821402994,0.690661829806293,62.5,0.8,0.0,0.0,0.0,0.731024290390921,0.6429349661796799,62.5,0.6,0.7692307829856873,0.625,1.0,0.6226188301665232,0.6921999738046055,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.692333183873843,0.5489862082300906,71.42857142857143,0.9,0.0,0.0,0.0,0.43531835354547677,0.9213035339016982,50.0,0.375,0.6666666865348816,0.5,1.0,0.5242843383739758,0.789065574118222,44.44444444444444,0.4375,0.7727272510528564,0.7142857164144516,0.875,0.8657290552374078,0.7368968109756779,47.368421052631575,0.4222222222222222,0.6048951148986816,0.4444444477558136,1.0,0.8752833560261518,0.6474523017545492,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,0.5206530830842727,0.6911742261231202,60.0,0.7666666666666666,0.7179487347602844,0.5625,1.0,0.6943876091401855,0.667674045566294,70.0,0.16666666666666666,0.761904776096344,0.625,1.0,0.6485829650270669
6,0.5234491329059653,0.7398502775378056,70.0,0.46875,0.2857142686843872,0.3333333432674408,0.25,0.6360512498196315,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6014748118180652,0.6947887523337685,50.0,0.13333333333333333,0.0,0.0,0.0,0.6860468207801761,0.6932782240023309,50.0,0.20833333333333334,0.0,0.0,0.0,0.6916316777943579,0.6918844577981292,62.5,0.6,0.0,0.0,0.0,0.6923162213557921,0.7076907731811243,50.0,0.5333333333333333,0.3333333134651184,1.0,0.20000000298023224,0.607970566583532,0.6926256307207957,57.14285714285714,0.5,0.0,0.0,0.0,0.7854475618349523,0.49299082642444825,71.42857142857143,0.8,0.0,0.0,0.0,0.4229460214034742,0.7343559923899122,50.0,0.375,0.3333333432674408,0.5,0.25,0.434004611101576,0.8643661328607138,44.44444444444444,0.40625,0.3333333432674408,0.25,0.5,0.4945860527640963,0.691963978223746,47.368421052631575,0.6222222222222222,0.571225086847941,0.4305555621782939,0.8888888955116272,0.6861712205734652,0.5781719848810886,60.0,0.7916666666666667,0.38461536169052124,0.3571428656578064,0.4166666567325592,0.644754853440691,0.6938741025480979,40.0,0.36666666666666664,0.0,0.0,0.0,0.6939777123056995,0.6957699667280013,60.0,0.375,0.4000000059604645,0.5,0.3333333432674408,0.6664095477730807
7,0.43751643229430676,1.1932384420898108,60.0,0.23333333333333334,0.0,0.0,0.0,0.6281074399910064,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.5258020730188027,0.6957022365502089,50.0,0.13333333333333333,0.0,0.0,0.0,0.6917030716971664,0.6929877525534949,56.25,0.5625,0.6969697177410126,0.5357142984867096,1.0,0.6933290139025925,0.7212266892937266,62.5,0.2,0.0,0.0,0.0,0.6923668314482722,0.6245985417922104,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.5249589478459125,0.6922569153523112,71.42857142857143,0.6666666666666666,0.75,0.6000000238418579,1.0,0.6925098401667309,0.566204331874433,71.42857142857143,0.8,0.5,0.5,0.5,0.4131873234449934,0.8141924664431479,62.5,0.5625,0.4000000059604645,1.0,0.25,0.5687743752494986,0.944191130751869,44.44444444444444,0.41666666666666663,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.44261090384001844,0.6793785377342655,47.368421052631575,0.6,0.6262626449267069,0.4821428656578064,0.9333333373069763,0.5817914250145452,0.6173630931373305,60.0,0.5833333333333333,0.6666666865348816,0.875,0.550000011920929,0.43030580739078483,0.6921855704226639,50.0,0.625,0.6666666865348816,0.75,0.75,0.6924426645348277,0.6163027245821021,70.0,0.45,0.8846153914928436,0.8125,1.0,0.9271823247174686
8,0.4537784300046297,1.2256017934200165,60.0,0.7,0.0,0.0,0.0,0.6975234349821193,63.63636363636363,0.65625,0.8333333432674408,0.75,1.0,1.0413683083468026,0.6967666643070034,50.0,0.0625,0.0,0.0,0.0,0.6911503164401112,0.6929301218719519,50.0,0.6333333333333333,0.6573426723480225,0.5,1.0,0.6942964323815763,0.721207280764714,62.5,0.2,0.0,0.0,0.0,0.8088623300700114,0.66301689574244,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.5838081807131356,0.6918500331576561,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.6909650542068738,0.5533149686107576,71.42857142857143,0.8,0.5,0.5,0.5,0.1674696547861696,1.054374115934416,50.0,0.5625,0.0,0.0,0.0,0.6761587362583259,0.9415977817939402,44.44444444444444,0.3833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.1535591716537193,0.7142674912099358,47.368421052631575,0.37777777777777777,0.6564102669556936,0.5138888955116272,1.0,1.3635865864340833,0.5653395532831972,70.0,0.4583333333333333,0.75,0.6666666567325592,0.9166666567325592,0.5826915861899779,0.6926913455490651,50.0,0.625,0.3333333432674408,0.5,0.25,0.6941567741111405,0.6304326936740912,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6080761214721573
