,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6918200700649453,0.10650383748862037,76.92307692307693
1,0.6926918642229228,0.10654778382569223,76.92307692307693
2,0.6942062090162954,0.1065232970488313,76.92307692307693
3,0.6935489714178394,0.10653843363227028,76.92307692307693
4,0.6930781808688479,0.10655266087073109,76.92307692307693
5,0.6930285769169228,0.10651256147323711,76.92307692307693
6,0.693298049374982,0.10653244703423807,76.92307692307693
7,0.6942989194569141,0.10650200967819143,76.92307692307693
8,0.6923688633700932,0.10652714353798852,76.92307692307693
9,0.6915288517066959,0.10652224807012216,69.23076923076923
10,0.693059935011444,0.1065213132629837,61.53846153846154
11,0.6906819352236945,0.10651814254838017,69.23076923076923
12,0.6922704005790218,0.10653469245461579,76.92307692307693
13,0.69515342786136,0.10651538523638787,76.92307692307693
14,0.6928064554913989,0.10651381542735781,76.92307692307693
15,0.6942671917797932,0.10653415052831113,76.92307692307693
16,0.6924156785167362,0.10652073192058584,76.92307692307693
17,0.6940051009667255,0.1065336233143192,69.23076923076923
18,0.6947341772854383,0.10653125851569795,69.23076923076923
19,0.6934165152541095,0.10647776150595892,61.53846153846154
20,0.692969029097787,0.10650345123005328,61.53846153846154
21,0.69313173670599,0.10647025200916528,69.23076923076923
22,0.6961248820171604,0.10646442157970483,61.53846153846154
23,0.6944420554914942,0.10645670689089304,61.53846153846154
24,0.6950829909274004,0.10647390340070749,61.53846153846154
25,0.6894468289433585,0.10645598033221959,61.53846153846154
26,0.6924865295094919,0.10651762241411498,61.53846153846154
27,0.6921324823206773,0.10649368765354089,76.92307692307693
28,0.6929531629823998,0.10649947730307795,76.92307692307693
29,0.6946268761006348,0.10651964199393316,76.92307692307693
30,0.6911042962812536,0.10649491306115433,76.92307692307693
31,0.6929277398088359,0.10648986323756904,76.92307692307693
32,0.6951838051953855,0.10648306357358098,61.53846153846154
33,0.6932188235556597,0.10648841159013715,69.23076923076923
34,0.6919558952426521,0.10642417270631094,53.84615384615385
35,0.6921944415745113,0.10648121657982831,53.84615384615385
36,0.6946036361616148,0.10647657500007617,61.53846153846154
37,0.6981420209299184,0.10642827462238774,61.53846153846154
38,0.692915670091355,0.10642690094209041,61.53846153846154
39,0.6956753349246582,0.1064119349178303,61.53846153846154
40,0.6939264083298794,0.10644128960095804,69.23076923076923
41,0.6921575007770656,0.10646278423130126,61.53846153846154
42,0.6948063193181682,0.106480576684206,61.53846153846154
43,0.6924334225227914,0.10647173603198569,61.53846153846154
44,0.6933704415269571,0.10650373809629528,61.53846153846154
45,0.6929146354049345,0.10646941556246031,61.53846153846154
46,0.6909378051618636,0.10649016381112443,53.84615384615385
47,0.6911174419310179,0.10645252768703636,61.53846153846154
48,0.6922649583992468,0.10646284768243316,61.53846153846154
49,0.6909594979644488,0.10638434725126239,53.84615384615385
50,0.6884749190096677,0.10638082538790343,53.84615384615385
51,0.6873605818288234,0.10643548738120122,53.84615384615385
52,0.6866250380213232,0.10638159202715472,46.15384615384615
53,0.6899758083205061,0.10629113133305153,46.15384615384615
54,0.6879122867412021,0.10633379579591525,46.15384615384615
55,0.6898286526343128,0.10612832740644376,46.15384615384615
56,0.6705091173047509,0.1059801774815947,46.15384615384615
57,0.6911693043204173,0.10583961837861902,46.15384615384615
58,0.6854263924185008,0.10619533002938154,46.15384615384615
59,0.6890771657523272,0.10590533061657595,46.15384615384615
60,0.69317398337953,0.10586815451589839,46.15384615384615
61,0.6883449440688812,0.10614945930369074,46.15384615384615
62,0.6804326917362572,0.10578712792904575,46.15384615384615
63,0.6501283949551991,0.10434352506644848,46.15384615384615
64,0.6238188755459388,0.10204235942885345,46.15384615384615
65,0.734982262811214,0.09978168961984937,46.15384615384615
66,0.6884378312340894,0.09819730919492678,46.15384615384615
67,0.8265428043670647,0.09878108186937276,46.15384615384615
68,0.5875219944928448,0.10099386345508288,46.15384615384615
69,0.7071418484023676,0.10236104325903825,46.15384615384615
70,0.6576473655850297,0.10280437437675655,46.15384615384615
71,0.8430282342174905,0.10071204170408227,46.15384615384615
72,0.6420142350010892,0.10111182755084686,46.15384615384615
73,0.5925911992232928,0.10065570541580526,46.15384615384615
74,0.5550882373141209,0.09792106710824099,46.15384615384615
75,0.75450799550492,0.09882416056108002,46.15384615384615
76,0.5955434504605727,0.1003888529778295,46.15384615384615
77,0.6281314197984885,0.0968354722166996,46.15384615384615
78,0.5586818453643752,0.0974907976335191,46.15384615384615
79,0.6453496569021083,0.09658959188208176,46.15384615384615
80,0.6430941629595734,0.09927326659267588,46.15384615384615
81,0.7380173267646296,0.09951969623629485,46.15384615384615
82,0.5898694013625906,0.0997973316892482,46.15384615384615
83,0.5085600460136797,0.10045756527155471,46.15384615384615
84,0.6866421891805204,0.09903466144643844,46.15384615384615
85,0.8616867877454849,0.09959986067997963,46.15384615384615
86,0.7685160280699114,0.09919788149404729,46.15384615384615
87,0.7919129693924686,0.10175328542614083,46.15384615384615
88,0.7352944730744803,0.10248493063013529,46.15384615384615
89,0.6999013694311328,0.10277277647194308,46.15384615384615
90,0.7008406181506016,0.10160967350289772,46.15384615384615
91,0.666387956161053,0.1006822975161273,46.15384615384615
92,0.5714348746485592,0.10141336485671985,46.15384615384615
93,0.6094684913152612,0.10066190298419121,46.15384615384615
94,0.6622057594012611,0.10013288423700693,46.15384615384615
95,0.5487645062719263,0.10095344359644727,46.15384615384615
96,0.8078923169610409,0.10297462153572018,46.15384615384615
97,0.6866986457565488,0.1035716554224846,46.15384615384615
98,0.7647176823707383,0.10427639475704059,46.15384615384615
99,0.7478247230897465,0.10144459250902164,46.15384615384615
