,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.5016662057567435,0.8070247268954669,47.368421052631575,0.6555555555555556,0.467532475789388,0.375,0.6666666666666666,0.8402473641337824,63.63636363636363,0.5416666666666667,0.6785714328289032,0.5416666716337204,1.0,0.4141342585817663,0.8568740788157637,27.27272727272727,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,0.6096307079539638,0.6935096613719831,46.666666666666664,0.3416666666666667,0.0,0.0,0.0,0.6929096465483194,0.8137390146587925,50.0,0.5,0.6666666865348816,0.5,1.0,0.8681609775365663,0.6938502686168134,37.5,0.4,0.0,0.0,0.0,0.7097112002477262,0.6819823645090608,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,0.6905193413950226,0.5840538275925402,71.42857142857143,0.8,0.0,0.0,0.0,0.5805931752862459,0.7031508539756821,50.0,0.7333333333333334,0.6428571343421936,0.625,0.6666666716337204,0.9795895928178823,0.9427668586864545,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,1.084885772846917,0.6876102944006421,55.55555555555556,0.53125,0.0,0.0,0.0,1.1160807768528254,0.6941951889428432,40.0,0.2916666666666667,0.0,0.0,0.0,0.6940625537596226,0.6939670875778015,50.0,0.25,0.7727272808551788,0.6875,1.0,0.45732745581798373
10,0.6921316247976108,0.6928513455185096,63.1578947368421,0.8444444444444444,0.7564102609952291,0.652777781089147,1.0,0.6708952251577304,63.63636363636363,0.6833333333333333,0.7846153974533081,0.6458333432674408,1.0,0.7506340159217076,0.8188245465240911,27.27272727272727,0.3833333333333333,0.222222238779068,0.25,0.20000000298023224,0.7338323737475105,0.7638692114814466,46.666666666666664,0.40625,0.6363636255264282,0.5000000149011612,0.875,0.46556491945446316,0.8640221226674238,37.5,0.3125,0.0,0.0,0.0,0.5792446479037697,0.691654477136879,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.5997031684091924,0.6927962839904485,50.0,0.7777777777777778,0.0,0.0,0.0,0.6867454348399245,0.4464867447972657,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.39495466432676474,0.7293282195694003,60.0,0.36666666666666664,0.0,0.0,0.0,0.305076866192519,0.6799750765651876,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.7239647533360086,0.6951812284138049,44.44444444444444,0.3833333333333333,0.722222238779068,0.6666666716337204,0.8333333432674408,0.6925854680422275,0.6926873593262327,70.0,0.53125,0.7857142686843872,0.8333333432674408,0.75,0.6922060200365263,0.7166236878594191,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6232429429907345
11,0.6814785983848335,0.6848738452502867,68.42105263157895,0.875,0.6555555661519369,0.6666666766007742,0.8333333333333334,0.6071856070462578,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6372800843973825,0.8305040797119317,27.27272727272727,0.31666666666666665,0.375,0.3500000014901161,0.4166666716337204,0.6740122844956151,0.8489187469539284,53.333333333333336,0.30000000000000004,0.36666665971279144,0.75,0.2666666731238365,0.45149107531750055,0.9670855369867043,37.5,0.3125,0.0,0.0,0.0,0.40328683682472655,0.6919405883827128,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.538679554847,0.6928390415183533,50.0,0.6666666666666666,0.0,0.0,0.0,0.6880686405493636,0.5072855580336849,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.35416019419915223,0.697679090919578,60.0,0.3,0.0,0.0,0.0,0.5568814648109929,0.8150030060254465,42.857142857142854,0.25,0.0,0.0,0.0,0.6476604164181211,0.6933373928802822,55.55555555555556,0.53125,0.2857142686843872,0.3333333432674408,0.25,0.6931274057004487,0.6935634988407137,40.0,0.5625,0.0,0.0,0.0,0.6943169687135898,0.6735825211401033,50.0,0.55,0.38461539149284363,0.3125,0.5,0.6559884965037848
12,0.9300564718882093,0.6702285328756507,68.42105263157895,0.8555555555555555,0.7111111283302307,0.6388888955116272,0.8666666746139526,0.6420188446493568,63.63636363636363,0.8,0.7846153974533081,0.6458333432674408,1.0,0.6025196708117359,1.038007840612574,27.27272727272727,0.1,0.375,0.3500000014901161,0.4166666716337204,0.5202442488013028,0.8008360459023645,53.333333333333336,0.725,0.6846153736114502,0.5267857164144516,1.0,0.774048275728151,0.8641079213779417,37.5,0.125,0.2857142686843872,0.3333333432674408,0.25,0.6210457494623631,0.9605258508267054,62.5,0.4,0.7692307829856873,0.625,1.0,1.3974337692879586,0.6938545209650298,50.0,0.1111111111111111,0.0,0.0,0.0,0.6987249756177837,0.7244963640423332,71.42857142857143,1.0,0.0,0.0,0.0,0.3745112148126136,0.677644060553687,60.0,0.7333333333333334,0.0,0.0,0.0,0.5726196079019862,0.7659151460974998,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.6904278984298478,0.7358603615188627,44.44444444444444,0.40625,0.3333333432674408,0.25,0.5,0.7673717403217096,0.6929885582470652,60.0,0.8,0.6666666865348816,0.625,0.800000011920929,0.6931758509515635,0.9951976109508163,50.0,0.65,0.7727272808551788,0.6875,1.0,0.6692150936678686
13,0.6880768640193501,0.6886004905156223,68.42105263157895,0.75,0.700000007947286,0.75,0.6666666666666666,0.7109230949454356,63.63636363636363,0.6666666666666667,0.6785714328289032,0.5416666716337204,1.0,0.3216362266411173,0.8402158168075246,27.27272727272727,0.59375,0.45000000298023224,0.3333333432674408,0.75,0.6361988542083472,0.800534888121391,40.0,0.7083333333333334,0.5555555820465088,0.4761904925107956,0.8333333432674408,0.19829431877062945,0.8216158275596922,50.0,0.4375,0.6000000238418579,0.5,0.75,0.3065597918925795,0.8002617967154729,62.5,0.6,0.7692307829856873,0.625,1.0,0.19210026219053483,0.6932901999139144,50.0,0.3333333333333333,0.0,0.0,0.0,0.6978677702538879,0.5612268270667805,71.42857142857143,1.0,0.0,0.0,0.0,0.17051460102719973,0.7513962693637554,60.0,0.5833333333333333,0.0,0.0,0.0,0.765701134220536,0.8530608821703988,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.5229831562700772,0.6885047580984903,44.44444444444444,0.48333333333333334,0.722222238779068,0.6666666716337204,0.8333333432674408,0.6929977232697098,0.6928743867305075,50.0,0.59375,0.5000000149011612,0.75,0.375,0.6939983103797448,0.7298864824827663,50.0,0.6875,0.6666666865348816,0.5,1.0,0.5575365883895494
14,0.6944963912845638,0.6542469934359055,47.368421052631575,0.8083333333333332,0.2777777810891469,0.3000000019868215,0.3055555621782939,0.592636046983185,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6136938576453758,0.9304841599079487,36.36363636363637,0.16666666666666666,0.472222238779068,0.4166666716337204,0.5833333432674408,0.4926215212471986,1.2743700837518608,60.0,0.39999999999999997,0.4000000059604645,0.5,0.3333333432674408,0.7380371227788953,1.0671296964892363,50.0,0.375,0.0,0.0,0.0,0.25324426068298644,0.7451183333724158,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.5048796462901503,0.6931887606435438,50.0,0.5555555555555556,0.0,0.0,0.0,0.6900569417764513,0.4442845990636572,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.25059322821279995,0.7216364455590245,60.0,0.7333333333333334,0.0,0.0,0.0,0.30475624070286755,0.7271280838858255,28.57142857142857,0.5,0.2857142686843872,0.25,0.3333333432674408,0.31608106814957615,0.6605442717863393,55.55555555555556,0.5625,0.0,0.0,0.0,0.6901355692052233,0.691973969330199,60.0,0.8666666666666667,0.3333333432674408,0.375,0.30000001192092896,0.7564991688124036,0.638295679844272,60.0,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.7570261219214987
15,0.6548871999226269,0.6659056013917626,57.89473684210527,0.5902777777777778,0.5682539641857147,0.6388888955116272,0.5555555621782938,0.6763952463626098,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.9559567119332849,1.05842795136846,36.36363636363637,0.3833333333333333,0.3928571343421936,0.375,0.4166666716337204,0.6279679924638719,0.9427747517563582,40.0,0.6145833333333333,0.5727272629737854,0.4642857164144516,0.75,0.01388219120562561,1.3254785692234914,50.0,0.4375,0.0,0.0,0.0,0.22495660864430378,0.7996617390685808,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.23949008262549723,0.6931210133609688,50.0,0.5555555555555556,0.0,0.0,0.0,0.6981952259446305,0.48618972821231854,71.42857142857143,0.8,0.0,0.0,0.0,0.3686068449402614,0.6325484518185708,60.0,0.8,0.6666666716337204,0.6666666716337204,0.6666666716337204,0.43142614533890256,0.7845508252950052,42.857142857142854,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.6923273132606163,0.6575378730887758,55.55555555555556,0.65,0.0,0.0,0.0,0.4358832930988911,0.6901489959776512,70.0,0.8333333333333333,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.68997674779738,0.7440993981464527,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.5733007643000239
16,0.6864674562507552,0.6631850677986764,68.42105263157895,0.7083333333333334,0.4404761989911397,0.5833333333333334,0.38333333532015484,0.6048576902630555,63.63636363636363,0.6833333333333333,0.7846153974533081,0.6458333432674408,1.0,0.5469064525371524,1.0421307657728986,27.27272727272727,0.13333333333333333,0.375,0.3500000014901161,0.4166666716337204,0.6109647050635223,1.1140419374025237,53.333333333333336,0.475,0.2857142984867096,0.5,0.20000000298023224,0.1503819464800903,1.2132936121976512,50.0,0.25,0.0,0.0,0.0,0.5880297111249858,1.0724747638173626,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,1.1461112694575342,0.6937985474588957,50.0,0.3333333333333333,0.0,0.0,0.0,0.6927121488076226,0.569769392213338,57.14285714285714,1.0,0.5714285969734192,0.4000000059604645,1.0,0.3008923240102766,0.912609037384636,50.0,0.5,0.722222238779068,0.6428571492433548,1.0,0.347220006978769,0.7077027405487832,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.4093108910740984,0.6663108662117391,55.55555555555556,0.5,0.0,0.0,0.0,0.6884351830678451,0.6912885816189182,60.0,0.4,0.375,0.5,0.30000001192092896,0.6891533055120049,0.6792150032908764,70.0,0.5833333333333333,0.8333333432674408,0.75,1.0,0.3971024675096669
17,0.702576371707773,0.6582496966187662,78.94736842105263,0.6819444444444445,0.5,0.5833333333333334,0.45000000794728595,0.6099586135483382,63.63636363636363,0.8333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.7901421999005906,1.2715768331719703,36.36363636363637,0.125,0.5227272510528564,0.380952388048172,0.875,0.5593664715996864,0.7394780680640071,60.0,0.6166666666666667,0.649350643157959,0.5833333432674408,0.7333333492279053,0.09002718910520587,0.9097799454940304,37.5,0.4375,0.0,0.0,0.0,0.17125178929712911,1.46055858627586,62.5,0.6,0.7692307829856873,0.625,1.0,0.24088723977339238,0.6941386285394823,50.0,0.2222222222222222,0.0,0.0,0.0,0.6994309562637532,1.276403477313156,28.57142857142857,0.7,0.444444477558136,0.2857142984867096,1.0,0.6228929242302244,1.1764569858227776,60.0,0.7666666666666666,0.0,0.0,0.0,0.19752702394289032,0.703075869390772,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.27995310469607076,0.6923633779448828,55.55555555555556,0.6166666666666667,0.0,0.0,0.0,0.7016355620650104,0.6893913464412018,60.0,0.59375,0.800000011920929,0.75,0.875,0.6928165863300286,0.8998885895072544,50.0,0.5,0.6666666865348816,0.5,1.0,0.46598056443295327
18,0.8639948898356778,0.743353064045069,63.1578947368421,0.7708333333333334,0.7481481631596884,0.6507936616738638,1.0,0.6830143097047752,63.63636363636363,0.3,0.7846153974533081,0.6458333432674408,1.0,0.4366182194818882,1.2682834037049415,36.36363636363637,0.2,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.190224571522539,2.105937348470967,53.333333333333336,0.875,0.6615384668111801,0.5535714328289032,1.0,1.0784961996094633,1.1476188998203796,50.0,0.4375,0.6666666865348816,0.5,1.0,0.5076786875788444,1.8207423885567742,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.5371345830381432,0.692535512387713,50.0,0.7777777777777778,0.0,0.0,0.0,0.7047132586233192,0.5095865451795739,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.13985544194646427,0.8276856869543217,70.0,0.59375,0.20000000298023224,0.5,0.125,0.28852622730391536,0.8400547958693371,42.857142857142854,0.5,0.0,0.0,0.0,0.2794014870999716,0.6931543526525864,55.55555555555556,0.5833333333333333,0.3333333432674408,0.25,0.5,0.6911886798144078,0.6869722656289712,60.0,0.43333333333333335,0.7179487347602844,0.5625,1.0,0.6910653177692105,1.0291493101890639,60.0,0.7166666666666667,0.7999999821186066,0.7142857164144516,1.0,0.47166212819528314
