,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,84.68513589110424,4.698499813496937,75.0,0.5,0.8571428656578064,0.75,1.0
1,34.01903078938422,7.161747378763206,25.0,0.75,0.0,0.0,0.0
2,3.2583912333737923,1.1060927311340687,25.0,0.5833333333333334,0.0,0.0,0.0
3,0.32331977080516794,0.1558364867076646,62.5,0.5833333333333334,0.7692307233810425,0.7142857313156128,0.8333333134651184
4,12.620055802822293,3.882799006033887,25.0,1.0,0.0,0.0,0.0
5,2.169040657427509e-05,0.11027509518679791,75.0,0.75,0.8333333134651184,0.8333333134651184,0.8333333134651184
6,1.1195118905957889e-12,0.43294450063851453,50.0,0.75,0.5,1.0,0.3333333432674408
7,0.05774541232132389,2.4165690282746084,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204
8,4.1068303524338244e-08,0.0026211537360363688,100.0,1.0,1.0,1.0,1.0
9,2.7634931380057205e-12,0.0055652951394307435,100.0,1.0,1.0,1.0,1.0
10,5.772886661431095e-09,0.947560672891156,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204
11,3.973488205128717e-13,2.1209926143066156,25.0,1.0,0.0,0.0,0.0
12,1.7775595809342523e-11,2.0234623221673425,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204
13,3.4762758627029845e-08,1.7561233638988585,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204
14,1.5173048003210405e-15,1.6387334581501003,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204
15,1.7746201455150266e-09,1.5742835226952507,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204
16,0.0,1.5390794146826252,50.0,1.0,0.5,1.0,0.3333333432674408
17,1.992077602075145e-09,1.5186655105522442,50.0,1.0,0.5,1.0,0.3333333432674408
18,1.0406545740319285e-07,1.5056899821334544,50.0,1.0,0.5,1.0,0.3333333432674408
19,0.0,1.4972404824729548,50.0,1.0,0.5,1.0,0.3333333432674408
20,7.35843541006865e-09,1.4917797276911529,50.0,1.0,0.5,1.0,0.3333333432674408
21,0.0,1.4883964062143435,50.0,1.0,0.5,1.0,0.3333333432674408
22,1.1001319078639945e-09,1.4866717878154985,50.0,1.0,0.5,1.0,0.3333333432674408
23,1.0855153037365665e-09,1.4863675065745998,50.0,1.0,0.5,1.0,0.3333333432674408
24,1.4432899320126972e-15,1.48704869265674,50.0,1.0,0.5,1.0,0.3333333432674408
25,2.1299087775733508e-06,1.4882923299244921,50.0,1.0,0.5,1.0,0.3333333432674408
26,2.0159678567649518e-06,1.490433263168158,50.0,1.0,0.5,1.0,0.3333333432674408
27,1.1945540069825711e-09,1.493486001578769,50.0,1.0,0.5,1.0,0.3333333432674408
28,7.031412489292644e-16,1.4961724113351933,50.0,1.0,0.5,1.0,0.3333333432674408
29,0.0,1.4989184816859367,50.0,1.0,0.5,1.0,0.3333333432674408
30,6.111936363406839e-09,1.501598001077884,50.0,1.0,0.5,1.0,0.3333333432674408
31,1.8503717077085933e-16,1.5037223337032715,50.0,1.0,0.5,1.0,0.3333333432674408
32,1.0172436585011514e-06,1.5056222765470078,50.0,1.0,0.5,1.0,0.3333333432674408
33,0.0,1.507807290335287,50.0,1.0,0.5,1.0,0.3333333432674408
34,2.405483220021163e-15,1.509862615505426,50.0,1.0,0.5,1.0,0.3333333432674408
35,7.65961031179045e-07,1.5114011070020483,50.0,1.0,0.5,1.0,0.3333333432674408
36,7.094341276767214e-07,1.512984861948793,50.0,1.0,0.5,1.0,0.3333333432674408
37,0.0,1.5147274882296287,50.0,1.0,0.5,1.0,0.3333333432674408
38,6.077879346525299e-07,1.5161117277642744,50.0,1.0,0.5,1.0,0.3333333432674408
39,0.0,1.5176430295960606,50.0,1.0,0.5,1.0,0.3333333432674408
40,5.307443796996851e-07,1.5188620073257912,50.0,1.0,0.5,1.0,0.3333333432674408
41,6.85823970464047e-09,1.520216476257187,50.0,1.0,0.5,1.0,0.3333333432674408
42,4.707183810510312e-07,1.5213002602446446,50.0,1.0,0.5,1.0,0.3333333432674408
43,4.462460190297123e-07,1.5224070741666116,50.0,1.0,0.5,1.0,0.3333333432674408
44,0.0,1.5236824165373162,50.0,1.0,0.5,1.0,0.3333333432674408
45,4.760636329585926e-13,1.5247360918900075,50.0,1.0,0.5,1.0,0.3333333432674408
46,1.9701096563521997e-09,1.5256919362456447,50.0,1.0,0.5,1.0,0.3333333432674408
47,2.2204460492503012e-15,1.526620908985221,50.0,1.0,0.5,1.0,0.3333333432674408
48,4.683372808897492e-09,1.5273677590330448,50.0,1.0,0.5,1.0,0.3333333432674408
49,1.9984014443252695e-15,1.5282049750044437,50.0,1.0,0.5,1.0,0.3333333432674408
50,4.362436338088073e-13,1.5289364169252528,50.0,1.0,0.5,1.0,0.3333333432674408
51,3.143041894836465e-07,1.5295595373113255,50.0,1.0,0.5,1.0,0.3333333432674408
52,2.1125044172559364e-09,1.5303454740864584,50.0,1.0,0.5,1.0,0.3333333432674408
53,2.935098802678151e-07,1.5309924402795905,50.0,1.0,0.5,1.0,0.3333333432674408
54,0.0,1.5317772320875025,50.0,1.0,0.5,1.0,0.3333333432674408
55,4.440819578781971e-09,1.5324478272925177,50.0,1.0,0.5,1.0,0.3333333432674408
56,4.410808104792076e-09,1.5330912551398397,50.0,1.0,0.5,1.0,0.3333333432674408
57,1.1472304587793245e-15,1.533801492166997,50.0,1.0,0.5,1.0,0.3333333432674408
58,2.24594656173293e-09,1.5344619330897298,50.0,1.0,0.5,1.0,0.3333333432674408
59,2.960594732333748e-16,1.534997475239112,50.0,1.0,0.5,1.0,0.3333333432674408
60,3.8569147875433807e-13,1.5355350164872914,50.0,1.0,0.5,1.0,0.3333333432674408
61,2.3021357994135513e-09,1.536148029445807,50.0,1.0,0.5,1.0,0.3333333432674408
62,2.2382767457056226e-07,1.536623071167266,50.0,1.0,0.5,1.0,0.3333333432674408
63,0.0,1.5372339669831248,50.0,1.0,0.5,1.0,0.3333333432674408
64,1.2212453270876677e-15,1.5378431249772615,50.0,1.0,0.5,1.0,0.3333333432674408
65,4.171805367423778e-09,1.5383352432307948,50.0,1.0,0.5,1.0,0.3333333432674408
66,2.016978326994277e-07,1.5388020439826178,50.0,1.0,0.5,1.0,0.3333333432674408
67,1.9686191937203246e-07,1.5393261143762011,50.0,1.0,0.5,1.0,0.3333333432674408
68,1.917828514287007e-07,1.5398832714458885,50.0,1.0,0.5,1.0,0.3333333432674408
69,4.077211259442171e-09,1.5405177450147352,50.0,1.0,0.5,1.0,0.3333333432674408
70,3.467226505900805e-13,1.5410950538557326,50.0,1.0,0.5,1.0,0.3333333432674408
71,0.0,1.5416572306049816,50.0,1.0,0.5,1.0,0.3333333432674408
72,4.006459930437938e-09,1.54214009307606,50.0,1.0,0.5,1.0,0.3333333432674408
73,0.0,1.5425794465919411,50.0,1.0,0.5,1.0,0.3333333432674408
74,1.3322676295501825e-15,1.5430112150919228,50.0,1.0,0.5,1.0,0.3333333432674408
75,1.6197100931948536e-07,1.5434130307936407,50.0,1.0,0.5,1.0,0.3333333432674408
76,2.573904551090971e-09,1.5438904870785795,50.0,1.0,0.5,1.0,0.3333333432674408
77,1.3692750637043543e-15,1.5443360518372482,50.0,1.0,0.5,1.0,0.3333333432674408
78,1.5205423300992783e-07,1.5447433774819233,50.0,1.0,0.5,1.0,0.3333333432674408
79,3.330669073875466e-16,1.5452740952255515,50.0,1.0,0.5,1.0,0.3333333432674408
80,0.0,1.5457559222705364,50.0,1.0,0.5,1.0,0.3333333432674408
81,3.835198003903833e-09,1.5461992704096852,50.0,1.0,0.5,1.0,0.3333333432674408
82,6.493430024721164e-09,1.5466260719367049,50.0,1.0,0.5,1.0,0.3333333432674408
83,3.0697666630857306e-13,1.5470342153923982,50.0,1.0,0.5,1.0,0.3333333432674408
84,1.3424546041705615e-07,1.5473523707759789,50.0,1.0,0.5,1.0,0.3333333432674408
85,2.7187403217908173e-09,1.5477783577769388,50.0,1.0,0.5,1.0,0.3333333432674408
