,DEL16p11_2,DEL16p11_2,DEL16p11_2,ADHD,ADHD,ADHD
29,0.004859533920650813,0.23695462275923831,61.53846153846154,0.2751155843383684,60.0,0.0842786036257784
30,0.00235485370212271,0.3554148744772042,53.84615384615385,0.3602724954505831,60.86956521739131,0.006451320010695141
31,0.011834599443644072,0.2492314093147634,69.23076923076923,0.30331190617681747,58.26086956521739,0.006620568653896359
32,0.0009470087295696915,0.24517846034549276,61.53846153846154,0.3610045293282799,60.0,0.9371098637584167
33,0.000882020936444641,0.2575603192209441,61.53846153846154,0.3554632660868133,60.86956521739131,0.00274146940307518
34,0.0018075451643654631,0.36281878458016364,53.84615384615385,0.4925526648199891,53.04347826086957,0.00011805314184179036
35,0.0013138698491031496,0.36295124426252534,53.84615384615385,0.3813652434401593,60.86956521739131,0.006285214128328087
36,0.003955201290776738,0.2642620673692866,53.84615384615385,0.5560159553852603,53.04347826086957,0.19601038694794232
37,0.003417421492211186,0.41065899696153474,46.15384615384615,0.3960697077613398,59.130434782608695,0.010358442722455705
38,6.061670407104502e-05,0.3095863024000878,61.53846153846154,0.5483842090909552,55.65217391304348,0.0029283836774992586
39,0.0003260881885659166,0.36787939755329047,53.84615384615385,0.5144222317869228,56.52173913043478,6.992146810781932e-05
40,1.516639365609045e-05,0.3914392268278538,69.23076923076923,0.43996754095177387,60.0,0.00407359612748485
41,0.15859874842204574,0.5268225493296878,53.84615384615385,0.5351484647878252,53.91304347826087,1.601038595715642e-05
42,0.015403284961825971,0.41563380641172104,61.53846153846154,0.46901700387324985,58.26086956521739,0.0005930788470776474
43,0.00010798561570384012,0.47927290442961507,61.53846153846154,0.4576012925025348,57.391304347826086,1.0798594481718698e-05
44,2.574321718168301e-07,0.4633092092877052,61.53846153846154,0.46743460202785714,60.86956521739131,0.17261487775419454
45,7.02366992525304e-05,0.45742404162449535,61.53846153846154,0.4566787821223483,55.65217391304348,0.011480961311585589
46,4.8685717762687345e-05,0.41960575044080195,61.53846153846154,0.48052078634366113,60.0,0.014530325456942727
47,0.00022684208204449348,0.3376060984736891,61.53846153846154,0.6759799206215665,54.78260869565217,0.6880115935494111
48,0.00032908218436199514,0.43545987634626415,46.15384615384615,0.44221491136599816,56.52173913043478,0.006068942430679366
49,0.00025866426625939623,0.4983318629100925,61.53846153846154,0.5034170775706899,60.0,0.004930182210523772
50,0.00011837579834606248,0.47611549225441535,46.15384615384615,0.5908619609424308,60.0,0.00019089153291858952
51,0.00014919128063255782,0.4384735258669213,46.15384615384615,0.4993553087312366,61.73913043478261,0.0009498181932061289
52,2.47078591146034e-05,0.5672043313753523,46.15384615384615,0.5799480441320926,55.65217391304348,0.01905711178767505
53,2.48622466280119e-05,0.5479316952062864,61.53846153846154,0.5665356467170122,59.130434782608695,0.00011108571773782265
54,8.017404945584278e-05,0.5168116641437386,46.15384615384615,0.6176866488491517,55.65217391304348,0.00145390809960637
55,8.254595749580306e-06,0.407934360224733,61.53846153846154,0.6848398813498335,59.130434782608695,9.322183973693692e-05
56,3.8076123265361746e-06,0.3983243753864866,76.92307692307693,0.5833510866118038,55.65217391304348,0.00016209209770166394
57,0.0001468514147331899,0.4299736572098328,69.23076923076923,0.6553017021353965,56.52173913043478,2.2903136327695313
58,1.2309081801544188e-05,0.4801054982319731,69.23076923076923,0.5877153871486273,58.26086956521739,0.0008073104355840043
59,1.1708356953427331e-06,0.4994815678058079,53.84615384615385,0.6728392923367205,55.65217391304348,0.0008298696286307599
60,0.000162366811968666,0.45306068933543486,69.23076923076923,0.6895430903837018,60.0,0.00022518793200932877
61,4.654821620834552e-05,0.41637549492371473,69.23076923076923,0.61217919109924,58.26086956521739,0.37678245365442575
62,8.600222503085683e-06,0.3129329962470072,69.23076923076923,0.6123029300833831,59.130434782608695,0.00012673177569548648
63,9.66729983178964e-06,0.32219581626818006,61.53846153846154,0.6550300261601497,58.26086956521739,1.0520888417330592e-05
64,1.6768923468332334e-05,0.36583778060059097,61.53846153846154,0.6132357669353034,56.52173913043478,0.00010823129110005883
65,1.3850863108010304e-05,0.45061077551744994,61.53846153846154,0.6604068176263608,57.391304347826086,4.068512215766315e-05
66,6.69211218415348e-05,0.32999667778923114,61.53846153846154,0.6329444744138515,58.26086956521739,5.302078158852054e-05
67,2.097792853173368e-06,0.43576101355702485,61.53846153846154,0.6568001810202566,58.26086956521739,2.1545230785028103e-05
68,1.7171667367393307e-05,0.39763680634623,61.53846153846154,0.6985704621051803,59.130434782608695,3.4721959226590156e-06
69,8.491196609534802e-06,0.36998588886021366,61.53846153846154,0.7200400803006608,58.26086956521739,1.8188967187122573e-05
70,6.092190533620195e-06,0.47408723100044536,61.53846153846154,0.6950436941768346,58.26086956521739,6.013060962633248e-05
71,5.943059160675013e-05,0.5187670381913868,61.53846153846154,0.7090472671708518,59.130434782608695,5.747891802380298e-05
72,1.8996866590615703e-05,0.4165092372614291,61.53846153846154,0.6997199297310405,58.26086956521739,2.2863478703337173e-07
73,4.181733342847242e-06,0.41233974535038453,61.53846153846154,0.6645495906329282,58.26086956521739,7.3372078428304244e-06
74,6.374082212549394e-06,0.47714606183468,61.53846153846154,0.684948369180531,59.130434782608695,2.2720794710465708e-05
75,4.7962993207694085e-06,0.5151879923147251,61.53846153846154,0.7352181594110304,58.26086956521739,1.2183228634334459e-05
76,8.23985564199973e-06,0.39814850440624355,61.53846153846154,0.6902395400834406,58.26086956521739,2.88618771686526e-05
77,1.1444817443172328e-06,0.4394812120556096,61.53846153846154,0.7107908847823383,59.130434782608695,8.546244335079639e-06
78,2.5381627326308024e-06,0.46162697961705285,61.53846153846154,0.6816109910017902,58.26086956521739,1.973969096479694e-06
79,4.3602194681276756e-05,0.39740062713855984,61.53846153846154,0.6834027884514631,58.26086956521739,4.313912096774526e-06
80,4.100301945790846e-06,0.39900435291742353,61.53846153846154,0.7287161419740533,59.130434782608695,4.447190261312221e-07
81,2.8702533054114714e-06,0.4981833111612326,61.53846153846154,0.7180177345133795,59.130434782608695,1.1872310848604452e-06
82,1.22065917220532e-06,0.46268497902629313,61.53846153846154,0.7194971651791553,60.0,6.56927703380731e-06
83,6.80534572017346e-06,0.49624529145780694,61.53846153846154,0.6941285060271885,59.130434782608695,2.2506823530962748e-06
84,8.963888635526746e-06,0.4196993157311859,61.53846153846154,0.6972484549789204,60.0,8.708295713060389e-07
85,5.446479211040256e-07,0.42281162774962017,61.53846153846154,0.6997547828834356,60.0,1.0278608780746025e-06
86,5.417995145954158e-06,0.4228344042739482,61.53846153846154,0.721268095588989,60.0,1.1307503096233913e-05
87,1.746725667237941e-05,0.47611021384222635,61.53846153846154,0.7588583783536689,60.0,1.9524949021832248e-05
88,8.720296415557761e-07,0.47973658858494134,61.53846153846154,0.7150728024451074,59.130434782608695,2.821858574588239e-06
89,2.450760300339609e-06,0.4720765611120758,61.53846153846154,0.707615044378103,58.26086956521739,4.905962184470851e-06
90,2.3293813677569878e-06,0.504108550125357,61.53846153846154,0.7753847019819723,60.0,1.4783405225365633e-05
91,3.213661918146211e-06,0.544183018850605,61.53846153846154,0.7633049362092249,59.130434782608695,5.645911167577955e-06
92,7.476611915808352e-06,0.4638040066815633,61.53846153846154,0.7462453980581117,58.26086956521739,3.5802081721565508e-06
93,2.086566758045143e-05,0.5085752050921077,61.53846153846154,0.8710233446701121,60.0,4.9991810714867305e-06
94,6.592037401712824e-06,0.42848836538333235,61.53846153846154,0.7632153461400519,57.391304347826086,2.05862071064774e-07
95,3.043048619351434e-06,0.4866785190779114,61.53846153846154,0.8449374993407782,58.26086956521739,8.114468984536499e-07
96,6.7700955644546485e-06,0.5252283665139948,61.53846153846154,0.8563951613632993,59.130434782608695,8.097520653533566e-07
97,5.1722281668025266e-06,0.43727581679943744,61.53846153846154,0.8333091027802088,60.0,1.1679094742849327e-07
98,1.9168956233594517e-07,0.4706927883422646,61.53846153846154,0.7642095666041597,57.391304347826086,3.5512544264282046e-06
99,4.054495940108301e-06,0.477263069308347,61.53846153846154,0.7692768140335784,57.391304347826086,1.6278646368503442e-06
