,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,932.6910598625235,53.30262890850634,0.0,0.8736625326909443,0.0,12.822867614889788,2.7952071467480923,0.0,6.308030783889549,7.3474558878928695,0.0,116.49052087427472,2.058565618344318,0.0,4.725789764883088,27.37409906800741,0.0,97.20447020218194,123.70211485914999,0.0,32.50026205725067,36.5012963033042,0.0,527.716867975673,22.02719212171116,0.0,772.5511869092527,14.23715531446379,0.0,556.7426862000126,24.35651700902919,0.0,244.71289387136903,26.698402445691126,0.0,693.5055074983857,9.999881561068953,0.0,131.44963764088286,20.70929440920358,0.0,247.89147236387439,153.42547186113802,0.0,761.0263964858477,172.46805565061305,0.0,1673.1586618851575,151.84613945634564,0.0,1302.6470961585228,25.757658028879053,0.0,104.8538166217586
1,460.8001022478429,84.00811371290753,0.0,0.3387884837783124,0.0,12.744222551161007,5.4371768613664315,0.0,9.479152342781873,4.474691643245631,0.0,14.176601900469768,1.2572411227371831,0.0,3.7829946362326132,17.754953368067785,0.0,25.757903997308496,29.070275814311156,0.0,353.5522841551107,44.44427812691364,0.0,129.46852224935475,30.96275804730512,0.0,157.62330706873368,11.8222635727983,0.0,92.14014644253093,44.54517105949365,0.0,519.410060796763,24.321686960492222,0.0,103.36939392627075,10.751344179466694,0.0,76.58233429616736,22.785310305940705,0.0,25.47074975671929,37.60577737320832,0.0,309.9711500091132,59.50597909869678,0.0,124.62912319877799,26.398228536707734,0.0,628.7572015613488,16.179976753515465,0.0,84.24577908048369
2,293.0415413405987,37.427070519652034,0.0,1.426989984091098,0.0,23.851576010345358,0.7140215433145531,0.0,0.8907708118525378,1.4381456899214413,0.0,18.69484634334922,1.13111201578434,0.0,48.430827289189665,10.213212773400842,0.0,148.22590225253708,13.418856504505115,0.0,116.02910236235797,10.334366976870328,0.0,140.1736285134555,9.21501364454218,0.0,100.40466752557937,9.004651538870998,0.0,66.40806474926782,54.717771900195274,0.0,471.52344355766877,31.863522763383976,0.0,83.0103941045461,8.466642418639502,0.0,5.7772849743255446,13.261526700420259,0.0,5.675362755036564,40.12998648633613,0.0,198.76921518144061,12.521759283827045,0.0,63.11842716345096,22.257773681229757,0.0,94.75000884216405,14.433780587942799,0.0,81.27359791168452
3,387.54398847571923,87.63881338433978,0.0,0.7691269627187818,0.0,32.70273247228787,3.2254461183347565,0.0,2.397243702973841,1.2796656199387189,0.0,2.447558284423703,1.0233793914506357,0.0,11.002871611358001,9.87036157884929,0.0,28.82709948610808,99.31600469816709,0.0,401.9186228446787,9.640647060013778,0.0,155.35213070299528,17.673157282180814,0.0,286.39039066011895,10.485832458240484,0.0,21.676625317657603,82.9870805132629,0.0,212.17200616947545,19.734524984503132,0.0,75.72450866778611,3.915140131978802,0.0,40.62869347963782,19.612868703794234,0.0,21.562889370097466,22.48260342214643,0.0,128.0449905794341,29.982389100959146,0.0,143.5354600738785,30.488913286976366,0.0,304.08556139158225,12.32771535577326,0.0,42.325260956803724
4,307.2545273595748,24.333578121815304,0.0,0.7400774103883169,0.0,8.896516315522252,0.3317652434631233,0.0,6.097347434412465,2.1245652762239824,0.0,15.098535360159541,0.932053790700454,0.0,1.286070228757991,8.667398160515287,0.0,16.25179767963418,38.323602199018026,0.0,15.503607193887994,5.9902354444534645,0.0,191.45468862087984,8.908199734730054,0.0,153.3584953615774,11.924753158246316,0.0,126.63192395625957,51.61605589228101,0.0,472.8251081357085,28.045399702155176,0.0,20.04239997959576,6.1617749084894875,0.0,7.8519550368158315,11.316753605867438,0.0,39.56293873118809,36.860315135674114,0.0,391.6588488951452,13.53819645035991,0.0,112.84058525808638,24.731619376788025,0.0,146.89254811623937,6.173630810490082,0.0,85.76261625868625
5,206.82685608408468,39.941659540816566,0.0,0.18084184923873384,0.0,6.725582216675765,1.2752071798932805,0.0,5.904859132763231,2.0294188464715726,0.0,18.81868217641848,0.4218196141339892,0.0,2.812432677736947,11.114755876935613,0.0,4.763802350545451,15.251878145300132,0.0,142.09123832136518,5.429537663443316,0.0,61.11331875027918,7.029611386340469,0.0,83.15887181098185,7.58635223346051,0.0,56.36637638589398,61.05697137694536,0.0,161.47386248775814,18.779854978335553,0.0,109.41386603783151,2.9091544185703118,0.0,9.836815586652403,8.97335878037055,0.0,40.938835754364476,13.473082883769186,0.0,60.01142578202554,8.060819114801218,0.0,70.17363556404223,23.87340739908359,0.0,151.27070306001167,6.757114096622541,0.0,109.44163822145141
6,259.7418475107606,21.878302729611608,0.0,0.8341965551963635,0.0,2.9683385661831956,1.093589804550995,0.0,1.840629785012538,1.3104657880697126,0.0,6.722839490710354,0.3347177780737697,0.0,3.218322065272055,8.944781398755676,0.0,2.8385051942680186,20.23961003063722,0.0,7.935413012505955,7.093897392881902,0.0,56.77304105395561,9.265779023673332,0.0,44.94431823527397,5.884636340693446,0.0,114.03422509880797,44.10725518026996,0.0,64.01702207942031,19.75630303234643,0.0,35.979543356646246,2.769881392835408,0.0,23.275376201531948,9.956787857299204,0.0,162.29497283625835,24.14689083001639,0.0,232.2306265140972,25.333768521894733,0.0,47.52041205925519,29.180703602320893,0.0,144.3525604821911,8.644177091424288,0.0,24.376262309464302
7,89.1563344823676,20.274456166978705,0.0,2.351811627790452,0.0,10.029466853101432,0.7383562859951535,0.0,4.0650120906878,1.4432036823967254,0.0,7.586684298995661,0.19738802856650717,0.0,7.753137840511857,7.320897630950859,0.0,128.08359691007414,10.06369484105149,0.0,43.684116551150254,8.409438030974473,0.0,42.70297704017998,8.080774692990653,0.0,34.95528132111844,8.43555907970377,0.0,26.563567423177833,62.98183505742277,0.0,149.42376325571502,15.359272968944444,0.0,55.4274239196869,2.1912923246575744,0.0,22.563326125489624,8.816912841710005,0.0,165.1474688268563,7.749740463380232,0.0,36.32313275586024,6.853265983225998,0.0,27.08867043109779,23.62652751899852,0.0,52.88899456223281,6.693792889806972,0.0,33.98762341978562
8,62.34596762603852,10.886042409986471,0.0,0.37468795014511097,0.0,9.994605514539753,1.1182948191954372,0.0,2.3059157272685105,2.8688162565212334,0.0,7.839126550421372,0.46801779627602275,0.0,21.313214318568296,8.34628274023429,0.0,34.42577876142231,30.462202336737114,0.0,1.0158451445127608,4.618237221889468,0.0,62.951088873400394,8.226503906972782,0.0,91.46928577071608,5.052855848909844,0.0,17.600053435591214,36.59505659906104,0.0,192.043988548941,15.020195900423403,0.0,126.56862143346058,5.969312502719333,0.0,1.1518300305248286,10.82519380143051,0.0,104.68630151252637,8.160621044009215,0.0,74.44199842547147,38.171996977075295,0.0,60.42184379968261,35.77944455407898,0.0,89.16115569781624,8.47164578205796,0.0,34.145559012151665
9,50.63146689154904,17.511282814292837,0.0,0.3280200267305579,0.0,3.6719699142140354,1.449833913765105,0.0,4.634867437964978,1.7926813098257979,0.0,8.696564721756811,0.4751045551294106,0.0,2.295281425708653,8.022720637050487,0.0,135.44474690581208,33.95128785564608,0.0,2.235530212238694,4.745331893401831,0.0,39.02685017290739,8.853510697597644,0.0,56.82291655868074,4.568657318395591,0.0,41.28333076698917,42.30149484345081,0.0,129.40951585958712,14.097100098786248,0.0,55.3801927736843,2.3048832993884423,0.0,0.8028373057086197,8.331384342605618,0.0,39.273109150115815,10.235926362583271,0.0,35.90251771027516,11.434924398226919,0.0,185.768418256705,37.47900485986671,0.0,116.93708178225627,8.84213785997021,0.0,26.181885154208985
10,215.37615340358977,34.322012608023286,0.0,0.2468515132240971,0.0,3.5375312857702172,0.8949291262497289,0.0,3.4439756359787785,1.5172889351792542,0.0,3.6225190767771,0.32555604380324654,0.0,1.3181703473164228,10.945751470002092,0.0,13.446472386624045,13.498587896163095,0.0,1.0261841866114152,36.80354366342183,0.0,56.43999927290233,11.115173068549481,0.0,41.40372647220788,5.623515801580959,0.0,34.771991763284184,63.040732659187185,0.0,79.7596443591888,16.19743518627131,0.0,43.93814473952182,3.4238203274081083,0.0,3.0956527923675745,12.14010770170807,0.0,55.823723934593865,7.9220635054255215,0.0,63.24138491067747,6.399143457586054,0.0,37.36273015316607,35.846086275440655,0.0,78.20804865041725,9.013748734543947,0.0,68.55094214220586
