,ADHD6,ADHD6,ADHD6
,Loss/train,Loss/test,Accuracy/test
0,0.6901358979872805,0.08570765611268259,50.0
1,0.669041388056819,0.08514935797836888,50.0
2,0.8286552229807926,0.10162068859343483,50.0
3,0.6381367633108861,0.07777619581511105,75.0
4,0.8453456353992549,0.07958590361650125,50.0
5,0.2831650305492456,0.12984836513904285,50.0
6,0.39911322354522843,0.08510529345656656,62.5
7,0.43758232975198325,0.07583412637361785,62.5
8,1.0258056672662785,0.20787676229872853,50.0
9,0.58323952119298,0.11905391763279959,50.0
10,0.3203464953107207,0.0740264758964964,50.0
11,0.07292904908114758,0.17669601710513005,50.0
12,0.05504429663877405,0.10036640297223737,62.5
13,0.17584346105484103,0.06724156021890974,62.5
14,0.10704863862477486,0.2786997086496865,50.0
15,0.13170384605949062,0.17797898053297323,50.0
16,0.3733630561583609,0.08119121149695435,62.5
17,0.040953332404896216,0.15329025854731682,50.0
18,0.030421259339971196,0.1538347757733899,50.0
19,0.022175751018246655,0.07755916753673352,75.0
20,0.00885017335875812,0.19394579827203492,50.0
21,0.39993809755422655,0.22299041622551824,50.0
22,0.04102962424751522,0.07473392307949261,87.5
23,0.04986965646459302,0.21729850491214703,50.0
24,0.0033147807065350005,0.08535467149850987,75.0
25,0.0010564526306605117,0.15599887151493735,62.5
26,0.0009434008337164702,0.24180011408305205,50.0
27,0.003025380942324193,0.21791056437460068,50.0
28,0.0008154175566157722,0.15178535911261606,62.5
29,0.001839330537095418,0.13024663806679845,62.5
30,0.0007083152384153533,0.15308569375196696,62.5
31,0.0006707682465008559,0.1794642801980409,62.5
32,0.0008194475128599568,0.1984862745936469,62.5
33,0.00032739460642083955,0.2012215144745225,62.5
34,0.00048119204948679674,0.19788146997594963,62.5
35,0.0004324317101806969,0.18984420585532366,62.5
36,0.000593388629621612,0.18293281435895792,62.5
37,0.00050552575549121,0.1793852024187582,62.5
38,0.000508635373541296,0.17896225588152243,62.5
39,0.0005000339173733034,0.18344360491951556,62.5
40,0.0003718890947148478,0.18534158286398056,62.5
41,0.0003377412798037912,0.1886734663755604,62.5
42,0.0003069194617999362,0.191544704999353,62.5
43,0.0002640396610439682,0.19165923674383623,62.5
44,0.00034637423912129626,0.1918931020616343,62.5
45,0.00039055542126175064,0.19199740761943315,62.5
46,0.0002119037433670788,0.1922002045345228,62.5
47,0.00025917314790675474,0.1921654549983578,62.5
48,0.00037522198524318843,0.19280191937930413,62.5
49,0.00021468162117576205,0.19255912865151834,62.5
50,0.00016276802002093962,0.19436857789241657,62.5
51,0.00031786511990910697,0.19441869456317587,62.5
52,0.0001855442036108813,0.19433376023046614,62.5
53,0.00021099079289155893,0.19640250892741098,62.5
54,0.0002840543011608821,0.19716955785804396,62.5
55,0.0002886216141001888,0.19939900298272456,62.5
56,0.000132058224765087,0.197552415763365,62.5
57,0.00018435339621021153,0.197255794435457,62.5
58,0.00019804022781625248,0.19723711053636295,62.5
59,0.00029764377209400353,0.1977813830365461,62.5
60,0.00018949076742271446,0.19956051912809109,62.5
61,0.00015053529862879499,0.20000494956112816,62.5
62,0.00013809429182686425,0.20023408540513113,62.5
63,0.0001288420585683063,0.2005005124006996,62.5
64,9.808475360870444e-05,0.20117368487271456,62.5
65,0.00014726905807697734,0.20155726256603076,62.5
66,7.636559489259229e-05,0.2025016040123944,62.5
67,0.00015015723933503524,0.20321738429162017,62.5
68,0.00015649201486704734,0.20417487576070553,62.5
69,0.00012175635062449143,0.2049228703321762,62.5
70,0.00011017962103451779,0.20543664332309272,62.5
71,0.00015806772124752008,0.20674208105082892,62.5
72,0.0001340688875399247,0.20581263786175144,62.5
73,9.353340240624565e-05,0.20600116472702484,62.5
74,0.00010768160031349327,0.20618495548378785,62.5
75,0.0001322873919388544,0.2087734098633899,62.5
76,0.00016047724094518892,0.21121388545786857,62.5
77,8.028121754952401e-05,0.20987492011075415,62.5
78,0.00011732767294483535,0.20891861029107867,62.5
79,0.00013502404741631878,0.2091935766075176,62.5
80,0.00013544916594799663,0.21080891436523072,62.5
81,5.3493476791178856e-05,0.2108206871291105,62.5
82,9.294331645369874e-05,0.2118809011237598,62.5
83,0.00011935730867143616,0.21321402027952815,62.5
84,0.00010864248824178231,0.21391683838436623,62.5
85,6.723480267237532e-05,0.21426582133669464,62.5
86,0.00013656109209771064,0.21373663394601866,62.5
87,7.565318623283593e-05,0.21313044439515696,62.5
88,6.014984807924752e-05,0.21234186404796446,62.5
89,0.00010366549661061044,0.21356512727149363,62.5
90,7.904690522776291e-05,0.21557399123908724,62.5
91,4.3511581958667946e-05,0.21683981705299918,62.5
92,4.964928240570747e-05,0.21727825464054892,62.5
93,3.20995402260732e-05,0.217021181917996,62.5
94,6.46485766524034e-05,0.21699171502069955,62.5
95,5.592847359820878e-05,0.2171505738926641,62.5
96,5.079534296672042e-05,0.21818362496346685,62.5
97,6.020894556239009e-05,0.21883547876102433,62.5
98,0.00011732050790170792,0.21992130108033411,62.5
99,4.550203797638629e-05,0.22024967611377969,62.5
