,Svip1,Svip1,Svip1
,Loss/train,Loss/test,Accuracy/test
0,1233.906181223898,191.31141731931862,0.0
1,734.1314090862152,139.66823112283987,0.0
2,547.2936152295589,105.70393117241413,0.0
3,468.2144707929294,28.884887431149462,0.0
4,268.5492899861682,49.97434570418871,0.0
5,637.9041237654496,27.55327905404146,0.0
6,241.22729308892698,41.09401475126345,0.0
7,118.7811784747048,41.262116800822554,0.0
8,213.04346193419698,40.60141679940891,0.0
9,175.5779171972457,44.283777642990074,0.0
10,142.46386018113768,36.39378994525246,0.0
11,68.22013774687316,54.27765618082408,0.0
12,105.88626037104889,56.04475725840366,0.0
13,54.94752032598658,63.33903114200905,0.0
14,216.1339534770855,77.88225412141412,0.0
15,41.412604652811126,58.62412317466418,0.0
16,88.0122473488848,47.71342285008325,0.0
17,16.32823464605742,39.943865237288115,0.0
18,18.684986803336535,62.56225336209957,0.0
19,14.618229366765418,38.72210769501542,0.0
20,38.96224085626633,34.20122457878803,0.0
21,10.34021216860245,58.79146459758671,0.0
22,13.157752170227853,29.242463178644016,0.0
23,53.69947783405525,28.370439184118958,0.0
24,20.36392744402588,57.47718928601241,0.0
25,17.27714533215234,23.458416966638815,0.0
26,2.763449997307766,44.72227025617029,0.0
27,9.0015414196121,34.170812885942375,0.0
28,2.560200342056106,39.598773496000774,0.0
29,0.7559158873376517,39.199401636628565,0.0
30,1.5801558279775936,31.275321865367573,0.0
31,4.372844250131208,45.520842094760276,0.0
32,1.3847760772484872,27.430049379384435,0.0
33,0.9106035850490417,36.761120390676936,0.0
34,3.7700167435930005,31.744877297105212,0.0
35,0.987012996688573,49.07647407576327,0.0
36,5.714206936930015,30.530592969738073,0.0
37,7.0009900398406515,41.46532087574809,0.0
38,0.9071434618312878,38.05429069864162,0.0
39,0.7330620413268378,48.94593886647707,0.0
40,0.8528044267998002,42.41166538488272,0.0
41,0.13670674764843768,29.31712369166583,0.0
42,0.07312154410656219,40.16914260706484,0.0
43,1.8644121095515234,37.31185465059517,0.0
44,0.7963942349200149,38.80936436980742,0.0
45,2.9242037328654806,49.38703864559037,0.0
46,0.6100242841854059,33.271904163364795,0.0
47,0.45146855926954615,26.2033877746788,0.0
48,3.2677268632888734,55.382285803315824,0.0
49,0.9320290379948739,46.38296366167834,0.0
50,0.8556787872100792,38.057977568253634,0.0
51,7.267643532518044,42.82850103464318,0.0
52,0.11405149288526874,37.48074447321528,0.0
53,4.125346982679546,32.91783592684933,0.0
54,5.279097453728092,21.623314933703945,0.0
55,8.546107976748255,26.26862159105331,0.0
56,13.508428978750556,20.466080150706794,0.0
57,0.7415530925824889,37.50998173718076,0.0
58,0.9358722944677694,40.35228046940034,0.0
59,0.393264109197004,26.040376952256565,0.0
60,1.604860004700756,28.9270328983654,0.0
61,5.422227528394774,41.72049471103661,0.0
62,2.934042046296598,30.707916498968427,0.0
63,1.4385015401338912,45.8452339241407,0.0
64,0.38007319598167677,36.40775902177553,0.0
65,0.9463289139259173,58.1459998475118,0.0
66,0.5316629666766802,37.93156463541377,0.0
67,0.14436181061990958,33.585992951217484,0.0
68,0.3905601421847244,45.46047529848806,0.0
69,0.9351147364793141,44.041428361536106,0.0
70,1.3728413831620287,29.48607837227349,0.0
71,0.36278649002763186,36.18005228876204,0.0
72,1.472369031553835,34.14763405938078,0.0
73,4.467465739360211,27.92285664989337,0.0
74,1.5325961932512542,43.50230117764254,0.0
75,1.2138702473977567,23.092976254743334,0.0
76,8.18493961927522,32.89391867890935,0.0
77,3.435918630254205,44.72606036058297,0.0
78,2.44704679599257,54.7903765115103,0.0
79,3.0613240236678045,27.586049751667286,0.0
80,0.4449088975474687,28.17961320228931,0.0
81,7.519516900354716,21.31288713640003,0.0
82,1.3599814474770728,31.880353988561854,0.0
83,0.6277927705210932,42.929785010751104,0.0
84,2.2025582670737127,24.644028965196146,0.0
85,2.4965400805865583,40.57860843854483,0.0
86,1.5859609001034594,37.96669742545218,0.0
87,0.4630938826637594,42.05296860867128,0.0
88,0.5634413702443415,30.993025655704866,0.0
89,2.9842902380817704,42.216332789730515,0.0
90,2.17471274461656,58.659950322222564,0.0
91,2.7530519348541733,28.58683359572541,0.0
92,1.2858184236237422,52.70776546071246,0.0
93,2.4044342450696234,48.1877820580313,0.0
94,3.509359465813119,37.69450112314256,0.0
95,2.2737568842756297,34.02807125514566,0.0
96,2.736257296084537,37.23275844248012,0.0
97,0.9596198367596719,32.9514158478064,0.0
98,14.738085900460712,38.88223509513238,0.0
99,1.241013641706181,35.44604076510906,0.0
