,BIP,BIP,BIP,BIP,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.3287081984607319,0.647515556565584,67.74193548387096,0.5375000000000001,0.0,0.0,0.0
1,0.3163962445029194,0.6344149314917679,67.74193548387096,0.6541666666666667,0.0,0.0,0.0
2,0.26941859236364885,0.6411093274497699,67.74193548387096,0.6666666666666666,0.0,0.0,0.0
3,0.4872150157178054,0.62305741562984,67.74193548387096,0.6952380952380952,0.0,0.0,0.0
4,0.46874301399583573,0.5535185985432645,67.74193548387096,0.7833333333333332,0.0,0.0,0.0
5,0.36447554351430783,0.4811323169411985,80.64516129032258,0.8744047619047619,0.5333333313465118,0.6666666716337204,0.5500000007450581
6,0.5153823132703281,0.730222717961184,61.29032258064516,0.8958333333333334,0.5678571537137032,0.4333333447575569,0.875
7,0.03458205083318334,0.8146503006265544,70.96774193548387,0.725,0.3630952388048172,0.5833333358168602,0.2708333358168602
8,2.099313766960526,2.657252170755848,38.70967741935484,0.6327380952380952,0.4988636448979378,0.3586309589445591,1.0
9,0.33374844843360263,0.9770000434057567,41.935483870967744,0.6666666666666666,0.5280303135514259,0.3645833358168602,1.0
10,0.7412660065321001,0.7818877343926224,70.96774193548387,0.8986607142857143,0.36666667461395264,0.625,0.2708333358168602
11,0.22068706393985124,0.8046371104906462,74.19354838709677,0.8333333333333334,0.4880952462553978,0.625,0.5416666679084301
12,0.001540868792308435,1.1594926050924093,74.19354838709677,0.7872023809523809,0.20000000298023224,0.5,0.125
13,0.05820541011145027,0.9255235166350054,67.74193548387096,0.8760416666666666,0.6190476343035698,0.5833333395421505,0.8541666716337204
14,0.08828580652954034,0.822389959855731,70.96774193548387,0.8166666666666667,0.5833333432674408,0.6000000014901161,0.6666666716337204
15,0.02770707663503692,0.6413635120567263,74.19354838709677,0.7583333333333333,0.45000000298023224,0.625,0.3750000074505806
16,0.28092246933077636,0.9630496215599199,67.74193548387096,0.7135416666666666,0.375,0.375,0.375
17,0.001629236673098185,0.9691863093377937,70.96774193548387,0.6583333333333333,0.4791666716337204,0.4416666775941849,0.6000000014901161
18,0.002636562290772592,1.2130974263529777,70.96774193548387,0.7572916666666667,0.4166666716337204,0.5,0.375
19,0.0002983313131276691,1.0760834497599974,74.19354838709677,0.85,0.4583333432674408,0.5833333358168602,0.5
20,0.0024573514794220606,1.4208420731083617,67.74193548387096,0.725,0.6255952417850494,0.5041666775941849,0.8333333358168602
21,0.07644024660508444,1.442006351585367,70.96774193548387,0.8327380952380952,0.6523809656500816,0.6458333395421505,0.8333333432674408
22,5.218405683366911e-05,1.5278214881249648,70.96774193548387,0.7916666666666666,0.375,0.375,0.375
23,0.0005008395070288801,1.262518764808525,77.41935483870968,0.75,0.4750000014901161,0.5833333358168602,0.4583333358168602
24,5.9631751298568516e-05,1.8992929484711463,70.96774193548387,0.793154761904762,0.1666666716337204,0.25,0.125
25,4.823862129310413e-05,1.3713833407109657,77.41935483870968,0.7872023809523809,0.5178571343421936,0.6666666716337204,0.4583333358168602
26,0.0005191234242738783,1.6385316648826218,67.74193548387096,0.7416666666666667,0.4900793731212616,0.45000000298023224,0.5416666716337204
27,0.0001511473238310866,1.4323071685396642,80.64516129032258,0.7827380952380952,0.6726190596818924,0.7500000074505806,0.7291666716337204
28,1.9945815684667742e-05,1.4669893802232807,77.41935483870968,0.8250000000000001,0.6500000134110451,0.7500000074505806,0.6250000074505806
29,0.00010064058277614898,1.5083232718933688,80.64516129032258,0.8364583333333334,0.6726190596818924,0.6875,0.75
30,0.00042214777537811555,1.55197623609295,77.41935483870968,0.7436011904761906,0.5208333432674408,0.5250000059604645,0.625
31,8.803896986551373e-05,1.5814445449470012,77.41935483870968,0.8041666666666667,0.6678571552038193,0.7666666731238365,0.7500000074505806
32,0.0002687604429030596,1.6120991460547371,77.41935483870968,0.7833333333333333,0.658333346247673,0.6666666716337204,0.7083333432674408
33,0.0001505437525581532,1.632867254028158,77.41935483870968,0.809375,0.7357142865657806,0.6875000074505806,0.8125
34,1.2421561043099933e-05,1.6549882219713945,77.41935483870968,0.7875000000000001,0.6250000074505806,0.5833333358168602,0.7083333358168602
35,2.5181151845082188e-05,1.6780877567712056,77.41935483870968,0.7166666666666666,0.5317460596561432,0.5500000044703484,0.625
36,1.1593451290673428e-05,1.6970754317526269,77.41935483870968,0.8,0.6595238074660301,0.625,0.7500000074505806
37,2.9685196745631195e-05,1.7170230061837382,77.41935483870968,0.8549107142857143,0.6583333387970924,0.6250000074505806,0.8125
38,2.079631183524474e-05,1.7323829602390848,77.41935483870968,0.780952380952381,0.7083333432674408,0.6875000074505806,0.8166666775941849
39,2.6648329626314975e-05,1.748686234163322,77.41935483870968,0.655952380952381,0.5138889104127884,0.5000000074505806,0.6166666746139526
40,2.5735859668176828e-06,1.765855255356733,77.41935483870968,0.8416666666666667,0.6845238208770752,0.7666666731238365,0.7500000074505806
41,2.12372584341155e-05,1.780022093262281,77.41935483870968,0.5617559523809523,0.4642857164144516,0.5,0.4375
42,9.64552469881024e-06,1.7946684963849213,77.41935483870968,0.7541666666666667,0.5625,0.625,0.5250000059604645
43,4.9899317623950325e-06,1.807735688945967,77.41935483870968,0.6583333333333333,0.5476190596818924,0.5208333432674408,0.5833333432674408
44,2.1415149772740407e-05,1.8207231393248886,77.41935483870968,0.7583333333333334,0.6833333522081375,0.75,0.7291666716337204
45,1.3703486775602466e-05,1.834929247149837,77.41935483870968,0.5989583333333334,0.3511904627084732,0.375,0.3333333283662796
46,6.440955136371865e-06,1.8472062942356968,77.41935483870968,0.6958333333333333,0.5535714328289032,0.5,0.625
47,6.4202493277156554e-06,1.8595630649891146,77.41935483870968,0.7708333333333334,0.6761904805898666,0.7083333432674408,0.75
48,1.2882278327894953e-05,1.8709004515417276,77.41935483870968,0.8250000000000001,0.6500000059604645,0.6875,0.7500000074505806
49,1.3593777406052486e-05,1.8824119888615147,77.41935483870968,0.8,0.7071428522467613,0.6875,0.7500000074505806
50,3.2273222835720736e-05,1.893186293944814,77.41935483870968,0.7663690476190477,0.7000000029802322,0.7083333358168602,0.7916666716337204
51,1.956228631674495e-06,1.9073540756809937,77.41935483870968,0.8476190476190476,0.658333346247673,0.6041666716337204,0.7750000059604645
52,5.510255322477962e-06,1.9185268484748275,77.41935483870968,0.7541666666666667,0.6678571403026581,0.6666666716337204,0.7083333432674408
53,7.761239261656903e-05,1.9283807817144103,77.41935483870968,0.7678571428571428,0.5984848588705063,0.625,0.6428571492433548
54,5.879729628502937e-06,1.9375442667860991,77.41935483870968,0.728125,0.5208333432674408,0.5208333432674408,0.5208333432674408
55,3.2778701508301735e-05,1.9475606166505766,77.41935483870968,0.7041666666666666,0.5416666716337204,0.5416666716337204,0.5416666716337204
56,3.6629954513807477e-06,1.9605406188703183,77.41935483870968,0.7583333333333333,0.6375000029802322,0.6458333358168602,0.7291666716337204
57,1.5131411799268376e-06,1.9684330067531597,77.41935483870968,0.7892857142857143,0.5416666716337204,0.5000000074505806,0.6666666716337204
58,2.6270844466424305e-07,1.9772947653410191,77.41935483870968,0.7958333333333333,0.6678571552038193,0.7250000014901161,0.7083333432674408
59,2.6149358661054023e-06,1.987251316855857,77.41935483870968,0.809375,0.5017857179045677,0.5625,0.5875000059604645
60,4.16815541456282e-06,1.996655114350235,77.41935483870968,0.8166666666666667,0.658333346247673,0.666666679084301,0.7500000149011612
61,2.5613328388221664e-06,2.004651262029726,77.41935483870968,0.8416666666666667,0.6761904805898666,0.75,0.7083333432674408
62,2.195693403173647e-06,2.011797765173442,77.41935483870968,0.7833333333333333,0.7333333492279053,0.6916666775941849,0.8166666775941849
63,3.229619693936158e-06,2.020869767976999,77.41935483870968,0.725,0.5484848618507385,0.5833333432674408,0.5750000029802322
64,1.216124713164697e-07,2.028568920008621,77.41935483870968,0.9041666666666667,0.6392857208848,0.6875,0.7291666716337204
65,5.19528015987886e-06,2.0388129109838684,77.41935483870968,0.8093750000000001,0.6761904805898666,0.6666666716337204,0.7916666716337204
66,3.3106139962646665e-06,2.04631230914122,77.41935483870968,0.7416666666666667,0.6595238074660301,0.7083333358168602,0.6666666716337204
67,2.6803570678763598e-06,2.055796586423513,77.41935483870968,0.7434523809523809,0.6458333432674408,0.6041666716337204,0.7291666716337204
68,2.617272442719366e-06,2.063681279987251,77.41935483870968,0.825,0.7053571343421936,0.6875,0.7291666716337204
69,6.663327501248181e-07,2.072442840227977,77.41935483870968,0.809077380952381,0.6458333432674408,0.6875000074505806,0.7291666716337204
70,1.3082954182477359e-06,2.080887358201034,77.41935483870968,0.8,0.6726190596818924,0.7250000014901161,0.7291666716337204
71,9.632097269353714e-07,2.09060588572438,77.41935483870968,0.7791666666666667,0.658333346247673,0.6250000149011612,0.7083333432674408
72,1.174839950963307e-06,2.0994575800606445,77.41935483870968,0.7833333333333334,0.6541666761040688,0.6875000074505806,0.6875
73,1.3474707932835539e-06,2.1060936492856266,77.41935483870968,0.775,0.5500000044703484,0.5625,0.6666666716337204
74,8.512613497878565e-07,2.1134510674849314,77.41935483870968,0.7708333333333334,0.6488095372915268,0.7250000014901161,0.7708333358168602
75,1.3443740807285703e-06,2.1200258956378795,77.41935483870968,0.6583333333333333,0.505952388048172,0.5,0.5250000059604645
76,4.400836262790718e-09,2.128641240863191,77.41935483870968,0.7833333333333333,0.6750000193715096,0.6583333387970924,0.7833333387970924
77,5.466234330979711e-07,2.1355904617508665,77.41935483870968,0.7217261904761905,0.5541666746139526,0.5625,0.6041666716337204
78,7.618991323373637e-08,2.1434897896271017,77.41935483870968,0.7083333333333334,0.5833333432674408,0.625,0.625
79,4.5913983940390043e-07,2.150977876913347,77.41935483870968,0.7142857142857143,0.47727273404598236,0.5416666641831398,0.5833333358168602
80,1.447151437312805e-06,2.1569360243862676,77.41935483870968,0.8726190476190476,0.6761904954910278,0.6666666716337204,0.8500000014901161
81,2.6581664234669105e-06,2.1629297144549158,77.41935483870968,0.6302083333333333,0.409722238779068,0.38750000298023224,0.4375
82,6.2582568912578126e-06,2.1683014016471263,77.41935483870968,0.7494047619047619,0.5303571373224258,0.4791666716337204,0.6041666716337204
83,1.0963012263542438e-06,2.175190557331394,77.41935483870968,0.8226190476190477,0.6726190522313118,0.6666666716337204,0.7708333358168602
84,6.6396779697811e-06,2.180827869784796,77.41935483870968,0.7101190476190475,0.658333346247673,0.6500000059604645,0.7291666716337204
85,5.554417592911764e-07,2.187900925689365,77.41935483870968,0.7604166666666667,0.6428571343421936,0.6250000074505806,0.75
86,6.161743010149231e-07,2.193038256248262,77.41935483870968,0.8416666666666667,0.7261904776096344,0.6875,0.8166666775941849
87,1.8801791089525962e-06,2.198500020506638,77.41935483870968,0.6833333333333333,0.5984848588705063,0.5833333432674408,0.6166666746139526
88,5.01138846548939e-06,2.203140974603538,77.41935483870968,0.7416666666666667,0.6583333313465118,0.8000000007450581,0.7500000074505806
89,1.1586621041869055e-05,2.2097231884498916,77.41935483870968,0.78125,0.6642857193946838,0.6666666716337204,0.6875
90,9.605536294768771e-08,2.214143691365386,77.41935483870968,0.7375,0.5625,0.5250000059604645,0.625
91,2.021114972475169e-06,2.2199032894152286,77.41935483870968,0.7952380952380953,0.6416666731238365,0.6250000074505806,0.7500000074505806
92,6.45982669914075e-08,2.2257388424626994,77.41935483870968,0.8142857142857143,0.7000000029802322,0.666666679084301,0.8500000014901161
93,2.011630935604032e-06,2.230203399865459,77.41935483870968,0.7238095238095238,0.5267857164144516,0.5875000059604645,0.5833333358168602
94,5.107360697501252e-07,2.2347176156227304,77.41935483870968,0.8416666666666666,0.6476190611720085,0.625,0.7708333358168602
95,1.080050384094629e-06,2.2406233772095265,77.41935483870968,0.7791666666666667,0.658333346247673,0.6666666716337204,0.7083333432674408
96,4.953688570131087e-07,2.2452999254748085,77.41935483870968,0.8072916666666666,0.6642857268452644,0.6250000074505806,0.7708333358168602
97,1.3542642596061037e-07,2.251179710059628,77.41935483870968,0.8,0.6916666775941849,0.6666666716337204,0.7916666716337204
98,2.976469629070546e-07,2.2551598074117827,77.41935483870968,0.75,0.6416666731238365,0.7083333358168602,0.7083333358168602
99,5.556163538751759e-07,2.26052450492496,77.41935483870968,0.7416666666666667,0.5541666746139526,0.5833333432674408,0.5666666775941849
