,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6932437760343275,0.6930565857277238,53.96825396825397,0.4626488095238095,0.679081809396545,0.5406250009934107,1.0,0.6924154409210957,60.15625,0.6023065476190477,0.0,0.0,0.0,0.6924547596206324,0.5910920939234044,75.0,0.4904761904761905,0.0,0.0,0.0,0.6605489517828765,0.6827140387620646,58.82352941176471,0.4444444444444445,0.5079365173975626,0.4166666666666667,0.6666666666666666,0.9331576466490281,0.583988515144198,76.92307692307693,0.625,0.8730159103870392,0.7750000059604645,1.0,0.6285881696106949,0.7156591972802273,28.57142857142857,0.6190476190476191,0.20000000298023224,0.25,0.1666666716337204,0.6984439310275575,0.6928176025990046,50.0,0.5833333333333333,0.0,0.0,0.0,0.693872840452192,0.6923399429991459,62.5,0.8,0.7692307829856873,0.625,1.0,0.693783842127338,0.6927807069542808,55.65217391304348,0.5730555555555555,0.0,0.0,0.0,0.6980085222076969,0.6930453435290455,51.21951219512195,0.5625,0.0,0.0,0.0,0.689352734073316
1,0.6921823808806897,0.6934331391908132,47.08994708994709,0.4169890873015873,0.09583333258827527,0.20833333333333334,0.06875000024835269,0.6930362821417082,61.71875,0.6075892857142857,0.37544642947614193,0.5000000055879354,0.39345238357782364,0.6932722370101504,0.6457815177243749,75.0,0.5214285714285715,0.0,0.0,0.0,1.1268827951189706,0.6929728581270348,58.82352941176471,0.5,0.5128205219904581,0.4166666666666667,0.6666666666666666,0.6938104837804598,0.9120183094258228,23.076923076923077,0.55,0.0,0.0,0.0,0.6320482552576858,0.6924768658818472,71.42857142857143,0.36507936507936506,0.800000011920929,0.6875,1.0,0.6933226223496348,0.6927805293943851,50.0,0.78125,0.0,0.0,0.0,0.691812361291549,0.6899026505149398,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.6928491073803488,0.7414877778558042,55.65217391304348,0.4973809523809524,0.0,0.0,0.0,0.8283127302708426,0.6929856304611842,51.21951219512195,0.5801587301587302,0.0,0.0,0.0,0.6972664494390604
2,0.6926780749765397,0.6933535357875499,46.03174603174603,0.44357638888888884,0.0,0.0,0.0,0.6915054179645722,60.15625,0.6583333333333333,0.0,0.0,0.0,0.7154809362361801,0.5382114689755126,75.0,0.699404761904762,0.0,0.0,0.0,0.7048208371554766,0.6827207434042171,58.82352941176471,0.4916666666666667,0.811965823173523,0.7083333333333334,1.0,0.6931169652406906,0.9908607534875252,23.076923076923077,0.5833333333333333,0.0,0.0,0.0,0.4999381253477964,0.6873125267527183,71.42857142857143,0.4375,0.8285714387893677,0.7083333432674408,1.0,0.692630577064175,0.6930346397578893,50.0,0.78125,0.5833333432674408,0.5,0.75,0.6929770240604645,0.6903210875365045,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.6036827420727329,0.6773122787259966,55.65217391304348,0.6394444444444445,0.0,0.0,0.0,0.6867864853799297,0.6931425207985008,46.34146341463415,0.5152777777777778,0.23611111442248026,0.21111111839612326,0.2777777810891469,0.618216307157786
3,0.6873300881705164,0.6937825611348397,46.03174603174603,0.49890873015873005,0.0,0.0,0.0,0.6312118814849766,60.15625,0.6516741071428571,0.0,0.0,0.0,0.8281190200662687,0.58484760543081,75.0,0.6934523809523809,0.0,0.0,0.0,0.5760873802510391,0.6930504864763373,58.82352941176471,0.39444444444444443,0.8008658091227213,0.7083333333333334,1.0,0.7132910880616585,0.6346826749357979,69.23076923076923,0.7023809523809523,0.761904776096344,0.761904776096344,0.761904776096344,0.6169194140526172,0.8585492644306372,28.57142857142857,0.4791666666666667,0.0,0.0,0.0,0.638211689656721,0.6634020601990288,50.0,0.6166666666666667,0.0,0.0,0.0,0.9013885558517297,0.6295379370676745,62.5,0.8,0.7692307829856873,0.625,1.0,0.6839488397033847,0.6981933443674007,55.65217391304348,0.6197222222222222,0.0,0.0,0.0,0.8564698949554248,0.6933668033004796,48.78048780487805,0.42291666666666666,0.5493395626544952,0.4166666666666667,0.8333333333333334,0.6933826898000478
4,0.6942433909817987,0.6933752780849898,47.08994708994709,0.4462301587301587,0.1685846553494533,0.3333333345750968,0.12465277935067813,0.6108710842460673,62.5,0.7473958333333334,0.11250000074505806,0.1875,0.09375,0.5229848212782015,0.5809916968032802,75.0,0.7267857142857144,0.0,0.0,0.0,0.33147314326138716,0.668567823087901,76.47058823529412,0.7472222222222222,0.8666666944821676,0.8222222328186035,0.9333333373069763,0.6503360493596888,1.1382433995189993,23.076923076923077,0.375,0.0,0.0,0.0,0.27809645178015757,0.6999651114039726,64.28571428571429,0.7301587301587301,0.7386363744735718,0.800000011920929,0.7857142984867096,0.6931768923234216,0.6748109054289945,60.0,0.78125,0.6666666716337204,0.75,0.625,0.6935783948792696,0.6924829856390028,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.6931733591026705,0.6795041290065832,55.65217391304348,0.6458333333333333,0.0,0.0,0.0,0.515226796994098,0.6933292533115601,46.34146341463415,0.3645833333333333,0.21428572138150534,0.4166666666666667,0.15277777860562006,0.6948759400497877
5,0.6872313759810269,0.6941472818205501,47.61904761904761,0.3973462301587302,0.04523809626698494,0.125,0.02777777798473835,0.6457133185884336,63.28125,0.715736607142857,0.12291666865348816,0.234375,0.08958333544433117,0.5258549143350458,0.6579247633044834,75.0,0.6357142857142857,0.0,0.0,0.0,0.4523165336193819,0.6469004107362509,70.58823529411765,0.725,0.5333333611488342,0.4888888994852702,0.600000003973643,0.33190583897416287,0.7332903303240047,30.76923076923077,0.8452380952380952,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3408282573764844,0.6937359147749574,50.0,0.6,0.4523809552192688,1.0,0.30000000447034836,0.6929441626370403,0.6648096412507917,50.0,0.84375,0.0,0.0,0.0,0.6926052229720105,0.6646647584574121,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.6909934537344581,0.6644622508312764,55.65217391304348,0.7423412698412697,0.0,0.0,0.0,0.603107503715851,0.6933275285856937,51.21951219512195,0.3277777777777778,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.7064552837873815
6,0.6924462727243939,0.6925722974412515,54.4973544973545,0.5236855158730159,0.6802718229591846,0.5515873059630394,0.9544642865657806,0.668947907928579,55.46875,0.7170758928571429,0.6082320483401418,0.48132441006600857,0.9375,0.687437541296606,0.5474862589413848,71.875,0.7083333333333333,0.4095238223671913,0.4583333358168602,0.4750000014901161,0.6457410710857462,0.6383004450478715,58.82352941176471,0.625,0.5079365173975626,0.4166666666666667,0.6666666666666666,0.6930308277097911,1.6131248488484289,30.76923076923077,0.625,0.20000000298023224,0.5,0.125,0.8134357901348691,0.6917972146851444,71.42857142857143,0.3333333333333333,0.8285714387893677,0.7083333432674408,1.0,0.6768131531750775,0.6929817171236212,50.0,0.28125,0.6666666865348816,0.5,1.0,0.692601423337684,0.6416575149190262,62.5,1.0,0.7692307829856873,0.625,1.0,0.688897221853417,0.7103968929623681,55.65217391304348,0.7065873015873015,0.0,0.0,0.0,0.621641876432334,0.6932711799252227,48.78048780487805,0.5368055555555555,0.7020202179749807,0.5625,1.0,0.6914161876030271
7,0.6942582164275672,0.6932953869647155,55.026455026455025,0.5238343253968254,0.5778106289605299,0.5525297702600559,0.667857151478529,0.7697325825266641,55.46875,0.8046875000000001,0.5863268803805113,0.45997024700045586,0.911458333954215,0.2510988395424385,0.5995152436345896,65.625,0.7444940476190476,0.309523805975914,0.3333333432674408,0.2916666716337204,1.0047047559334523,0.6367679965096317,64.70588235294117,0.6013888888888889,0.8333333532015482,0.738095243771871,1.0,0.6592681314947599,0.5518981762039437,76.92307692307693,0.9583333333333333,0.8444444835186005,0.9000000059604645,0.8333333432674408,0.8712974237123192,0.6985083064049434,57.14285714285714,0.5625,0.6703296899795532,0.7000000029802322,0.8125,0.6776402148213326,0.6919157291239373,60.0,0.90625,0.6969697177410126,0.5357142984867096,1.0,0.6940890120081766,0.6889926164367786,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.689091619361231,0.6657928128734255,56.52173913043478,0.6066666666666667,0.016666666666666666,0.06666666666666667,0.009523809949556986,0.7679017749742876,0.683627132075131,48.78048780487805,0.5555555555555555,0.5493395626544952,0.4166666666666667,0.8333333333333334,0.6778480702476686
8,0.6907418494661957,0.7236273918173698,48.67724867724868,0.5200644841269842,0.30056217436989147,0.4861111119389534,0.23591270111501217,0.6095239322083016,70.3125,0.7718005952380953,0.5052083414047956,0.6927083376795053,0.4416666701436043,0.2675044586918162,0.7914104074285802,71.875,0.7625,0.0,0.0,0.0,0.521130765855767,0.6341018796551143,64.70588235294117,0.6333333333333333,0.4166666666666667,0.5555555621782938,0.3333333432674408,0.4391544977427021,1.4826343441913805,38.46153846153847,0.4166666666666667,0.25,0.5,0.1666666716337204,0.9733151037125755,0.6928236317785724,57.14285714285714,0.7083333333333334,0.666666716337204,0.7333333492279053,0.6666666716337204,0.7244576860399323,0.6836836644230564,30.0,0.45,0.3333333432674408,0.5,0.25,0.7136203497487287,0.6655039416272428,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.6856735915591701,0.7513232914669924,56.52173913043478,0.7176984126984127,0.019047619899113973,0.06666666666666667,0.011111111442248026,0.6885349795616004,0.6928690057308999,56.09756097560976,0.5430555555555555,0.6804233094056448,0.6007936596870422,0.8361111183961233,0.6846767611443034
