,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM
9,87.65915212405753,63.968720769741296,0.0,0.7870769281132717,10.0,4.905800629324462,2.486959266458999,0.0,0.9533088210861986,1.0811535976105053,0.0,10.674012310420542,2.0704835832364465,0.0,1.3750425132326038,38.30714169191198,0.0,751.0248754972961,6.489986357987875,0.0,125.94906503558134,27.518283701860465,0.0,318.11830832703873,12.081569123007366,0.0,82.98111558276162,96.9338568044998,0.0,528.2915415426864,49.20779138563428,0.0,209.6618991567649,28.640620152828653,0.0,131.95892193316033,11.979859335502647,0.0,12.28954263954435,4.718863869353536,50.0,30.145280946050338,15.776906771306939,0.0,246.63624976967094,240.5013188159523,0.0,68.94434400708425,35.52291925781366,0.0,94.13723929939951,16.09911437655296,0.0,181.1919521476369
10,114.50349996386619,76.6596999844763,0.0,5.387357343009114,0.0,6.552420203716284,0.7782933808775425,0.0,1.487216572929502,0.7221967628703315,0.0,8.83365616573696,0.33472489880115164,0.0,4.745368166066626,139.99370535830505,0.0,587.2449619302243,9.05445257044906,0.0,210.43753498700215,85.58603841661028,25.0,518.6172031271341,73.49149560066652,0.0,101.80634485329949,90.3549034998282,0.0,330.7605505092296,18.88227004281021,0.0,62.40742182153433,194.19558254418175,0.0,860.8488546204798,29.671114711858102,0.0,36.47449673822116,7.042148446896084,0.0,71.46530273743183,12.507889742702584,0.0,81.9292687655325,73.08938811240343,0.0,187.16674929555992,46.14343354064847,0.0,39.96123737284221,5.582774884004757,0.0,58.90923656808354
11,1464.4003723058968,93.71525338477836,0.0,1.607998861731223,0.0,4.49669002048712,1.4248491788545865,0.0,2.6107529896479624,1.408131482982263,0.0,4.3354644846327695,1.387334110004933,0.0,4.219161757928854,24.33733771669725,0.0,175.10739158342722,17.25032557182362,0.0,37.7653163720503,78.5367103297805,0.0,152.44014555402487,13.89026948251714,0.0,89.52125379317478,59.226977800443905,0.0,9.030947505180771,31.679169608661716,0.0,611.8964042306118,54.425962611682195,0.0,213.46323675471305,50.576669094484544,0.0,40.12709478947411,5.231815141298162,0.0,145.3884065901242,10.337596576370649,22.22222222222222,163.68102824126623,49.89171287286599,0.0,198.33481241177964,75.7321531567041,0.0,563.9918286534123,7.487460537321602,0.0,87.87282341398556
12,343.603156067418,115.11308275427936,0.0,0.5807324833723324,0.0,7.056204899102779,0.6076810660288214,0.0,15.040342740193058,0.8019089892055592,0.0,4.0722579903519245,0.16402451912629593,0.0,2.962569085232748,156.4658169975177,0.0,380.39721617414546,21.0166057419824,0.0,14.100250528760421,33.756222838516095,0.0,50.52900590853369,113.08402565518216,0.0,277.4461818033324,21.699205755619662,0.0,203.35944774389304,57.06887281245433,71.42857142857143,22.021360964691812,19.87178913460802,0.0,45.37305052124488,23.724735874626752,0.0,8.497406461155519,7.399154857162968,25.0,4.694040033126941,25.456425614394547,27.77777777777778,13.50137493819696,40.72421501094597,0.0,53.210363683468636,45.825255251588416,0.0,87.23102296532628,21.94029139034834,0.0,82.22580002103378
13,76.12941696304014,19.899127609888833,0.0,0.949227908649181,0.0,16.080351574802137,0.4409992534733419,0.0,1.115140604853318,15.444088479464654,0.0,20.257239470126255,0.20562113915551608,0.0,4.096866690942601,36.61415329083839,0.0,240.43807058364524,132.13277954676775,0.0,586.6529626171584,31.153212306506866,25.0,7.978264621697294,8.575003207660053,0.0,250.8708553626116,49.49358839912055,0.0,179.87660459546015,20.648805093602807,0.0,15.260031810388437,14.100787651408778,0.0,168.10462801798528,6.466010907911311,0.0,154.4374538897218,8.218518458820359,0.0,66.24579403966742,13.978139985035996,11.11111111111111,6.4932593987959475,19.07587258477602,0.0,194.32847769930348,16.962970878694314,0.0,61.849116867112876,8.216471004074586,0.0,116.95196915733021
14,94.87667392425155,19.353973007403578,0.0,1.367565156947742,0.0,2.713010729211199,2.394914473545843,0.0,1.368637599454096,1.6396766354112888,0.0,17.74790381595177,1.723997856300342,0.0,1.7660887418837024,32.99046199111735,0.0,184.71534759282366,1.8862964681635932,0.0,25.153175504181732,29.723691067702035,0.0,26.96446791587693,9.898767021160785,0.0,1956.2081697060285,24.55529590835204,100.0,55.922289362395375,24.159992719764908,0.0,36.90174837451701,17.915446654801297,0.0,4.792178607874132,16.549157788098388,0.0,34.852217557516816,3.332781216999594,50.0,71.7769776246683,12.567732559130397,88.88888888888889,10.150359355930334,34.631561576844476,0.0,203.05963476754215,20.30821265745236,0.0,593.6167438774005,7.536695431689927,0.0,56.14716013748661
15,82.79936715583773,29.62462928870758,0.0,1.8729378791640898,0.0,4.931241545670875,1.3842988545003612,0.0,4.372866778678827,14.125122824568386,0.0,1.8760781888460392,1.3628794242382705,0.0,0.5939976942324813,66.15353057603717,0.0,141.51805511088534,3.228913691471772,0.0,20.7085064218885,127.22076330431952,0.0,107.86101278937397,39.73947996996218,0.0,9.787206770334302,34.46170297486746,16.666666666666664,54.459543245224104,10.748039074068812,28.57142857142857,89.04459559717338,140.79642069145157,0.0,64.32251774156023,25.77983126040087,0.0,25.551153266776993,12.957111523674143,50.0,38.54748220216921,15.135044213647582,22.22222222222222,9.924509701953475,234.36511473431455,0.0,55.544339417911345,29.249644659404453,0.0,47.53313388863773,9.40916418131886,0.0,40.8192645983049
16,130.06502611723045,55.316076706566854,0.0,0.7916331979169892,0.0,6.084163302011344,0.4190754067983225,0.0,6.354622456113982,2.203384643893045,0.0,2.1398908957726834,0.2264444132438839,0.0,6.201962491070226,13.432110032497864,0.0,292.78024663286453,2.327097168718856,0.0,4.498171207234806,25.158728042974204,0.0,131.38323357603736,8.161844218378638,0.0,107.730199706072,55.770134497891654,0.0,724.3517042622576,9.521893042646644,0.0,54.51569258890058,16.649373917448173,0.0,46.85220920092877,21.895084174961745,0.0,24.155674005502203,15.181464033020408,37.5,13.349560486418845,53.1123505326554,33.33333333333333,38.056575929631485,88.94315515063893,0.0,475.6106747048384,40.35392921218194,0.0,70.00655043134331,9.713112157333777,0.0,38.06438138234562
17,105.1662442824567,33.99655685461956,0.0,1.091175601986709,0.0,1.145189636903136,0.8244371788429764,0.0,2.540730555781397,3.361410559972895,0.0,2.9785902520583445,0.42480981189004935,0.0,0.8455682816325532,12.65017083083316,0.0,95.7849250222741,2.2742557201690006,0.0,12.287563137280037,23.172589120131082,0.0,6.8963147397852556,8.691499200844277,0.0,0.4975476802143828,22.340353979308745,0.0,244.70031983196287,13.537651881399308,0.0,18.727480395470995,12.70378666011143,0.0,26.04345829998755,23.49367014112317,0.0,46.60328468346038,6.0462014304194405,25.0,30.18368163318745,18.31410396769872,0.0,45.981575575681774,39.386130434203324,0.0,74.40267317711131,27.02970408027253,0.0,748.6887462949752,4.022296038999111,0.0,10.46704682160339
18,60.49015095698867,41.337500557458156,0.0,0.7260717424611512,0.0,1.1928678049506543,0.3251601145406768,0.0,0.20681792406370988,1.5276935337059951,0.0,10.446087123982858,0.22633415504952328,0.0,1.756687681613184,41.38017817570691,0.0,103.26136945880417,9.984079658487417,0.0,17.22245917743635,26.776348731426303,0.0,361.59373778869735,19.348227395454554,62.5,32.104157049304824,25.052702619980128,0.0,1.6778779921994846,8.813210458846967,0.0,81.50301616407936,13.327130105704867,0.0,204.91045274187925,6.987160013938987,0.0,25.98016503563436,7.541393114339015,0.0,4.419570182033573,28.47231428126809,22.22222222222222,57.791364000367466,25.701856205794265,0.0,110.82159529618775,12.75671071924641,0.0,142.91632482631044,4.16243390655477,0.0,34.60005034040785
19,25.822107716558516,51.956537291416566,0.0,0.625729450506774,0.0,7.189310706065688,0.568968929349177,0.0,40.115169965423306,0.8640184196671016,0.0,2.662822619318142,0.2502699262651787,0.0,43.88610047435051,60.71025751815462,0.0,607.3804405076987,2.7896928361023905,0.0,20.62755133048014,22.960436145069522,0.0,118.19293331953756,56.042638641340716,25.0,8.763600772059906,24.38467767437408,33.33333333333333,414.3514994686814,8.805524827015109,14.285714285714285,33.818257633444496,8.883962009106162,0.0,158.87318584766874,12.351091344049252,0.0,11.361911480474253,8.454087867199064,0.0,35.635490153158884,11.47066811953351,0.0,27.583562101075515,34.026552526051034,0.0,90.29324183576652,32.650297771995895,0.0,33.62983187634168,5.3042435869819835,0.0,60.07410619111835
20,69.55583692256009,19.36313130180256,0.0,0.7582152924459257,0.0,2.55193264133732,1.8782113645048155,0.0,1.950402636302171,0.8749748871279326,0.0,4.918261632588596,1.4904430617314621,0.0,2.118557514373831,39.548221919276735,0.0,157.9418839044606,2.0552149068049967,0.0,3.4083054964525354,25.804866510032767,0.0,173.7059620912251,9.741953358684974,0.0,2.710133188739351,26.75809645172241,133.33333333333331,48.41272245364776,21.224208111096594,14.285714285714285,104.05783704723825,37.31163287911617,0.0,26.641124818119902,17.452741082483435,0.0,15.446963558757739,4.503725423258649,0.0,6.5967214956459825,49.1912954277641,0.0,474.86429195482987,41.14053515227529,0.0,71.59031146356617,14.2380358883297,0.0,27.64688888333457,6.2508898819558185,0.0,53.62533847419419
21,112.21999567298904,15.992279313809817,0.0,0.7862510718164951,0.0,1.5050910464849538,0.28047676319336234,0.0,3.537435509238782,0.9812201678765713,0.0,2.0821463506328914,0.23263913540440334,0.0,1.8219299087663816,30.905681204291117,0.0,90.35317375074118,8.1373810319283,0.0,26.780692557981446,26.276559602824868,0.0,13.171226764366205,14.472911606497918,0.0,320.7239613101394,135.20073015699603,0.0,6.407063317686831,10.062036807328129,0.0,221.92459615929465,31.83110061272171,0.0,123.78085596322201,9.852064017124425,0.0,35.152141224631016,8.939102123276689,12.5,19.372507982893094,13.856991815483386,0.0,42.33626464700754,415.7406400092074,0.0,44.0305804025021,11.397716211959745,0.0,58.76609513777754,6.215935164465687,0.0,23.981152308582583
22,290.6629492941803,33.188771330708406,0.0,0.9907713898184628,0.0,8.045019948761736,0.5309821848844659,0.0,2.188109462034363,1.0402361223681942,0.0,11.875453202462438,0.3588622043090299,0.0,2.682311557586437,19.96461370241218,0.0,97.04922245724019,5.790666660395148,0.0,17.333386717610875,26.00954075984327,12.5,27.009525388010854,7.1501396449345,25.0,285.9388693933944,32.14343993988134,66.66666666666666,228.0214058551826,18.008113323400806,0.0,23.938843347679718,10.45915947050708,0.0,75.2881058703969,26.793890476752114,0.0,40.07586471187825,5.371047820889277,0.0,11.355379148658793,20.37561116279132,0.0,31.857787880996113,85.4156806480563,0.0,517.4271507807634,34.602656067643494,0.0,334.27008831988553,5.227901044402453,0.0,67.49082220789495
23,252.8553387928369,18.53854511884081,0.0,1.0385330348798123,0.0,3.482396402017576,1.2765298080200693,0.0,0.8062292255964161,0.7967061626688505,0.0,3.8937703484748796,0.35933863202219224,0.0,1.048319976615027,16.391973543540054,0.0,169.04915219246539,5.144318206797237,0.0,35.0546248258985,26.42860815108262,0.0,98.26197429761612,9.27779758407069,25.0,69.55299313396807,34.6841921523153,16.666666666666664,168.57913533712394,20.74963878877813,0.0,34.74519375107944,13.36577647861804,0.0,3.5918890670148307,13.018628296759667,0.0,27.576188360364352,4.549735398957333,0.0,3.6042811029498707,18.60594014060446,0.0,15.785439241513746,39.67713476618779,0.0,116.37209553541527,24.739681410550457,0.0,196.43241500920053,6.80243423880561,0.0,29.129877402078925
24,177.18938627573743,16.44970288371224,0.0,2.2995199316740313,0.0,21.719387764453806,0.71860060402518,0.0,0.3001623255012712,6.211506265144528,0.0,2.691549315920108,0.4234519870557856,14.285714285714285,3.0640890792715476,32.446389384225675,0.0,64.24598331221219,4.045107246978805,0.0,6.113035051292091,30.052102671072554,0.0,85.99788750005472,7.634273238805824,12.5,10.023060000961362,23.179471436339284,0.0,6.709477181370021,8.869734299100289,0.0,23.713293086375,82.50535692021144,0.0,52.36872375609805,8.2001309549821,0.0,23.797917952015542,18.53836229755754,25.0,14.385053074286992,40.46263777874148,27.77777777777778,73.58768010366674,272.7703211549635,0.0,57.37243673412664,19.66104886332311,0.0,81.41977851691574,16.25555245521101,0.0,2.5249294502483837
25,206.63102683402715,19.2080892945689,0.0,1.023376707732095,0.0,2.4293645751211645,0.4677138712141618,0.0,0.7612843290720867,0.7461832997791282,0.0,9.503297437844944,0.20575399679649645,0.0,0.48586345281110443,16.0718171952949,0.0,27.609455664505784,1.6229310008788158,0.0,1.2490582659353073,30.78881463110001,0.0,9.205852166893628,10.643745332975527,0.0,54.426876343523084,40.12134047444564,0.0,800.7783661583144,8.624060906276316,0.0,26.635208076849516,11.459850996196026,0.0,301.03427737612327,7.148327175117592,0.0,48.85937772195368,10.432208915237435,0.0,0.9024387052537541,28.995921397321563,55.55555555555556,106.61844134400418,69.57581081803202,0.0,273.305357560141,17.175400714566443,0.0,11.194358264219609,9.442233467299882,0.0,13.027788902241182
26,46.023732987952755,32.47496367160238,0.0,3.4350281132011347,0.0,17.338664182634094,0.2962346367682877,0.0,2.387664053441995,0.6302343506830079,0.0,9.604961764041958,0.13716876675370843,0.0,0.21137173664275583,24.717950812295868,0.0,207.89699312280942,1.9662551410963287,0.0,3.866552455789127,23.859831025063677,12.5,18.48591194528728,16.35499443692612,0.0,41.66987707520659,24.85534223272737,0.0,28.04408926627033,12.625995587592032,0.0,185.2046510276918,8.638322126478467,0.0,9.917244526687941,18.52707042454851,0.0,44.73585907485416,5.490609407401793,0.0,2.356047622449189,12.744151487987459,44.44444444444444,55.36113155634469,25.068287250270586,0.0,20.75170877371031,36.96120232282907,0.0,360.0896254854281,4.573770038817841,0.0,17.914967471138063
27,16.873938535351307,20.842030293459143,0.0,0.8808965176436914,0.0,3.370101101062507,0.5990279448339296,0.0,0.4254408321203954,0.7282083619944928,0.0,13.359177438694742,0.40169693623376,0.0,0.39393945700843364,41.97745335194272,0.0,30.343896589456058,5.074169537730663,0.0,3.0643261940635447,24.618945885838354,0.0,0.8308426455090419,13.278582639221387,0.0,7.580788406521111,19.353152870765154,100.0,47.497937289020896,17.586870573773634,0.0,91.98428387328559,9.367806488981142,0.0,221.31859592029082,20.925369660445504,0.0,9.415146871216196,5.000824472753051,0.0,70.87794988289457,11.225865334194193,33.33333333333333,14.269657856895458,27.238622208543156,0.0,85.4056970831924,11.074148915953499,0.0,15.209312962310438,4.856562629550643,0.0,23.13627382024573
28,28.34915742687506,14.364767353066767,0.0,0.6679244676435191,0.0,0.6921864460388271,0.44590339823265307,0.0,1.0000469296714918,1.8858830641705637,0.0,3.206688329374513,0.1697670902951551,0.0,0.8683558584514788,33.25865980948265,0.0,30.0624887178217,2.2045401358415484,0.0,4.1750135687950465,23.0756666158739,0.0,82.76069981750422,8.051210091031301,12.5,6.3199792565496775,25.84463082998245,16.666666666666664,31.125004291841147,10.048057121221046,0.0,27.009611197915824,12.017905556341379,0.0,134.66865629550924,10.064115713442801,0.0,6.942741696355073,17.232818080684158,12.5,6.96106804846428,10.548432842351435,0.0,35.624337058391895,21.971624613935337,0.0,216.56669525286102,14.834519571910766,0.0,14.33451748054286,14.05066885704606,0.0,3.505496905558584
29,42.41355955525555,24.39251232527085,0.0,0.969981577973719,0.0,3.8279903802785302,0.6186606810036097,0.0,8.028031221341168,0.6977685019998331,0.0,1.7337218031169381,0.5488381147278447,0.0,10.277443341397234,28.815988979149413,0.0,90.94558961244623,15.506640172593917,0.0,4.542076315129015,30.35100312278314,0.0,13.338109178167286,8.988271048125782,25.0,11.868426608829793,22.77021658113961,0.0,191.90479624844576,16.291585474183517,0.0,123.90215773150942,8.273616392832132,0.0,61.868035440552084,9.350314233192856,0.0,5.291794957517883,4.2419498605839845,0.0,25.783799059633576,182.3211645746821,0.0,108.47649571798166,198.01415572481307,0.0,1082.4734795175118,23.112196856323365,0.0,11.027664218809747,7.195903209110838,0.0,12.170289308486101
30,533.1933753231992,38.48247021018262,0.0,0.8649387617565998,0.0,0.657364411453505,0.6141257588141161,0.0,3.443884316642871,0.9046948540281115,0.0,7.409918029261607,0.35883811397411985,0.0,0.23635432453388583,36.598859941446165,0.0,39.895517232762295,8.102403982795856,0.0,99.46970832137521,24.492307800270982,0.0,37.96737143037849,6.724918418965424,0.0,232.31586184398887,22.309369583622473,0.0,0.3278180581828807,10.509601376335667,0.0,7.562983713098195,47.545551603321236,0.0,408.61867931973796,24.751543802116892,0.0,7.316364413008008,8.85235874411642,0.0,9.566991409316818,13.014979577060698,44.44444444444444,15.770661146248468,25.880083009258676,0.0,255.19195351702535,12.613605607403775,0.0,408.8664970451112,7.620374094238447,0.0,6.1681806531192525
31,82.99119791429678,21.640348981108275,0.0,0.90334655668288,0.0,0.22625839278443893,0.34477946161662704,0.0,1.6684154121921828,0.70561325881881,0.0,1.8834731217488738,0.21199566127599792,0.0,0.2657810316772691,23.13163260072617,0.0,35.615424687195414,5.2700373025258305,0.0,2.3008551864646427,22.327599304581987,0.0,2.389246165441381,15.433114689559341,37.5,4.76349405403379,48.03505061364484,0.0,39.84850077317107,7.818649615074507,14.285714285714285,4.791962756596387,9.947877655966499,0.0,75.77714435269057,17.378554421772876,0.0,6.746157443119297,9.317240893412665,0.0,0.5907952927568793,24.615985434939482,16.666666666666664,78.7020765155908,57.574858744260574,0.0,706.3116674555653,21.754365284368117,0.0,29.04635311402255,7.817794560640791,0.0,28.073817660955015
32,208.96840604204323,13.827692735811954,0.0,0.41675662638700767,0.0,2.4738193575844027,8.156039937298704,0.0,31.42936339874376,0.6613443083776044,0.0,0.9055604243054113,5.503916174226723,0.0,65.7022021461799,20.746314382228398,0.0,44.99531374021517,3.320966258917978,0.0,1.3950962624205352,24.57648442637884,87.5,0.3883491664976722,8.313734099984238,0.0,73.97097929681996,18.681491618508186,0.0,8.925422040551625,16.095259938308534,0.0,461.60818242276537,31.077087963475467,0.0,14.036352083668602,15.251171982200475,0.0,13.68927653557889,4.320565439745791,0.0,2.760395898314433,40.20826825186194,33.33333333333333,2.0518143946002163,71.16745954048737,0.0,329.1783067091924,24.212613490426563,0.0,65.32515493973966,5.846415065526487,0.0,334.28934338792317
33,35.559281005112474,14.097822656459195,0.0,2.093609852096026,0.0,2.3952680460113234,3.5617432610057667,0.0,0.46513591475730554,3.1733720787549107,0.0,2.8034284843238937,2.59174081273918,0.0,0.7237345900220424,35.01640978850532,0.0,64.62193281575676,4.373500135968876,0.0,4.108632251639912,35.277471697765364,0.0,7.449931826287524,9.957036593997493,12.5,86.19948693725392,26.907345745549375,0.0,14.383696188967093,15.920017598968913,0.0,10.95768885263941,11.00041967289065,0.0,48.53180297399212,44.84693460613621,0.0,103.89020315651014,4.6465960587847634,0.0,6.517010962750962,19.990797304510593,0.0,107.13414373828608,58.991605328380174,0.0,47.89280387235313,18.650636808625045,0.0,10.296896102492685,5.305221836488406,0.0,31.250023828137138
34,14.031567951726537,17.79039624048243,0.0,0.7318230922173848,0.0,1.1971892833105833,0.39859036562959543,0.0,3.106620216975352,0.880047370832434,0.0,3.4103753422299268,0.15187755793336902,0.0,2.3557777341288215,41.956873370937224,0.0,21.680902682946734,3.828881575265519,0.0,19.83898052764488,24.58902602068279,75.0,14.091901563430316,6.487675293019498,12.5,75.80565971251923,25.338674406594468,83.33333333333334,66.34002594461626,8.017886276783255,0.0,16.848192860194505,9.433384171683757,0.0,79.14767958526805,14.237972016513183,0.0,130.16895467230674,14.197405103574695,0.0,0.988429703652138,44.20755530225422,0.0,2.8418733009854797,156.92730565844107,0.0,34.02189847138963,16.2564200286455,0.0,111.35335400278002,12.671767632435923,0.0,13.187335569241366
