,DEL16p11_2,DEL16p11_2,DEL16p11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.0432638463180683,0.11641328594858125,59.25925925925925,0.08461893530231021,55.603448275862064,1.0101244445230966
1,0.2267999949023014,0.14174540760686488,62.96296296296296,0.0890689985393346,58.620689655172406,0.7745234713830614
2,0.8296339851954195,0.1556166948229146,44.44444444444444,0.09838644565594866,60.3448275862069,0.614041922476865
3,0.5031293324368031,0.10007662441417249,70.37037037037037,0.0979785483535812,62.5,0.2536668174363213
4,0.2429062119241391,0.13617489501519844,66.66666666666666,0.10779511011999701,68.10344827586206,1.066016047116618
5,0.0254703363905389,0.14362311139749429,62.96296296296296,0.11634662973119765,64.65517241379311,0.2896840230154868
6,0.01963879445198243,0.19406185487455102,66.66666666666666,0.13149013596086886,64.22413793103449,0.025760322855886718
7,0.0011604829960399636,0.15244943431251315,62.96296296296296,0.14638480215634583,66.8103448275862,0.16655926812533825
8,0.002646264787017983,0.16348027711134577,62.96296296296296,0.14490783573045243,65.94827586206897,0.029535714812725187
9,0.002047314341961555,0.17402653633195017,59.25925925925925,0.1658168774716534,62.93103448275862,0.5974259623532038
10,0.0025973223939980234,0.21104217229187275,66.66666666666666,0.18572119021359276,62.93103448275862,0.04697618285684363
11,0.001491834088805093,0.26067255928577293,66.66666666666666,0.1932638942598338,65.94827586206897,0.17489714091732306
12,0.00048268304484013055,0.1825324891210041,66.66666666666666,0.20506723568203383,68.10344827586206,0.000981015054699747
13,0.00039643273936795065,0.2218464629169618,59.25925925925925,0.20229731841838822,69.82758620689656,0.02538993401828756
14,0.0001677522404114645,0.26695738405137515,62.96296296296296,0.2540225548730242,64.65517241379311,0.00326634278048882
15,0.00015515098286930063,0.23487409821593358,62.96296296296296,0.25616304437511456,66.8103448275862,0.021236762675899697
16,0.00019346355891223426,0.2004595857960712,59.25925925925925,0.2663064029977446,63.36206896551724,0.0012199940164776587
17,3.833636534460759e-05,0.2203181071183464,62.96296296296296,0.2657809846820776,66.8103448275862,0.001176504676190012
18,0.0003482182747500565,0.291720153151799,66.66666666666666,0.2929518244202716,64.22413793103449,0.0015545021381653354
19,0.00018448574625891091,0.23907848254753167,66.66666666666666,0.30463804903944003,66.37931034482759,0.0005294636975520616
20,0.00011181003973790863,0.2491422632437764,59.25925925925925,0.2994337465385235,66.8103448275862,0.001561894712763627
21,5.872232442138377e-05,0.27010324369816496,59.25925925925925,0.2976274479763953,67.24137931034483,0.0002531461676898397
22,6.655441260731577e-05,0.24244932562586122,59.25925925925925,0.3002671537072757,67.67241379310344,0.00012976820098625018
23,7.528619919908984e-05,0.2301374669289696,59.25925925925925,0.30246441512752553,67.24137931034483,0.00021844416421096875
24,0.00010478698025988406,0.2414545429819108,59.25925925925925,0.30417684216320984,67.67241379310344,2.0873809607030883e-05
25,8.805042307516986e-06,0.2746018755533592,59.25925925925925,0.3053832002960571,67.67241379310344,0.00023259255817611711
26,3.8636815541559524e-05,0.2764683417939454,59.25925925925925,0.3080359538032976,67.67241379310344,0.00022176748976128051
27,2.0670909788371233e-05,0.24526840487568305,59.25925925925925,0.30958689801951955,67.67241379310344,0.00012217827291540178
28,9.967665933549759e-05,0.2649643272454585,59.25925925925925,0.3107627088019762,67.24137931034483,2.560397767300987e-05
29,5.862736194206889e-05,0.24899770247475045,59.25925925925925,0.31307057131882154,67.24137931034483,0.00018050560096656023
30,5.504380675253335e-05,0.23680525631910954,59.25925925925925,0.31467447915865815,67.24137931034483,0.00010321206248202041
31,7.193995086546279e-05,0.28279663589871723,59.25925925925925,0.31549165922554806,67.24137931034483,2.651076212071168e-05
32,5.646068720403807e-05,0.26042024452978735,59.25925925925925,0.31691903752321327,67.67241379310344,0.00014385326648635907
33,5.357013728369399e-05,0.2937666223762554,59.25925925925925,0.318042441118735,66.8103448275862,6.503357107441822e-05
34,3.2842035488340126e-05,0.23915061269402152,59.25925925925925,0.3198173584339647,67.24137931034483,7.967297714887822e-05
35,5.780783587553552e-05,0.24008579513620892,59.25925925925925,0.32113089125861616,67.24137931034483,1.860787928689578e-05
36,2.1709247305594868e-05,0.271667073174053,59.25925925925925,0.32326155981657634,66.8103448275862,6.545397169725135e-05
37,4.226541351458957e-05,0.27322650849054336,59.25925925925925,0.3247830320456345,67.24137931034483,7.160493877857255e-05
38,5.315281306503282e-06,0.3611418572703822,59.25925925925925,0.326478923082348,66.37931034482759,5.108939544360273e-05
39,6.948525622022069e-06,0.32335930119963385,59.25925925925925,0.32795075734834456,66.37931034482759,6.409825067679509e-06
40,1.8984032644883785e-05,0.32957811938664006,62.96296296296296,0.3296109327555964,66.8103448275862,3.6108314092780316e-05
41,1.886631513220739e-05,0.2455069299011038,62.96296296296296,0.3296947649852128,67.24137931034483,8.191336161305295e-05
42,7.25351882471054e-06,0.26041973495763576,62.96296296296296,0.3317404581005837,66.37931034482759,4.439133760490031e-05
43,2.2153678583053834e-06,0.27815870007795035,62.96296296296296,0.3326332252257688,67.24137931034483,5.356754805093576e-05
