,betas,betas_std,pvalues,qvalues,reject
0,0.030121313069424952,0.6965125647621669,2.4641636935012776e-07,5.125460482482657e-05,1.0
1,0.1061892973729273,0.47660142410997347,0.0007998970115733044,0.014233614638776617,1.0
2,-0.011340338494710427,-0.1630674301659454,0.23262565282183228,0.4476843966419411,0.0
3,0.08647109351420526,0.4657456197809508,0.0023045517897466797,0.02870339953696463,1.0
4,0.022518894717578508,0.1116825415476578,0.462489125331519,0.6687145891126932,0.0
5,0.010407841889362718,0.19818066548044588,0.22516966045268635,0.4389592262062656,0.0
6,0.17927857102474193,0.8245149117881262,8.829814001216226e-09,3.0610021870882913e-06,1.0
7,0.0695308057866869,0.3132340225825214,0.022390390266766615,0.10799297909966707,0.0
8,0.027776124911424994,0.14299900234948135,0.3717569541395277,0.5871332305316763,0.0
9,0.018292714987215918,0.44361561504650276,0.0018641212653906255,0.025342302170016345,1.0
10,0.03667084974037898,0.18914193978110494,0.23384256119410315,0.4482924893845777,0.0
11,-0.06999813901831858,-0.342993998866303,0.024594437507309903,0.11425982237083002,0.0
12,-0.09166376115189079,-0.46830518167276,0.0030396321323767485,0.03329574010082373,1.0
13,-0.01852790550760314,-0.08972686853537241,0.5596513348277039,0.7452463357500795,0.0
14,0.030353857856691598,0.45189387670943615,0.007765747177791785,0.05550774615053922,0.0
15,0.11963507723667009,0.6184973184864315,7.790098621420207e-05,0.0028427026548340406,1.0
16,0.07490594818777445,0.37550742154481537,0.014065636363987395,0.08010877035403455,0.0
17,-0.0024410510318041557,-0.012010363706029094,0.9418542068501982,0.9735456804534174,0.0
18,0.08157634600562916,0.4028430283557919,0.01052646597850539,0.06612965005302138,0.0
19,-0.08923120877614181,-0.4026145038309278,0.012803583014449057,0.07608986477158296,0.0
20,0.04465149497151878,0.9805924783143353,7.125105856450429e-10,3.705055045354223e-07,1.0
21,0.01953672962199491,0.09091752492615424,0.5362203849921361,0.7280832880218874,0.0
22,-0.08155856774537087,-0.34890302698227893,0.012713131557275275,0.07580547452704765,0.0
23,-0.06938844253343289,-0.353349139173161,0.018211275771710077,0.09491445026269055,0.0
24,-0.04978359080908847,-0.230542960496106,0.10890798229182785,0.2821028682029912,0.0
25,-0.04375968115403158,-0.1928372018579232,0.22153292953115064,0.4351166132434309,0.0
26,-0.008846843440549647,-0.0425638357893873,0.7805454742638258,0.8920519705872295,0.0
27,0.012814097944769738,0.18182870714044047,0.21207990922603254,0.4241598184520651,0.0
28,0.09871705905414571,0.5704200059467995,0.0002012801939231671,0.0058966592022561635,1.0
29,0.043488981910634376,0.2218245183282468,0.1354005256434409,0.3226037724379806,0.0
30,0.06553588443830377,0.36901353493243133,0.025947578052137946,0.11784052914508063,0.0
31,0.0798685451208204,0.44143718859627007,0.005590514305632184,0.04513689860358076,1.0
32,-0.03281819173359403,-0.19196391115868852,0.23203674883977934,0.44759973775571843,0.0
33,0.06389988762875375,0.3676375688291765,0.02654057846064946,0.11906239999279625,0.0
34,-0.02797466841691055,-0.15328818151960058,0.3170199652322305,0.5343610435032735,0.0
35,0.03894539075901195,1.0601363295099344,5.157438078999797e-10,3.5758237347731925e-07,1.0
36,0.04702799691302533,0.24554006520104232,0.1054157275726896,0.2771993847676288,0.0
37,-0.054657685469136096,-0.24798693841250263,0.0838690781917907,0.23864252070988326,0.0
38,0.00040110209046719344,0.001799788511685106,0.9913988366576573,0.9986761736072483,0.0
39,0.058058568653956484,0.27792431546810914,0.08306171512880298,0.23731918608229424,0.0
40,0.10648100085420222,0.47252751883658706,0.005553572726706693,0.04513689860358076,1.0
41,0.044103750203907555,0.18610845479991747,0.26907712801759714,0.48499170387920454,0.0
42,-0.0635083953139936,-0.28907252314997645,0.06346148395135309,0.20378983864653874,0.0
43,-0.0004687010521920863,-0.002390385643737084,0.98908270656599,0.9976242460742647,0.0
44,0.0372204107993094,0.6335200007014807,0.00021584215944480444,0.006041589861530726,1.0
45,0.014909939388538053,0.06879182497089777,0.6176440467607254,0.7826370187571778,0.0
46,-0.03629519192991927,-0.15650911423776667,0.22706770233884305,0.441402636322237,0.0
47,-0.015869977351557485,-0.08313561756533333,0.5733235474165685,0.7509527573214501,0.0
48,-0.06411289955557357,-0.2994516902800612,0.042641639223613886,0.1621088008589874,0.0
49,0.0202238853095001,0.09292455655334439,0.5399197500756663,0.7301905592700818,0.0
50,0.013106083697415975,0.06428590120862032,0.666904876986639,0.8145403077699408,0.0
51,0.12430191491636586,0.542379292572698,0.00022075039878669962,0.006041589861530726,1.0
52,-0.014138637003087116,-0.08025987631905147,0.5965574757423723,0.7678462559060237,0.0
53,-0.08123851245382857,-0.37161704019770825,0.022784125951573107,0.1088639474801826,0.0
54,0.05437320714014471,0.8183941435752664,4.4338250632321255e-08,1.1527945164403525e-05,1.0
55,-0.002949615873896577,-0.015523200463520077,0.9260980091288566,0.9691737833332674,0.0
56,0.03800960089054779,0.18792942601899124,0.21802561353950592,0.4310896987265535,0.0
57,-0.02623476321483222,-0.14074059122201965,0.38496552173685594,0.5980046939601645,0.0
58,-0.03816710906146362,-0.19728871888190322,0.23334515572673004,0.4482924893845777,0.0
59,0.03106342602395626,0.13848900257604044,0.4099485829515056,0.621496393978959,0.0
60,-0.013988910671767774,-0.06781667658576397,0.6763085274157238,0.8216832576078887,0.0
61,0.033803937240009234,0.16384297940205525,0.3184959518715346,0.5351143617873926,0.0
62,0.0032685580038052846,0.019850642713479368,0.9096348041751878,0.9615044087479898,0.0
63,0.0614650217394267,0.2850980532870074,0.11788722514781465,0.2968588720429231,0.0
64,-0.028182253764933496,-0.13250735127438812,0.47081554760152033,0.6753767855249395,0.0
65,0.018058137562906477,0.2849244098540722,0.09451207036334656,0.2573103486331948,0.0
66,0.03237408257763586,0.16400992223661223,0.3521436634197431,0.5673580952744933,0.0
67,-0.03996799817474451,-0.19379099904227665,0.24112192515471115,0.4563545080271148,0.0
68,-0.0882762072427471,-0.41746271142313846,0.016865375268901073,0.09088077865107314,0.0
69,-0.023719615188991412,-0.11223112294803261,0.519563860687152,0.7171846182669981,0.0
70,0.014248768120797282,0.06722562103498979,0.7074873509189767,0.8480146919455612,0.0
71,-0.040932497591712774,-0.18470786229692895,0.2881075434446303,0.5044307157953123,0.0
72,-0.028867738130023912,-0.13268914443160593,0.4481406223508635,0.6550474311242418,0.0
73,-0.048303268185713566,-0.2773389540529881,0.11587974861593756,0.29326558432516403,0.0
74,0.01217010102039631,0.05941813181282843,0.745255073661301,0.8693245131210042,0.0
75,-0.012249022316743196,-0.05613373573531898,0.7574108952390872,0.8776683354302515,0.0
76,0.12828230566117063,0.5724652555735836,0.0015507218737547284,0.02207489485196122,1.0
77,6.504087269690204e-05,0.0008499729458480958,0.9956998359513769,0.9990274307276938,0.0
78,0.0488523941751618,0.22413992284769566,0.09728798067226745,0.2624630347578681,0.0
79,-0.031833210596081365,-0.1372905925534311,0.29628446520894974,0.5136419251450721,0.0
