,betas,betas_std,pvalues,qvalues,reject
0,0.002373023099449676,0.019671929756585556,0.6716093701093475,0.797805533828479,0.0
1,0.0352223443917018,0.1537431778049125,0.016263580453832246,0.06346763103934536,0.0
2,-0.029533138282554824,-0.27046770867775816,3.970732258219135e-06,9.950750719392532e-05,1.0
3,-0.02057049535035919,-0.10455867921288613,0.1282152554030805,0.2746526583299768,0.0
4,0.014325381931956973,0.06707826296849266,0.34717197456139615,0.5255587387828996,0.0
5,0.002620114937262678,0.02614089829417047,0.6795514803272047,0.7991868876131151,0.0
6,0.011610278831824437,0.05059088556720483,0.43955328037696517,0.6190052966716909,0.0
7,0.06206721364875771,0.24979494146945516,9.380409207236042e-05,0.0011149286372029125,1.0
8,0.004645713662255956,0.02072520809113944,0.75329525454332,0.8492434305962633,0.0
9,-0.011082770698261857,-0.10251904349457092,0.0408130623869044,0.1232092449415982,0.0
10,-0.056680027655257224,-0.2913660136045261,3.9592243398722546e-05,0.000592459469563618,1.0
11,-0.024925467178095802,-0.12315394691999351,0.07021781000928634,0.18256195279665835,0.0
12,-0.03606586559807705,-0.17936507043159716,0.011613532561386038,0.05032530776600616,0.0
13,-0.02776383205008076,-0.13181412593208275,0.05160598732518612,0.1454477691549961,0.0
14,-0.007047381746924476,-0.06836020105101594,0.2705775387028181,0.44301529233686165,0.0
15,-0.034504444907702915,-0.16140817321461184,0.014411373804936824,0.05854620608255584,0.0
16,0.02877316485302905,0.1245337234163564,0.06559869767267063,0.17403736117239146,0.0
17,-0.009779061180623095,-0.04179392288599915,0.5485001420785929,0.706427427568714,0.0
18,-0.02524307156026985,-0.10119511328753182,0.10198843841464665,0.23388748831583797,0.0
19,-0.008297005310995687,-0.03807545258477949,0.6021170867958581,0.7508835031948831,0.0
20,-0.012999003058391334,-0.11458618930225097,0.04931060958874925,0.1418617813894861,0.0
21,-0.03088204156714345,-0.13453690219068065,0.03518257169861132,0.11054342769352198,0.0
22,-0.05975946611514114,-0.2512294911704812,8.718415302593711e-05,0.0010667237546702893,1.0
23,-0.04267080432005003,-0.2006803275028998,0.002027342337275833,0.012795293170385063,1.0
24,-0.0080208251190934,-0.03412051638153639,0.5865689526871586,0.7389182092267591,0.0
25,-0.06256592407031714,-0.2994851146819845,7.009134716267814e-06,0.00014938404335125582,1.0
26,-0.043510344836589894,-0.202274103273329,0.0021772786283000716,0.01351862551302731,1.0
27,-0.014701988576149093,-0.138973514104927,0.013630859222656158,0.05581139209276537,0.0
28,0.053435711069520324,0.2536609924420874,0.0003293052660111092,0.0029780650143613353,1.0
29,-0.02689667954418022,-0.12361456670796658,0.07589859819900645,0.1920594511161792,0.0
30,0.004928279566625905,0.02332293940347239,0.7465299990459677,0.8443623697746672,0.0
31,0.035729008136189885,0.17911172485781338,0.01280174457841776,0.053465597727213834,0.0
32,0.0034342990603555995,0.01742150160891009,0.8155033482358771,0.8890183251208723,0.0
33,0.04116157484119691,0.1888298101036783,0.009173367838926366,0.0418434322477343,1.0
34,-0.03570614268600496,-0.16625155366296512,0.008512577436997976,0.03961109858826799,1.0
35,-0.019229687590835036,-0.20876054808551245,0.0009899388922995213,0.007301676936109945,1.0
36,0.0266782114756214,0.12250346393330992,0.04655727987765495,0.13543935964408713,0.0
37,-0.03633103677985541,-0.16139847117761716,0.007283745475117032,0.03555698779829386,1.0
38,-0.01883804013132556,-0.09647940506087022,0.1909580859841503,0.3554216485568493,0.0
