,betas,betas_std,pvalues,qvalues,reject
0,-0.013354239138210358,-0.31023490320684327,0.015995061649824095,0.3563244696338354,0.0
1,0.03759363446304074,0.16870841638990194,0.21262857192774293,0.6356675242037414,0.0
2,0.019261331752594427,0.2771702915102269,0.03325600380383754,0.40216562739524464,0.0
3,0.06425689889199386,0.34609693864459723,0.01738893803974375,0.3563244696338354,0.0
4,-0.023674938683334073,-0.11742213094232043,0.4174809059426078,0.8052226556562082,0.0
5,0.013287108805142337,0.2536186293730678,0.10386871371683287,0.5209936022253021,0.0
6,0.023865895139499535,0.10979554533089315,0.4215813353397798,0.8073491164456297,0.0
7,-0.012117138872215133,-0.05458879173302755,0.6759161470948711,0.9160676651173493,0.0
8,-0.0005317488184377132,-0.002737602600825767,0.9856698274112232,0.9989174595900947,0.0
9,-0.011243802209497427,-0.2742427231942217,0.04390844218650226,0.4162593012451218,0.0
10,0.014671385574660571,0.0756680468529321,0.616994155605074,0.8959845749267283,0.0
11,-0.042420826910151886,-0.20784482290849163,0.15282750113999144,0.5766097322638898,0.0
12,-0.030109534005849953,-0.15383988387170758,0.3067756533143277,0.7218250666219476,0.0
13,0.04803789773712915,0.23262046095470135,0.11234353852118127,0.5323612658880892,0.0
14,0.00655693745169626,0.0976324633832301,0.5461067956498926,0.8737521288162587,0.0
15,-0.01381574281459465,-0.07143153280846903,0.6319530684648311,0.9002823647745943,0.0
16,-0.01897574504395366,-0.09512759773085602,0.5139055962070237,0.8590476238451166,0.0
17,-0.06693792947959452,-0.3293446954646185,0.03574731601964853,0.4074136037226311,0.0
18,-0.02397240524683699,-0.1183788581247852,0.430033507794805,0.812629214545269,0.0
19,-0.05944354631815881,-0.2681974601025664,0.08177026744926595,0.47775886599571116,0.0
20,0.008820431602248567,0.19428554221307434,0.201107611249407,0.6245023495819777,0.0
21,0.06394673209667505,0.29764763000895994,0.03352636964602118,0.4030916119290408,0.0
22,-0.0068631624564113375,-0.029360015310859612,0.8257901471572291,0.9698484044572542,0.0
23,-0.01287665063535968,-0.06557737611024146,0.6454484099674511,0.9045187964585751,0.0
24,0.0012379073067843777,0.0057330657268140055,0.9666293910141828,0.9980576163273457,0.0
25,0.013930919012218934,0.061384792456362296,0.6828994457407034,0.9195200204215748,0.0
26,-0.07300779277901681,-0.35129813133635673,0.015749536106629648,0.3563244696338354,0.0
27,0.01992188264473052,0.2829733846991246,0.04161318963815176,0.4162593012451218,0.0
28,0.026446578637416538,0.152802588038616,0.2957044252054307,0.7118810236427036,0.0
29,0.005921255098146154,0.030204142170386555,0.8309132519376362,0.9699173107121959,0.0
30,-0.07496018793904831,-0.42225155052134006,0.007470388902628743,0.3082166454848685,0.0
31,-0.012735472187937264,-0.07039102820972046,0.6427357802338706,0.9045187964585751,0.0
32,-0.0033081558600882655,-0.01935026427804486,0.8994178666995676,0.9802438460670077,0.0
33,-0.008711368507531765,-0.050128530773388906,0.7508795423579779,0.9455376142013838,0.0
34,-0.02392236678122056,-0.13109865599281048,0.36901132587509267,0.7698531171717078,0.0
35,-0.03813943325027018,-1.0453361215399388,1.6076552199576524e-10,3.343922857511917e-07,1.0
36,0.05522382609832534,0.288311012066562,0.045876511056981546,0.4162593012451218,0.0
37,0.039390419084728366,0.17872825287653976,0.1911220475705071,0.6178311951807485,0.0
38,-0.013001586166463372,-0.05834137610825666,0.7137146359207519,0.928990264527637,0.0
39,0.0005801868171827802,0.0027773074662470493,0.9854920744292741,0.9989174595900947,0.0
40,0.02321870040390527,0.10303487493548869,0.5255197138454009,0.8620512656139067,0.0
41,-0.024563315838101122,-0.10364459052309305,0.51813501877274,0.8595053503497078,0.0
42,0.023302657899041727,0.1060735507891593,0.4747532404885183,0.8379503399815689,0.0
43,-0.04411805524356415,-0.2249981250513621,0.1764839583404415,0.5997500950668023,0.0
44,0.011133363347816595,0.18955739556854367,0.24522222612212438,0.6658620531013578,0.0
45,-0.04191193117535513,-0.19343103579322413,0.1405627271899862,0.556654375093301,0.0
46,-0.022196180214660393,-0.0957220559037741,0.43799802938768084,0.8148800546747551,0.0
47,-0.05170371000207022,-0.27088708900529473,0.05401440335039498,0.43180526135723124,0.0
48,-0.049740073498516855,-0.23236307393463548,0.09869292547012198,0.513925126435556,0.0
49,0.005161524764595221,0.023714702352295693,0.8695854378231266,0.9768440196939258,0.0
50,-0.07680460255932911,-0.3767890160890208,0.008069841075865128,0.3082166454848685,0.0
51,0.043770067733358585,0.1910100163650403,0.17210368935513207,0.5951194363769955,0.0
52,-0.022023965572146042,-0.12502801257736038,0.3865265524139391,0.7839679222127007,0.0
53,-0.04705921644810062,-0.21526869910877663,0.1662018835515298,0.5883153243497549,0.0
54,0.016946772652877477,0.25520960307167356,0.07302555238124235,0.4547070371316955,0.0
55,-0.004596863813674559,-0.024193706274751214,0.8793784874474926,0.9768440196939258,0.0
56,0.010376323105429826,0.05130120608734426,0.7241481967895942,0.9326490707878364,0.0
57,0.022782755871985028,0.12221354932225742,0.42839752191033753,0.812629214545269,0.0
58,0.035163168303244854,0.1817549681191217,0.24928314173429944,0.6673044042686436,0.0
59,0.12299289521597452,0.5482772315878645,0.0006207231937896731,0.08607361620550133,0.0
60,0.02271388817549481,0.11011295736739285,0.476803627340991,0.8379503399815689,0.0
61,0.05017108582921857,0.24318216424782135,0.12009511328169184,0.5323612658880892,0.0
62,-0.03653613276497239,-0.22189237755956873,0.18301609501962818,0.6052042569806465,0.0
63,-0.024710925571981655,-0.1146072814263807,0.5094861004313178,0.8588662256796816,0.0
64,-0.024765628283458078,-0.1164336128742063,0.5060337976907375,0.8564071688040188,0.0
65,0.01566140802979842,0.24709636477528615,0.12822843871717876,0.5479899996080256,0.0
66,0.05792715822795603,0.2934971414637109,0.08055483163472021,0.4767422516559937,0.0
67,0.011751436471135284,0.05698025698215037,0.7175530455892211,0.9314136542002969,0.0
68,0.004947416673592138,0.02339625702675478,0.8881759002552612,0.9780420436971462,0.0
69,0.08316670561841498,0.393491019359158,0.01778015207793266,0.3563244696338354,0.0
70,0.05998740240415802,0.2829952242287044,0.09731476659896121,0.5127116086972761,0.0
71,0.0568038321934596,0.25632626808204223,0.1219143414249498,0.5348925746504366,0.0
72,0.04554936647022349,0.20938454858615366,0.20898685725890254,0.6345878293409012,0.0
73,-0.0016323822128764861,-0.009373155394809788,0.9555280176336124,0.9962397376831648,0.0
74,0.008430895480818794,0.041157835423820684,0.8133220936144057,0.968683540064918,0.0
75,0.020345597537745633,0.0932374988077532,0.5902821058419652,0.886929574692376,0.0
76,0.08851658959026378,0.3950257697355002,0.021913232129988486,0.36368705282376623,0.0
77,-0.003996815740016453,-0.05222924573391809,0.7280778214013162,0.9334972120000804,0.0
78,0.05395777116445607,0.2476082668900709,0.05459845371968837,0.43180526135723124,0.0
79,-0.02844217402188919,-0.12267339483893948,0.3272907700669745,0.7367584434408084,0.0
80,-0.011548675691378423,-0.061934250661428526,0.6487004358567225,0.9045187964585751,0.0
81,0.020663277157464865,0.09299730496399429,0.5167834356846535,0.8590476238451166,0.0
82,0.002184409642559303,0.010579147460393986,0.9423362916029676,0.9924351830552773,0.0
83,-0.06737916315483132,-0.34417496065320025,0.013447582820693155,0.351185630186401,0.0
84,0.0523641487541455,0.22000952070184648,0.10096801213456727,0.5174845227053558,0.0
85,0.020250994046084284,0.11095174606159011,0.41811457294092425,0.8052226556562082,0.0
86,0.023578243716320432,0.11054099608809095,0.44585888959572784,0.8228806480560017,0.0
87,0.053570428203265005,0.2349575724683725,0.11604717454297696,0.5323612658880892,0.0
88,0.016481192659475997,0.07767750957351861,0.6528767658779129,0.9071367221282958,0.0
89,0.022742676031729636,0.10887666798383201,0.521909824418442,0.8615129165911828,0.0
90,-0.01652894429789981,-0.23449228712303977,0.09883175508376078,0.513925126435556,0.0
91,0.07679990767706957,0.2800134232627274,0.07652188093552592,0.469514785681103,0.0
92,0.03286977008305067,0.1379755632321588,0.32444077635165713,0.7319271310319381,0.0
