,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1393.8036441287913,838.8606855287004,0.0,0.0,0.0,0.0,0.0,36.7875036681694,0.0,0.0,0.0,0.0,0.0,1.4782459622241524,51.597360095339525,0.0,0.0,0.0,0.0,0.0,27.63362260372218,25.466114356628374,0.0,0.0,0.0,0.0,0.0,28.965979594323027,20.875807867650877,0.0,0.0,0.0,0.0,0.0,15.455302010544283,1341.3919558472144,0.0,0.0,0.0,0.0,0.0,612.8685722512276,178.3341847458417,0.0,0.0,0.0,0.0,0.0,166.57929518075704,401.37857344495615,0.0,0.0,0.0,0.0,0.0,883.2366844507477,425.3120771004826,0.0,0.0,0.0,0.0,0.0,660.1381728491848,1140.689326835202,0.0,0.0,0.0,0.0,0.0,1183.0892010636348,915.1646725953,0.0,0.0,0.0,0.0,0.0,1163.0445875978241,405.48167947939174,0.0,0.0,0.0,0.0,0.0,367.1341240516551,47.4987717190156,0.0,0.0,0.0,0.0,0.0,19.666854734675766,257.7795419851907,0.0,0.0,0.0,0.0,0.0,724.4172635684032,3328.913936065453,0.0,0.0,0.0,0.0,0.0,3842.5856190148875,1806.3779664715662,0.0,0.0,0.0,0.0,0.0,2657.8046185747744,123.7874012039207,0.0,0.0,0.0,0.0,0.0,343.48232346454546
1,901.3734694548538,564.3572579227227,0.0,0.0,0.0,0.0,0.0,5.139078032636112,0.0,0.0,0.0,0.0,0.0,62.36952029067775,13.825746837396638,0.0,0.0,0.0,0.0,0.0,11.716099172722823,32.13484759266765,0.0,0.0,0.0,0.0,0.0,40.59459215279874,159.4003710244918,0.0,0.0,0.0,0.0,0.0,212.29429660407695,502.19204506937206,0.0,0.0,0.0,0.0,0.0,205.2092403925864,114.37784450751234,0.0,0.0,0.0,0.0,0.0,10.996987007210564,219.70409643638925,0.0,0.0,0.0,0.0,0.0,432.51008052139485,146.400602902815,0.0,0.0,0.0,0.0,0.0,145.4371690768285,1038.3274757505594,0.0,0.0,0.0,0.0,0.0,1032.3258335858334,314.28125898061614,0.0,0.0,0.0,0.0,0.0,356.8950855986088,193.7023023954083,0.0,0.0,0.0,0.0,0.0,146.64880403104308,23.43046109345965,0.0,0.0,0.0,0.0,0.0,9.6115065265335,127.55149700319407,0.0,0.0,0.0,0.0,0.0,161.0236657701747,1519.5638475072067,0.0,0.0,0.0,0.0,0.0,1390.5104228043333,577.5977512824829,0.0,0.0,0.0,0.0,0.0,898.2077686148552,120.28089469803463,0.0,0.0,0.0,0.0,0.0,54.98164787165141
2,252.65296130399608,183.2460525498208,0.0,0.0,0.0,0.0,0.0,1.8026453019545499,0.0,0.0,0.0,0.0,0.0,3.6226065909360075,7.524017386749228,0.0,0.0,0.0,0.0,0.0,12.435877915441582,13.184069688579317,0.0,0.0,0.0,0.0,0.0,5.265190653320272,24.97040673085408,0.0,0.0,0.0,0.0,0.0,31.212409914897382,382.9955073714187,0.0,0.0,0.0,0.0,0.0,581.8324095995814,93.16460781557097,0.0,0.0,0.0,0.0,0.0,57.34447805390351,149.82156114989627,0.0,0.0,0.0,0.0,0.0,555.6625796448632,112.59430232604417,0.0,0.0,0.0,0.0,0.0,92.39153719211188,696.57681432516,0.0,0.0,0.0,0.0,0.0,556.0818304121192,232.57634598846667,0.0,0.0,0.0,0.0,0.0,189.83307685815558,176.41515464732583,0.0,0.0,0.0,0.0,0.0,42.21681726567945,18.750798235411807,0.0,0.0,0.0,0.0,0.0,52.68273440242174,99.07224998423877,0.0,0.0,0.0,0.0,0.0,333.0218713798962,1013.347204848276,0.0,0.0,0.0,0.0,0.0,1147.484946385124,322.5094873933939,0.0,0.0,0.0,0.0,0.0,572.4602229355487,89.67281096437496,0.0,0.0,0.0,0.0,0.0,31.93293270201809
3,48.59296792098895,56.914561376336074,0.0,0.0,0.0,0.0,0.0,1.6658864675991958,0.0,0.0,0.0,0.0,0.0,1.9052717261129961,8.145725609668009,0.0,0.0,0.0,0.0,0.0,11.01068485227768,18.088124910463467,0.0,0.0,0.0,0.0,0.0,13.908460416249572,3.405573676729378,0.0,0.0,0.0,0.0,0.0,2.834281697497976,340.86409293006477,0.0,0.0,0.0,0.0,0.0,267.46032201198625,80.7028594675517,0.0,0.0,0.0,0.0,0.0,9.49917842543692,107.78901006732767,0.0,0.0,0.0,0.0,0.0,118.81114442679966,83.1616612716427,0.0,0.0,0.0,0.0,0.0,111.91601617307575,500.1624188120881,0.0,0.0,0.0,0.0,0.0,337.56529816804346,222.43768370249117,0.0,0.0,0.0,0.0,0.0,246.7774732468055,199.91719648488902,0.0,0.0,0.0,0.0,0.0,222.27469639200484,23.67276902300693,0.0,0.0,0.0,0.0,0.0,12.740137759791857,82.23453029205743,0.0,0.0,0.0,0.0,0.0,76.17927734907306,443.8339134781152,0.0,0.0,0.0,0.0,0.0,1057.376140520845,135.94921308994847,0.0,0.0,0.0,0.0,0.0,182.61081315078343,66.51794585505534,0.0,0.0,0.0,0.0,0.0,138.46327478523457
4,36.51846095101618,55.70972554085389,0.0,0.0,0.0,0.0,0.0,6.755313753671464,0.0,0.0,0.0,0.0,0.0,1.5545549343880225,3.904804348039146,0.0,0.0,0.0,0.0,0.0,2.4840217533598308,14.563276185248956,0.0,0.0,0.0,0.0,0.0,14.32003303079107,6.52009967696387,0.0,0.0,0.0,0.0,0.0,8.569516137096453,260.44667591774964,0.0,0.0,0.0,0.0,0.0,168.31754235491354,63.07958046099801,0.0,0.0,0.0,0.0,0.0,66.25726055912406,71.53317772579048,0.0,0.0,0.0,0.0,0.0,248.4998836763696,79.11508479294524,0.0,0.0,0.0,0.0,0.0,85.81579068728576,433.07848889944205,0.0,0.0,0.0,0.0,0.0,307.7403161096261,237.5536771912041,0.0,0.0,0.0,0.0,0.0,209.03529899082272,149.5370521469012,0.0,0.0,0.0,0.0,0.0,74.86801595112797,30.993234748746474,0.0,0.0,0.0,0.0,0.0,60.3826464762133,66.59673115545127,0.0,0.0,0.0,0.0,0.0,62.68731337540749,271.3447617845824,0.0,0.0,0.0,0.0,0.0,350.4792842101247,99.2657085182104,0.0,0.0,0.0,0.0,0.0,83.36688545565573,60.06039759519345,0.0,0.0,0.0,0.0,0.0,64.32190632987391
5,21.962591533581005,62.56000653439795,0.0,0.0,0.0,0.0,0.0,3.2519086678811417,0.0,0.0,0.0,0.0,0.0,3.9844229066905275,3.9845909608805825,0.0,0.0,0.0,0.0,0.0,4.419863109398168,23.31467337122792,0.0,0.0,0.0,0.0,0.0,14.57066060412176,2.0254807229480702,0.0,0.0,0.0,0.0,0.0,5.035632335166766,301.13577121443245,0.0,0.0,0.0,0.0,0.0,124.75654948949581,67.66932579720506,0.0,0.0,0.0,0.0,0.0,9.606419119312193,41.58882011569775,0.0,0.0,0.0,0.0,0.0,195.68498741748044,42.64941852680947,0.0,0.0,0.0,0.0,0.0,126.82668322200593,333.83679316271315,0.0,0.0,0.0,0.0,0.0,432.9710423295842,298.9789569972492,0.0,0.0,0.0,0.0,0.0,130.30349216801935,130.39966201046983,0.0,0.0,0.0,0.0,0.0,72.2367317758331,33.52413295946878,0.0,0.0,0.0,0.0,0.0,8.812671539056279,64.26581637177254,0.0,0.0,0.0,0.0,0.0,71.09275116496998,161.71203724381866,0.0,0.0,0.0,0.0,0.0,340.1028328320233,66.57598498330567,0.0,0.0,0.0,0.0,0.0,77.38196668201526,62.79303539161858,0.0,0.0,0.0,0.0,0.0,94.29780584062743
6,89.53348380564482,79.19225858253382,0.0,0.0,0.0,0.0,0.0,1.4741501608151304,0.0,0.0,0.0,0.0,0.0,5.204480419726831,12.42149674769855,0.0,0.0,0.0,0.0,0.0,1.2789137844632368,10.313122596560003,0.0,0.0,0.0,0.0,0.0,2.250244211350484,3.5073900335859385,0.0,0.0,0.0,0.0,0.0,7.352998506894276,268.83318176944795,0.0,0.0,0.0,0.0,0.0,79.62985122931882,59.04959883523895,0.0,0.0,0.0,0.0,0.0,49.00751760365625,50.92382766574107,0.0,0.0,0.0,0.0,0.0,3.250973463946085,48.742318428448854,0.0,0.0,0.0,0.0,0.0,98.2636045408263,164.28893815767424,0.0,0.0,0.0,0.0,0.0,217.2152871580579,239.06313082100814,0.0,0.0,0.0,0.0,0.0,183.67543494100173,125.80875190717816,0.0,0.0,0.0,0.0,0.0,45.77042737368454,20.301679571986643,0.0,0.0,0.0,0.0,0.0,18.187179637998913,82.9176681263483,0.0,0.0,0.0,0.0,0.0,98.05492850559428,151.793716290471,0.0,0.0,0.0,0.0,0.0,93.88251359162925,194.53275846709684,0.0,0.0,0.0,0.0,0.0,133.54618868563793,53.16080371383986,0.0,0.0,0.0,0.0,0.0,36.628256342448
7,68.86455895463536,45.83634189049019,0.0,0.0,0.0,0.0,0.0,2.1777661968032422,0.0,0.0,0.0,0.0,0.0,3.518682633781219,2.223723266825545,0.0,0.0,0.0,0.0,0.0,3.178159276449085,6.932144102244801,0.0,0.0,0.0,0.0,0.0,2.865394336273364,1.754349886763691,0.0,0.0,0.0,0.0,0.0,13.285039923509663,342.2906108015658,0.0,0.0,0.0,0.0,0.0,433.5438416481904,57.194255924630234,0.0,0.0,0.0,0.0,0.0,35.232735483453524,57.51884522838228,0.0,0.0,0.0,0.0,0.0,67.6262016563413,40.51208006672061,0.0,0.0,0.0,0.0,0.0,93.55548151426824,86.10192484148388,0.0,0.0,0.0,0.0,0.0,68.777783247266,256.37185623891673,0.0,0.0,0.0,0.0,0.0,160.7142973222957,147.18627538449869,0.0,0.0,0.0,0.0,0.0,34.920220773195204,19.139505306567152,0.0,0.0,0.0,0.0,0.0,23.098997423592557,58.93648764262345,0.0,0.0,0.0,0.0,0.0,68.9250689432119,106.54711564711724,0.0,0.0,0.0,0.0,0.0,76.97883883355942,41.756027070401636,0.0,0.0,0.0,0.0,0.0,51.33011101050295,39.00154787981009,0.0,0.0,0.0,0.0,0.0,78.16326388435985
8,49.68318858343167,47.25845135981712,0.0,0.0,0.0,0.0,0.0,16.888899571634358,0.0,0.0,0.0,0.0,0.0,20.244532841654294,2.677835893817731,0.0,0.0,0.0,0.0,0.0,1.3641283962071227,7.349171812922791,0.0,0.0,0.0,0.0,0.0,8.590266274504453,3.116850528347455,0.0,0.0,0.0,0.0,0.0,2.363086365548758,245.39203618608792,0.0,0.0,0.0,0.0,0.0,98.10577700843514,63.96534222075372,0.0,0.0,0.0,0.0,0.0,97.1496263131468,51.87962100247272,0.0,0.0,0.0,0.0,0.0,53.69461095715601,38.90975463486201,0.0,0.0,0.0,0.0,0.0,53.76861723725933,48.04033488449394,0.0,0.0,0.0,0.0,0.0,95.59495349911457,197.21675232970523,0.0,0.0,0.0,0.0,0.0,126.53141062236337,125.05056410635262,0.0,0.0,0.0,0.0,0.0,5.682359459273485,16.474475858291626,0.0,0.0,0.0,0.0,0.0,11.32614260303838,68.00436032212124,0.0,0.0,0.0,0.0,0.0,58.510122528615945,106.96318137942974,0.0,0.0,0.0,0.0,0.0,111.33494787200377,82.39709050734459,0.0,0.0,0.0,0.0,0.0,85.13847884719469,40.067760574617154,0.0,0.0,0.0,0.0,0.0,12.793258361127295
