,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6931255209902853,0.1155690390657979,61.111111111111114,0.09241336111925144,50.0,0.693426269199344
1,0.6925253305125125,0.11556330610679232,44.44444444444444,0.09244204591327124,50.0,0.6927251530356912
2,0.6946674257531358,0.11557179871076574,44.44444444444444,0.09242903818409687,50.0,0.6931231632859136
3,0.6930417810671251,0.11575630051536427,44.44444444444444,0.09241756786678394,50.0,0.6960787927596895
4,0.693654582239946,0.1157991782818145,44.44444444444444,0.09239072044133853,50.0,0.6914672040328174
5,0.6937793102538441,0.11558640364944983,44.44444444444444,0.0923809357686144,50.0,0.6942425038024932
6,0.6904526600131814,0.1157207562220739,44.44444444444444,0.09229262708563996,50.0,0.6902468101551865
7,0.689844750833211,0.11561969664666592,44.44444444444444,0.0922746834618535,53.333333333333336,0.6919134836144534
8,0.690139443547646,0.11566785670685203,44.44444444444444,0.09210747592557976,66.66666666666666,0.6879263446942367
9,0.8327712445802835,0.11537431785431106,44.44444444444444,0.08756718745653647,53.333333333333336,0.6628871766495883
10,1.4476128225286187,0.20055152131188947,44.44444444444444,0.09463763820253684,50.0,0.5145995783700015
11,0.4883906014683426,0.17293210604445453,55.55555555555556,0.07923071875226007,66.66666666666666,0.42663882674429215
12,0.6122126786857065,0.1751184131238918,61.111111111111114,0.07381364356454165,66.66666666666666,0.2843815297562585
13,0.5251527341236268,0.13565359855729836,38.88888888888889,0.06044432003287139,80.0,0.23568744279129236
14,0.3929145132489724,0.15808544914141265,44.44444444444444,0.37677087535479725,53.333333333333336,1.0274052264160294
15,0.3532234350732335,0.17382023836916366,44.44444444444444,0.0662476239411318,80.0,0.03807856672027343
16,0.11913598799976952,0.1613712167815314,44.44444444444444,0.19522428325159139,56.666666666666664,0.04775553409996968
17,0.05546166862228099,0.19570894061563093,38.88888888888889,0.08548665109027036,80.0,0.12441063430177277
18,0.05403270826487667,0.2630296615684935,50.0,0.08088971334761678,86.66666666666667,0.022143726114893705
19,0.10757994475771222,0.33111837756936147,44.44444444444444,0.07007812541714162,86.66666666666667,0.006172801253437667
20,0.005864165394047526,0.2734712504851903,44.44444444444444,0.09448851398737303,80.0,0.0012416908477276055
21,0.007594167744076094,0.4595620616918608,44.44444444444444,0.0823118181450183,90.0,0.002365942107795331
22,0.0038320865581836835,0.29514529549158824,50.0,0.08620367081395269,90.0,0.009322949712598195
23,0.04369191339609789,0.2659909136753756,44.44444444444444,0.30171883897967866,56.666666666666664,0.004355994149842726
24,0.01591167090348075,0.2983073670688701,44.44444444444444,0.08945666197945235,80.0,0.00047508002227191506
25,0.005003290169956079,0.6136461858843401,55.55555555555556,0.08404703681180936,90.0,0.003995326481841305
26,0.015217927513483933,0.5421519632002475,44.44444444444444,0.09034571343063526,80.0,0.0002744635956161622
27,0.0056493903074655745,0.4842829744079579,44.44444444444444,0.09411126363641063,80.0,0.00119657668552996
28,0.016821385104704805,0.48510761347368525,50.0,0.0893865956990091,80.0,0.00017790176997395423
29,0.001222209180599392,0.5152266467436547,44.44444444444444,0.09488170295793255,76.66666666666667,0.0004931408134890662
30,0.003563691218447184,0.5555591791825015,50.0,0.09817178924229614,90.0,0.000606107654760958
31,0.0004018597587964194,0.44402559555569915,50.0,0.1178617787812468,76.66666666666667,0.000198834769574852
32,0.0004516070221382269,0.6053520441370465,55.55555555555556,0.09282026248447393,90.0,0.0006505518315307165
