,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6936498818976846,0.6933305621573428,44.44444444444444,0.4375,0.0,0.0,0.0,0.8973850728576106,63.63636363636363,0.7916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.34100834587174395,0.6943438827654255,45.45454545454545,0.25,0.7000000029802322,0.625,1.0,0.6940580298029787,0.693140680242579,50.0,0.5,0.0,0.0,0.0,0.6930735302485044,0.6932701986716038,37.5,0.4,0.2857142984867096,0.5,0.20000000298023224,0.7376192811627507,0.6933629937924706,16.666666666666664,0.2222222222222222,0.0,0.0,0.0,0.6940122793739907,0.6955556966545532,28.57142857142857,0.8,0.444444477558136,0.2857142984867096,1.0,0.691509171599525,0.7018677994481746,40.0,0.3,0.6060606241226196,0.4375,1.0,0.7652577809208644,0.6934630693985483,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6933143456057269,0.6931104250760173,47.368421052631575,0.7458333333333332,0.670707086722056,0.5138888955116272,1.0,0.693290319382939,0.6932470106002148,30.0,0.125,0.0,0.0,0.0,0.6938833729817457,0.9235710411026143,60.0,0.375,0.8333333432674408,0.75,1.0,0.681639762725194,0.6924196329924859,60.0,0.5833333333333333,0.4285714328289032,0.375,0.5,0.6918033506564307
1,0.6933900712543406,0.6932654245559718,44.44444444444444,0.40625,0.0,0.0,0.0,0.6324987524638084,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.45012291673874244,0.6936556602685825,45.45454545454545,0.0,0.5833333432674408,0.4166666716337204,1.0,0.6929755667485331,0.6932125366145057,50.0,0.4375,0.0,0.0,0.0,0.6932678749405987,0.6928535212979094,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.6933071588704858,0.7110054067470832,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.8191009167081338,0.6929686143438168,71.42857142857143,0.2,0.0,0.0,0.0,0.6929992566861722,0.7028207278626413,40.0,0.53125,0.3333333432674408,0.25,0.5,0.7003728629645765,0.692944650927527,85.71428571428571,0.75,0.8571428656578064,0.75,1.0,0.7151576369576962,0.6931375762444857,47.368421052631575,0.8944444444444445,0.670707086722056,0.5138888955116272,1.0,0.69263444860182,0.7254622160155096,50.0,0.09375,0.0,0.0,0.0,0.9252674703216675,0.6880500614628032,40.0,0.75,0.0,0.0,0.0,0.7053731729199421,0.6902427085914298,60.0,0.13333333333333333,0.7179487347602844,0.5625,1.0,0.6932215381151448
2,0.6908640666535493,0.6938794586887566,44.44444444444444,0.31666666666666665,0.0,0.0,0.0,0.6515321047606211,63.63636363636363,0.7083333333333333,0.6785714328289032,0.5416666716337204,1.0,0.6546406430070769,0.6851678053826894,54.54545454545454,0.75,0.0,0.0,0.0,0.6933522167141474,0.6931597926061912,50.0,0.5,0.0,0.0,0.0,0.6930277447191866,0.6601201661245683,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.7341593984704134,0.7859996624012928,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.5092321121874502,0.6924413340789505,71.42857142857143,0.0,0.0,0.0,0.0,0.6931889216933476,0.6928385416277486,60.0,0.5333333333333333,0.0,0.0,0.0,0.6926400041881937,0.6931779058147277,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6932953815195162,0.6933665341903527,47.368421052631575,0.5444444444444444,0.6564102669556936,0.5138888955116272,1.0,0.692229981268015,0.693137223497339,50.0,0.6875,0.6666666865348816,0.5,1.0,0.6935480594922099,0.6666695127503964,60.0,0.9666666666666667,0.2857142984867096,0.5,0.20000000298023224,0.6953071980719215,0.6537750557601454,60.0,0.5,0.7179487347602844,0.5625,1.0,0.6323710377239203
3,0.6929876944993799,0.6929150628474829,66.66666666666666,0.59375,0.375,0.375,0.375,0.6372838501792938,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.7125368539475438,0.6932969225918388,27.27272727272727,0.03333333333333333,0.27272728085517883,0.1875,0.5,0.6931018120744235,0.6933009090017741,50.0,0.43333333333333335,0.0,0.0,0.0,0.694370228868061,0.6925546454403082,62.5,0.6,0.7692307829856873,0.625,1.0,0.6909373071675916,0.6935015774223349,50.0,0.1111111111111111,0.6666666865348816,0.5,1.0,0.6918952309192341,0.6940019457571581,28.57142857142857,0.1,0.444444477558136,0.2857142984867096,1.0,0.6949374457737142,0.7043635104680263,30.0,0.6666666666666666,0.533333346247673,0.3928571492433548,0.8333333432674408,0.714761290704966,0.6983812934089372,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.6922967954008238,0.6930278417936883,52.63157894736842,0.6,0.0,0.0,0.0,0.6948394773496469,0.8694378527460309,50.0,0.41666666666666663,0.0,0.0,0.0,1.5453843524996886,0.658487166472582,60.0,0.6875,0.533333346247673,1.0,0.375,0.639699638366372,0.6407343953023396,60.0,1.0,0.7179487347602844,0.5625,1.0,0.7373257047778922
4,0.6942406743466933,0.6942705840746675,44.44444444444444,0.35,0.0,0.0,0.0,0.6646878863808622,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,1.3618304123938791,0.6929355639280742,54.54545454545454,0.96875,0.0,0.0,0.0,0.6933420651703234,0.6931633944322355,43.75,0.5625,0.5227272510528564,0.4642857164144516,0.625,0.6930228893242448,0.6595864795841024,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.6548947702494746,0.7501805684431924,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.688574867422078,0.6940738407909864,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.7256542893790262,0.6889203916192276,60.0,0.375,0.0,0.0,0.0,0.7156685889887736,0.6933477204925167,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6925983317069512,0.6932521125301138,47.368421052631575,0.3333333333333333,0.6111111243565878,0.4444444477558136,1.0,0.6924033396190209,0.6930468805572717,50.0,0.34375,0.6666666865348816,0.5,1.0,0.6930198004527695,0.6737967124485122,60.0,0.8,0.7179487347602844,0.5625,1.0,0.6744208805658298,0.6739606085947341,60.0,0.625,0.4285714328289032,0.375,0.5,1.5202686302609854
5,0.6875226880416646,0.6919257997097853,44.44444444444444,0.5166666666666666,0.0,0.0,0.0,0.6514426881253269,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.5925631228706443,0.6779824933539724,54.54545454545454,0.75,0.0,0.0,0.0,0.6932464811474739,0.693163667050259,56.25,0.5,0.6636363565921783,0.5476190596818924,0.9000000059604645,0.6929493839358469,0.6536942277911998,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.8140054932773398,0.7472053367236207,50.0,0.0,0.6666666865348816,0.5,1.0,0.7452346322501854,0.6946858228841956,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.6947208404782224,0.7033295138696664,60.0,0.34375,0.0,0.0,0.0,0.7295104860917813,0.7610364695952855,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6971811807597325,0.693377564603718,47.368421052631575,0.38888888888888884,0.467532475789388,0.375,0.6666666666666666,0.6945676953211611,0.6931394191203215,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.6958096336434335,0.5682507250067778,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.5955946200283239,0.6990879463229026,40.0,0.26666666666666666,0.222222238779068,0.25,0.20000000298023224,0.5758459802894151
6,0.6869166665387881,0.6940467556767034,44.44444444444444,0.375,0.0,0.0,0.0,0.6619893552470864,63.63636363636363,0.5,0.8333333432674408,0.75,1.0,0.49205792230075523,0.6923348277139318,54.54545454545454,0.75,0.0,0.0,0.0,0.6926344785305178,0.7004783647806992,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6701779847233043,0.6703101985935846,62.5,0.6,0.7692307829856873,0.625,1.0,0.47908882780404066,0.740079970496368,50.0,0.0,0.6666666865348816,0.5,1.0,0.692788743074205,0.6937063818444597,28.57142857142857,0.3,0.2857142984867096,0.20000000298023224,0.5,0.7634059516189862,0.8437512237259444,60.0,0.23333333333333334,0.0,0.0,0.0,0.5872338677230625,0.7164000644667998,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6828728969727181,0.6932238326523883,47.368421052631575,0.3541666666666667,0.0,0.0,0.0,0.6932299406548982,0.6748224065361398,60.0,0.46875,0.6969697177410126,0.5357142984867096,1.0,0.6834196428632129,0.5963217246100968,60.0,1.0,0.2857142984867096,0.5,0.20000000298023224,1.0321444253911125,0.6372371313974206,70.0,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.5727807530255891
7,0.6993554410205602,0.6933214276503941,44.44444444444444,0.4375,0.0,0.0,0.0,0.6959835749756934,54.54545454545454,0.5,0.6346153616905212,0.5238095372915268,0.9166666567325592,0.6864038966309111,0.6921300321325847,54.54545454545454,0.9666666666666667,0.0,0.0,0.0,0.6939692205595774,0.7061315300858091,43.75,0.5,0.4761904925107956,0.4333333447575569,0.5833333432674408,0.6791075377974206,0.6694963655298203,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.5350995838437375,0.8105301101987398,50.0,0.0,0.6666666865348816,0.5,1.0,0.5965568678126785,0.6915847222840005,71.42857142857143,0.3,0.0,0.0,0.0,0.7698184584435476,0.8830090080637772,60.0,0.4375,0.0,0.0,0.0,0.6379084609072087,0.6936481287605296,42.857142857142854,0.16666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6927356342047339,0.6917163535147809,52.63157894736842,0.5111111111111111,0.0,0.0,0.0,0.69204455280097,0.6808133907491448,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6894254428582716,0.4687777917467467,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.5433702597607396,0.6101392810972834,60.0,0.5,0.7179487347602844,0.5625,1.0,0.8997796830120941
8,0.6930959309339814,0.6702361876036967,55.55555555555556,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6925856572472344,63.63636363636363,0.36666666666666664,0.7846153974533081,0.6458333432674408,1.0,0.6934423168523565,0.8087758483756718,36.36363636363637,0.3125,0.5227272510528564,0.380952388048172,0.875,0.6067270738467819,0.6879058650976073,50.0,0.53125,0.0,0.0,0.0,0.8716023551672778,0.6925394803889182,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.6910641306648867,0.6937757934385537,50.0,0.1111111111111111,0.6666666865348816,0.5,1.0,0.7419937026737178,0.6441043840336999,71.42857142857143,0.8,0.0,0.0,0.0,0.7853017306614464,0.7316337166922918,60.0,0.2916666666666667,0.0,0.0,0.0,0.6372125767639593,0.8552923324324071,42.857142857142854,0.08333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.7076763426177712,0.6929948703299008,52.63157894736842,0.7000000000000001,0.0,0.0,0.0,0.6942210026765253,0.705415032762138,50.0,0.45,0.3333333432674408,0.375,0.30000001192092896,0.6663105682725511,1.4745550123137126,40.0,0.71875,0.0,0.0,0.0,0.48952931583566217,0.6932220585363867,50.0,0.8333333333333333,0.1666666567325592,0.5,0.10000000149011612,0.6930528654680835
