,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,1449.4305639796205,314.11432381079146,0.0,2.0918138803687074,0.0,4.338704420030154,4.593495931219922,0.0,27.83708925982554,4.5387057415196095,0.0,16.21415402498592,10.903951817091777,0.0,87.16148596381768,46.4147453823927,0.0,220.12024740693386,7.313733648727066,0.0,66.9865977274628,12.890712209312316,0.0,688.5950195973717,29.821587241819618,0.0,350.3730125504988,69.17430073739227,0.0,470.7027321677911,7.0249649007888815,0.0,93.51411495816245,65.71377275516184,0.0,975.8298782221372,62.98263795618262,0.0,107.42485482270199,11.893986492287253,0.0,216.90424367478042,26.4037238440191,0.0,297.1586797736754,250.0181684716381,0.0,1673.0750675443376,114.13933462878856,0.0,1306.8313477064992,17.4330592316142,0.0,243.93112109134623
1,634.7048587912077,14.236650631202497,0.0,6.524162905763665,0.0,83.0778627094786,10.806108184547773,0.0,8.283573022228568,4.248305657625408,0.0,22.93544234824408,3.2336388982605473,0.0,6.8713287765696025,58.266488064494276,0.0,350.27362832126374,1.631115000446986,0.0,11.539657752156902,18.92291904752711,0.0,248.91155279692543,7.471632510561226,0.0,202.76201066693216,25.31119284598965,0.0,23.837274833603892,5.521907925060797,0.0,198.44971343684279,83.09209128837259,0.0,526.7736833544242,58.264742709645766,0.0,322.08663008399026,7.551378801659189,0.0,5.2198091627339105,15.402741806408306,0.0,184.94956303891638,26.586585192836186,0.0,244.34634464741202,140.67157693882865,0.0,191.6219926914543,9.199523766187042,0.0,121.35492828627625
2,328.87373855281623,21.748887729776122,0.0,0.9872539451954608,0.0,7.685771921935267,2.741054228293079,0.0,1.6609647476192055,2.7013872230415217,0.0,13.914790719600077,0.5876515878943833,0.0,14.858135780207574,73.50147802290131,0.0,252.76874425666534,1.6376796987160118,0.0,35.657422044263726,23.23024402470062,0.0,288.3944960411839,6.778521728256177,0.0,0.5128760255329872,22.096416753442664,0.0,125.08750569701755,8.068292945322826,0.0,111.20519590266804,82.27468827056536,0.0,439.3161442875412,25.098914192969122,0.0,351.2303905115243,7.5137522974101945,0.0,34.131497337801875,37.57195373793703,0.0,72.58792960469411,15.443855379884846,0.0,184.37574354825713,74.42879084512707,0.0,142.2238080781217,9.032435930527091,0.0,43.80030699786592
3,425.92673164486627,17.150762034177433,0.0,1.444319290642754,0.0,10.311005565629534,1.4231226756638016,0.0,19.829197565620127,2.3014316289779146,0.0,49.8204701884767,0.7375164732941676,0.0,7.658769026007226,64.90862180260984,0.0,185.77734127678352,4.331639413678256,0.0,14.811181084477942,7.495807267316206,0.0,13.802002915674578,13.033313046632607,0.0,125.42042766326416,17.590903492047207,0.0,106.11419440803199,7.896593619469066,0.0,47.81886143992565,53.66874424341505,0.0,106.61298571055812,27.803729939672596,0.0,88.02635057692748,6.829552733553478,0.0,143.91529497777702,13.04347296237584,0.0,212.7024892095999,6.376892001205585,0.0,214.23302504836818,14.858717754285625,0.0,75.06296038339597,9.252665992663905,0.0,42.58084959715886
4,103.53340326190208,28.99512709054336,0.0,4.613259285414575,0.0,1.4967934817006991,0.3629089472847676,0.0,8.329619618850376,2.6920875505747364,0.0,44.72033767143184,0.6189605887410621,0.0,50.24478694877639,50.26095325428271,0.0,224.47111887844883,7.903870423789359,0.0,48.6400661515889,20.44121950370563,0.0,80.35822571152525,5.534605144966224,0.0,4.8993994745273906,12.63333089758006,0.0,103.35873554788247,8.68541478573693,0.0,27.076947286458612,41.02045276466451,0.0,222.45985440545942,32.036775590076246,0.0,129.76974277003575,11.909850232436208,0.0,93.6936827393386,13.568745630820908,0.0,36.824600450192655,8.585573311666142,0.0,266.38974225244556,3.3915333675306707,0.0,125.89831515054802,9.137335232698272,0.0,85.61057293826566
5,55.78149645041571,28.09650320728603,0.0,1.9584644816087033,0.0,52.16290204939273,1.1706791352010695,0.0,6.494321911833208,2.074408407736823,0.0,20.044870691318785,0.567623678885331,0.0,13.522764541373872,23.20964275760161,0.0,294.28162783723417,4.531207897967894,0.0,20.26363699708337,5.653838007417166,0.0,215.41171395292452,5.988034542218964,0.0,13.361721575795338,13.571893389944604,0.0,3.1537686791526838,10.137038056961334,0.0,47.023290057453394,27.901051500057044,0.0,738.1610550605882,33.48607476391973,0.0,14.980055077017804,5.643769313548293,0.0,0.41737569308433736,13.088643339799509,0.0,65.41553108617101,30.090479311067362,0.0,51.71197133181118,5.002443466274604,0.0,188.79246069891914,7.756891588668775,0.0,31.725152454351132
6,50.733582387356535,21.91006220721326,0.0,1.3902409178663697,0.0,0.8687304115131961,1.3387244106343246,0.0,8.974474927898221,1.6601915315775893,0.0,12.60757464635914,1.205981921071466,0.0,3.607568528543934,25.135591313537855,0.0,276.7379951014981,5.662231455308221,0.0,124.35551138638024,7.768951038830897,0.0,115.5757673414023,5.777568963833429,0.0,198.45247972609897,16.820174568841633,0.0,29.719698248989083,10.920290940440454,0.0,73.97874969874648,28.79706801640023,0.0,272.9690006318353,19.935243398903072,0.0,181.12262024413593,6.9515837491375505,0.0,4.323448100164142,13.81560224178739,0.0,31.14749613742624,14.210959815331957,0.0,18.827644968390988,10.046523478954295,0.0,270.851016159032,7.128340842394899,0.0,17.678214464914348
7,58.9994740069476,32.95301428520405,0.0,0.6084486837485188,0.0,7.986791290339457,2.071416331021654,0.0,0.861085464616013,1.30221967852146,0.0,6.6994715208656315,0.590611833897229,0.0,3.813306589938103,24.548640310447205,0.0,143.2557387521586,1.3618359919131158,0.0,10.236553497758715,6.785562470581231,0.0,136.33786072452065,4.972553122557693,0.0,10.035827408542223,10.527972600490731,0.0,223.65812533323043,13.539826572281621,0.0,118.36001736011053,37.908379484326886,0.0,136.56353639193972,12.559965402127856,0.0,44.397872514654836,3.637067095058173,0.0,6.487902387805683,9.722283363434139,0.0,33.84179210201638,6.740444427259139,0.0,95.25213333800227,4.790078977593233,0.0,41.97752251586586,6.844810341456474,0.0,17.218661579743088
8,274.89851309510703,23.85536294741746,0.0,0.7643110473218041,0.0,1.8427105774698813,3.6747329869953362,0.0,22.17618203504465,1.2397156507847957,0.0,7.948065650589929,0.3557604855349976,0.0,1.562873059304205,20.139454823787815,0.0,278.2029865404054,2.0192645796456534,0.0,78.16616128516756,3.854537224866172,0.0,56.38785174051843,2.847633866066354,0.0,180.69084724938725,17.73334698390983,0.0,57.95408917477092,10.28157242067553,0.0,127.52346005943915,28.58168705309431,0.0,191.73670459751816,14.664053526972777,0.0,81.93217629975746,6.528362696106587,0.0,31.72443432895032,12.148799324612114,0.0,5.799552315012598,7.484481663789855,0.0,63.71123726054485,5.556734102553381,0.0,61.58837474489537,6.2128887347383825,0.0,32.060439948128355
