,USM,USM,USM,USM,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,45.50332915905801,60.213421021464804,0.0,0.0,0.0,0.0,0.0,2.2758716501010916,0.0,0.0,0.0,0.0,0.0,2.0345845625931807,22.452415440934825,0.0,0.0,0.0,0.0,0.0,11.347177161341175,4.982877258777189,0.0,0.0,0.0,0.0,0.0,5.390570055099351,2.8343448085212843,0.0,0.0,0.0,0.0,0.0,5.3326463364187555,293.68031174736933,0.0,0.0,0.0,0.0,0.0,74.20996648694545,33.142953098598674,0.0,0.0,0.0,0.0,0.0,8.390914191593357,54.790838838136864,0.0,0.0,0.0,0.0,0.0,176.5846040150714,67.69501846778589,0.0,0.0,0.0,0.0,0.0,0.24844831607901763,89.04291445885745,0.0,0.0,0.0,0.0,0.0,28.331396214669347,183.86953685209008,0.0,0.0,0.0,0.0,0.0,95.61447878489976,75.69088872402789,0.0,0.0,0.0,0.0,0.0,32.481518027656854,17.347120015022963,0.0,0.0,0.0,0.0,0.0,54.72106444455824,89.66782061921613,0.0,0.0,0.0,0.0,0.0,33.23537682825279,44.48485189986276,0.0,0.0,0.0,0.0,0.0,289.0386298794775,75.36949130444735,0.0,0.0,0.0,0.0,0.0,141.37594181133278,112.1705387465061,0.0,0.0,0.0,0.0,0.0,82.43045213692143
10,38.0033903989613,35.968479782353135,0.0,0.0,0.0,0.0,0.0,10.16139404335341,0.0,0.0,0.0,0.0,0.0,0.3202707535691108,1.4270153528026712,0.0,0.0,0.0,0.0,0.0,6.523079280150645,6.800824575778773,0.0,0.0,0.0,0.0,0.0,11.821202861398962,3.599942761398138,0.0,0.0,0.0,0.0,0.0,4.79871011414758,270.6887886858307,0.0,0.0,0.0,0.0,0.0,225.61789440650998,35.3766710190785,0.0,0.0,0.0,0.0,0.0,4.080780370204077,71.83747079185488,0.0,0.0,0.0,0.0,0.0,57.08661548597474,80.65209291663417,0.0,0.0,0.0,0.0,0.0,3.1448527522500114,93.60625002954748,0.0,0.0,0.0,0.0,0.0,51.2895890987692,180.09283865762328,0.0,0.0,0.0,0.0,0.0,73.83858174257024,79.83648162078916,0.0,0.0,0.0,0.0,0.0,71.55161370163107,14.979393435594732,0.0,0.0,0.0,0.0,0.0,15.848902281595452,63.59007253834766,0.0,0.0,0.0,0.0,0.0,41.87825540115219,127.51520680470644,0.0,0.0,0.0,0.0,0.0,105.91685287108385,43.92597175719003,0.0,0.0,0.0,0.0,0.0,28.447521798897228,77.0964215212877,0.0,0.0,0.0,0.0,0.0,92.59751737499347
11,8.647011373814703,6.751997113407697,0.0,0.0,0.0,0.0,0.0,2.5786706275255,0.0,0.0,0.0,0.0,0.0,0.7650909811081615,20.933817354977716,0.0,0.0,0.0,0.0,0.0,13.916622277977698,5.594777416497648,0.0,0.0,0.0,0.0,0.0,4.763869554908078,4.164114454789214,0.0,0.0,0.0,0.0,0.0,1.9586639410774218,287.7746484184571,0.0,0.0,0.0,0.0,0.0,82.93082790697645,36.172094562795124,0.0,0.0,0.0,0.0,0.0,1.748469729306521,105.02273302406232,0.0,0.0,0.0,0.0,0.0,0.1242429582212338,52.8408662049631,0.0,0.0,0.0,0.0,0.0,84.3978361488132,118.5438254761879,0.0,0.0,0.0,0.0,0.0,23.086938564596892,163.9765557795463,0.0,0.0,0.0,0.0,0.0,50.22579723075365,107.89476089968052,0.0,0.0,0.0,0.0,0.0,71.74719871053564,8.862805725705998,0.0,0.0,0.0,0.0,0.0,72.22896823610603,76.85608789816857,0.0,0.0,0.0,0.0,0.0,9.616454962021654,71.7677825016523,0.0,0.0,0.0,0.0,0.0,135.37045560423246,266.20547636938244,0.0,0.0,0.0,0.0,0.0,54.98870379906311,184.615841327086,0.0,0.0,0.0,0.0,0.0,217.9072828201228
12,16.03817368942678,11.875590311663501,0.0,0.0,0.0,0.0,0.0,2.3734124252789233,0.0,0.0,0.0,0.0,0.0,6.183169897617684,4.994143010921975,0.0,0.0,0.0,0.0,0.0,14.767724755324569,4.770906236992806,0.0,0.0,0.0,0.0,0.0,1.7274044155255446,4.339699825660376,0.0,0.0,0.0,0.0,0.0,3.567007011985176,278.98953964198165,0.0,0.0,0.0,0.0,0.0,67.92362375236353,33.48810791691285,0.0,0.0,0.0,0.0,0.0,3.5866092738335444,89.70443190222265,0.0,0.0,0.0,0.0,0.0,643.2888010073808,67.70003534406679,0.0,0.0,0.0,0.0,0.0,10.097183930110264,104.84453183485893,0.0,0.0,0.0,0.0,0.0,52.31390626103458,161.48027673822259,0.0,0.0,0.0,0.0,0.0,108.20953143053767,74.25503484784217,0.0,0.0,0.0,0.0,0.0,30.07326507662639,13.896272493627864,0.0,0.0,0.0,0.0,0.0,21.527633448855763,84.8491393006805,0.0,0.0,0.0,0.0,0.0,6.628651607763875,57.60261989566055,0.0,0.0,0.0,0.0,0.0,84.47029068058808,193.2109492886281,0.0,0.0,0.0,0.0,0.0,175.31220494297273,189.89184511707327,0.0,0.0,0.0,0.0,0.0,136.87314296325613
13,13.876852572646635,18.88870230491363,0.0,0.0,0.0,0.0,0.0,2.682405552529148,0.0,0.0,0.0,0.0,0.0,3.5001429030733937,2.8091125170639297,0.0,0.0,0.0,0.0,0.0,3.028649627948803,7.957965961846169,0.0,0.0,0.0,0.0,0.0,21.72195220941764,4.658585664153218,0.0,0.0,0.0,0.0,0.0,3.5433211446497848,234.70839240603107,0.0,0.0,0.0,0.0,0.0,146.6979714578268,23.735335866071274,0.0,0.0,0.0,0.0,0.0,29.910859501415537,53.77025954796136,0.0,0.0,0.0,0.0,0.0,58.660557227335524,58.20358478369278,0.0,0.0,0.0,0.0,0.0,8.18374586248125,73.93826223360291,0.0,0.0,0.0,0.0,0.0,106.85842257943855,138.20955226144878,0.0,0.0,0.0,0.0,0.0,85.90620921810124,70.82382766905968,0.0,0.0,0.0,0.0,0.0,33.49342143479116,9.180255858188499,0.0,0.0,0.0,0.0,0.0,3.8094775787511943,68.9025549697647,0.0,0.0,0.0,0.0,0.0,8.862443656036794,47.05273526706037,0.0,0.0,0.0,0.0,0.0,146.19097251928372,94.45443619678247,0.0,0.0,0.0,0.0,0.0,61.10752444176385,103.48523644221675,0.0,0.0,0.0,0.0,0.0,12.766055789485254
14,15.845006513513297,11.512539985384235,0.0,0.0,0.0,0.0,0.0,15.29355525396175,0.0,0.0,0.0,0.0,0.0,1.5456903111619251,5.869220784291247,0.0,0.0,0.0,0.0,0.0,6.602821472715685,10.209074000690617,0.0,0.0,0.0,0.0,0.0,20.550289056769564,6.632526653800333,0.0,0.0,0.0,0.0,0.0,2.2841703151260973,238.37408000735542,0.0,0.0,0.0,0.0,0.0,96.77090919522757,45.650633367450084,0.0,0.0,0.0,0.0,0.0,4.297170160233509,45.54431530276788,0.0,0.0,0.0,0.0,0.0,26.142208058726908,51.59952361275365,0.0,0.0,0.0,0.0,0.0,7.867927336999252,84.1973498387209,0.0,0.0,0.0,0.0,0.0,7.20878406722508,125.55385600462436,0.0,0.0,0.0,0.0,0.0,136.3456804620604,75.15127368495033,0.0,0.0,0.0,0.0,0.0,11.3319804639558,8.342086929253533,0.0,0.0,0.0,0.0,0.0,75.3004342091895,72.12377665867066,0.0,0.0,0.0,0.0,0.0,53.440246221347394,40.04670617493704,0.0,0.0,0.0,0.0,0.0,26.90310386956191,77.98964338367848,0.0,0.0,0.0,0.0,0.0,97.09499665376258,105.83526779107561,0.0,0.0,0.0,0.0,0.0,80.01892735811846
15,39.592271188028036,8.192331013675771,0.0,0.0,0.0,0.0,0.0,5.832809653876365,0.0,0.0,0.0,0.0,0.0,1.5618931619908043,1.3207011247858036,0.0,0.0,0.0,0.0,0.0,1.8071887326888074,5.386780216458387,0.0,0.0,0.0,0.0,0.0,3.991938125234237,4.839875897564867,0.0,0.0,0.0,0.0,0.0,6.397369044964053,261.12930044825856,0.0,0.0,0.0,0.0,0.0,153.52182839003117,23.440112405475947,0.0,0.0,0.0,0.0,0.0,24.775513352770645,68.92392608706103,0.0,0.0,0.0,0.0,0.0,0.09988605870687925,48.81158003803457,0.0,0.0,0.0,0.0,0.0,2.756002250509441,70.3813575371195,0.0,0.0,0.0,0.0,0.0,41.71425423996319,177.75754297512873,0.0,0.0,0.0,0.0,0.0,128.20419242846376,88.03264474141545,0.0,0.0,0.0,0.0,0.0,29.128304989656545,12.5506993546597,0.0,0.0,0.0,0.0,0.0,9.234825234621958,70.1121478721989,0.0,0.0,0.0,0.0,0.0,4.918836196098218,127.05934960229987,0.0,0.0,0.0,0.0,0.0,137.66437327178897,205.53611034306783,0.0,0.0,0.0,0.0,0.0,58.35816539794271,161.15960755336374,0.0,0.0,0.0,0.0,0.0,53.35942430534442
16,6.638274680283821,48.036756086283134,0.0,0.0,0.0,0.0,0.0,10.135804158005843,0.0,0.0,0.0,0.0,0.0,1.4977928824831592,3.6830629917049063,0.0,0.0,0.0,0.0,0.0,4.408689820940671,7.262950592905091,0.0,0.0,0.0,0.0,0.0,6.913193346935205,5.08021716920058,0.0,0.0,0.0,0.0,0.0,3.822053454909667,213.86607211681513,0.0,0.0,0.0,0.0,0.0,39.29402284091271,37.83914279113351,0.0,0.0,0.0,0.0,0.0,9.598738018948454,60.8217756710439,0.0,0.0,0.0,0.0,0.0,11.288324649646917,41.91615536393227,0.0,0.0,0.0,0.0,0.0,16.47990966155609,72.15822597942632,0.0,0.0,0.0,0.0,0.0,65.77573876565165,98.91792603332144,0.0,0.0,0.0,0.0,0.0,26.49054911388942,71.64526766247862,0.0,0.0,0.0,0.0,0.0,16.56978445771537,8.63987062139595,0.0,0.0,0.0,0.0,0.0,4.749450238735572,96.68487857524178,0.0,0.0,0.0,0.0,0.0,51.81030855495075,37.56691140307599,0.0,0.0,0.0,0.0,0.0,64.83900338123885,75.89800403562937,0.0,0.0,0.0,0.0,0.0,43.95246212782823,91.25683119157665,0.0,0.0,0.0,0.0,0.0,20.990581937139446
17,3.448793735217174,70.39355918513526,0.0,0.0,0.0,0.0,0.0,8.505603881470433,0.0,0.0,0.0,0.0,0.0,1.5696003878176625,2.810789661271163,0.0,0.0,0.0,0.0,0.0,4.455055070892608,12.320642994351738,0.0,0.0,0.0,0.0,0.0,17.402788403969286,4.0606429065945635,0.0,0.0,0.0,0.0,0.0,2.401787103294615,199.2923075810797,0.0,0.0,0.0,0.0,0.0,10.84994846968955,22.44427777601959,0.0,0.0,0.0,0.0,0.0,26.592342215789976,30.751356382539534,0.0,0.0,0.0,0.0,0.0,66.76524693014075,61.13437329646603,0.0,0.0,0.0,0.0,0.0,0.589068546171975,68.74504211515945,0.0,0.0,0.0,0.0,0.0,18.20234981802314,101.67064907213567,0.0,0.0,0.0,0.0,0.0,71.74690132969808,61.55875615782194,0.0,0.0,0.0,0.0,0.0,19.36519404756326,32.437461842948295,0.0,0.0,0.0,0.0,0.0,8.353071689074525,107.52608361223828,0.0,0.0,0.0,0.0,0.0,14.636762321967622,46.68749224729919,0.0,0.0,0.0,0.0,0.0,85.79407830550052,69.49018217522055,0.0,0.0,0.0,0.0,0.0,27.83482975595009,68.98931506345434,0.0,0.0,0.0,0.0,0.0,44.78642095512969
18,19.617693379715927,4.999063751497005,0.0,0.0,0.0,0.0,0.0,2.5141744948638287,0.0,0.0,0.0,0.0,0.0,0.8134990634596151,1.6939702589943577,0.0,0.0,0.0,0.0,0.0,0.4431897736060805,5.630118591946154,0.0,0.0,0.0,0.0,0.0,5.379574434187246,5.114513919159892,0.0,0.0,0.0,0.0,0.0,10.841565955173511,245.73190429863592,0.0,0.0,0.0,0.0,0.0,86.11218405743186,27.499269038134592,0.0,0.0,0.0,0.0,0.0,1.2689914754184304,117.87059133289284,0.0,0.0,0.0,0.0,0.0,0.5518559793401566,45.53955985687546,0.0,0.0,0.0,0.0,0.0,11.710977693131127,83.54245307266875,0.0,0.0,0.0,0.0,0.0,24.947849048480418,98.11584145880434,0.0,0.0,0.0,0.0,0.0,22.965655690407875,69.62326030586773,0.0,0.0,0.0,0.0,0.0,28.32329218787322,9.613803707339327,0.0,0.0,0.0,0.0,0.0,8.723625116465447,74.96711657643327,0.0,0.0,0.0,0.0,0.0,40.05500632938649,41.62935528304225,0.0,0.0,0.0,0.0,0.0,47.1021563281881,56.25881123439054,0.0,0.0,0.0,0.0,0.0,52.60406314170947,107.6196463507719,0.0,0.0,0.0,0.0,0.0,53.960306825354756
