,HSJ,HSJ,HSJ
,Loss/train,Loss/test,Accuracy/test
0,0.7398858603351519,0.08664091002104378,50.0
1,0.6933645733259161,0.08666452500442694,50.0
2,0.6922548939967953,0.08656988013804848,62.5
3,0.6543502263110587,0.0827732371940282,62.5
4,1.020677706700668,0.10084243557815815,62.5
5,0.49650899023522593,0.08285856077168328,62.5
6,0.5054452620117125,0.07939935890561936,62.5
7,0.41425583552009526,0.09308663727689491,62.5
8,0.45846823783705365,0.07642021083164277,62.5
9,0.6980034637656342,0.09079142710700497,62.5
10,0.560707811700958,0.07847404083300748,62.5
11,0.4169367522754305,0.08793388993453936,62.5
12,0.5374875985084445,0.10710806548754331,62.5
13,0.45575864967602425,0.07711121516152797,50.0
14,0.11348382075742332,0.14002833052382113,62.5
15,0.4938927069630968,0.07714118671497099,62.5
16,0.3527344724453732,0.08263323088727867,62.5
17,0.5313367617486324,0.18960551489964883,62.5
18,0.13565666299645282,0.08520659801117961,62.5
19,0.32002102464423954,0.11560293916738387,62.5
20,0.37056317415304807,0.11071812042962716,62.5
21,0.6062178189371751,0.07718536702413101,50.0
22,0.35752224767853047,0.18129638757838654,62.5
23,0.07108061178250888,0.10251164096993826,62.5
24,0.08485926419061475,0.12919925424725026,62.5
25,0.002391610777049544,0.15103732713003015,62.5
26,0.01290749967606059,0.14523291828696067,62.5
27,0.008118278393719395,0.16457693154417458,62.5
28,0.004295854475142424,0.16404168877998762,62.5
29,0.0057463779697435515,0.1738868484262223,62.5
30,0.005813092165698827,0.19509735301036768,62.5
31,0.0020280562708601697,0.19180359739697705,62.5
32,0.0019528492028660772,0.19285882770487295,62.5
33,0.0011179953654782888,0.2039021526041042,62.5
34,0.001224965644345782,0.21333824362221546,62.5
35,0.0006262396512202266,0.21260719580095971,62.5
36,0.0015378025855893062,0.21243544189754623,62.5
37,0.0009023855302465893,0.21499283821770032,62.5
38,0.0007724140515678383,0.21763600144161974,62.5
39,0.001161605959785389,0.2209576274098584,62.5
40,0.00046196092619011107,0.22091148477221356,62.5
41,0.0005877527519419178,0.22151001834425244,62.5
42,0.00035539305483869973,0.22294193946477547,62.5
43,0.0003707151496198493,0.22525746309687228,62.5
44,0.0002119768368758376,0.22691364435955913,62.5
45,0.0004335372853011327,0.22706343923627162,62.5
46,0.0001870055350705305,0.22770014021913318,62.5
47,0.00016627872115067928,0.22893879871325118,62.5
48,0.0003864151877963488,0.23033811307016405,62.5
49,0.00024720760398009596,0.23126355792806125,62.5
50,0.00036128564260805415,0.23138983131938423,62.5
51,0.0004846745201504059,0.23145045917232945,62.5
52,0.00037958445989977416,0.23286740356264696,62.5
53,0.000279088083816429,0.23436327154984293,62.5
54,0.0002596340585506804,0.2351345013535981,62.5
55,0.0004296334083735563,0.23531853246819984,62.5
56,0.0003542900664422794,0.23597822578268732,62.5
57,0.0002846146829460733,0.2370981399029521,62.5
58,3.0643220275994755e-05,0.238395436773769,62.5
59,0.00026604252736265173,0.23878304168693587,62.5
60,0.0001672498053920104,0.2393161613963669,62.5
61,0.00019018531500381665,0.2398839515727763,62.5
62,0.000373766492402377,0.24062493128834753,62.5
63,0.00016406107432946667,0.24121100532306675,62.5
64,0.00027812780861564566,0.24209922558370928,62.5
65,9.24358920538949e-05,0.24297485162103916,62.5
66,0.00011978415802020193,0.24359183393285208,62.5
67,0.00024892233953533545,0.24426670233402936,62.5
68,0.00031869301659431706,0.2448590914829136,62.5
69,0.00012927734292244472,0.24560847912971595,62.5
70,4.999402989216854e-05,0.24604852813855116,62.5
71,0.00019049504830614448,0.24639977476731284,62.5
72,0.00013330839157812974,0.24728276949406117,62.5
73,0.00034105859374074454,0.2489482097394633,62.5
74,0.0001803946971883341,0.2491465709562734,62.5
75,0.00020361023313353644,0.24834457389381437,62.5
76,0.00027070323567672966,0.2490765845145696,62.5
77,0.0002231077157859201,0.25020063425789335,62.5
78,6.11182134778496e-05,0.25140915119263796,62.5
79,0.00015622044006938292,0.2522642068486706,62.5
80,0.00013006599972319565,0.2530663761310743,62.5
81,0.00018240608200398469,0.2527743895122694,62.5
82,0.00014474481103150282,0.2530086333713114,62.5
83,0.00010566946156046069,0.2535500306388983,62.5
84,0.00014281498845829612,0.25431642937111654,62.5
85,0.0001552867997471283,0.255315965491089,62.5
86,0.00011744498396120971,0.25556624312266163,62.5
87,0.00015667543077149755,0.2558847396967201,62.5
88,0.00025176844643788035,0.25649936145581487,62.5
89,0.00010404049060759472,0.2567537546681906,62.5
90,0.00014787446554353942,0.25729982014613495,62.5
91,0.00022407082171269386,0.2581717287703339,62.5
92,0.0001777538341346712,0.25860769482633744,62.5
93,7.369068276662123e-05,0.2585363416574737,62.5
94,0.0002310921506928157,0.25902920595061435,62.5
95,0.0001641168785377113,0.25968978677970767,62.5
96,0.0001925221898605094,0.26060714238319116,62.5
97,9.907734520571197e-05,0.2608407094313863,62.5
98,0.00014260781401669552,0.2612493491398642,62.5
99,0.00017501439163504024,0.261692203415496,62.5
