,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6739727220538672,0.10544486061989515,43.90243902439025,0.1390013945726427,30.0,0.6922457691847651
1,0.696802838027448,0.10128703368049652,43.90243902439025,0.13878743671385596,30.0,1.0746490910917206
2,0.6965811807124184,0.10130648423182921,43.90243902439025,0.1387290839648175,30.0,0.6932235413629655
3,0.701513351225694,0.10110621906984543,43.90243902439025,0.13908146914116568,30.0,0.6923048609765972
4,0.6696481270743531,0.10112536139891794,43.90243902439025,0.13850385736096574,30.0,0.6931375965223998
5,0.6703821676426257,0.11098111598319174,43.90243902439025,0.1409274795635395,30.0,0.6893877881486798
6,0.6856679264374859,0.10231325535077543,43.90243902439025,0.1388208518376479,30.0,0.6946865708201073
7,0.7222100026877555,0.10116715861408952,43.90243902439025,0.13946991364485858,30.0,0.6924856569254899
8,0.6998651799268233,0.10409246340644018,43.90243902439025,0.1405407649252882,30.0,0.6859582804219938
9,0.6619319261840441,0.1040022057244257,43.90243902439025,0.14096232766307842,30.0,0.6861478152760054
10,0.7156568936701044,0.0995548087223747,43.90243902439025,0.14793755410391718,30.0,0.6760170107387
11,0.6886551398501062,0.10073114726298803,43.90243902439025,0.15944105723129245,30.0,0.6568073389187574
12,0.6523839335237166,0.10053885775959615,43.90243902439025,0.1374648338464557,60.0,0.9756776792042283
13,0.7334216718456952,0.10750122676233984,43.90243902439025,0.15838034434904663,30.0,0.6897580080544308
14,0.5735549467972453,0.10168221458022574,43.90243902439025,0.20944796549033312,30.0,1.4310202002120085
15,1.6599528129818908,0.28852295920895454,43.90243902439025,0.10620544943448292,60.0,0.6276818464294124
16,0.5471611928353172,0.1212709667346987,43.90243902439025,0.1370774914794796,70.0,0.6157432881150057
17,0.5954922596906481,0.10782031940744531,41.46341463414634,0.2582155759854271,40.0,0.9782983132111428
18,3.5826082964695694,0.48019579434030873,56.09756097560976,0.18720519295617008,70.0,0.7167305003708505
19,0.47183824302377914,0.11449910147603665,46.34146341463415,0.16401117727060427,30.0,0.6624925853114418
20,0.4639476282956605,0.16435002669802665,63.41463414634146,0.15198388781712627,30.0,0.5497755937541153
21,0.14198399381041202,0.2546272456844314,58.536585365853654,0.1272405896405854,50.0,0.45744239998869324
22,0.479329287958383,0.11283650758235758,43.90243902439025,0.1269398914455912,70.0,5.305217161813111
23,0.49721285978547486,0.1391894463339926,43.90243902439025,0.5967150395267113,50.0,0.03677220769956983
24,1.3549508385018456,0.1866336514015526,56.09756097560976,1.4746707424733123,40.0,0.5299225465645292
25,0.5457420478813936,0.13528785983360128,43.90243902439025,0.36251727875229905,50.0,0.28471738811351405
26,0.35288123641138724,0.1505081435622494,51.21951219512195,0.755184702749344,50.0,0.0065976039885169094
27,0.08272521767111592,0.23392577153088157,53.65853658536586,1.969223640761126,50.0,0.00042539670819362595
28,0.2645922598726643,0.2566755679309225,53.65853658536586,0.5205124391573854,60.0,0.3070088747589538
29,0.29741876731053873,0.20150016868371073,48.78048780487805,0.29529388244617055,60.0,0.08422598445397278
30,0.08312590529874171,0.18285191627631553,53.65853658536586,0.24882813818529198,60.0,0.017612181322266697
31,0.08211665983945646,0.25036374931891814,53.65853658536586,1.7596137627442476,50.0,0.0044294750767201
32,0.8820627173199542,0.2640070085986963,53.65853658536586,0.693403439453276,40.0,0.40200436089416897
33,0.9623158912713187,0.27949705570402794,46.34146341463415,1.3556464246146078,40.0,0.3554273883949421
34,0.006704827949960584,0.5273992254893282,51.21951219512195,1.5381959967866152,50.0,0.01748372540836414
35,0.31345898959747337,0.17617565169554336,51.21951219512195,2.0287517425122497,50.0,0.001845941097564721
36,0.40892146094366477,0.18102776556183497,46.34146341463415,1.7145849798178396,40.0,0.002392294691266824
37,0.34123324265018246,0.3070188792757196,48.78048780487805,1.8729814499995083,40.0,0.00013485160651057043
