,SZ,SZ,SZ,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6863585056067332,0.08647957522648417,50.0,0.10750301830599249,68.75,0.382913560626472
1,0.676025291305583,0.08700746275465829,50.0,0.07848642400307371,68.75,0.6344417272952405
2,0.7889718593505813,0.08758138957784577,50.0,0.0812697131635642,68.75,0.7264740979470492
3,0.33933611511156886,0.11995407632822552,57.8125,0.08360562681989162,65.625,0.7110967149650541
4,0.5457138731523109,0.10186382785758911,57.8125,0.07974911371165484,68.75,0.7873021744150998
5,0.11336943599997114,0.3080322507248494,53.125,0.07917844016697025,68.75,0.30152739200858847
6,1.1883591662350244,0.07271980323165435,68.75,0.07717131923351647,68.75,0.3028762413700562
7,2.008022160284811,0.09173648851132142,58.59375,0.07397876387620309,68.75,0.5589901735629793
8,0.6622635479392628,0.22685702915733638,57.8125,0.07523005918481125,68.75,0.34746041001755545
9,0.4436868208482374,0.07364410527487508,72.65625,0.08106147483386386,71.875,0.38919112085678864
10,0.2549674328022446,0.07400377868781856,66.40625,0.0873625871770868,71.875,0.6490339159237508
11,1.0031721057877345,0.07779467590342479,68.75,0.0787199055487092,71.875,0.6810027089223879
12,0.35489261533677485,0.11036525986601632,68.75,0.08660208840453776,78.125,0.12767935909743472
13,0.3331686855331322,0.08947279312773566,66.40625,0.06969795760485158,75.0,0.3273969176888406
14,0.5679999835086204,0.09388170803660341,68.75,0.11253573391840394,75.0,0.32313792748845116
15,0.16984643104149297,0.08377947197483472,71.875,0.07216133876349964,81.25,0.33079590016507393
16,0.1347435628934445,0.10607200790170132,69.53125,0.0686306281529598,78.125,0.3752833068314758
17,0.7292159659016403,0.08474908369297883,67.1875,0.08514749111418574,75.0,0.12894820491316453
18,0.19356418749059442,0.07026321762414335,72.65625,0.05902933069573314,81.25,0.20352563615407243
19,0.1088665940953516,0.09132218618089097,71.09375,0.06440048084650855,78.125,0.5266726757000314
20,0.22861412033324502,0.11828156300915932,70.3125,0.13062998966850947,78.125,0.015189270500235422
21,0.9254822928833576,0.09181330765765183,73.4375,0.07127398499654394,81.25,1.5414156418990985
22,0.0031438783717666306,0.15636609575885407,72.65625,0.10694019758977699,75.0,0.31987303600889244
23,0.019517960960073997,0.09836391233568291,72.65625,0.07559830135277074,78.125,0.36016233303756495
24,0.01834322450985331,0.11773882863093116,69.53125,0.07924212056664015,84.375,0.054089970530459074
25,0.057451349924219214,0.09687265854573746,72.65625,0.07668289653222074,84.375,0.08625544097114823
26,0.08996684241544306,0.09904691295007305,75.0,0.08035221459906222,84.375,0.5841471539688431
27,0.13595799299843134,0.13926064728875018,71.875,0.09196240895581208,81.25,0.5596358922441662
28,0.0016210786370974832,0.1629122272247862,72.65625,0.10058362162041465,81.25,0.00584188152738477
29,0.09492542711499512,0.15705454993658632,75.0,0.15853499467843063,75.0,0.006648331952113308
30,0.005270586115801183,0.18655041106105275,69.53125,0.12071583655096793,78.125,0.6499881015294282
31,0.006032014916616962,0.15954449423427985,75.0,0.09822131266435988,81.25,0.00340288690753228
32,7.900135310578257e-05,0.20105101318145993,75.0,0.12413796419667372,84.375,0.010586743574264607
33,0.017230980844693256,0.19464832637304968,72.65625,0.1301096589911174,81.25,0.0038914688742752988
34,0.020085337704022887,0.1668211227045258,74.21875,0.1326369182078863,75.0,0.8461697031701927
35,0.19509800604978042,0.19049055511069743,75.78125,0.11552305996096253,84.375,0.003595181139408081
36,0.056987357548682886,0.20765144895809912,72.65625,0.13271273339590225,78.125,0.006470320588258699
37,0.00012269774800903309,0.22407973307722168,76.5625,0.13259975407229357,84.375,0.0005943574206703159
38,0.00041011784898875033,0.1875807904939627,74.21875,0.18250034913497037,68.75,0.01007191079652189
39,0.0011347786164056812,0.20893982714681197,75.0,0.22765829095719708,62.5,1.098768059233429
40,0.0012783954149896669,0.2324356055453858,75.0,0.1453523689062889,84.375,0.00014857723674168628
41,0.011631364452968163,0.24258243458788495,75.0,0.1447626603520451,84.375,0.11574535907334041
42,0.003691370233490858,0.21743862399952327,72.65625,0.15271180038332594,75.0,0.022398308721912417
43,0.0026437369579709654,0.24618872183612822,74.21875,0.15451407837369785,75.0,0.0013394899012876473
44,0.00030566265562761866,0.2787022927683563,72.65625,0.13979404179233004,75.0,0.014470215878668601
45,0.0024083098228487713,0.22971299779501084,71.875,0.1601540218899142,78.125,0.2663070648029022
46,0.0012545324003604035,0.27522462988500723,71.09375,0.1778342633544159,78.125,0.005406485265177574
47,3.872448344140265e-05,0.24704268737868088,74.21875,0.14445224560420014,81.25,8.70255780473748e-05
48,9.760380816068493e-05,0.24840397993225355,75.78125,0.14942281130089574,81.25,0.0002054556686523561
49,0.016856003209888837,0.23486949462651707,75.0,0.32571847807688514,59.375,5.05877358914855e-06
50,0.003082504484993927,0.398317827811696,67.96875,0.2041282232789164,78.125,0.013207068441513542
51,0.0001413680233204272,0.2661478676541036,74.21875,0.17880129105615067,78.125,0.0984799689756349
52,0.0004385225683030154,0.2924180074423168,71.09375,0.1828040836547882,81.25,2.063812081166642e-05
53,0.001554450300006673,0.28856705761025775,75.0,0.16929925805034754,78.125,0.0008694726369686604
54,0.0073727398488097964,0.3088393769261518,71.875,0.16746345048197625,78.125,0.17999141392371953
55,0.00047634863850558903,0.35787158174985706,74.21875,0.1922358820296487,84.375,2.9131316109287793e-05
56,3.122731161354086e-07,0.349134303250374,71.875,0.18567033269184124,81.25,0.5526293611095572
57,0.00015193497288071135,0.27224825908678196,71.875,0.6089642357352714,50.0,0.0005752613966096082
58,0.0038720071699830465,0.28265841851458057,72.65625,0.17911590074498718,78.125,7.107055614757627e-05
59,2.2286358745598948e-06,0.2967760404995256,71.09375,0.19549938574101863,78.125,0.0004947211395933091
60,1.4374368495991696e-05,0.31335136832219196,71.09375,0.18762464837860868,81.25,4.629107232038768e-05
61,1.9143144695539794e-06,0.32891615948852676,73.4375,0.18852031399209201,81.25,2.8070603959294862e-05
62,8.383614590314722e-07,0.32903798404904483,71.09375,0.19042618845085005,81.25,2.6838472376092065e-05
63,4.688901345728921e-07,0.3322599888918475,71.09375,0.19192219769534968,81.25,1.611538008654525e-05
64,6.19909670051436e-06,0.3352342947416896,71.09375,0.19326256994289617,81.25,9.85308764109138e-08
65,5.112465736076145e-07,0.33986323535727814,73.4375,0.19455765544657028,84.375,1.8012118597399913e-05
66,8.982055233801602e-06,0.3426567571797601,73.4375,0.1956997989072417,84.375,1.326402495669338e-05
67,2.9311930683896833e-06,0.3446574839517186,73.4375,0.19661707662350003,84.375,1.6611661136812256e-05
68,6.28673843916855e-05,0.34562066263587266,72.65625,0.19750681571458717,84.375,2.5863245403526663e-07
69,1.035668630993642e-05,0.34932258878091765,74.21875,0.19832480797703222,84.375,2.9181234407021484e-05
70,6.072164394586416e-08,0.349608022802014,72.65625,0.19905985993644387,84.375,2.3776602067330585e-05
71,1.7755909768410795e-05,0.35072854597843994,72.65625,0.19971319163363055,84.375,3.70260539827911e-05
72,3.6952950013727555e-07,0.3536795058442733,72.65625,0.2005227448367617,84.375,9.11031438512677e-06
73,2.7462748916613135e-05,0.35509689699923225,72.65625,0.20120606486628204,84.375,8.341050746869755e-06
74,3.337080218338604e-06,0.35721599850970265,72.65625,0.2018945730177415,84.375,2.6197620095970665e-05
75,1.1436277374867233e-05,0.3582588412659053,72.65625,0.20244864315444844,84.375,4.052421116579526e-06
76,2.5927786335278583e-05,0.36031448578465786,72.65625,0.20303149507775575,81.25,7.93482290565416e-06
77,1.690192430750182e-06,0.36080930837967357,72.65625,0.20353465468751145,81.25,1.0094580633318647e-05
78,8.719234304987222e-07,0.36597885204897695,72.65625,0.20446077918482924,81.25,3.7078697226688204e-06
