,ADHD1,ADHD1,ADHD1
,Loss/train,Loss/test,Accuracy/test
0,40.8380520667334,3.55973460329832,0.0
1,40.001974709628506,10.17302844726418,0.0
2,19.398422147156776,2.7019696161342948,0.0
3,12.003418331687064,2.8146964344603678,0.0
4,4.759423042142133,2.0185910139738485,0.0
5,7.897087540713502,1.5283420109875627,0.0
6,1.8292105030371408,0.9442569338081154,0.0
7,11.068258156831638,1.2450497625411712,0.0
8,6.477202643183998,0.8632942113355334,0.0
9,0.14020326343838072,1.1155531020012968,0.0
10,0.8991768883782454,0.47819631463564233,0.0
11,2.7998882255413697,1.0502991955153487,0.0
12,1.9518367634705853,0.2980909280684902,0.0
13,2.531994220398596,0.33056663881914794,0.0
14,0.3353044496360527,0.4096161397963435,0.0
15,0.5790221587131317,0.289351662374685,0.0
16,1.8994630145826363,0.24031670444572822,0.0
17,0.6058066705307015,0.39108029076621303,0.0
18,1.6671925665497007,0.36450751759789884,0.0
19,0.7748090265052362,0.43741741149032154,0.0
20,0.2844941401549734,0.37454999278441986,0.0
21,0.25300080646161155,0.37307061370085853,0.0
22,0.3243222911355439,0.44116269180494316,0.0
23,0.04927396924992311,0.38026073249909853,0.0
24,0.39926610543162894,0.3925788200087428,0.0
25,0.02575887592570134,0.4532815827275438,0.0
26,0.057397014696398074,0.40834675729108505,0.0
27,0.17318445792179363,0.4204846599120062,0.0
28,0.16985035500044188,0.2870277007851113,0.0
29,0.0295957614635058,0.42246632309083815,0.0
30,0.25318968131519554,0.5068593459304593,0.0
31,0.10319660100123042,0.5106734115963344,0.0
32,0.0009306254791814006,0.4556860553050338,0.0
33,0.18044589881087378,0.6596989111425912,0.0
34,0.606372655662927,0.3874000026295267,0.0
35,2.2598687874459698,0.9483630635504219,0.0
36,2.138146158530105,0.6350696526357459,0.0
37,0.6677444520434538,0.5161995383200917,0.0
38,0.0011560759356577855,0.463730364039464,0.0
39,0.037637464748962596,0.31193205159508947,0.0
40,0.6015771633657011,0.5239052197529387,0.0
41,0.009584973018165223,0.3232620494422716,0.0
42,0.02455478206058469,0.26716328081415697,0.0
43,0.11554995553747237,0.34171488276258144,0.0
44,0.06868498274503497,0.3211873345091874,0.0
45,0.4086143772889644,0.47542045326357507,0.0
46,1.116764204749927,0.2946568198699826,0.0
47,0.017466728284145906,0.24710569414582145,0.0
48,0.16396666767657844,0.44411715876508795,0.0
49,0.1250787099719811,0.5183008578989043,0.0
50,0.012487683996437631,0.6112337050785569,0.0
51,0.14643757697432824,0.30136286185971906,0.0
52,0.08438102184203966,0.32557364354170654,0.0
53,0.03208477610958662,0.33069317440314394,0.0
54,0.049428540053793206,0.3417485127255245,0.0
55,0.15863180774560115,0.31801847471179917,0.0
56,0.07988618020534861,0.649207109203951,0.0
57,0.26018809799337267,0.37183489259170593,0.0
58,1.6027661809547222,0.4994284047777446,0.0
59,0.11626677642842459,0.5343536233624858,0.0
60,0.05851162208358366,0.2972072295086622,0.0
61,0.05919347739774248,0.24124565683786015,0.0
62,0.018109783467371007,0.3052184407277973,0.0
63,0.08297719162311505,0.4403189437489209,0.0
64,0.19805633747996354,0.288682970832898,0.0
65,0.17698732903347195,0.30767013772781765,0.0
66,0.06734231707578248,0.2746970278074597,0.0
67,0.03858056451466212,0.4473530141202308,0.0
68,0.013958620036432787,0.3973298777466651,0.0
69,0.021462084250327713,0.32695812499230786,0.0
70,0.07805505315941823,0.5241854412794612,0.0
71,0.007853649372521056,0.5522736782744221,0.0
72,0.12785159683028904,0.34539389795261227,0.0
73,0.55396908377908,0.30653082345825083,0.0
74,0.17923545721439535,0.2485445770633537,0.0
75,0.2186501418447924,0.3911586309252569,0.0
76,0.1524595272531699,0.3128367126393936,0.0
77,0.052386211474235604,0.501335314718037,0.0
78,0.004064350771321238,0.34434342022036635,0.0
79,0.08041118258214847,0.29019062876018076,0.0
80,0.03135989025790557,0.28857387323931677,0.0
81,0.022651287605232755,0.3127030230032485,0.0
82,0.39949328852728866,0.44018610885921716,0.0
83,0.11094564468944405,0.4777288631999886,0.0
84,0.06441180758372136,0.4874769077417747,0.0
85,0.019717248116536776,0.37232896534304677,0.0
86,0.028342560496037148,0.33346005606695733,0.0
87,0.050559678405773884,0.4779747264767632,0.0
88,0.33629266484052733,0.3432652838721925,0.0
89,0.023352518025322597,0.27641503137468343,0.0
90,0.03166921507371755,0.4811371712409034,0.0
91,0.008130799084629187,0.6362037900590933,0.0
92,0.4556097819327182,0.3201713074010651,0.0
93,0.008859271495381411,0.28450232044969215,0.0
94,0.020842956852441728,0.26605158045602273,0.0
95,0.09088058073031847,0.3351532824609793,0.0
96,0.01895330861842109,0.7259199195784568,0.0
97,0.23912118610121,0.27061574148994566,0.0
98,0.07649208502753109,0.4542131672021712,0.0
99,0.30752025913098835,0.4199363841915606,0.0
