,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6932576397903539,0.6931224733710407,44.44444444444444,0.6944444444444445,0.6888888974984487,0.5833333333333334,1.0,0.6277841040246197,70.0,0.25,0.761904776096344,0.625,1.0,0.5822262753069716,0.7687212477511237,54.54545454545454,0.59375,0.0,0.0,0.0,0.6002395419674994,0.6944350125850867,46.666666666666664,0.3666666666666667,0.6363636553287506,0.4732142984867096,1.0,0.6919326544540164,1.2990859709195899,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6764099705122207,0.6970893442685007,71.42857142857143,0.1,0.8333333730697632,0.7142857313156128,1.0,0.7209275393583437,0.6928329135577032,42.857142857142854,0.9166666666666666,0.5999999642372131,0.4285714328289032,1.0,0.8506628277206395,0.6937027743809305,33.33333333333333,0.7166666666666667,0.27272728085517883,0.1875,0.5,0.6930085258001675,0.7421027332237955,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.6180294358295526,0.7899570824274735,50.0,0.875,0.6666666865348816,0.5,1.0,0.626706929089611,0.7059434028383622,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6783150375520809,0.6916411454576874,70.0,0.25,0.761904776096344,0.625,1.0,0.6908903881325739,0.6421371918392096,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.589052238137111
1,0.6935638656577148,0.6931375688411925,44.44444444444444,0.8833333333333333,0.6119658251603445,0.4583333333333333,1.0,0.6692342691628144,70.0,0.2916666666666667,0.761904776096344,0.625,1.0,0.7097559156540236,0.6930902508796936,54.54545454545454,0.65625,0.0,0.0,0.0,0.6930201347242928,0.6931926769899819,46.666666666666664,0.26666666666666666,0.6068376302719116,0.4553571492433548,1.0,0.6932315759379283,0.704935565468685,57.14285714285714,0.25,0.0,0.0,0.0,0.6111340483785326,0.6933425333590918,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.6584938130247106,0.6900881473613015,57.14285714285714,0.75,0.0,0.0,0.0,0.6928892774011219,0.6931755773664952,44.44444444444444,0.55,0.29999998211860657,0.2142857164144516,0.5,0.6932332213082913,0.692919666375755,57.14285714285714,0.9166666666666666,0.7272727489471436,0.5714285969734192,1.0,0.6928336107240428,0.7020738295752588,50.0,0.125,0.0,0.0,0.0,0.6946368305542222,0.6932161728338333,50.0,0.1875,0.0,0.0,0.0,0.6932040194496962,0.6927351003822001,70.0,0.25,0.761904776096344,0.625,1.0,0.6930858572405312,0.7171464841908911,30.0,0.875,0.0,0.0,0.0,0.7100371362191132
2,0.6929746021328937,0.6931446704586837,50.0,0.6124999999999999,0.0,0.0,0.0,0.6232613626216417,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.6097607455341469,0.7022948381989755,45.45454545454545,0.6166666666666667,0.6727272868156433,0.5208333432674408,1.0,0.6989327027399656,0.8285303778476504,46.666666666666664,0.5,0.5535714328289032,0.4464285746216774,1.0,0.6380856972041149,0.6827889580189057,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6932133838981112,0.693760716026322,28.57142857142857,0.4,0.0,0.0,0.0,0.6933018576785853,0.6841043941862058,42.857142857142854,1.0,0.5999999642372131,0.4285714328289032,1.0,0.7378481008483514,0.7620588848310529,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.6426217050269473,0.7200546807786178,42.857142857142854,0.0,0.0,0.0,0.0,0.6929058362765261,0.6961735106358785,50.0,0.5,0.6666666865348816,0.5,1.0,0.8089683800425608,0.6893288187605953,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6497072086987219,0.6567344677368251,70.0,0.25,0.761904776096344,0.625,1.0,0.6844522196448656,0.6909715773585221,70.0,0.41666666666666663,0.8846153914928436,0.8125,1.0,0.6959776446249686
3,0.6925561164925303,0.6930641596507974,55.55555555555556,0.25833333333333336,0.0,0.0,0.0,0.6918755620704504,70.0,0.5,0.761904776096344,0.625,1.0,0.8479631709621446,0.7100158240809988,54.54545454545454,0.4375,0.0,0.0,0.0,0.7718166971266632,0.692854081039034,53.333333333333336,0.75,0.0,0.0,0.0,0.6930004872433265,0.7006705129680847,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.7543116447848459,0.6937839280551436,28.57142857142857,0.9,0.0,0.0,0.0,0.6561906925345378,0.6929492712801713,57.14285714285714,0.75,0.5714285373687744,0.5,0.6666666865348816,0.6918167100497613,0.6586168789521771,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.6886294473747211,0.7292406556095754,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.6800088566736259,0.6927190265035686,50.0,0.9375,0.6666666865348816,0.5,1.0,0.6923612867211822,0.6929007948580199,50.0,0.3125,0.6666666865348816,0.5,1.0,0.692517950230443,0.6936592684444042,30.0,0.5833333333333333,0.0,0.0,0.0,0.6931732888203637,0.6246477305055214,70.0,0.45,0.8846153914928436,0.8125,1.0,0.6833430652339327
4,0.6926619399288115,0.693062732732137,55.55555555555556,0.4777777777777778,0.46666667858759564,0.6111111144224802,0.3888888955116272,0.5975251138667624,70.0,0.6666666666666666,0.761904776096344,0.625,1.0,0.6099133935757591,0.7044139915086679,54.54545454545454,0.41666666666666663,0.0,0.0,0.0,0.6318234720282838,0.69340970414815,46.666666666666664,0.4479166666666667,0.6333333253860474,0.4642857164144516,1.0,0.6930739160112734,0.6932339301439475,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.693085000951656,0.6932750786711723,42.857142857142854,0.5,0.3333333134651184,1.0,0.20000000298023224,0.6931690475480882,0.6881042639523802,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6925102489859393,0.657989146747983,66.66666666666666,0.3833333333333333,0.0,0.0,0.0,0.6723886747570529,0.6875935680954918,71.42857142857143,1.0,0.6666666865348816,1.0,0.5,0.7176429006809217,0.6932076875213161,50.0,0.375,0.6666666865348816,0.5,1.0,0.6930967212981661,0.6932487989599838,50.0,0.625,0.6666666865348816,0.5,1.0,0.6930338389238574,0.6936938587984974,30.0,0.9166666666666667,0.0,0.0,0.0,0.6929886460169301,0.6909047496605184,70.0,0.55,0.8846153914928436,0.8125,1.0,0.8441342452305477
5,0.6924284740875317,0.6930275253888412,50.0,0.5444444444444444,0.31111112236976624,0.31111112236976624,0.31111112236976624,0.6028697419409401,70.0,0.75,0.761904776096344,0.625,1.0,0.6427567261351519,0.7047347742060173,45.45454545454545,0.16666666666666666,0.6727272868156433,0.5208333432674408,1.0,0.6162233254296272,0.6932285952498969,53.333333333333336,0.43333333333333335,0.5555555820465088,0.6666666716337204,0.5833333432674408,0.6928871503975907,0.6930957329416981,57.14285714285714,0.5,0.0,0.0,0.0,0.662725947622403,0.6932019902065666,28.57142857142857,0.4,0.444444477558136,0.5,0.4000000059604645,0.7162879629486197,0.6965397469404719,57.14285714285714,0.25,0.0,0.0,0.0,0.8223849823222469,0.7375390503077601,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.5962088771456537,0.6934087748935391,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.693212137829248,0.6933694449389366,50.0,0.3125,0.0,0.0,0.0,0.6934426645866342,0.693114909128391,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.6925456205400267,0.7554789818417987,30.0,0.8333333333333333,0.0,0.0,0.0,0.5731437644593158,0.6159175530008645,70.0,0.3833333333333333,0.8846153914928436,0.8125,1.0,1.1711052229681265
6,0.6930445242163574,0.6931106047177432,55.55555555555556,0.16944444444444443,0.0,0.0,0.0,0.605204492680816,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.5681086079599943,0.6894193101184416,54.54545454545454,0.5,0.0,0.0,0.0,0.6818026147913373,0.6943839753738189,46.666666666666664,0.34375,0.6333333253860474,0.4642857164144516,1.0,0.6917584852700447,0.6932144377636372,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.6935540779698386,0.6930360450789935,42.857142857142854,0.3,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6923406687660868,0.6613795791216305,57.14285714285714,0.75,0.0,0.0,0.0,0.7330023293773632,0.6661804490751283,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,0.5843583928979046,0.7030028178272694,42.857142857142854,0.9166666666666666,0.0,0.0,0.0,0.623814505065651,0.6931542530048612,50.0,0.375,0.6666666865348816,0.5,1.0,0.694015284083302,0.6995152931943253,50.0,0.3125,0.6666666865348816,0.5,1.0,0.6884949357894954,0.6733953342716803,80.0,0.6666666666666666,0.9285714328289032,0.875,1.0,0.7048602544182209,0.6690067536735207,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.6910868159916687
7,0.6948194560571139,0.6931831790866916,55.55555555555556,0.25555555555555554,0.0,0.0,0.0,0.6087311912902964,70.0,0.875,0.761904776096344,0.625,1.0,0.7682924329961677,0.663811183859123,72.72727272727273,0.43333333333333335,0.4000000059604645,0.5,0.3333333432674408,0.7100484329379069,0.7300424584106004,46.666666666666664,0.44791666666666663,0.6333333253860474,0.4642857164144516,1.0,0.6845793440740704,0.6933332974097246,28.57142857142857,0.25,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6929913316889648,0.7488786648869571,42.857142857142854,0.3,0.3333333134651184,1.0,0.20000000298023224,0.6928117536963505,0.6662042165428537,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6080409855759866,0.6834524635397008,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.5177408764632341,0.7300806342947102,42.857142857142854,1.0,0.0,0.0,0.0,0.8721025422801322,0.692793615745815,50.0,1.0,0.6666666865348816,0.5,1.0,0.6940175105350935,0.6989053473220972,50.0,0.45,0.38461539149284363,0.3125,0.5,0.7097217387613886,0.6624986809110427,60.0,0.375,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.6788371697514147,0.6284128107263979,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.6458669486008559
8,0.6926933333751153,0.69323403776931,44.44444444444444,0.41250000000000003,0.6262626449267069,0.4583333333333333,1.0,0.6177224739590427,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.5125607383457528,0.6875136811746898,54.54545454545454,0.36666666666666664,0.0,0.0,0.0,0.7846609769567222,0.6971490523729659,46.666666666666664,0.53125,0.6333333253860474,0.4642857164144516,1.0,0.7117975600998555,0.6930118663318555,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.6939557772839215,0.6613097728263753,28.57142857142857,0.4,0.444444477558136,0.5,0.4000000059604645,0.681424021813891,0.7602488968796216,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.4696723916200825,0.670038954369914,55.55555555555556,0.55,0.20000000298023224,0.25,0.1666666716337204,0.6603632529044826,0.7064460847834003,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.6983310123710201,0.6877267835010417,62.5,0.8125,0.4000000059604645,1.0,0.25,0.6507184133013663,0.6894106116472687,50.0,0.28125,0.6666666865348816,0.5,1.0,0.7075971028505286,0.6637092495860379,60.0,0.5166666666666666,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.626309039999797,0.5847337421897043,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.7441340864187614
