,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.41081291973365214,0.5423508597264995,73.22834645669292,0.8104166666666667,0.6895337365567684,0.6822916734963655,0.7677083387970924,0.7007488762599006,48.93617021276596,0.6203124999999999,0.5955149078120788,0.4630952471246322,0.9333333348234495,0.7836080212279507,0.6840887933233576,67.74193548387096,0.6458333333333334,0.0,0.0,0.0,0.5865174023971871,0.7443935419924388,57.391304347826086,0.5362698412698411,0.16296296914418537,0.2444444457689921,0.13015873233477274,0.8746568580198403,0.6881624721956342,60.97560975609756,0.7055555555555556,0.37857142587502796,0.5000000049670538,0.3333333383003871,0.5995789153746058,0.6528602795961006,76.47058823529412,0.4904761904761905,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.8819066463270595,0.8414949342940652,33.33333333333333,0.41666666666666663,0.5,0.5,0.5,0.7803360826217594,0.7841794354802823,38.46153846153847,0.4270833333333333,0.558441549539566,0.41428571939468384,0.875,0.5513464680482562,0.954729992893783,42.857142857142854,0.5,0.0,0.0,0.0,0.7100883712182094,0.7799624743402012,50.0,0.3125,0.3333333432674408,0.30000001192092896,0.375,0.9666082673774438,0.7157756351468546,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,1.0481643213548224
1,0.400616733170411,0.4873000322863663,74.80314960629921,0.8185639880952381,0.542559526860714,0.7447916679084301,0.4864583369344473,0.6583918588403477,61.702127659574465,0.6588789682539682,0.27063492437203723,0.4791666666666667,0.2013888917863369,0.5288968598715601,0.6738377147961533,70.96774193548387,0.6386904761904761,0.10000000149011612,0.25,0.0625,1.888290528632461,0.7469157401145587,49.56521739130435,0.4488888888888889,0.2238095243771871,0.31111111243565875,0.18555555641651153,0.548994821141922,0.6408789296892936,63.41463414634146,0.6541666666666667,0.5462963034709295,0.5305555611848831,0.5805555582046509,0.6368491762673965,0.729883185909386,41.17647058823529,0.5166666666666667,0.2433862586816152,0.17777778208255768,0.3888888955116272,0.646413335376959,0.8829647889815344,33.33333333333333,0.45,0.27272728085517883,0.1875,0.5,0.8867289302521494,0.7326304495658342,38.46153846153847,0.775,0.5,0.3857142999768257,0.9000000059604645,0.5945774808297705,0.7758789681675682,57.14285714285714,0.5444444444444445,0.4166666567325592,1.0,0.2666666731238365,0.6163128359393432,0.5990106098573781,80.0,0.7166666666666667,0.761904776096344,0.875,0.75,0.6264168895241127,0.6741114285136106,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.5677528164084167
2,0.5403026805757616,0.8918401490527685,62.20472440944882,0.8445312500000001,0.668664338067174,0.5347470315173268,0.9406250007450581,0.6469338943918398,60.1063829787234,0.6789434523809522,0.5345147947470347,0.5253968313336372,0.5743055604398251,0.6541178952534,0.49343028530306354,74.19354838709677,0.8833333333333333,0.5791666731238365,0.5833333358168602,0.7333333417773247,0.16312906511605607,0.8069535618990836,53.04347826086957,0.5474999999999999,0.36746032039324444,0.45777778029441835,0.38333334028720856,0.524257299906252,0.7160307185908356,63.41463414634146,0.6777777777777777,0.5138888905445734,0.4722222288449605,0.583333338300387,0.9794275731615943,1.1142756712984276,41.17647058823529,0.7222222222222222,0.3484848539034526,0.23611111442248026,0.6666666666666666,0.6402492834327365,4.771469712859939,33.33333333333333,0.3333333333333333,0.7000000029802322,0.625,1.0,0.11239592555275851,0.6626428614977533,61.53846153846154,0.8,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.45486015846549605,0.8241831016766507,57.14285714285714,0.6,0.5833333432674408,0.6666666865348816,0.533333346247673,0.33096763402610035,0.8176955700860565,50.0,0.40625,0.0,0.0,0.0,0.6409469098764735,0.7144980870540563,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5418843117931681
3,0.4150309791753924,0.447015957148088,77.95275590551181,0.8512276785714286,0.7389385141432285,0.6916666738688946,0.8536458350718021,0.7848956587936355,55.319148936170215,0.6648809523809524,0.5890544677774111,0.4864583456267913,0.7881944477558136,0.7451126261169385,0.467936343264024,74.19354838709677,0.7270833333333333,0.4333333373069763,0.5833333358168602,0.3958333358168602,0.6763408660126419,0.8479850002023991,55.65217391304348,0.46880952380952384,0.3042857150236766,0.4000000019868215,0.2811111162106196,0.7597532827178559,0.7116567974432502,56.09756097560976,0.518452380952381,0.5861111183961233,0.600000003973643,0.6166666746139526,0.3905254449234567,0.6180757794536627,58.82352941176471,0.8111111111111112,0.4126984278361003,0.3000000019868215,0.6666666666666666,0.5035611850985291,1.6716893554711985,33.33333333333333,0.2916666666666667,0.7000000029802322,0.625,1.0,0.07222792510485614,0.7847477853012149,53.84615384615385,0.7666666666666666,0.563636377453804,0.4583333432674408,0.9000000059604645,0.16917785116948694,0.7218088741818816,78.57142857142857,0.8125,0.761904776096344,1.0,0.625,0.6003522677669672,0.5870107575844161,70.0,0.375,0.444444477558136,0.4000000059604645,0.5,0.6505387690972738,0.5850776567930319,85.71428571428571,0.9166666666666666,0.8571428656578064,0.75,1.0,0.5572336722928807
4,0.24760807264667256,0.42019640436530004,81.10236220472441,0.8786458333333333,0.7487103305757046,0.8010416720062494,0.7562500052154064,0.6926474164565823,64.36170212765957,0.7355406746031745,0.6017526599268118,0.6166666727513075,0.6986111166576544,0.6869333151782892,0.49412611004513995,77.41935483870968,0.8208333333333333,0.36666667461395264,0.5,0.2916666716337204,0.4625866282803301,0.9227369203167468,48.69565217391305,0.46749999999999997,0.39076960484186807,0.40412699182828266,0.41111111640930176,0.8041524168144303,0.6447540165274191,70.73170731707317,0.7319444444444444,0.5907407502333323,0.5555555621782938,0.6500000009934107,1.1261235797244482,0.4851268931868576,88.23529411764706,0.7857142857142857,0.5,0.4444444477558136,0.6666666666666666,0.6732321689617222,1.6440910824758819,33.33333333333333,0.3833333333333333,0.27272728085517883,0.1875,0.5,2.5306581872283123,0.7017581234485308,61.53846153846154,0.7083333333333333,0.533333346247673,0.6666666716337204,0.5,0.11389962105669367,0.7431473720325654,57.14285714285714,0.5833333333333333,0.5,0.75,0.4166666716337204,0.3933270089088212,0.6250485547992314,70.0,0.6166666666666667,0.8333333432674408,0.75,1.0,0.45250258263463816,0.6298497197833773,71.42857142857143,0.75,0.5,1.0,0.3333333432674408,0.19519992422534466
5,0.18376853167972204,0.5241065580324451,78.74015748031496,0.8575892857142856,0.6572150215506554,0.7375000026077032,0.6461309567093849,0.8639758075128714,61.170212765957444,0.6100446428571428,0.3522607075671355,0.5451388905445734,0.2939484181503455,0.030035706179374885,0.7146399037711275,80.64516129032258,0.8572916666666667,0.6166666746139526,0.625,0.6666666716337204,0.20428320584152637,1.187314245145448,53.04347826086957,0.4859126984126984,0.29227513670921323,0.4111111144224803,0.2322222242752711,0.49076173555151464,0.7347089526589085,60.97560975609756,0.611111111111111,0.3500000089406967,0.36388889451821643,0.350000003973643,0.5551185429514318,0.6243412157545754,70.58823529411765,0.8333333333333334,0.4000000059604645,0.3055555621782939,0.6666666666666666,0.29780663273200453,4.019356251446641,33.33333333333333,0.41666666666666663,0.27272728085517883,0.1875,0.5,0.8204205924882916,0.7462846796601964,76.92307692307693,0.7916666666666667,0.7000000029802322,0.6666666716337204,0.75,0.5041087848260868,0.6710325635667266,64.28571428571429,0.6111111111111112,0.5833333432674408,0.875,0.46666668355464935,0.31112109593772613,0.416150052373352,80.0,1.0,0.4285714328289032,0.5,0.375,0.37908233066037195,0.6954279846762476,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.18978581449323126
6,0.2114275255564265,0.7713142412070899,73.22834645669292,0.8729166666666667,0.5184523928910494,0.7291666679084301,0.4364583380520344,0.820054088179932,62.76595744680851,0.6829861111111111,0.5348875795801481,0.5486111138015985,0.586805559694767,0.30369612296267595,0.8958465309493762,77.41935483870968,0.70625,0.3500000014901161,0.75,0.2291666716337204,0.05237071684417505,1.1876980536057495,46.95652173913044,0.4666666666666667,0.4112313727537791,0.3855555613835653,0.5288888911406199,0.3030027022601189,0.7311632013159678,60.97560975609756,0.6428571428571429,0.48232324918111164,0.4722222288449605,0.5301587382952372,0.30815636088575754,0.3628693887501804,82.35294117647058,0.7777777777777778,0.8000000019868215,0.777777781089147,0.8333333333333334,0.18884019119483503,2.7608357306446045,33.33333333333333,0.35,0.27272728085517883,0.1875,0.5,0.27590783054684787,1.357530330845187,61.53846153846154,0.5416666666666667,0.20000000298023224,0.5,0.125,0.033311294318807735,0.7878360708753223,57.14285714285714,0.6875,0.5000000149011612,0.75,0.375,0.22962077575501494,0.4835124265925118,80.0,0.6166666666666667,0.4166666865348816,0.3571428656578064,0.5,0.2504039851168582,0.627040153672721,57.14285714285714,0.8333333333333334,0.4000000059604645,0.5,0.3333333432674408,0.12584844033312656
7,0.20613041152088504,0.7165385321514564,76.37795275590551,0.8036458333333333,0.606994055211544,0.6833333373069763,0.5822916720062494,0.9904046224398401,59.57446808510638,0.6574156746031746,0.5390001274645329,0.5555555609365305,0.5861111165334781,0.23222231772209548,0.6543217118521774,77.41935483870968,0.7892857142857143,0.2875000014901161,0.375,0.23333334177732468,0.19604895449895796,1.3756663258250401,47.82608695652174,0.43833333333333335,0.41578162312507627,0.3971428642670313,0.4922222286462784,0.2636437976667094,0.6694508013560456,68.29268292682927,0.6736111111111112,0.4416666676600774,0.5416666666666666,0.4166666666666667,1.1615528317928163,0.8294806641328833,64.70588235294117,0.7888888888888889,0.6944444378217062,0.6000000089406967,1.0,0.32456458019631074,2.669495637351725,22.22222222222222,0.3833333333333333,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.7356865597751822,1.0889258864028255,53.84615384615385,0.6979166666666667,0.4166666716337204,0.5,0.375,0.0032210065656705575,0.749996975267783,64.28571428571429,0.7666666666666666,0.5750000029802322,0.75,0.46666668355464935,0.12344964185819247,0.3664165309822775,90.0,0.75,0.5,0.5,0.5,0.19289102219548138,0.5531837916591879,85.71428571428571,0.75,0.8571428656578064,0.75,1.0,0.1544595505222994
8,0.2296302743788468,0.9153328461851564,76.37795275590551,0.8932291666666666,0.5812500063329935,0.739583333954215,0.5364583395421505,1.086815967908374,61.702127659574465,0.6376984126984129,0.5006944524745146,0.5479166706403097,0.5147817507386208,0.14715091980503972,0.8616181912436487,77.41935483870968,0.8624999999999999,0.4583333432674408,0.75,0.3333333358168602,0.1056606392618218,1.7050316088757527,45.21739130434783,0.49972222222222223,0.45582011342048645,0.43571429351965585,0.5400000085433324,0.11221885127062603,0.6785762360968969,70.73170731707317,0.725,0.5873015920321146,0.6500000009934107,0.5694444477558136,0.87416568066202,0.6068075102315434,70.58823529411765,0.7777777777777778,0.4722222288449605,0.36666667461395264,0.6666666666666666,0.07612683946700467,4.016447059989157,22.22222222222222,0.41666666666666663,0.20000000298023224,0.125,0.5,0.17650167523114083,1.2835930115768373,53.84615384615385,0.7416666666666667,0.25,0.3333333432674408,0.20000000298023224,0.009186502229186086,0.6957542564404646,71.42857142857143,0.8541666666666667,0.7333333492279053,0.8333333432674408,0.75,0.08588159964356933,0.2990153507423931,80.0,0.96875,0.875,0.875,0.875,0.08084802155268342,0.6483827731346308,85.71428571428571,0.8333333333333334,0.8571428656578064,0.75,1.0,0.04628988433084734
