,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.0381948241705248,0.11477193706083653,37.5,0.08935455142191927,64.65517241379311,0.6895651718795154
1,0.6935560675927476,0.08643570604841923,62.5,0.0880471694383414,64.65517241379311,0.7189754744845888
2,0.6927519558277023,0.08657146518874881,62.5,0.08593066445641773,64.65517241379311,0.724586413397756
3,0.690376567890188,0.08690867321971013,37.5,0.08587362628844215,64.65517241379311,0.7193802708900077
4,0.6769170288919782,0.08767248861242759,37.5,0.0856119691508769,64.65517241379311,0.622710112401829
5,0.576495323899959,0.08740158877862414,37.5,0.08539583172574064,64.65517241379311,0.7204696156924975
6,0.7135366024241055,0.08758326214837105,37.5,0.0858446359941773,64.65517241379311,0.8139478202557884
7,0.6919271504182344,0.08794033136319954,37.5,0.08517435659196818,64.65517241379311,0.7047625991694405
8,0.6909906543676202,0.08744828689430315,37.5,0.08608742837728535,64.65517241379311,0.587655820618489
9,0.6299440577890077,0.33556395231982566,37.5,0.08401421630109977,64.65517241379311,0.5880071177187984
10,0.6812118195940405,0.08713545595572893,37.5,0.08565813394658103,64.65517241379311,0.6675768135343023
11,0.6921512096468088,0.08748630099996169,37.5,0.08509470796355657,64.65517241379311,0.5858620578557461
12,0.6934585718402073,0.08710372374354738,37.5,0.09649331522988012,64.65517241379311,0.6771972398992128
13,0.6922057153280471,0.08676782510075028,50.0,0.0865979047721353,65.51724137931035,0.7017075640006502
14,0.6755439308998108,0.08858638713207749,37.5,0.19352636699457407,64.65517241379311,1.5593820001401404
15,0.6959120503476823,0.08724267795529096,37.5,0.10516829331276076,64.65517241379311,0.51150124140699
16,0.689073861752134,0.08693254103776589,37.5,0.08868242551302317,64.65517241379311,1.1532994550476179
17,0.5592064600982801,0.14011081687296895,37.5,0.09281637367355165,58.620689655172406,0.5191308758997482
18,0.5640212943129644,0.08852032761657444,37.5,0.08827085204168841,64.65517241379311,0.7131850393520931
19,0.6942399445516224,0.08820110207399956,37.5,0.08218994231059173,64.65517241379311,0.9451948715755919
20,0.6920365203538882,0.09003023559352602,37.5,0.08964492888266642,65.51724137931035,0.3030496901572892
21,0.6935732108328644,0.08377082300329868,62.5,0.0857916496639482,62.06896551724138,0.5828425412624378
22,0.6873861900031762,0.0862669713332881,50.0,0.08734392296530177,62.06896551724138,0.657165248813052
23,0.6907686531819501,0.08677689198299235,50.0,0.14410614672792738,65.51724137931035,1.6464296649798085
24,0.6960335448893158,0.08689022473976343,37.5,0.15675293685930775,62.06896551724138,0.06183821052105335
25,0.6941500447681767,0.0867748258007892,37.5,0.08937908057458638,51.724137931034484,0.692164174943132
