,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test
0,0.6366683253687387,0.08754549039974542,64.65517241379311
1,0.5662339363376381,0.086154807540675,64.65517241379311
2,0.7015737992281641,0.08513299923681204,64.65517241379311
3,0.5955757212135637,0.08648639148938322,64.65517241379311
4,0.8183720180972984,0.08524949676330376,64.65517241379311
5,0.7324395039807454,0.0854318328093979,64.65517241379311
6,0.5669343073215607,0.08537113556908006,64.65517241379311
7,0.6240778632269182,0.08578541657829333,64.65517241379311
8,0.8287210145637678,0.08487389602236177,64.65517241379311
9,1.1254081608180768,0.091420156663619,64.65517241379311
10,2.7160753339142434,0.13734331949591214,64.65517241379311
11,0.5745869231967438,0.08515348306646603,64.65517241379311
12,0.48106919268669945,0.08469396339254927,64.65517241379311
13,0.5749998819803405,0.08380759363359087,65.51724137931035
14,0.6010939042964449,0.08341451684642007,65.51724137931035
15,0.6449887985053695,0.12088516517839143,64.65517241379311
16,0.7387326771895153,0.08575869526564901,60.3448275862069
17,0.6558892934326704,0.08342620293610428,64.65517241379311
18,0.5366695716303167,0.10082135636068702,56.03448275862068
19,0.0016632555056747377,0.39039701624789847,65.51724137931035
20,2.718442756716459,0.23119701476360122,61.206896551724135
21,0.5618257969893867,0.0865884339342992,58.620689655172406
22,0.2826395180111333,0.11197316024166766,61.206896551724135
23,0.004218469140060402,0.15821314681516355,62.93103448275862
24,0.579306679890295,0.09547766099366291,62.93103448275862
25,0.5311620448307774,0.09424814764884028,62.93103448275862
26,1.1080594773344719,0.13031711453795655,44.827586206896555
27,0.5534227005519816,0.11068115319802908,62.93103448275862
28,0.02642943810809035,0.12526486846156998,63.793103448275865
29,0.17890629733065513,0.1496734748098732,65.51724137931035
30,0.2981756616196451,0.1304084821650059,65.51724137931035
31,0.3542790948416461,0.12340755128916228,66.37931034482759
32,0.7320905959903623,0.19081506271948767,62.93103448275862
33,0.39468504018526396,0.12589763578873642,56.896551724137936
34,0.360364703403752,0.11292721141812556,53.44827586206896
35,0.2370311023613524,0.12471600171928587,61.206896551724135
36,1.0145643403896936,0.13073173178726238,54.310344827586206
37,0.6788179390319936,0.1626420606333406,52.58620689655172
38,1.0483112325065345,0.1568989940151684,62.93103448275862
39,0.13682995598947986,0.17458038003109227,55.172413793103445
40,0.36464431167880856,0.1577475618762001,65.51724137931035
41,0.020629379530139078,0.21898686706826404,64.65517241379311
42,0.542123296483077,0.19781005422713546,59.48275862068966
43,0.05260102166504063,0.18447345043119712,65.51724137931035
44,0.6789286504781618,0.2718147726613192,64.65517241379311
45,0.1528796528421023,0.166210556937407,54.310344827586206
46,0.016440182483331192,0.18554590841339136,50.0
47,0.29330235084933454,0.17139834478442229,61.206896551724135
48,0.003448598101473996,0.2463413682770467,58.620689655172406
49,0.06028185097518043,0.2104066928263019,64.65517241379311
50,0.012065863705271926,0.26235215830930975,57.758620689655174
51,1.3893735241180882,0.1926692968568912,65.51724137931035
52,0.0054239112746091,0.21227926724736698,63.793103448275865
53,0.0014269224587553692,0.33005179823825226,62.93103448275862
54,0.6163743551625468,0.31547347558334693,64.65517241379311
55,0.540409300627442,0.34059376338572706,64.65517241379311
56,7.718546635643707e-05,0.3881816085670161,63.793103448275865
57,0.013753407624988046,0.199808316504426,56.896551724137936
58,0.00963361311289371,0.34560981339744257,62.93103448275862
59,8.907526004868011e-05,0.3748433760179418,61.206896551724135
60,0.3627636633631932,0.31905279541079795,50.0
61,0.06030238198783585,0.43541462737935105,51.724137931034484
62,0.0066117460953964945,0.3715183255852934,62.06896551724138
63,0.5453357598536249,0.3372755389078919,62.06896551724138
64,0.001535097900165816,0.4179283057211314,60.3448275862069
65,0.9850176737865516,0.4708516972102246,52.58620689655172
66,9.784367763760605e-06,0.39321773986749103,62.93103448275862
67,0.00014862435788020998,0.47811207520655624,60.3448275862069
68,0.00014709781619674968,0.39883303993579566,61.206896551724135
69,5.584584899008942e-05,0.4209395405092383,62.93103448275862
70,0.00038501972950275975,0.43282510978101607,60.3448275862069
71,0.003945148541626216,0.5278276171547284,56.896551724137936
72,1.63900809537321e-06,0.4712671221994949,62.93103448275862
73,4.095942260019938e-06,0.50622101702306,64.65517241379311
74,0.0005980730919019628,0.42338169439328865,56.03448275862068
75,0.2259866493629697,0.5024725758335666,52.58620689655172
76,0.005113914649889519,0.476156441573816,64.65517241379311
77,0.0008609672321702287,0.45571764316911095,58.620689655172406
78,0.0001856942422376906,0.48452562261243526,60.3448275862069
79,3.7537554950840825e-05,0.5354573798732137,62.06896551724138
80,0.0007511482565055938,0.5602972278674201,56.03448275862068
81,0.00017151990490596653,0.5600437517010409,62.06896551724138
82,3.2822977125365306e-05,0.5511192072142015,56.896551724137936
83,0.0002289647458146983,0.5469624840952549,56.896551724137936
84,5.513444984266011e-05,0.6157883477229891,55.172413793103445
