,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,276.401878902421,161.3529306880707,0.0,0.0,0.0,0.0,0.0,25.607599970485783,0.0,0.0,0.0,0.0,0.0,62.45457430511134,52.31591829127129,0.0,0.0,0.0,0.0,0.0,5.9264268391413095,186.98704803811387,0.0,0.0,0.0,0.0,0.0,189.61614365972068,27.48391810743592,0.0,0.0,0.0,0.0,0.0,37.186241908784986,870.9963337717343,0.0,0.0,0.0,0.0,0.0,1538.2338283578704,16.760972955706,0.0,0.0,0.0,0.0,0.0,135.84634822511987,737.4459285785904,0.0,0.0,0.0,0.0,0.0,1718.5167404997742,647.1719960897373,0.0,0.0,0.0,0.0,0.0,1609.6378749382664,242.7052254058723,0.0,0.0,0.0,0.0,0.0,411.792427000461,458.8366314550405,0.0,0.0,0.0,0.0,0.0,414.4818501316708,902.7626263681207,0.0,0.0,0.0,0.0,0.0,198.77972986481652,37.51836162437647,0.0,0.0,0.0,0.0,0.0,62.986089375304935,2849.4488022473365,0.0,0.0,0.0,0.0,0.0,3680.882476904123,2824.8944864512277,0.0,0.0,0.0,0.0,0.0,4002.6239145114014,3122.175086892336,0.0,0.0,0.0,0.0,0.0,3875.9597093663783,292.74323718923665,0.0,0.0,0.0,0.0,0.0,300.45784801733976
1,164.5209523151825,136.61201636654368,0.0,0.0,0.0,0.0,0.0,8.09789853394446,0.0,0.0,0.0,0.0,0.0,16.486918681286088,16.060360607753122,0.0,0.0,0.0,0.0,0.0,13.835973292086475,31.167307792291126,0.0,0.0,0.0,0.0,0.0,8.882289031008698,8.075026254690915,0.0,0.0,0.0,0.0,0.0,14.263477609227504,598.9925085490627,0.0,0.0,0.0,0.0,0.0,870.0203146175212,12.991812581994024,0.0,0.0,0.0,0.0,0.0,101.87081981220327,736.2786502118608,0.0,0.0,0.0,0.0,0.0,1370.2890025313582,403.3789884549066,0.0,0.0,0.0,0.0,0.0,497.67470224551533,35.87653494427171,0.0,0.0,0.0,0.0,0.0,80.29319767461415,334.7878904118978,0.0,0.0,0.0,0.0,0.0,252.40635920244378,715.4111208656941,0.0,0.0,0.0,0.0,0.0,414.7137377616303,34.265459470546844,0.0,0.0,0.0,0.0,0.0,8.2776085613664,1497.7709322279343,0.0,0.0,0.0,0.0,0.0,1775.1184284655048,1861.0715381363927,0.0,0.0,0.0,0.0,0.0,2482.4321291822207,1441.8003724279722,0.0,0.0,0.0,0.0,0.0,1990.9136059468165,349.4506868873764,0.0,0.0,0.0,0.0,0.0,550.2435712725583
2,10.3673801491911,109.19520680761262,0.0,0.0,0.0,0.0,0.0,6.529333881532122,0.0,0.0,0.0,0.0,0.0,18.061174366644895,8.642063686844834,0.0,0.0,0.0,0.0,0.0,1.8931023615841371,21.567792253118423,0.0,0.0,0.0,0.0,0.0,22.507293820783648,38.47465392775053,0.0,0.0,0.0,0.0,0.0,56.12137979655188,466.3110694457596,0.0,0.0,0.0,0.0,0.0,1449.1775689970814,9.575384498245008,0.0,0.0,0.0,0.0,0.0,34.54456684145167,449.53778096105464,0.0,0.0,0.0,0.0,0.0,839.1031925159327,240.56482538662056,0.0,0.0,0.0,0.0,0.0,680.3233228555022,69.23898454117507,0.0,0.0,0.0,0.0,0.0,185.02209801757712,299.8672623662265,0.0,0.0,0.0,0.0,0.0,337.7935761828855,475.51392747392737,0.0,0.0,0.0,0.0,0.0,192.59123111096744,22.840141302099475,0.0,0.0,0.0,0.0,0.0,17.64372724362024,603.1178006273618,0.0,0.0,0.0,0.0,0.0,610.0987410124051,826.625165611788,0.0,0.0,0.0,0.0,0.0,1249.8816212434226,610.6523867601547,0.0,0.0,0.0,0.0,0.0,1089.8643794453847,405.01496441348394,0.0,0.0,0.0,0.0,0.0,574.7293642789894
3,184.6782858458241,101.14358911320276,0.0,0.0,0.0,0.0,0.0,6.913256376707261,0.0,0.0,0.0,0.0,0.0,12.638622941671082,12.410677562178334,0.0,0.0,0.0,0.0,0.0,12.500727697264443,18.158709020445357,0.0,0.0,0.0,0.0,0.0,4.33514498503844,8.74715104911359,0.0,0.0,0.0,0.0,0.0,10.29459232184046,321.38423649073417,0.0,0.0,0.0,0.0,0.0,903.4780376855953,19.760481987588413,0.0,0.0,0.0,0.0,0.0,61.47343401656625,151.1194878841995,0.0,0.0,0.0,0.0,0.0,895.5709806499923,57.59431344553083,0.0,0.0,0.0,0.0,0.0,72.38125271508152,185.28035284933807,0.0,0.0,0.0,0.0,0.0,68.39763274970001,382.3090709581937,0.0,0.0,0.0,0.0,0.0,260.41235251325236,303.7810738829067,0.0,0.0,0.0,0.0,0.0,10.707813767387112,39.81875664064242,0.0,0.0,0.0,0.0,0.0,8.818633175592243,95.54439282276222,0.0,0.0,0.0,0.0,0.0,415.09709413918864,226.74065171706079,0.0,0.0,0.0,0.0,0.0,307.7194893300054,225.66412545906678,0.0,0.0,0.0,0.0,0.0,473.32929589722096,453.08656234923166,0.0,0.0,0.0,0.0,0.0,527.4593135303105
4,113.27217995361148,124.90339269002936,0.0,0.0,0.0,0.0,0.0,6.598066432045869,0.0,0.0,0.0,0.0,0.0,3.925569626181803,3.9386706090069237,0.0,0.0,0.0,0.0,0.0,2.594477906201229,19.878374391255488,0.0,0.0,0.0,0.0,0.0,2.8791247136306066,30.109892057195104,0.0,0.0,0.0,0.0,0.0,5.886831791890027,342.2096422564165,0.0,0.0,0.0,0.0,0.0,198.27368383084834,20.472692454841738,0.0,0.0,0.0,0.0,0.0,28.774767403170795,73.39623558165295,0.0,0.0,0.0,0.0,0.0,59.07033130080459,59.897591123948544,0.0,0.0,0.0,0.0,0.0,85.5644556394829,82.57626972982214,0.0,0.0,0.0,0.0,0.0,274.10281874898556,282.89119215727686,0.0,0.0,0.0,0.0,0.0,199.31484067197167,262.8606695506854,0.0,0.0,0.0,0.0,0.0,62.47993399667778,27.35739355029677,0.0,0.0,0.0,0.0,0.0,6.254002423125623,102.93829828973603,0.0,0.0,0.0,0.0,0.0,346.1300212772748,51.45669474011142,0.0,0.0,0.0,0.0,0.0,160.34701648125673,204.93784092026448,0.0,0.0,0.0,0.0,0.0,401.5002281458293,457.51353707987727,0.0,0.0,0.0,0.0,0.0,349.6588353337755
5,77.93479939660271,74.13579497206179,0.0,0.0,0.0,0.0,0.0,4.707743062451849,0.0,0.0,0.0,0.0,0.0,4.656661286932327,11.402156518645457,0.0,0.0,0.0,0.0,0.0,53.0552771541526,11.461141379789442,0.0,0.0,0.0,0.0,0.0,11.825448905790964,3.696453122001567,0.0,0.0,0.0,0.0,0.0,8.578066113283096,410.0012758536235,0.0,0.0,0.0,0.0,0.0,490.431061616534,18.0086276203721,0.0,0.0,0.0,0.0,0.0,2.114466424625496,116.26099554149404,0.0,0.0,0.0,0.0,0.0,99.03762528177955,64.3051571948443,0.0,0.0,0.0,0.0,0.0,208.8642276063451,54.52954422040148,0.0,0.0,0.0,0.0,0.0,46.64817930229438,226.32442770926158,0.0,0.0,0.0,0.0,0.0,285.60951065953435,205.49559394814952,0.0,0.0,0.0,0.0,0.0,72.98440940410765,18.367411682009237,0.0,0.0,0.0,0.0,0.0,39.818725844424506,101.8388219677811,0.0,0.0,0.0,0.0,0.0,351.4043639480817,42.541976380781634,0.0,0.0,0.0,0.0,0.0,125.7230098462502,261.09290787835215,0.0,0.0,0.0,0.0,0.0,343.06014065796006,225.8899299642882,0.0,0.0,0.0,0.0,0.0,290.6020878349276
6,71.95160040611667,70.61772068370597,0.0,0.0,0.0,0.0,0.0,2.7411613145524765,0.0,0.0,0.0,0.0,0.0,4.045987994766375,4.129476371590183,0.0,0.0,0.0,0.0,0.0,9.95645805716592,11.883149305479124,0.0,0.0,0.0,0.0,0.0,9.462728299860686,2.4360886524574803,0.0,0.0,0.0,0.0,0.0,3.7428614007787844,340.57533567495227,0.0,0.0,0.0,0.0,0.0,526.2514779925823,34.84024131158321,0.0,0.0,0.0,0.0,0.0,38.08258076395559,118.00308346831619,0.0,0.0,0.0,0.0,0.0,62.206903630489165,41.19338927522049,0.0,0.0,0.0,0.0,0.0,98.88857312733927,54.957124289757694,0.0,0.0,0.0,0.0,0.0,60.55999488617401,219.58083970056595,0.0,0.0,0.0,0.0,0.0,142.48228833608144,168.49095876139162,0.0,0.0,0.0,0.0,0.0,37.17795611117198,22.060421932427644,0.0,0.0,0.0,0.0,0.0,13.079797322519115,127.60584550089871,0.0,0.0,0.0,0.0,0.0,69.60862914054864,28.493170875919912,0.0,0.0,0.0,0.0,0.0,54.73892014844332,79.451185317718,0.0,0.0,0.0,0.0,0.0,62.54168665017459,100.06252163536571,0.0,0.0,0.0,0.0,0.0,90.60373963646663
7,76.55962544212865,70.28839788939695,0.0,0.0,0.0,0.0,0.0,4.3025445681457635,0.0,0.0,0.0,0.0,0.0,8.088555328780565,2.126830973226294,0.0,0.0,0.0,0.0,0.0,20.58349677848103,15.62431069232773,0.0,0.0,0.0,0.0,0.0,1.091592091788011,2.550203933307364,0.0,0.0,0.0,0.0,0.0,0.8107801364822682,315.162350868319,0.0,0.0,0.0,0.0,0.0,287.347214970416,18.415123724132854,0.0,0.0,0.0,0.0,0.0,37.32763084555271,206.4863350213356,0.0,0.0,0.0,0.0,0.0,62.35386433294993,47.49696384860207,0.0,0.0,0.0,0.0,0.0,22.43319570311574,57.92171097024844,0.0,0.0,0.0,0.0,0.0,50.222663523128034,211.00283953895186,0.0,0.0,0.0,0.0,0.0,217.07696720744744,159.2925221127771,0.0,0.0,0.0,0.0,0.0,77.9490384368344,24.754998995372457,0.0,0.0,0.0,0.0,0.0,6.986370361798031,116.86316187139994,0.0,0.0,0.0,0.0,0.0,83.31694910727231,61.55352231105502,0.0,0.0,0.0,0.0,0.0,53.37207535270718,34.18338558122409,0.0,0.0,0.0,0.0,0.0,61.59138057428382,60.55419457112219,0.0,0.0,0.0,0.0,0.0,41.05786573659108
8,93.82956410865722,72.39725633794806,0.0,0.0,0.0,0.0,0.0,9.514278895089623,0.0,0.0,0.0,0.0,0.0,1.4814567926769497,2.0041283949643116,0.0,0.0,0.0,0.0,0.0,6.306473502621684,7.610358277685841,0.0,0.0,0.0,0.0,0.0,8.762947953649254,16.100013682934176,0.0,0.0,0.0,0.0,0.0,4.218920438381434,208.7984538469374,0.0,0.0,0.0,0.0,0.0,35.63815807431977,18.107533543291478,0.0,0.0,0.0,0.0,0.0,55.9298880238875,105.29657741035084,0.0,0.0,0.0,0.0,0.0,213.655125337619,50.05608895411828,0.0,0.0,0.0,0.0,0.0,10.921027887067108,88.8328871041138,0.0,0.0,0.0,0.0,0.0,152.92784784641194,154.27959654667137,0.0,0.0,0.0,0.0,0.0,196.28404126615445,165.8778406530378,0.0,0.0,0.0,0.0,0.0,128.8650579732751,18.43371296033475,0.0,0.0,0.0,0.0,0.0,2.0198355322528996,147.31804893457712,0.0,0.0,0.0,0.0,0.0,66.42495129972187,26.93171120539725,0.0,0.0,0.0,0.0,0.0,95.67953507408288,56.57467038570876,0.0,0.0,0.0,0.0,0.0,137.60471949573014,48.71672925435869,0.0,0.0,0.0,0.0,0.0,12.545205630169052
