,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,452.7896178883193,92.52722078608076,0.0,0.0,0.0,0.0,0.0,3.4579039799543465,0.0,0.0,0.0,0.0,0.0,3.6031992578219154,2.394938583759278,0.0,0.0,0.0,0.0,0.0,8.205000402880597,4.417536712149003,0.0,0.0,0.0,0.0,0.0,11.489867056824991,10.958606001885752,0.0,0.0,0.0,0.0,0.0,103.56229731339793,40.394674684986384,0.0,0.0,0.0,0.0,0.0,949.807316286464,6.95898178583972,0.0,0.0,0.0,0.0,0.0,204.45317691464834,16.16640817243729,0.0,0.0,0.0,0.0,0.0,1290.065291766005,73.02462713730219,0.0,0.0,0.0,0.0,0.0,699.6192934306982,63.58200955052003,0.0,0.0,0.0,0.0,0.0,404.1166215334934,178.08561159201594,0.0,0.0,0.0,0.0,0.0,709.2084540622099,29.05929868243959,0.0,0.0,0.0,0.0,0.0,64.31018313648529,25.402820746178804,0.0,0.0,0.0,0.0,0.0,563.1381004049356,192.70550782602137,0.0,0.0,0.0,0.0,0.0,959.5672175450022,448.29263519333017,0.0,0.0,0.0,0.0,0.0,3260.505398574832,297.11966119129806,0.0,0.0,0.0,0.0,0.0,2330.466956196825,38.34467974745842,0.0,0.0,0.0,0.0,0.0,306.4218178192722
1,1049.4693326548286,91.64136386339217,0.0,0.0,0.0,0.0,0.0,2.741882586885194,0.0,0.0,0.0,0.0,0.0,14.28132980489819,5.486471540880148,0.0,0.0,0.0,0.0,0.0,19.425804425270883,5.249849219657461,0.0,0.0,0.0,0.0,0.0,25.933330957546673,10.884298488691702,0.0,0.0,0.0,0.0,0.0,94.72411988492856,58.45575886605825,0.0,0.0,0.0,0.0,0.0,226.47014955906116,2.4641063982654554,0.0,0.0,0.0,0.0,0.0,192.1727219897262,8.315172664459087,0.0,0.0,0.0,0.0,0.0,600.8345662921022,22.846864489377563,0.0,0.0,0.0,0.0,0.0,224.58645691642724,56.726088527462835,0.0,0.0,0.0,0.0,0.0,568.0224871788695,178.18884596426733,0.0,0.0,0.0,0.0,0.0,904.465368381984,71.55775412465873,0.0,0.0,0.0,0.0,0.0,873.7760545444403,38.71062469470387,0.0,0.0,0.0,0.0,0.0,136.39403734006868,30.199223977615283,0.0,0.0,0.0,0.0,0.0,759.6459610005641,191.049903912289,0.0,0.0,0.0,0.0,0.0,1227.1790326643081,58.02230948024063,0.0,0.0,0.0,0.0,0.0,763.9079194442493,14.85295900600466,0.0,0.0,0.0,0.0,0.0,197.7017677788435
2,723.8050532875081,20.294639044243063,0.0,0.0,0.0,0.0,0.0,1.090914103043293,0.0,0.0,0.0,0.0,0.0,8.366015472948275,0.9940046466252229,0.0,0.0,0.0,0.0,0.0,1.3257608388901354,3.039264085509268,0.0,0.0,0.0,0.0,0.0,32.92322835955789,2.4917689883751466,0.0,0.0,0.0,0.0,0.0,34.75087022243421,67.32791778321722,0.0,0.0,0.0,0.0,0.0,338.1030378794573,2.915670010385066,0.0,0.0,0.0,0.0,0.0,61.79983503041166,7.048095480627516,0.0,0.0,0.0,0.0,0.0,633.2777390587931,9.797057997335076,0.0,0.0,0.0,0.0,0.0,148.21170888319415,117.01873172414567,0.0,0.0,0.0,0.0,0.0,307.6014837337205,177.92054816242765,0.0,0.0,0.0,0.0,0.0,752.6039205684318,10.552473386751618,0.0,0.0,0.0,0.0,0.0,247.06965714341055,21.74855407708988,0.0,0.0,0.0,0.0,0.0,139.82018245370134,17.92134501151914,0.0,0.0,0.0,0.0,0.0,211.83355632518288,37.61743122868848,0.0,0.0,0.0,0.0,0.0,544.1937748630909,79.0514923327188,0.0,0.0,0.0,0.0,0.0,167.14741383753048,8.636235971160358,0.0,0.0,0.0,0.0,0.0,48.94176855992943
3,20.0417816235041,7.568109108337,0.0,0.0,0.0,0.0,0.0,3.0754245653258825,0.0,0.0,0.0,0.0,0.0,3.5448800261234417,0.6929873851679773,0.0,0.0,0.0,0.0,0.0,1.8543002893905054,3.25202472262839,0.0,0.0,0.0,0.0,0.0,13.989404175524221,0.41645729138298043,0.0,0.0,0.0,0.0,0.0,6.125685281789145,67.759425122285,0.0,0.0,0.0,0.0,0.0,232.48928380675883,2.334684471378508,0.0,0.0,0.0,0.0,0.0,10.52711608917902,7.38204018186585,0.0,0.0,0.0,0.0,0.0,21.658265856828407,7.552519221311242,0.0,0.0,0.0,0.0,0.0,285.45842603194524,33.39405900912556,0.0,0.0,0.0,0.0,0.0,265.7735459122635,141.86731759248855,0.0,0.0,0.0,0.0,0.0,434.6667461015645,4.041559407587091,0.0,0.0,0.0,0.0,0.0,20.261108370657,11.451405323445005,0.0,0.0,0.0,0.0,0.0,132.68429579569082,18.204999415838074,0.0,0.0,0.0,0.0,0.0,180.37617303743593,13.40810343993785,0.0,0.0,0.0,0.0,0.0,334.9737635085754,44.8980467195198,0.0,0.0,0.0,0.0,0.0,224.16161661623133,9.817574770278773,0.0,0.0,0.0,0.0,0.0,39.841630426853435
4,204.98717309581224,15.149638543629031,0.0,0.0,0.0,0.0,0.0,0.6051886830944893,0.0,0.0,0.0,0.0,0.0,2.127047120621,0.4419194361917592,0.0,0.0,0.0,0.0,0.0,11.242256753784218,1.6721685257762777,0.0,0.0,0.0,0.0,0.0,7.263364201760768,0.36637522774660397,0.0,0.0,0.0,0.0,0.0,17.189466422645445,54.452960044183214,0.0,0.0,0.0,0.0,0.0,502.0463473788088,1.749103988305532,0.0,0.0,0.0,0.0,0.0,16.746604589498368,5.612408669449139,0.0,0.0,0.0,0.0,0.0,8.905664977155825,9.602060128993987,0.0,0.0,0.0,0.0,0.0,125.97752266020942,39.05744544664892,0.0,0.0,0.0,0.0,0.0,325.4546333454843,74.41911315495726,0.0,0.0,0.0,0.0,0.0,80.76818373235207,4.8662423881891055,0.0,0.0,0.0,0.0,0.0,3.144600238200895,14.20971807998588,0.0,0.0,0.0,0.0,0.0,33.029052175320516,28.784581862667107,0.0,0.0,0.0,0.0,0.0,95.4810085279523,8.678783283997353,0.0,0.0,0.0,0.0,0.0,48.4990426939881,9.417052653637905,0.0,0.0,0.0,0.0,0.0,129.7549038274989,8.96454543738547,0.0,0.0,0.0,0.0,0.0,54.05848736190083
5,69.85483733095967,13.729901714535394,0.0,0.0,0.0,0.0,0.0,1.059645814774104,0.0,0.0,0.0,0.0,0.0,6.462996540594584,1.2590909454734318,0.0,0.0,0.0,0.0,0.0,4.751274975615306,1.7653383454596867,0.0,0.0,0.0,0.0,0.0,27.066273534871005,0.6449521383221567,0.0,0.0,0.0,0.0,0.0,1.0219486680850953,35.343369637377606,0.0,0.0,0.0,0.0,0.0,199.31441198736516,2.1603652081781073,0.0,0.0,0.0,0.0,0.0,24.50537338813576,6.297273332900403,0.0,0.0,0.0,0.0,0.0,6.0459556450081156,7.885644136130203,0.0,0.0,0.0,0.0,0.0,121.05919158313134,49.206476168831095,0.0,0.0,0.0,0.0,0.0,200.29167364826208,37.23012282088779,0.0,0.0,0.0,0.0,0.0,111.50429512481665,12.581768079802831,0.0,0.0,0.0,0.0,0.0,1.2000078548664361,11.85813581405425,0.0,0.0,0.0,0.0,0.0,10.977790879889213,18.22897956744442,0.0,0.0,0.0,0.0,0.0,84.5242674148394,5.6529574144689745,0.0,0.0,0.0,0.0,0.0,44.67891270091961,8.607285382963983,0.0,0.0,0.0,0.0,0.0,117.5850509233265,10.425322790491078,0.0,0.0,0.0,0.0,0.0,17.668216473853157
6,51.07019975952324,31.39594211295416,0.0,0.0,0.0,0.0,0.0,0.5432958733042328,0.0,0.0,0.0,0.0,0.0,1.865874239749458,0.5474729122807633,0.0,0.0,0.0,0.0,0.0,2.2607752902914235,2.367896423208591,0.0,0.0,0.0,0.0,0.0,6.534000378680208,0.5896945432489014,0.0,0.0,0.0,0.0,0.0,9.767586891902747,38.97636351661348,0.0,0.0,0.0,0.0,0.0,150.60567393175975,2.6836419810344103,0.0,0.0,0.0,0.0,0.0,62.94142885246489,7.408173235840616,0.0,0.0,0.0,0.0,0.0,126.06728059765584,6.784571186470546,0.0,0.0,0.0,0.0,0.0,47.76805852000924,48.892901037901034,0.0,0.0,0.0,0.0,0.0,211.59323980190084,27.738316824219538,0.0,0.0,0.0,0.0,0.0,89.75560994434423,6.138683022326976,0.0,0.0,0.0,0.0,0.0,9.31146289938254,11.479655752497626,0.0,0.0,0.0,0.0,0.0,29.087892287792528,18.605244126102043,0.0,0.0,0.0,0.0,0.0,110.90441744587304,6.432906652974698,0.0,0.0,0.0,0.0,0.0,18.593497031627095,10.366703606847448,0.0,0.0,0.0,0.0,0.0,61.56428023281142,5.976584452326514,0.0,0.0,0.0,0.0,0.0,44.567467857098165
7,57.5205977529815,10.732506106369966,0.0,0.0,0.0,0.0,0.0,1.6918955618195262,0.0,0.0,0.0,0.0,0.0,4.998589305308898,1.0430631172105775,0.0,0.0,0.0,0.0,0.0,4.171898710809433,2.510658828622681,0.0,0.0,0.0,0.0,0.0,5.479993901532235,0.586135685548264,0.0,0.0,0.0,0.0,0.0,2.0890327298621405,28.398932339025652,0.0,0.0,0.0,0.0,0.0,153.22209659835585,1.7544066591060197,0.0,0.0,0.0,0.0,0.0,57.34234019436976,5.982633782077231,0.0,0.0,0.0,0.0,0.0,114.18602469738337,6.532255223690191,0.0,0.0,0.0,0.0,0.0,98.74380990130236,42.51681797938412,0.0,0.0,0.0,0.0,0.0,211.43583346521518,18.3613465395574,0.0,0.0,0.0,0.0,0.0,120.95410012267561,3.476384668130023,0.0,0.0,0.0,0.0,0.0,16.159772650675162,20.916933614261044,0.0,0.0,0.0,0.0,0.0,30.0308315879561,14.773719027980416,0.0,0.0,0.0,0.0,0.0,76.45472962669952,5.812078518476099,0.0,0.0,0.0,0.0,0.0,94.76132909809223,5.735324316304153,0.0,0.0,0.0,0.0,0.0,46.02394646596243,5.860105933346162,0.0,0.0,0.0,0.0,0.0,15.483952324765635
8,26.265129215445015,6.570681463745443,0.0,0.0,0.0,0.0,0.0,1.2526073507168798,0.0,0.0,0.0,0.0,0.0,17.509581400336362,0.2735432667706961,0.0,0.0,0.0,0.0,0.0,2.7153862008316465,1.5297020772377548,0.0,0.0,0.0,0.0,0.0,4.220258762031762,0.90665533901036,0.0,0.0,0.0,0.0,0.0,3.9137449483814315,25.536319858405484,0.0,0.0,0.0,0.0,0.0,73.67765008711123,3.013292469397884,0.0,0.0,0.0,0.0,0.0,4.888867189319512,4.874155813436117,0.0,0.0,0.0,0.0,0.0,1.4417880537870789,8.153808176802139,0.0,0.0,0.0,0.0,0.0,77.39472857189438,33.005234565486624,0.0,0.0,0.0,0.0,0.0,268.219014669568,18.918289821611943,0.0,0.0,0.0,0.0,0.0,78.76187831106371,6.5452391710079905,0.0,0.0,0.0,0.0,0.0,5.145986618791183,9.57967097374453,0.0,0.0,0.0,0.0,0.0,193.60830203508792,17.237974296566755,0.0,0.0,0.0,0.0,0.0,175.02199061727225,9.180206459289716,0.0,0.0,0.0,0.0,0.0,109.34362536715119,5.828194655188184,0.0,0.0,0.0,0.0,0.0,82.68061111001172,6.256947257444716,0.0,0.0,0.0,0.0,0.0,82.98537954693049
