,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD
9,1.0484329296105233,0.7117705162426279,53.65853658536586,0.6305555555555555,0.4761904726425807,0.42222222437461215,0.6111111144224802,0.7185225215959067,69.53125,0.7377232142857142,0.6017895359545946,0.5733631029725075,0.6770833376795053,0.1711009629321588,0.7022559027216387,56.613756613756614,0.5982638888888888,0.6483033249775568,0.5811508049567541,0.8062500040978193,0.6922225739548225,0.7356372355466549,71.875,0.6720238095238096,0.40833333134651184,0.42500000074505806,0.5416666716337204,0.4819747565112933,0.5245129265711329,70.58823529411765,0.7472222222222222,0.5166666905085245,0.5166666706403097,0.5166666706403097,0.5735210145379849,0.9183434107604336,44.44444444444444,0.2833333333333333,0.7727272808551788,0.6875,1.0,0.518407975784085,0.7146577610316458,61.53846153846154,0.7916666666666667,0.6969697177410126,0.9000000059604645,0.5833333432674408,0.3457759070742286,0.7563047325683809,57.14285714285714,0.6428571428571428,0.6222222447395325,1.0,0.4761904925107956,0.6625336261496031,0.6703746074132129,50.0,0.41666666666666663,0.5,0.5,0.5,0.5338539161699569,0.6964472723264282,55.65217391304348,0.6241666666666666,0.0,0.0,0.0,0.6432033534278876
10,0.27723928717359725,0.8589884759924993,53.65853658536586,0.5930555555555556,0.15000000099341074,0.3333333333333333,0.0972222238779068,0.7689335883083012,72.65625,0.758296130952381,0.497470248490572,0.6645833365619183,0.42812500800937414,0.21924148708831295,0.7848956876763387,52.910052910052904,0.5525545634920636,0.4183862544596195,0.5673611151675383,0.3840277809649706,0.3971053808099622,0.8230685084628275,75.0,0.6416666666666666,0.22500000149011612,0.375,0.1666666716337204,1.6559338562710224,0.6813123865358315,64.70588235294117,0.7291666666666666,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.33182298186703874,0.8672860337647199,33.33333333333333,0.31666666666666665,0.0,0.0,0.0,0.792875822558242,1.4419428091973432,23.076923076923077,0.5714285714285714,0.0,0.0,0.0,0.7158928958789833,0.5383019303322218,85.71428571428571,0.8333333333333333,0.8615384697914124,1.0,0.761904776096344,0.574911630480499,0.6784146407441446,50.0,0.5833333333333333,0.0,0.0,0.0,0.4909074261257828,0.7138509189504315,56.52173913043478,0.6033333333333335,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.50744893489582
11,0.5198625128309053,0.7425923403509539,58.536585365853654,0.6201388888888888,0.5615440209706625,0.4791666716337204,0.7666666706403097,0.936298003559894,67.1875,0.7958333333333334,0.629783758893609,0.5732142943888903,0.7733631003648043,0.11679509887512168,0.7917171340545772,57.14285714285714,0.5984375000000001,0.6592123260100683,0.5708333446333805,0.8458333350718021,0.3507593521983577,0.9775726202971499,65.625,0.6630952380952381,0.4095238074660301,0.4583333358168602,0.4166666716337204,0.611815376784261,0.48229266806211124,76.47058823529412,0.7277777777777779,0.8666666944821676,0.8222222328186035,0.9333333373069763,0.3902315686890913,1.097664301892748,44.44444444444444,0.375,0.3333333432674408,0.25,0.5,0.6538231822852997,0.9258855409836428,46.15384615384615,0.9166666666666667,0.472222238779068,1.0,0.3095238208770752,0.23440340378790034,0.4757018236886723,85.71428571428571,0.8958333333333333,0.8901098966598511,0.9285714328289032,0.875,0.31808051657524905,0.7918418250816368,50.0,0.75,0.0,0.0,0.0,0.5311809339482392,0.6521995276130566,57.391304347826086,0.6643650793650794,0.3393650809923808,0.46222222646077477,0.3455555588006973,0.6746377545590112
12,0.42555118345754267,0.7063734683318561,60.97560975609756,0.6055555555555555,0.5425926049550375,0.49642857412497204,0.6416666706403097,0.7065891029931639,64.0625,0.7782738095238095,0.6041666865348816,0.5281250085681677,0.7708333395421505,0.38930326913732743,0.7267469938391736,61.904761904761905,0.6085813492063492,0.6464514757196108,0.5822916763524214,0.7589285746216774,0.7281020856929507,0.9471223796681993,71.875,0.7684523809523809,0.3916666731238365,0.3333333358168602,0.5,0.16970845042752858,0.5627728350698922,64.70588235294117,0.725,0.4126984278361003,0.6666666666666666,0.3000000019868215,0.20801038181713935,0.9355276019693467,33.33333333333333,0.31666666666666665,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.46338721682471534,0.7549194445390743,61.53846153846154,0.9285714285714286,0.699999988079071,1.0,0.5476190596818924,0.322779289446461,0.5742584023208271,71.42857142857143,0.6666666666666667,0.7402597367763519,0.8333333432674408,0.6666666567325592,0.5452417356115142,0.7099093959633468,40.0,0.55,0.6060606241226196,0.6875,0.75,0.43844968556731756,1.0620723523366253,55.65217391304348,0.6458333333333334,0.0,0.0,0.0,0.19508784272453392
13,0.5498233887780032,0.8269444330414762,53.65853658536586,0.5174603174603175,0.3452380994955699,0.5,0.2888888915379842,0.7677349143651937,76.5625,0.7610491071428571,0.5504464358091354,0.71875,0.4906250052154064,0.6660762067085839,0.9001823442417679,54.4973544973545,0.5807291666666666,0.43385642394423485,0.5326388950149218,0.38333334152897197,0.38434768926456236,0.8587582192045687,71.875,0.7455357142857143,0.4583333358168602,0.4583333358168602,0.5625,0.26341668823161973,0.6542292142117552,64.70588235294117,0.7388888888888889,0.5555555621782938,0.6666666666666666,0.5,0.2280593137824407,0.9369551732177883,22.22222222222222,0.41666666666666663,0.125,0.10000000149011612,0.1666666716337204,0.31337919478085413,0.8980601257923713,46.15384615384615,1.0,0.5250000059604645,1.0,0.4047619178891182,0.5164192575624843,0.42261644807270743,85.71428571428571,1.0,0.9000000059604645,0.8333333432674408,1.0,0.32160503147606556,0.6642236949135412,80.0,0.55,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.5868410120105078,0.6643981862712874,57.391304347826086,0.6128571428571429,0.31492063601811726,0.4777777810891469,0.2623809595902761,0.47077932226691444
14,0.8501812120617253,0.7902777569208054,56.09756097560976,0.5868055555555555,0.714983195066452,0.6125000069538752,0.9666666686534882,0.7300701387526791,73.4375,0.8166666666666668,0.6601190567016602,0.6843750067055225,0.7364583369344473,0.10552242780712073,0.7660468989318319,60.84656084656085,0.6318700396825395,0.6039467602968216,0.6225198470056057,0.6527777860562006,0.2517718324318234,0.7650461051456433,71.875,0.6703869047619048,0.2916666716337204,0.375,0.25,0.1836286414727471,0.4209409382101442,82.35294117647058,0.8333333333333334,0.588744600613912,0.6111111044883728,0.5833333333333334,0.28565942142483247,0.9873592172554775,22.22222222222222,0.35,0.125,0.10000000149011612,0.1666666716337204,0.954904915779716,0.4031099874951029,84.61538461538461,1.0,0.9166666865348816,1.0,0.8571428656578064,0.5703460809491413,0.5050071695718741,71.42857142857143,0.7142857142857143,0.8035714328289032,0.7285714447498322,0.9285714328289032,0.30333207118092576,0.6815259474678976,70.0,0.75,0.8333333432674408,0.800000011920929,0.875,0.4246792760077926,0.6630681510722785,61.73913043478261,0.6725396825396825,0.5342857201894124,0.541111112634341,0.5888888955116272,0.5164409499917368
15,0.8620133574266076,0.7382003771712421,56.09756097560976,0.5729166666666666,0.6582010686397552,0.6000000089406967,0.7527777850627899,0.9749439782232426,63.28125,0.7729166666666666,0.5942460466176271,0.5040178652852774,0.7864583358168602,0.05955908482825989,0.8054834458231132,60.317460317460316,0.6717757936507937,0.6821789443492889,0.6113591336955627,0.8554563528547684,0.7945570486243219,0.8937659457717537,68.75,0.7250000000000001,0.3333333432674408,0.4166666716337204,0.2916666716337204,0.2278680655183151,0.36914361087089176,70.58823529411765,0.7444444444444445,0.82962965965271,0.800000011920929,0.8666666746139526,0.7125696260626968,1.283567872109331,44.44444444444444,0.375,0.30000001192092896,0.25,0.375,0.30508431496286476,0.49582363647652156,84.61538461538461,0.9285714285714286,0.8615384697914124,1.0,0.761904776096344,0.19225175022280538,0.43422711017355603,71.42857142857143,0.8666666666666667,0.8080808520317078,0.8333333432674408,0.800000011920929,0.38676488255446695,0.7123300495755339,60.0,0.75,0.619047611951828,0.5833333432674408,0.75,0.41839321383662526,0.7130736721092249,54.78260869565217,0.6674603174603174,0.2600000003973643,0.31111111243565875,0.23777777949968973,0.6119649306354524
16,0.5319469932756967,0.6999933283928741,68.29268292682927,0.65625,0.7065295825401942,0.7341269900401434,0.7250000089406967,0.7697526887626595,75.78125,0.8177083333333334,0.6342261992394924,0.7552083376795053,0.5968750100582838,0.045383152912145175,0.9144858594314397,53.43915343915344,0.5906498015873015,0.4269866769512494,0.5979166713853677,0.36974206815163296,0.22624213223748377,0.8828203325915378,71.875,0.6714285714285714,0.2666666731238365,0.2916666716337204,0.2500000074505806,0.03609698855823852,0.5601023405135869,76.47058823529412,0.8333333333333334,0.8222222328186035,1.0,0.7222222288449606,0.7815937914353188,0.9533314341062914,33.33333333333333,0.46875,0.1428571343421936,0.1666666716337204,0.125,0.4773464787135379,0.671509927984556,84.61538461538461,0.9166666666666667,0.9000000059604645,1.0,0.8333333432674408,0.613986930222545,0.46417378216134925,78.57142857142857,0.8541666666666667,0.8730159103870392,0.7750000059604645,1.0,0.22318664248828768,0.5902028394742704,70.0,0.7166666666666667,0.444444477558136,0.5,0.4000000059604645,0.5404525684085297,0.6976296023674805,53.04347826086957,0.6702777777777779,0.42328041791915894,0.44968254764874777,0.4411111136277517,0.53044143447847
17,0.5105899717422108,0.6873827242853388,58.536585365853654,0.6666666666666666,0.5043290108442307,0.475000003973643,0.5833333432674408,0.7898997702219377,78.125,0.7969494047619048,0.6776515264064074,0.7812500074505806,0.6395833361893892,0.13613997585044058,0.8837834804075293,54.4973544973545,0.6374503968253967,0.38849207138021785,0.5520833370586237,0.3302579429000616,0.213655595356242,0.7483078957113288,75.0,0.6272321428571428,0.25,0.375,0.2083333358168602,0.6801026679700528,0.5862341285822971,70.58823529411765,0.8111111111111112,0.4296296536922455,0.6666666666666666,0.350000003973643,0.21779325962646764,1.0763837766500766,33.33333333333333,0.375,0.125,0.125,0.125,0.5424417223350414,0.9360696815804119,46.15384615384615,1.0,0.29999998211860657,0.5,0.2142857164144516,0.6846146028352504,0.4320248219892174,78.57142857142857,0.7708333333333333,0.8730159103870392,0.7750000059604645,1.0,0.10402129969895092,0.6733672593074715,70.0,0.875,0.7000000029802322,1.0,0.625,0.4984996242192705,0.7335955285929812,60.0,0.586547619047619,0.5000144402186076,0.5733333398898443,0.5000000079472859,0.30296471713778006
18,0.5363210515617729,1.3158626952332766,51.21951219512195,0.6715277777777778,0.0,0.0,0.0,0.9428675191579127,75.78125,0.771688988095238,0.5923115182667971,0.6302083376795053,0.6166666690260172,0.05746481178563715,0.9450232697823338,56.08465608465608,0.6066220238095238,0.5141895239551862,0.6152777839452028,0.4757936584452788,0.3090846797311183,1.0275836949053065,71.875,0.6916666666666667,0.4166666716337204,0.375,0.5,0.3387880720413474,0.6995018045813657,70.58823529411765,0.7444444444444445,0.7301587263743082,1.0,0.6500000009934107,0.8053891503791052,1.1822444720337486,33.33333333333333,0.41666666666666663,0.5,0.5,0.5,0.5446792659956481,0.9837866926370895,53.84615384615385,0.9583333333333333,0.533333346247673,1.0,0.375,0.05331142462617796,0.4478006278714752,78.57142857142857,0.8666666666666667,0.8333333432674408,0.875,0.800000011920929,0.11244566288300242,0.6400380301558182,60.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.44554750362617235,0.8574249172663061,59.130434782608695,0.6088888888888888,0.24142857591311137,0.35,0.19333333571751912,0.6086606438090295
19,0.4430003471654638,0.7690683240767199,60.97560975609756,0.5601190476190476,0.522799422343572,0.4623015969991684,0.6428571492433548,1.0190258526380613,70.3125,0.80625,0.6744543742388487,0.6291666738688946,0.8010416738688946,0.008131580025903506,0.9153470986516935,67.1957671957672,0.6128472222222222,0.7188869180778662,0.6665178686380386,0.8208333365619183,0.40713683482509866,0.9573876314832173,68.75,0.7291666666666667,0.32500000298023224,0.2916666716337204,0.375,0.3497592143290609,0.3705553712957166,82.35294117647058,0.7694444444444445,0.8857143123944601,0.9333333373069763,0.850000003973643,0.5061801926389029,1.4707244298745596,44.44444444444444,0.40625,0.30000001192092896,0.25,0.375,0.5548995458208289,0.8626270297238553,69.23076923076923,1.0,0.6666666865348816,1.0,0.5238095372915268,0.026905725426047133,0.4328669925374181,78.57142857142857,0.9,0.8444445133209229,0.9000000059604645,0.800000011920929,0.2684384149804506,0.7536593580073884,60.0,0.7166666666666667,0.25,0.5,0.1666666716337204,0.20221525760867892,0.815244043392897,57.391304347826086,0.6055555555555556,0.5474074085553488,0.5111111164093017,0.6466666758060455,1.3969585494261432
20,0.7810309589260993,0.7935212892747721,58.536585365853654,0.6465277777777778,0.49285714824994403,0.46388889849185944,0.5500000069538752,1.1749483357015928,75.0,0.746986607142857,0.5291666779667139,0.7604166679084301,0.4187500048428774,0.08306483699086098,1.0755849961544612,52.38095238095239,0.5876984126984127,0.41359127188722294,0.6479166696468989,0.33978175185620785,0.10362377103889989,0.9268889400066279,81.25,0.6065476190476191,0.4166666716337204,0.625,0.3333333358168602,0.022765929037206915,1.1776548832429334,52.94117647058824,0.7902777777777779,0.24444443980852762,0.6666666666666666,0.15000000099341074,0.2204872989894026,1.5047737849332201,33.33333333333333,0.28125,0.125,0.125,0.125,0.5604946127126353,2.7220399756422893,23.076923076923077,0.8452380952380952,0.0,0.0,0.0,0.03575244392483581,0.45160586936894986,78.57142857142857,0.8333333333333333,0.7948718070983887,0.8333333432674408,0.761904776096344,0.07402028567592524,0.8373541269747354,60.0,0.5833333333333333,0.25,0.5,0.1666666716337204,0.20892011021658832,0.8537874899679737,62.60869565217392,0.653611111111111,0.3732467571894328,0.5722222248713176,0.3011111150185267,0.2723327680163724
21,0.1374702655265119,0.8008272025408435,56.09756097560976,0.63125,0.6000000139077505,0.5861111183961233,0.652777781089147,1.0675120880718008,72.65625,0.73515625,0.6026515290141106,0.6020833346992731,0.6500000040978193,0.009669416249573161,0.9181303947169945,60.84656084656085,0.6542906746031746,0.5965354181826115,0.6818452446411053,0.6006944514811039,0.40801048397249573,1.0427337461488382,68.75,0.7095238095238094,0.375,0.5,0.3333333358168602,0.38109916982435993,0.3826403281552843,88.23529411764706,0.7888888888888889,0.5925926367441813,0.6666666666666666,0.5333333412806193,0.29846656031208724,1.3737951672884765,33.33333333333333,0.40625,0.222222238779068,0.20000000298023224,0.25,1.0646449287887885,0.8546705128979328,76.92307692307693,0.75,0.8846153914928436,1.0,0.8125,0.00742994738637362,0.3572076901428913,78.57142857142857,0.9583333333333333,0.8452380895614624,0.9166666567325592,0.7916666567325592,0.22512943071838337,0.6100242702221826,60.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.40137775236109946,0.834568600291632,61.73913043478261,0.580515873015873,0.4025518854459127,0.4833333353201548,0.38095238506793977,0.2334079237840286
22,0.8271054565583308,1.7668115679974263,51.21951219512195,0.6055555555555555,0.0,0.0,0.0,1.01925004770262,74.21875,0.7580729166666667,0.6243551727384329,0.6760416720062494,0.6375000048428774,0.004792027625799026,1.0209293493805378,61.904761904761905,0.6188244047619048,0.6379495623211066,0.6478174664080143,0.6721230248610178,0.4941980744417378,1.0636693169168132,81.25,0.65625,0.2916666716337204,0.375,0.25,0.0073342170518209725,0.6902132037467109,82.35294117647058,0.7888888888888889,0.5462963183720907,0.6666666666666666,0.46666667858759564,0.002724290932737953,1.376136904496696,44.44444444444444,0.3833333333333333,0.722222238779068,0.6666666716337204,0.8333333432674408,0.43333879665784697,2.973253557260856,30.76923076923077,0.6833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.46086867245400986,0.42155602906962414,92.85714285714286,0.6875,0.944444477558136,0.9000000059604645,1.0,0.5527537262080193,0.606197501129009,70.0,0.6833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.49743378277220274,1.42733753455726,58.26086956521739,0.6675,0.09142857392628988,0.2,0.0600000003973643,0.05902795575125399
