,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.7366669759452993,0.7126256198818801,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0
1,0.6911982641563564,0.6961595707422703,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0
2,0.6900142586025796,0.6963521370377206,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0
3,0.6932069085213589,0.6997147084855689,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0
4,0.6987473026302513,0.7008402735134254,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0
5,0.6624772424192292,0.6985742861463918,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0
6,0.6898617418584205,0.7053477240393936,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0
7,0.6736601291093247,0.699110478319887,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0
8,0.6140109990352866,0.7326575203725064,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0
9,0.6429131228557609,0.7133065718291104,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0
10,0.6610533800233487,0.6946981387712935,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0
11,0.7525883879323116,0.760187997097402,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0
12,0.6355842327644613,0.6650888491377044,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0
13,0.6924630306794862,0.8574099762960946,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0
14,0.603430958263268,0.6648169403230888,57.14285714285714,0.8333333333333334,0.6666666865348816,0.5,1.0
15,0.3371712912048006,1.0794189655680866,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0
16,0.47737340072701906,0.8492072991043661,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0
17,0.28771090367792734,0.5288777641298885,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816
18,0.047776957478142465,1.1554796181899742,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0
19,0.04416416621460178,0.4690208718564736,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816
20,0.00997046590698748,0.5770226678393284,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816
21,0.07479994240194059,1.4725957295389605,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
22,0.002227086769666921,0.6847547943455767,71.42857142857143,0.8333333333333334,0.5,1.0,0.3333333432674408
23,0.0032349003843365025,0.6839995025577907,71.42857142857143,0.75,0.75,0.6000000238418579,1.0
24,0.11734313310492964,2.2674248441408142,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
25,0.002803278541202131,1.2191079965243234,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0
26,0.00022844769600403802,0.6341829734954576,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816
27,0.0010487860476943135,0.7621972435017289,71.42857142857143,0.75,0.5,1.0,0.3333333432674408
28,0.00023656412330765107,0.6940106790233557,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816
29,7.223051524929743e-05,0.904339595085668,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816
30,1.689226623993489e-05,1.2470119632662429,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
31,7.129822059506609e-05,1.550923910991056,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
32,8.080103957612612e-05,1.763200378493693,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
33,2.8941806258935032e-05,1.8765548840760427,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
34,0.00010729002002846013,1.9176496528495177,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
35,1.7278719391991123e-05,1.8962882061426953,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
36,2.9872252543709477e-05,1.8424967537663608,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
37,4.9838525716160904e-05,1.7818073474891742,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
38,7.4011718767786185e-06,1.7120241438644472,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
39,4.272800515122342e-05,1.6476335928061547,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
40,1.289632803065673e-05,1.5951423223714556,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
41,8.7517159727046e-06,1.5466060359422353,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
42,3.832360380077473e-05,1.5062605910613125,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
43,3.529373900166211e-05,1.4678513336706243,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
44,5.85029074178489e-05,1.4351356218855569,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
45,4.7559172277407065e-05,1.4050716371742684,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
46,6.11194137994103e-05,1.3757094093281246,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
47,9.480677661829747e-06,1.3503205364568402,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
48,1.7116986657254694e-05,1.331137894689329,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
49,6.282551883602205e-05,1.316365908370837,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
50,5.20834548942996e-06,1.3015588104259088,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
51,3.6613858616581395e-05,1.2903000061379468,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
52,3.504749584204718e-06,1.2768447800655198,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
53,1.2754951704803036e-05,1.266823764138604,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
54,2.919971238207448e-05,1.2573397395175738,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
55,8.428456525308262e-06,1.2512164877275782,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
56,5.647706516470343e-06,1.245189681417534,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
57,2.4964689620503847e-05,1.241475334274259,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
58,5.516768430054695e-06,1.2361675662395222,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
59,2.276081957269282e-05,1.2330387131322527,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
60,3.311699562536763e-06,1.2281865794264715,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
61,3.2087219419847513e-06,1.224953064709151,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
62,2.991811843519199e-05,1.2235377157785159,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
63,2.7856433677260745e-05,1.2226732501291464,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
64,1.8554598233856898e-05,1.2231979370723316,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
65,9.968161194110552e-06,1.2227798901030213,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
66,4.183853656415374e-05,1.2200351206761515,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
67,1.8037345595449285e-05,1.2208446022324912,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
68,7.286192519489554e-06,1.2191946598149166,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
69,4.0234510607758096e-05,1.2186019630166673,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
70,1.4876355909606418e-05,1.2180130860279443,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
71,1.7535771738491635e-05,1.2173315916108507,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
72,3.0893730470223836e-05,1.21517749916318,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
73,2.0532323514748718e-05,1.215250991831276,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
74,1.848578615819421e-05,1.213716882759327,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
75,1.0761419918991408e-05,1.2137248245439414,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
76,1.3289940302991582e-05,1.2151213919113601,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
77,1.3517812007954668e-05,1.2163324039876542,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
78,3.0381311762699745e-05,1.2207254310201052,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
79,1.3390328753326051e-05,1.2237546989871217,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
80,2.4015143614403328e-05,1.223683613242653,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
81,7.449180577096347e-06,1.2227655779742794,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
82,6.964516858565074e-06,1.2237147266909658,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
83,2.3675966230438297e-05,1.2254013878900551,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
84,9.915384667481401e-06,1.2254188360589962,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0
