,SZ,SZ,SZ,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6925227792593716,0.08801323755735863,50.0,0.11571101898826025,40.74074074074074,0.6976898985779061
1,0.69256727900651,0.08816598619857169,50.0,0.10850254900687449,55.55555555555556,0.8119567534969127
2,0.6262452694902167,0.08886747159008826,50.0,0.11158549687607407,59.25925925925925,1.4996853694573065
3,0.6151290175723751,0.10220394497573242,50.0,0.17741208387865354,40.74074074074074,1.8300433401909508
4,0.7576317400730312,0.21685635646805962,49.2063492063492,0.12697227944063103,44.44444444444444,0.4791731834557714
5,0.2394749769388247,0.1130608912701924,54.761904761904766,0.10403932700238955,51.85185185185185,0.7576843324363388
6,0.06701973138478784,0.13904580599152896,51.587301587301596,0.11276133630669331,55.55555555555556,0.48537657788530375
7,1.0420921760054631,0.20526065688953507,50.0,0.2175427969051953,59.25925925925925,0.4835948444047248
8,1.1183514797900878,0.07786144812491694,69.84126984126983,0.10001641889041837,59.25925925925925,0.8110390391736843
9,0.3904023859398503,0.1473211661543139,57.14285714285714,0.11608122147693921,55.55555555555556,0.43551403702457847
10,0.9381901737830716,0.11570065794784665,70.63492063492063,0.2372030325679957,55.55555555555556,3.66488926473761
11,0.08514807798270739,0.1123920695661839,62.698412698412696,0.2410813055523619,40.74074074074074,0.8724125964701365
12,0.21051806451924018,0.08364460853779013,73.80952380952381,0.1580683092356595,62.96296296296296,0.2559140742056115
13,0.31824969558053373,0.08496411343339508,69.04761904761905,0.12184634736668125,59.25925925925925,0.2601159790765325
14,0.28032944569907714,0.07819735093370808,61.111111111111114,0.18975229140023708,62.96296296296296,0.05397173582213557
15,0.21664089256601765,0.15521333334593046,57.14285714285714,0.15698327664416925,66.66666666666666,0.04713111936774299
16,0.08925024939041748,0.10422704701120512,63.49206349206349,0.14799701880379598,59.25925925925925,0.035150603441443114
17,0.12755836536060042,0.14194249256201585,61.904761904761905,0.16012963583572118,55.55555555555556,0.004542104155470162
18,0.2842562284248319,0.17421791203794154,59.523809523809526,0.20269558709048027,62.96296296296296,0.055773135586688706
19,0.18989147231846717,0.12535549539102872,67.46031746031747,0.2113167801083126,66.66666666666666,0.007251127513465095
20,0.36719414591323757,0.11760378224846739,69.84126984126983,0.2327833639891814,66.66666666666666,0.004489865213201288
21,0.042192727308916364,0.1447909249160769,75.39682539682539,0.20039390567016863,59.25925925925925,0.04233456260840561
22,0.014175636031631205,0.14148007942752422,75.39682539682539,0.20640832386491906,62.96296296296296,0.006851990287778896
23,1.6748607848337902,0.1540112959797163,74.60317460317461,0.26292501840664734,59.25925925925925,0.001157371704938862
24,0.05885706926789632,0.26546900614577335,57.936507936507944,0.2946370831034426,62.96296296296296,0.0004155062507792798
25,0.003287365612362685,0.17656535733764075,68.25396825396825,0.2239368693203503,66.66666666666666,0.010260557874319834
26,0.004553292054081233,0.16672016136656034,75.39682539682539,0.2480063297844603,66.66666666666666,0.0006693196269857659
27,0.0037817685789942996,0.19891104898474612,75.39682539682539,0.3347505309914355,66.66666666666666,0.005195425002616663
28,1.3922411464613995,0.2573420171620664,62.698412698412696,0.2663521803171901,66.66666666666666,0.0009209778272057665
29,0.0016430205163708964,0.18691960130760224,76.98412698412699,0.21391372101072967,62.96296296296296,0.0022613881710588637
30,0.3286788790311557,0.1701515392659057,61.904761904761905,0.22653452052165138,59.25925925925925,0.00022952897404375912
31,0.02810360150888586,0.17597426221747434,73.80952380952381,0.3465663837488226,59.25925925925925,0.000203078449473912
32,0.000106222819716602,0.2789340221421148,61.111111111111114,0.3143937433540095,66.66666666666666,0.00036973526579484083
33,0.007168979307619899,0.16986003826938995,73.80952380952381,0.3691953364068134,62.96296296296296,0.0011208980769876228
34,9.094737177127343e-05,0.2811259358885985,61.904761904761905,0.323431612587436,59.25925925925925,6.326753376345244e-05
35,0.0002978575294433512,0.21403883653148853,75.39682539682539,0.28399152342899253,66.66666666666666,8.208934419315485e-05
36,0.002279136387115389,0.18128416006500347,76.98412698412699,0.29291166407620345,59.25925925925925,0.0003526126505772231
37,0.002513113557154033,0.2931131728558353,74.60317460317461,0.29374731966841483,59.25925925925925,0.00017322788714867904
38,0.00048703276219685634,0.25640714591706154,72.22222222222221,0.3426943172387527,59.25925925925925,0.00017392691950023558
39,0.004490775176615556,0.22994127336591363,77.77777777777779,0.37291055177809096,62.96296296296296,0.00016584306242048191
40,7.858267557747981e-05,0.24517513426378032,76.19047619047619,0.34859230867382507,62.96296296296296,0.00014504316785756606
41,0.002610809866953777,0.21270558039208506,74.60317460317461,0.33117118940952,59.25925925925925,0.00019957282303066344
42,0.00012888062926489787,0.20562080908293712,76.98412698412699,0.31656808835573796,62.96296296296296,0.00010999257501589719
43,0.00023167829365782928,0.22838598249230654,74.60317460317461,0.34029740732704455,62.96296296296296,0.0006114629879239144
44,6.891419559876722e-05,0.2611483798390362,76.98412698412699,0.31391184117927873,62.96296296296296,8.615513179096788e-06
45,6.455350020400521e-05,0.25330698702999394,76.98412698412699,0.2964690488572576,66.66666666666666,7.21329896699666e-05
46,0.0019521257606464068,0.29647003670213556,73.80952380952381,0.35026712840232993,62.96296296296296,3.7149700498414624e-05
47,1.0312195752588105e-05,0.29668997211216436,73.80952380952381,0.30702150659859745,66.66666666666666,6.804325201888959e-05
48,6.300814360234252e-05,0.2474692091033692,78.57142857142857,0.2809868900253379,66.66666666666666,1.9817453804331197e-05
49,1.2781730222974983e-05,0.2691045827308828,77.77777777777779,0.29699346190593023,62.96296296296296,9.650326044900708e-05
50,1.6542488164781922e-05,0.2591136754291758,75.39682539682539,0.4193623078822168,62.96296296296296,6.599101010671496e-05
51,2.0725495701216818e-05,0.34015540286609536,65.07936507936508,0.41271135585464525,62.96296296296296,0.00015330010792228684
52,0.0005082919441191581,0.26083443582092325,75.39682539682539,0.4671645016585319,62.96296296296296,0.00021759213971738752
53,0.0001411478087540902,0.3069755105024526,75.39682539682539,0.31657100441616637,62.96296296296296,8.711039394755108e-05
54,0.00026946645562747824,0.27243299819046374,73.01587301587301,0.38831904957933655,62.96296296296296,4.5576203507638074e-05
55,0.003849095611780206,0.2336392143613911,76.98412698412699,0.29452570455650035,62.96296296296296,3.859149349267213e-05
56,5.282207807493612e-07,0.2650667832206674,76.19047619047619,0.27494076995959593,62.96296296296296,0.00014886014223629702
57,2.0447104034039768e-05,0.29197790504405624,73.80952380952381,0.35732339079425407,62.96296296296296,0.00021651646189678334
58,3.395337504451907e-05,0.2959451513603893,73.80952380952381,0.2745113954863412,62.96296296296296,0.0002014406215909256
59,1.182798703425832e-06,0.299923375318648,74.60317460317461,0.285520381900549,62.96296296296296,0.00011007304699089539
60,2.719116654281185e-06,0.2967341347459451,74.60317460317461,0.38753587364817726,62.96296296296296,2.7448490842808746e-05
61,2.468162792274182e-05,0.302822605030024,74.60317460317461,0.2920308709292095,62.96296296296296,8.868326482009756e-06
62,2.9863711072812026e-05,0.30682993515330065,74.60317460317461,0.3448841714262712,59.25925925925925,1.826587062192981e-05
63,8.987754909298415e-06,0.313647853291949,75.39682539682539,0.33805197654726094,62.96296296296296,1.2685797299756823e-06
64,1.9319691529279993e-06,0.3126623271817845,74.60317460317461,0.30731487859892864,59.25925925925925,5.5382663378641494e-05
65,3.680647313095634e-06,0.3069123719867787,74.60317460317461,0.43137480646424725,62.96296296296296,8.775830485991307e-05
