,DUP1q21_1,DUP1q21_1,DUP1q21_1,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6897422381323413,0.0875154857944483,25.0,0.08803439545283782,49.2063492063492,0.6922197983780451
1,0.694406083031836,0.08660071063246534,75.0,0.08802309375306984,49.2063492063492,0.7003532180440037
2,0.693181937964798,0.08669275661704798,25.0,0.08799284848670884,50.79365079365079,0.6943895828916287
3,0.6922258748173667,0.08708220356997473,25.0,0.08802054386619587,49.2063492063492,0.6913822456779897
4,0.6902742955752149,0.08781758980521354,25.0,0.08796241880939687,52.38095238095239,0.7030953925855061
5,0.713128805002832,0.08855938670888011,25.0,0.08833751145857877,49.2063492063492,0.6804054781332725
6,0.6828416187513365,0.08947435546149002,25.0,0.08835912677324331,49.2063492063492,0.6167412981897773
7,0.6889418510787083,0.08930548747649036,25.0,0.08954544842131186,49.2063492063492,0.6431872728217151
8,0.7504877732368795,0.08780679699101451,25.0,0.0906969432929715,55.55555555555556,0.646520258391249
9,0.7002097214318225,0.08801255613204792,25.0,0.09402467322708125,55.026455026455025,0.640042207749491
10,0.6764444775908447,0.19156891094368791,25.0,0.3036713926279244,49.735449735449734,0.43293865660367514
11,0.6568787780154594,0.1396434131943715,75.0,0.1167508535015323,56.08465608465608,0.63830969384093
12,0.6926050449853162,0.08589782687979165,75.0,0.09135717942886093,50.264550264550266,0.44495761849638216
13,0.5872660551282679,0.12114944034275844,37.5,0.08963371218617368,57.67195767195767,0.6892493160237658
14,0.5901738553168839,0.15568863111903952,37.5,0.1048463636743995,56.613756613756614,0.46503611238732023
15,0.9442771586772013,0.1435644814314283,37.5,0.11602846991981984,53.96825396825397,1.872461073876169
16,0.6879119868838969,0.08969013078363774,62.5,0.08861903340507007,54.4973544973545,0.21695560018844806
17,0.6781998112369184,0.0833980781506377,75.0,0.10733196405669043,54.4973544973545,0.381476517466227
18,0.40451159631307276,0.1931973186499083,37.5,0.10977127911645437,58.730158730158735,0.6504617130847516
19,0.5226602914328141,0.06953329799424524,62.5,0.09537376155876978,56.08465608465608,0.23518392219823098
20,0.49800701701538097,0.23689437625230497,37.5,0.10602802110349625,58.730158730158735,0.6841092780125542
21,0.3702991021655105,0.1818438890453809,25.0,0.13380079618585997,58.730158730158735,0.22815646529018663
22,0.5421082845015794,0.1705259377839592,37.5,0.11152675217596623,59.78835978835979,0.1479472299755381
23,0.5902873771216345,0.15973787493047523,50.0,0.10636712219856768,60.84656084656085,0.09273509041791633
24,0.6408586714121695,0.083058597760447,75.0,0.10766168963412913,53.96825396825397,0.6852556682756371
25,0.37632858529997537,0.10332798326798129,50.0,0.10745386041050703,60.84656084656085,0.0673746973843031
26,0.4165160433093303,0.11895603595315232,37.5,0.12328425138345198,61.904761904761905,0.001883104597465306
27,0.7736611860227492,0.23257603378578118,37.5,0.16410001121417558,60.84656084656085,0.7084277244330797
28,0.3990181991292561,0.0842127008560927,50.0,0.12439532474991692,61.37566137566137,0.3396941514127545
29,0.4974873446675674,0.08732668439496892,75.0,0.12294118293035658,61.904761904761905,0.28144157331790154
30,0.1964249130418585,0.2046568522466058,37.5,0.1491721897035452,59.78835978835979,0.05100819342857475
31,0.17511431431381497,0.09311954842773,62.5,0.15683099013793375,58.730158730158735,0.7420440753443169
32,0.6051444975819572,0.1697028707325557,25.0,0.16609426777667774,64.02116402116403,0.002787854643040038
33,0.38030469491787944,0.3826141523530267,25.0,0.2200311078882297,61.904761904761905,0.010374903052811947
34,0.06654208556082336,0.2742438860113729,37.5,0.20345252323783528,60.317460317460316,0.19893103068003037
35,0.10023369922799837,0.19394358592886463,37.5,0.17873711385460309,62.96296296296296,0.050486831253486256
36,0.21821751923370022,0.2013465257832726,37.5,0.2046404984830247,62.96296296296296,0.00011078115871386134
37,0.4342957605093982,0.16490082450645355,50.0,0.23077168667837006,65.07936507936508,0.0013030509945044981
38,0.2980446362543568,0.11653688511955435,62.5,0.25817787883627835,60.84656084656085,0.4757749992825273
39,0.06913121789725482,0.1565302025848885,50.0,0.2535736262973155,64.55026455026454,0.018930242733215797
40,0.4900003710019958,0.11865966422032855,50.0,0.22098528910790483,63.49206349206349,0.02834956652760228
41,0.17874475812768756,0.3276596046085232,50.0,0.35385767644465804,59.25925925925925,0.00013304419553597044
42,0.04433573136071343,0.3493846267262951,25.0,0.30569849039018604,60.317460317460316,0.0010685988933231516
43,0.34914998779069184,0.28660470773446395,37.5,0.29236812309821425,62.43386243386243,0.000512566640256144
44,0.0367832471186076,0.4732736100816992,25.0,0.32952174183895855,59.25925925925925,0.003387498822337395
45,0.060788625099432864,0.33708979962561925,25.0,0.2996617458768869,62.43386243386243,0.024534915395441725
46,0.13604407562697887,0.20835950296496453,50.0,0.3757565758344316,62.96296296296296,0.5511722585705185
47,0.4253480462994532,0.5215135874062118,25.0,0.42759081035483076,63.49206349206349,8.368918783135326e-07
48,0.2742894596360727,0.3013942811906303,50.0,0.3099785342724658,63.49206349206349,0.013891333181747161
49,0.2908234030066361,0.31708867702209825,37.5,0.32871116181372306,64.02116402116403,0.002972768346090232
50,0.054362575219269675,0.9079230965292784,25.0,0.44701883269559356,60.317460317460316,0.00885460945870285
51,0.008244250552460256,0.2731301623139448,50.0,0.3447697531627198,64.02116402116403,2.040371736085351
52,0.40922584791062394,0.2527637392886353,50.0,0.3481033249990947,64.55026455026454,0.0004160799225993127
53,0.01124837053811447,0.6542404140769666,37.5,0.4355483341496364,62.96296296296296,0.001229527163176934
54,0.021242159802376998,0.47381502236470247,37.5,0.39273880106679065,61.904761904761905,0.008484997939390006
55,0.019733999040974993,0.4226869688149848,37.5,0.3331689756376312,64.55026455026454,0.020201840450714863
56,0.27612579433778756,0.28311518361734944,50.0,0.33662295281108723,65.07936507936508,1.5107310688248604e-05
57,0.0004527352038408397,0.4524800080129178,50.0,0.39038415764387846,65.60846560846561,3.4150124972477825e-05
58,0.001765358813884439,0.45377371162014657,50.0,0.4054025973286175,61.904761904761905,3.462656496379117e-07
59,0.07106814568859966,0.5301501694111992,37.5,0.41963029199792035,65.07936507936508,5.769285767461213e-06
60,0.03181640091149611,0.42288942754804737,50.0,0.44763534131745897,62.96296296296296,5.221570257941737e-06
61,0.0016964974759115401,0.3314489586907965,62.5,0.3961913985814049,64.55026455026454,0.0037157855237468828
62,0.060728739799013,0.2812868198763438,62.5,0.39804161719705405,64.02116402116403,4.176545392422859e-06
63,0.07659673779381071,0.6405789825644721,37.5,0.48198120774173836,63.49206349206349,0.0008263009673660312
64,8.74206085516906e-05,0.4851649150230236,50.0,0.45218047614845597,62.96296296296296,0.00011174456886880034
65,0.0009632602245770902,0.7209905183658308,25.0,0.501680681244499,60.84656084656085,0.0002473895984004403
66,0.0020675027271348525,0.6162913851724678,50.0,0.5151659327574593,61.904761904761905,0.0006588620303971035
67,4.840280690359449e-05,0.6273593282348254,50.0,0.5596965204125046,61.904761904761905,0.00012505244483810337
68,9.707963975399492e-05,0.6899714691517196,25.0,0.5413176250648682,64.02116402116403,1.0183818215623079e-05
69,9.638839649800972e-05,0.6237787610863659,50.0,0.5456249001976655,61.904761904761905,1.213987487124181e-05
70,2.0970273184536174e-05,0.6941611126099076,50.0,0.5698132068159645,63.49206349206349,6.939886514451039e-09
71,0.00042163080529344666,0.654290587838616,50.0,0.5689777952576739,64.02116402116403,1.3389631534000592e-06
72,7.656292933119382e-06,0.7157503647063896,50.0,0.6025463064406072,64.02116402116403,1.959726934001779e-09
73,0.0002767670569228724,0.7083490097289861,50.0,0.6005822794065225,64.55026455026454,1.538743862859366e-06
74,4.727690162076849e-05,0.6833546745461015,50.0,0.6190006048159389,62.96296296296296,1.686009628646987e-05
75,1.7044780137643876e-05,0.6931622793617215,50.0,0.6402829021327822,63.49206349206349,1.8290551356776556e-06
76,0.00012005871347455905,0.6990129614583014,50.0,0.6320531874999227,63.49206349206349,1.9384907092068857e-07
77,5.305186114319725e-05,0.6947650256081288,50.0,0.6292313145872588,62.96296296296296,1.307770981854246e-06
78,1.3789344204467715e-05,0.7146361995866254,50.0,0.6362916070377374,64.02116402116403,8.119087426693799e-05
79,5.287399859686995e-06,0.7333671357432999,50.0,0.6568350468098924,64.02116402116403,4.731088023837214e-07
80,6.242041492831776e-06,0.7259034095450789,50.0,0.6499065408374277,64.02116402116403,3.332992461539798e-07
81,4.675218285936875e-06,0.7105424611800152,50.0,0.6618277431525733,64.02116402116403,3.8784703144840635e-09
82,6.167101073269899e-06,0.7421091637430139,50.0,0.6534046844146744,64.55026455026454,7.89867878910198e-07
83,1.5181243487549888e-05,0.737454872589043,50.0,0.6767604388117678,64.02116402116403,1.5640424797537595e-08
84,6.608224993384135e-07,0.7178683876560986,50.0,0.664580634899007,63.49206349206349,3.6451697083556455e-09
85,2.852244203031668e-05,0.7099558852211428,50.0,0.6700667119545788,64.02116402116403,2.387984589407756e-07
86,3.629596345122458e-05,0.7379043301521295,50.0,0.6614320463107438,64.02116402116403,1.6952569392915566e-06
87,2.5956300632134743e-05,0.7514201861380749,50.0,0.6709327001441786,64.02116402116403,8.161053264233811e-07
88,2.349012310990429e-05,0.7300540347438905,50.0,0.6773772342283261,63.49206349206349,1.5762879887824668e-10
89,2.0843596304097504e-05,0.7248691511608342,50.0,0.6843647943508994,63.49206349206349,3.6177788423891976e-09
90,2.8449214180664478e-05,0.7264911518371757,50.0,0.6789223465162104,62.96296296296296,1.0263369733982586e-07
91,4.267127660706664e-05,0.7300631104491125,50.0,0.6792500387558866,64.02116402116403,3.290403686162335e-08
92,2.08005686658557e-05,0.7238409207637363,50.0,0.6788995032409789,63.49206349206349,6.22368823141658e-12
93,8.549039687784452e-06,0.7115861238591961,50.0,0.6584076016205911,63.49206349206349,2.1759627428492103e-10
