,DUP22q11_2,DUP22q11_2,DUP22q11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6915232973868028,0.20301395489896537,55.55555555555556,0.07574267195637271,71.875,0.5590169495216217
1,0.6911662811385803,0.15381028031131005,44.44444444444444,0.07082969666780224,71.875,0.8380415940955872
2,0.6913759362018919,0.15368763547067787,44.44444444444444,0.07116470549823804,71.875,0.9077149406798446
3,0.6921684449078028,0.15442104195361217,44.44444444444444,0.0672474001408555,71.875,0.5871776878675502
4,0.6922007165849674,0.15389414954992972,55.55555555555556,0.06650212871950568,71.875,0.2904859756368513
5,0.6124800120446832,0.15482833896022458,44.44444444444444,0.07643975110701148,71.875,0.3993781925183256
6,1.1518899394015727,0.12995839950804491,55.55555555555556,0.06894810855181338,78.125,0.3869747327967007
7,0.6924525775143654,0.1521640418374099,44.44444444444444,0.06944889422150254,78.125,0.32366120314480973
8,0.6937952514705178,0.14882043874827444,44.44444444444444,0.06023697293826224,75.0,0.5717772415583878
9,0.7873798608619648,0.15116689891006166,33.33333333333333,0.0867798462239351,65.625,0.2966135473983794
10,0.6934284414959837,0.15219851920047972,44.44444444444444,0.10075121131116307,65.625,0.032998980720754655
11,0.7561987397776099,0.14961689026011166,33.33333333333333,0.08228924662983565,78.125,0.010129538945434662
12,0.7847016430461741,0.13675495367262988,55.55555555555556,0.12844487407340524,65.625,0.061402739551502175
13,1.0640389774815118,0.14454413845061614,55.55555555555556,0.24166674575030153,53.125,2.183390478245296
14,0.5856078371120095,0.15451641082641188,44.44444444444444,0.06577131067783364,81.25,0.7163657521161592
15,0.24101865804022168,0.2589268841743987,55.55555555555556,0.19272387017389714,59.375,0.513598238939794
16,0.6007800459216818,0.1578507407909996,33.33333333333333,0.16114196286367843,62.5,0.04833851611571124
17,0.24636928223204754,0.12079822576063942,44.44444444444444,0.09995380028412983,78.125,0.0015559962777257517
18,2.2320979029278973,0.2892120817615484,44.44444444444444,0.13302667112941613,75.0,0.18970354319112032
19,0.49067104332216016,0.14973771318743703,55.55555555555556,0.3091232154421113,53.125,0.16343812188097534
20,0.14069876485360697,0.2531585855544051,33.33333333333333,0.11153316835658983,81.25,0.01451563512010132
21,0.29370345540841275,0.23633138958177113,55.55555555555556,0.11061413758995414,78.125,0.001803235422948099
22,0.03768129106612166,0.16066868155378386,44.44444444444444,0.11334340018267192,81.25,1.1282749613186331
23,0.18842769977557647,0.5432583024313525,44.44444444444444,0.23549784590325595,59.375,0.6219733243826782
24,0.33850697751947223,0.4805409411823278,44.44444444444444,0.10679701914064718,78.125,0.006824916232273137
25,0.3266748774896339,0.18032403893929588,44.44444444444444,0.13156183689472642,75.0,0.0007095251439839002
26,0.21863215999143662,0.39575903747765706,44.44444444444444,0.15467634877961758,71.875,0.0005779151491718789
27,0.012094343342222784,0.3328398367615993,44.44444444444444,0.13173151075649311,75.0,0.00167622771738269
28,0.21309408737073968,0.4562122135010611,44.44444444444444,0.1216150991238159,81.25,0.0006440278621238423
29,0.001950252693189052,0.510556950672698,44.44444444444444,0.2372981398514391,56.25,0.005472177450921196
30,0.008390293547452585,0.168637869040264,44.44444444444444,0.16006378532655327,78.125,0.002405654791061077
31,0.009278032585265251,0.6533774961848279,44.44444444444444,0.13482861999685872,81.25,1.5150285710303988
32,5.353220292974183,1.5232610503790558,55.55555555555556,0.12723768719128062,75.0,0.0031870458758199967
33,0.029425795099886368,0.613014409919782,44.44444444444444,0.09275688897395098,81.25,0.0005968256221297024
34,0.4065042270197125,0.2768641939051868,44.44444444444444,0.13210727876196776,75.0,0.0038107627547002802
35,0.3083185901692796,0.1893643742850966,55.55555555555556,0.21953051364982462,53.125,0.00044289689829188496
36,0.005880136736691829,0.30383618339545015,44.44444444444444,0.11636015527329618,78.125,0.00036410107141688524
37,0.0016994670437516556,0.508955782735153,44.44444444444444,0.13110505514090526,81.25,0.00025419045830326047
38,0.01318434239495254,0.23304904738124627,44.44444444444444,0.16362278353376933,62.5,0.00010180962986871116
39,0.0006352741998321247,0.5896913018671849,44.44444444444444,0.13475785193934317,81.25,2.5219298125656943e-05
40,0.0030263075682578646,0.5049307893264845,44.44444444444444,0.13412467995201244,81.25,0.005846694473443856
41,0.0024663375826378306,0.24866516039127667,44.44444444444444,0.2251730606282465,59.375,0.0002847200357506257
42,0.0005744384166402061,0.4439554707084267,44.44444444444444,0.2556743162267874,56.25,0.00040578440506969514
43,0.0008402363141008315,0.23414343883721178,55.55555555555556,0.16711033556782537,65.625,0.00028099446614607835
44,0.0005287951802748374,0.24962744551724494,44.44444444444444,0.1805079260426367,65.625,5.2415234280152114e-05
45,0.00019415808387305322,0.2719399122687924,44.44444444444444,0.17814977726228617,65.625,0.00011915132445002876
46,0.00040934932751450563,0.2569006470094395,44.44444444444444,0.1723419004401489,71.875,4.080727828673711e-05
47,0.00028527063059494406,0.26418923904149894,44.44444444444444,0.17852477951626916,71.875,0.00010458659498525488
48,0.000333231535331918,1.1092849937611478,44.44444444444444,0.16837215382357534,71.875,4.667295844926075e-06
49,0.00038682960745194876,0.5147004759944015,44.44444444444444,0.1808041423177162,71.875,4.457116503973718e-05
50,0.0007805844529560233,0.2747501561880544,44.44444444444444,0.18077021638793855,68.75,9.089196347412387e-05
51,5.26450860299479e-05,0.26916139687160434,44.44444444444444,0.1719746496776237,71.875,2.540726189249319e-06
52,0.0008905185560492365,0.28970189634521204,44.44444444444444,0.17844609948050993,71.875,6.556068481527815e-06
53,5.9234329748486656e-05,0.27507935815031975,44.44444444444444,0.1748121703043685,71.875,1.942153564095795e-05
54,0.00015035598165037643,0.5379913581661246,44.44444444444444,0.17841697726957062,71.875,1.2667546848376913e-06
55,0.0006286308998974214,0.5667219154130474,44.44444444444444,0.17536430869633823,75.0,1.8963790518331917e-06
56,0.001369214798161783,0.47398127750808033,44.44444444444444,0.20118491123168994,65.625,2.424761560089613e-06
57,0.00045910547396173316,0.27339020779779927,44.44444444444444,0.17552307271162174,75.0,1.9747979120537712e-05
58,0.00012915058294213407,0.2643826112275655,55.55555555555556,0.17095244849211927,75.0,5.094777591860779e-06
59,0.00025908778225194754,0.27733806625648505,44.44444444444444,0.1827330353362743,71.875,8.364621539240158e-06
60,5.589087641948999e-05,0.29469318894530494,44.44444444444444,0.18751348021491676,68.75,2.691700468469091e-05
61,5.33025707886166e-05,0.2840473723563276,44.44444444444444,0.18458076669248127,71.875,1.055945867721347e-05
62,5.6991626991003655e-05,0.5739822227028473,44.44444444444444,0.18489650206430308,71.875,3.327147621479244e-06
63,8.909102521026311e-05,0.28960198957115313,44.44444444444444,0.1865102721633281,71.875,3.520660562096969e-05
64,0.0002714779008241524,0.3767009065973701,44.44444444444444,0.18718476835992648,71.875,1.299194363160489e-05
65,0.0004415137402310032,0.37952856532239143,44.44444444444444,0.1887258688906152,71.875,1.5782734312748756e-05
66,0.0003599918401380998,0.30536270471142013,44.44444444444444,0.1879776582509345,71.875,5.2488012134654434e-06
67,0.0003525306573600238,0.4502542008847473,44.44444444444444,0.18855842617852298,71.875,1.6877861924551224e-05
68,5.3435270391003166e-05,0.37141048825599954,44.44444444444444,0.18866369690453633,71.875,6.781978092339556e-06
69,0.00014618153648176778,0.2943718016748514,44.44444444444444,0.18961010698293534,71.875,1.166711380340743e-06
70,7.791861269583174e-05,0.2942574770801879,55.55555555555556,0.188519233003918,71.875,1.3613334458844473e-05
71,0.00010078312641839356,0.7445492271184364,55.55555555555556,0.19149208583539543,71.875,3.268619752078804e-06
72,8.350081383674667e-05,0.31097976220634455,44.44444444444444,0.1967390303518445,68.75,2.8584459031581057e-06
73,0.00011784663426441906,0.31002550746810226,44.44444444444444,0.19313203764943704,71.875,6.8895837550509614e-06
74,0.00025485398694150913,0.30125193169014025,44.44444444444444,0.19480581000681632,71.875,3.3206284623939475e-05
