,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6946743569683401,0.691658092263856,60.15625,0.7001860119047617,0.0,0.0,0.0,0.6933412957100349,46.03174603174603,0.4087301587301586,0.0,0.0,0.0,0.6945248807353797,0.5849945067211354,75.0,0.5196428571428571,0.0,0.0,0.0,0.45995610696033984,0.6935892380425202,41.17647058823529,0.6,0.0,0.0,0.0,0.6930226899665312,0.6929089677053326,55.55555555555556,0.45,0.0,0.0,0.0,0.6973070543829477,0.8682895671390688,28.57142857142857,0.46031746031746035,0.0,0.0,0.0,0.8543451979922726,0.6931269408346942,50.0,0.55,0.0,0.0,0.0,0.6932814310556333,0.8252970156089734,37.5,0.13333333333333333,0.0,0.0,0.0,0.649739464277337,0.6991834252567172,55.65217391304348,0.43,0.0,0.0,0.0,0.7046812880489879,0.7013654129625935,48.78048780487805,0.48263888888888884,0.6893218010663986,0.5625,1.0,0.6797035150121948
1,0.6948041743817335,0.6911114794659744,60.15625,0.6841517857142856,0.0,0.0,0.0,0.6932962884890125,46.03174603174603,0.4688988095238095,0.0,0.0,0.0,0.693075362016975,0.5931564757885472,75.0,0.44166666666666665,0.0,0.0,0.0,0.49376220317796643,0.6945356894273743,41.17647058823529,0.6777777777777777,0.0,0.0,0.0,0.6941941826342811,0.6928793513926063,55.55555555555556,0.46875,0.0,0.0,0.0,0.691134395435958,0.8697082533980642,28.57142857142857,0.6190476190476191,0.0,0.0,0.0,0.7624648040973536,0.6930921353814585,50.0,0.48333333333333334,0.0,0.0,0.0,0.6938613252681567,0.91142701590051,37.5,0.13333333333333333,0.0,0.0,0.0,0.8582537813514982,0.7011032626673908,55.65217391304348,0.5368650793650794,0.0,0.0,0.0,0.5353758798969853,0.7010879661032177,48.78048780487805,0.4138888888888889,0.545299157500267,0.4166666666666667,0.8333333333333334,0.6886054936322472
2,0.6851288312691747,0.6749090502387152,62.5,0.7536458333333333,0.08571428805589676,0.1875,0.05625000037252903,0.6935734345315295,46.03174603174603,0.45753968253968264,0.0,0.0,0.0,0.6932244398644163,0.5664552501726081,75.0,0.6285714285714286,0.0,0.0,0.0,0.886910978682182,0.7026787029690912,41.17647058823529,0.6777777777777777,0.0,0.0,0.0,0.5464522375986691,0.6929239860274465,55.55555555555556,0.48333333333333334,0.0,0.0,0.0,0.6937673593272612,0.7041328303509621,28.57142857142857,0.8333333333333333,0.0,0.0,0.0,0.692011124760592,0.693111617719377,50.0,0.25,0.0,0.0,0.0,0.6932502213339155,0.6707415915417223,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.6983393743714661,0.6937677095520258,55.65217391304348,0.4866666666666667,0.0,0.0,0.0,0.5581852856617397,0.7875773136986213,48.78048780487805,0.44047619047619047,0.6792281890908877,0.5625,1.0,0.5507637715799116
3,0.422374015126127,0.6515717297639424,65.625,0.7,0.6559343636035919,0.5575892897322774,0.8635416701436043,0.6932227871434814,42.32804232804233,0.4470486111111111,0.18859127163887024,0.3611111131807168,0.14652778021991253,0.6997521611838355,0.5403468615973587,75.0,0.680952380952381,0.0,0.0,0.0,0.625957111016586,0.5947699179987201,64.70588235294117,0.6597222222222222,0.44688642024993896,0.4603174726168315,0.4444444378217061,0.6490758838979419,0.6930476188915782,55.55555555555556,0.45,0.0,0.0,0.0,0.6932714584277283,0.7079292544945023,28.57142857142857,0.5625,0.0,0.0,0.0,0.6896149448994019,0.6934347499740351,50.0,0.25,0.6666666865348816,0.5,1.0,0.6923568759264329,0.9892808992545656,37.5,0.26666666666666666,0.0,0.0,0.0,0.6998736962519656,0.7089689072208513,55.65217391304348,0.5768253968253968,0.0,0.0,0.0,0.4144169376830362,0.6926009785750746,48.78048780487805,0.38025793650793654,0.4976551334063212,0.40535714477300644,0.6984127014875412,0.6928872084263669
4,0.7662442017259985,0.5914504664777408,66.40625,0.7027529761904762,0.25000000186264515,0.4375,0.1843750039115548,0.6923692489983508,49.735449735449734,0.5210069444444446,0.17321428780754408,0.3333333333333333,0.12222222487131755,0.6933521493719454,0.7874598911231726,75.0,0.611904761904762,0.0,0.0,0.0,0.1626889901351089,0.6326396676267994,47.05882352941176,0.6375000000000001,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.7925268161449306,0.7167636417025663,55.55555555555556,0.28125,0.0,0.0,0.0,0.6946451161125998,1.0276186565588474,28.57142857142857,0.7083333333333333,0.0,0.0,0.0,0.7309086475828296,0.6933477579481065,50.0,0.3125,0.5833333432674408,0.5,0.75,0.6496159187833838,1.2775930783745013,37.5,0.26666666666666666,0.0,0.0,0.0,0.6740276119229348,0.803433504898842,55.65217391304348,0.5147222222222222,0.0,0.0,0.0,0.4217742189944903,0.8049836468730671,51.21951219512195,0.6104166666666667,0.0,0.0,0.0,0.48111869702663235
5,1.0171078923955792,0.5830310071054866,67.96875,0.7158854166666665,0.42782737873494625,0.5458333361893892,0.38407738599926233,0.6939166511068987,47.61904761904761,0.5670138888888889,0.09603174651662509,0.16666666666666666,0.07708333370586236,0.6863907649128429,0.5297381985617173,75.0,0.5125,0.0,0.0,0.0,0.5895169260518311,0.6202557987727649,64.70588235294117,0.7083333333333334,0.4126984278361003,0.6666666666666666,0.3000000019868215,0.9093330213628692,0.7040321908094161,55.55555555555556,0.4375,0.0,0.0,0.0,0.6826841178157245,0.8449964338055901,28.57142857142857,0.7666666666666666,0.0,0.0,0.0,0.7550411671484106,0.693429501801989,40.0,0.3833333333333333,0.0,0.0,0.0,0.6927400486859114,0.6515734888364346,87.5,0.8666666666666667,0.9090909361839294,0.8333333134651184,1.0,0.6180401894637958,0.7313761170757359,55.65217391304348,0.6299603174603174,0.0,0.0,0.0,0.7433227164617566,0.6999029800039351,60.97560975609756,0.6277777777777778,0.2341269850730896,0.5,0.15555555870135626,0.692172966847344
6,2.00253850592288,0.7338473878823708,69.53125,0.7484375000000002,0.3773809541016817,0.5312500037252903,0.30625000409781933,0.6940244631023955,48.148148148148145,0.4921875,0.12311508009831111,0.3333333333333333,0.07817460410296917,0.6988820167958327,0.6976949801099119,75.0,0.6017857142857143,0.0,0.0,0.0,0.21900468770047551,0.9601648945238432,47.05882352941176,0.7222222222222223,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.5413887917799468,0.6958436400831709,33.33333333333333,0.55,0.0,0.0,0.0,0.6494438499462499,0.950066804872634,50.0,0.5,0.3333333432674408,0.5,0.25,0.696437298423123,0.6936451784525575,60.0,0.45,0.3333333432674408,0.375,0.30000001192092896,0.6530038338311044,1.180848689771706,37.5,0.3333333333333333,0.0,0.0,0.0,0.7179343482778372,0.7149028725807718,54.78260869565217,0.5732142857142857,0.0,0.0,0.0,0.9336437192701658,0.7233705238978982,51.21951219512195,0.6381944444444444,0.0,0.0,0.0,0.7611953008212243
7,0.6109357394319069,0.9708731397676897,58.59375,0.7822172619047618,0.6161685679107904,0.49159227032214403,0.9479166679084301,0.8225122352433082,57.14285714285714,0.5653025793650793,0.6458398140966892,0.5622023896624645,0.805654764175415,0.4639417061786839,0.7084272217170324,56.25,0.6672619047619048,0.46785713732242584,0.3750000074505806,0.6666666716337204,0.12020301110067674,0.5011969970871282,76.47058823529412,0.6777777777777777,0.5454545617103577,0.5,0.600000003973643,0.9361160980426065,0.6721360496139368,44.44444444444444,0.5625,0.25,0.25,0.25,0.642653206837716,0.6086444558689561,64.28571428571429,0.6875,0.7045454680919647,0.75,0.6666666567325592,0.6943020676085532,0.7603469984801542,40.0,0.34375,0.0,0.0,0.0,0.5635014181020703,0.6393281442812769,62.5,0.6,0.7692307829856873,0.625,1.0,0.6404480864407904,0.668217594863027,55.65217391304348,0.7332539682539683,0.13777777949968975,0.16666666666666666,0.15,0.6586499604701233,0.7287412015306659,63.41463414634146,0.65,0.4761904776096344,0.6111111144224802,0.43611111491918564,1.0782256422074696
8,0.30866476301381507,1.3043039019140998,52.34375,0.8046875,0.574320824816823,0.43809524551033974,0.921875,0.9770452173028,55.026455026455025,0.6046130952380953,0.6709963716566563,0.5406746100634336,0.9634920631845793,0.3798334639370491,1.0574755281289046,46.875,0.6630952380952381,0.423611119389534,0.3047619163990021,0.75,1.0004062950213601,0.6013865887312606,64.70588235294117,0.6666666666666666,0.498834490776062,0.4285714427630107,0.6111111044883728,0.6184941076033328,0.6934903208861506,44.44444444444444,0.35,0.5,0.5,0.5,0.6946028176655594,0.5568381174758736,71.42857142857143,0.625,0.8181818425655365,0.7857142984867096,0.9166666567325592,0.9912258367504351,0.831005894824715,50.0,0.78125,0.0,0.0,0.0,0.6233097076850768,0.6273923521422764,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,1.5107435786091947,0.6733590700515466,55.65217391304348,0.6544444444444444,0.0,0.0,0.0,0.7089696827999947,0.7027492148005149,43.90243902439025,0.5812499999999999,0.476767693956693,0.3761904835700989,0.6777777820825577,0.6581010032583475
