,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6790021323325707,0.7108772395723102,60.0,0.16666666666666666,0.7179487347602844,0.5625,1.0,0.6539176063747608,63.63636363636363,0.43333333333333335,0.7846153974533081,0.6458333432674408,1.0,0.5736377777649349,0.7827502916287945,45.45454545454545,0.03333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.7687073438365278,0.7037914039747719,50.0,0.4166666666666667,0.6285714358091354,0.5,1.0,0.6285730362487081,0.6962073343911753,50.0,0.375,0.3333333432674408,0.5,0.25,0.6817682322447729,0.6926662120253183,50.0,0.6,0.6666666865348816,0.5714285969734192,0.800000011920929,0.6930646886354103,0.6918156716181936,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,1.0357075679923957,0.7145323706342691,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.6972270850546568,0.7066717467939597,60.0,0.23333333333333334,0.0,0.0,0.0,0.5497236670368822,0.6807336093209884,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6848557577161782,0.6932341333365827,44.44444444444444,0.5,0.0,0.0,0.0,0.7172021784267073,0.6932703657650762,42.10526315789473,0.5444444444444444,0.5564102629820505,0.4146825472513835,0.8888888955116272,0.693057664087917,0.6985110788972394,50.0,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.8872155551446333
1,0.692651284153337,0.6930162415557511,40.0,0.6875,0.0,0.0,0.0,0.692883238678525,63.63636363636363,0.625,0.717948704957962,0.6071428656578064,0.9166666567325592,0.8188485306730136,0.8987494600842496,45.45454545454545,0.0,0.5833333432674408,0.4166666716337204,1.0,0.9463455911149247,0.6892455494492363,62.5,0.6000000000000001,0.5666667073965073,0.5666666775941849,0.5666666775941849,0.7851772030651232,0.7017096668144668,50.0,0.4375,0.0,0.0,0.0,0.6798599827469088,0.6703867593051143,62.5,0.8,0.7692307829856873,0.625,1.0,0.6845667253678442,0.7159170966002218,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.5304780256359042,0.6930576411895093,71.42857142857143,0.1,0.0,0.0,0.0,0.6922957787031165,0.686384233997433,60.0,0.6,0.0,0.0,0.0,0.6648287408319088,0.6931198571916968,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.7264307425608829,0.6935525279955475,44.44444444444444,0.375,0.0,0.0,0.0,0.6931456664571332,0.6813331991868504,63.1578947368421,0.6666666666666666,0.6349206368128458,0.5222222208976746,0.9444444378217062,0.7550110018884513,0.7013325258121798,50.0,0.5625,0.6666666865348816,0.5,1.0,0.8066585158677766
2,0.6904503845350314,0.6811021414877044,60.0,0.3333333333333333,0.7179487347602844,0.5625,1.0,0.6374169456609569,63.63636363636363,0.5,0.6785714328289032,0.5416666716337204,1.0,0.6349148612289706,1.1342829371939773,45.45454545454545,0.2833333333333333,0.38461539149284363,0.3125,0.5,0.689703972879162,0.7522263645508431,50.0,0.5666666666666667,0.0,0.0,0.0,0.6603269313180622,0.8345595313920383,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6954321172368516,0.6921022923320834,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.7649204972890251,0.7120805427256931,50.0,0.3333333333333333,0.0,0.0,0.0,0.8940493597605852,0.6940527134307114,28.57142857142857,0.1,0.444444477558136,0.2857142984867096,1.0,0.6786196038897951,0.7018198415529388,60.0,0.40625,0.0,0.0,0.0,0.6854788475175259,0.7409472828300482,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6916420758934392,0.69376333923228,44.44444444444444,0.40625,0.0,0.0,0.0,0.6945511933019604,0.6546851083478048,52.63157894736842,0.6777777777777777,0.5555555721124014,0.4682539800802867,0.7111111183961233,0.6739461684294642,0.7024271096434738,50.0,0.1875,0.0,0.0,0.0,0.7306698433208716
3,0.6926859070943236,0.6927627114442559,60.0,0.65625,0.3333333432674408,0.5,0.25,0.7061625286220533,36.36363636363637,0.46875,0.25,0.25,0.25,1.1758690296788923,0.9224735905569145,45.45454545454545,0.25,0.38461539149284363,0.3125,0.5,0.8011238942549177,0.6946119727299513,56.25,0.625,0.20000000298023224,0.5,0.125,0.7774043652162318,0.6929653104962812,50.0,0.5625,0.0,0.0,0.0,0.6918523883090647,0.6119815034750277,62.5,0.8,0.7692307829856873,0.625,1.0,0.6871061126765208,0.6765525239641003,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.7313541318833638,0.6941912630130597,71.42857142857143,0.1,0.0,0.0,0.0,0.691414147406466,0.719872191749696,60.0,0.34375,0.0,0.0,0.0,0.630887398325166,0.6848310005583526,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.921445929965863,0.6933170263343662,44.44444444444444,0.40625,0.6428571343421936,0.6666666716337204,0.625,0.6928475129535352,0.6988667254706534,57.89473684210527,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4157478261474716,0.7095752190277527,50.0,0.71875,0.6666666865348816,0.5,1.0,0.7031470035424436
4,0.6927405360396721,0.6923174753814071,60.0,0.26666666666666666,0.7179487347602844,0.5625,1.0,0.9115223542422141,63.63636363636363,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.5212551953785,0.8209210205515813,27.27272727272727,0.41666666666666663,0.1428571492433548,0.10000000149011612,0.25,0.6345169065515524,0.7405730368341179,56.25,0.5625,0.6969697177410126,0.5357142984867096,1.0,0.7807256245921771,0.7993964664261357,37.5,0.25,0.0,0.0,0.0,0.8139997703916807,0.6511200164767474,62.5,0.8666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6639719332304439,0.6542962973449284,83.33333333333334,0.7777777777777778,0.8571428656578064,0.75,1.0,0.7229477279621189,0.7301995323398606,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.6933219834843137,0.7344401658813877,60.0,0.46875,0.0,0.0,0.0,0.5400740838766825,0.7226864772728169,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.6257333739498119,0.6662324028963673,55.55555555555556,0.75,0.8333333432674408,0.75,1.0,0.7426409369440083,0.946429371187866,47.368421052631575,0.5777777777777778,0.4595959583918254,0.380952388048172,0.5833333333333334,0.5780738598917089,0.7318843654711706,50.0,0.45,0.38461539149284363,0.3125,0.5,0.5136456054200016
5,0.8105038713990707,0.6508889606014592,60.0,0.6666666666666667,0.4285714328289032,0.375,0.5,0.6602522559049002,54.54545454545454,0.7666666666666666,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.6662118817659212,1.715517375903377,45.45454545454545,0.0,0.6727272868156433,0.5208333432674408,1.0,0.5273240405767099,0.7002478961847207,56.25,0.5666666666666667,0.5000000149011612,0.550000011920929,0.46666668355464935,0.6160637383643017,0.7664098237517434,50.0,0.25,0.0,0.0,0.0,0.6603722243728123,0.6093338154815398,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.6267425637310272,0.9473845922443965,50.0,0.4444444444444444,0.0,0.0,0.0,0.7917914227335688,0.5910583712668761,71.42857142857143,0.8,0.0,0.0,0.0,0.65671264941379,0.7318551848331719,60.0,0.2,0.0,0.0,0.0,0.6284840884310449,0.6842497598992283,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.6708653122216999,0.6929406064537099,55.55555555555556,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.7012879649398913,0.7237739925248869,63.1578947368421,0.5750000000000001,0.4444444576899211,0.5555555621782938,0.3888888955116272,0.3759531428569057,0.6928768568609055,40.0,0.28125,0.25,0.25,0.25,0.6512895070050633
6,0.5363747262112493,0.69207177222947,80.0,0.9,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.6974699836562263,63.63636363636363,0.8,0.7846153974533081,0.6458333432674408,1.0,0.5747664529267164,1.0119933809334,36.36363636363637,0.53125,0.0,0.0,0.0,0.8790107517189615,0.7087817082704682,43.75,0.5625,0.472222238779068,0.45000000298023224,0.5,1.4318139647982784,0.7357419928004874,50.0,0.3125,0.0,0.0,0.0,0.6748178171210633,0.5419744669731461,75.0,0.8,0.8333333730697632,0.7142857313156128,1.0,0.6042776434965464,0.6433620069406937,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,1.6697996806113091,0.4343918132398241,71.42857142857143,1.0,0.0,0.0,0.0,0.587257489919314,0.8139835073472227,60.0,0.3,0.0,0.0,0.0,0.6910396402706426,0.6744086513646116,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.45889690749229717,0.6923737337724074,66.66666666666666,0.55,0.4166666865348816,0.3571428656578064,0.5,0.6955217550418678,0.8878822043233341,57.89473684210527,0.6791666666666667,0.6757575869560242,0.5460317631562551,0.8888888955116272,1.1569771187134346,1.0079330241679383,50.0,0.78125,0.6666666865348816,0.5,1.0,0.5388612355303498
7,0.550872133904301,0.6569216768347614,50.0,0.6875,0.3333333432674408,0.5,0.25,0.7490642901936956,63.63636363636363,0.625,0.8333333432674408,0.75,1.0,0.40835138991201364,0.984374602992811,45.45454545454545,0.41666666666666663,0.0,0.0,0.0,0.4522511477915484,0.7763158499416968,50.0,0.4375,0.46666668355464935,0.5,0.5,0.4742825526113433,0.8309703998343118,50.0,0.25,0.0,0.0,0.0,0.5352196461443791,0.8256799790953976,37.5,0.9333333333333333,0.0,0.0,0.0,0.4485174579878328,0.7696727743058838,50.0,0.8888888888888888,0.6666666865348816,0.5,1.0,0.6642900530757837,0.6504189272433276,71.42857142857143,1.0,0.0,0.0,0.0,0.3729856573827222,1.2816341033853547,60.0,0.23333333333333334,0.0,0.0,0.0,0.46360774277401706,0.6393085554519391,71.42857142857143,0.8333333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8327906557477374,0.8118963186268049,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,1.05995994766675,0.6821906853587533,63.1578947368421,0.7916666666666666,0.32380951444307965,0.5555555621782938,0.25,0.2285424723676783,1.3055042516277329,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.6617902516916975
8,0.6093054406012468,0.4658121729200591,90.0,0.75,0.9285714328289032,1.0,0.875,0.9360493070158846,63.63636363636363,0.375,0.6785714328289032,0.5416666716337204,1.0,0.3762724258764268,2.1053605552099697,45.45454545454545,0.0625,0.5833333432674408,0.4166666716337204,1.0,1.5725632157274387,0.7915465227545986,56.25,0.7083333333333333,0.5000000149011612,0.625,0.5,0.446869105294119,0.8009858333581655,62.5,0.3125,0.7272727489471436,0.5714285969734192,1.0,0.5344571404030227,0.5421824006324452,75.0,0.8,0.8333333730697632,0.7142857313156128,1.0,0.4209818173343603,0.8253539292295345,50.0,0.8888888888888888,0.6666666865348816,0.5,1.0,0.23607405172101925,0.6221568391490511,71.42857142857143,0.6,0.0,0.0,0.0,0.6552160188961954,0.7846256420653142,60.0,0.41666666666666663,0.3333333432674408,0.5,0.25,0.4873588413345194,0.9474665933650684,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.517744596675263,0.6970637113741351,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.6872896943924589,1.1540554888439392,57.89473684210527,0.6333333333333333,0.670707106590271,0.5583333373069763,0.9333333373069763,0.0712506079260102,0.8585238701295189,50.0,0.55,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.4303002752972663
