,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.5107500197552557,0.3354125521178522,63.63636363636363,0.12697422740070866,54.54545454545454,3.7319354348645035,0.18851257961001638,53.333333333333336,4.5723248578322115,0.6154432086160014,50.0,1.6407934129467303,0.13477159196503333,62.5,1.459280145547712,0.4083229620547249,50.0,0.043888300487313736,0.3605886159788469,42.857142857142854,1.2519725992176882,0.17801810699164997,66.66666666666666,2.1615728338777283,0.1249145287599347,57.14285714285714,0.7575328435525526,0.09525620579667526,37.5,6.870254184895508,0.12662546705580097,42.10526315789473,1.9957820475313859,0.3187146940568118,50.0,5.765958917909337,0.18825863135197987,80.0,5.958459923826503,0.0711929322064679,90.0,5.698770862654602
1,0.5106957486038711,0.09222598323835586,72.72727272727273,0.13031656618612833,54.54545454545454,1.4506922122873998,0.2889109516246685,46.666666666666664,0.6032966182069844,0.09517895791690185,62.5,2.5418586540271813,0.22511432052029695,37.5,0.6393786903571977,0.24622690713131676,50.0,4.8406360412498515,0.30986307703198196,57.14285714285714,5.587951716917391,0.163440732272309,22.22222222222222,0.7495459342979863,0.25200577630537013,57.14285714285714,6.082208240604382,0.10424599749308147,50.0,0.857752954362625,0.13658612493746075,52.63157894736842,1.4219390579926205,0.4405398620125235,50.0,2.589632215832558,0.1577138565839801,30.0,1.976897174863781,0.11831738736180872,70.0,2.995284285135166
2,0.12245827396876008,0.19867898795020295,63.63636363636363,0.18092906091066946,45.45454545454545,0.7106854851164515,0.22677971121275206,46.666666666666664,0.8360582790703114,0.48488862472906163,50.0,2.078816833009282,0.5522265307294323,62.5,2.802013926379486,0.7064817190903301,50.0,0.057517036108128895,0.7110925958646634,42.857142857142854,0.3078647770475477,0.36546454852542715,55.55555555555556,0.9684562267909768,0.45238777157540605,42.857142857142854,10.663386440332776,0.12062783849528903,50.0,0.5193059940430073,0.2784475740090631,42.10526315789473,3.7936764596080614,0.21998091580472798,50.0,1.9563260682177868,0.6848028893970863,20.0,1.7445578387175174,0.6608827812122454,50.0,0.7406116610279041
3,0.3961445464296893,0.08173571426767454,72.72727272727273,0.12743135618238008,45.45454545454545,0.5395912355130569,0.08868183438270219,53.333333333333336,1.6926446301404694,0.5655581313857837,50.0,2.688667824069267,0.3831281867600985,62.5,0.7299339115758027,0.6866625295839142,50.0,0.08731276587993397,0.46627469854550085,42.857142857142854,1.271679809168189,0.15277961011225671,66.66666666666666,0.8970901267666725,0.2867299888019245,57.14285714285714,1.022209369331263,0.16316499288398617,50.0,0.7355448216508215,0.22952879067839985,57.89473684210527,0.002315216209738015,0.15648315752646016,50.0,1.506243627908549,0.11423917222988186,80.0,11.222870057442721,0.108366199185285,70.0,0.46206929589771856
4,5.9463393531013535,0.8719878438577062,36.36363636363637,0.1165068098925203,54.54545454545454,1.272622802205844,0.14048819166464332,46.666666666666664,0.8140769240984751,0.2019381142718979,50.0,1.615982134881588,0.13966055867061744,12.5,1.986141390260456,0.2790006873161556,50.0,0.019021325610199556,0.19538439795687954,57.14285714285714,1.6596626611695646,0.4015774468449701,0.0,0.39408367461411337,0.1521378085028699,57.14285714285714,1.2246608905741563,0.15285985005048738,50.0,1.5206803540863507,0.14280313511926215,57.89473684210527,0.731645078643752,0.34409634322023763,50.0,3.7826444407823505,0.08991057222471575,80.0,0.6729464724648815,0.09544676402191424,70.0,1.0641323705227297
5,0.6573071954149564,0.11383805764579691,63.63636363636363,0.35698837493272984,63.63636363636363,0.6898755369035052,0.08377782682468947,60.0,0.9702712013347966,0.15407983863785504,50.0,0.4979687975259245,0.21551845798760544,62.5,2.0726107677869936,0.14317863835800684,50.0,1.2678828644673898,0.20147575304918933,42.857142857142854,0.2469616092354691,0.5669005794653075,11.11111111111111,0.33648992998022587,0.11707617030307682,28.57142857142857,0.41578228414692087,0.23940169524013513,37.5,0.677413458667557,0.1371532270683945,57.89473684210527,0.7818696368938038,0.23502686939295367,50.0,0.3668220944263208,0.11624653041482538,80.0,0.4097770426026454,0.10030978677500242,80.0,0.3479615497041238
6,1.2923700727982899,0.15987474010220207,63.63636363636363,0.24161592220784217,45.45454545454545,0.7330478264593067,0.4336909230664138,46.666666666666664,0.03492429843201839,0.7150872149531141,50.0,12.070798716704411,0.3863283572814846,37.5,3.649179496040658,0.7796583155936373,50.0,12.464431548169097,0.3663147703091704,57.14285714285714,0.35723484261945293,0.5685400505369671,11.11111111111111,0.17022149733759812,0.4145540079591375,57.14285714285714,0.6442258997745579,0.32252721743176527,50.0,3.772599079178613,0.09138039431386441,63.1578947368421,1.3374265139951895,0.18023247261422687,50.0,0.45705808470929976,0.13752703323251408,80.0,0.28371535066552533,0.3350559178194474,50.0,0.24226787179033554
7,1.0371756656701787,0.5047080062867533,63.63636363636363,0.14859855945127057,54.54545454545454,1.008401598859336,0.13399184994746746,46.666666666666664,0.25032661701821335,0.0801510843254256,62.5,2.2184168421252273,0.150537331366352,62.5,2.6199510679421185,0.10494857565960315,66.66666666666666,0.2330134073106558,0.1530939507177387,42.857142857142854,0.39619446012376863,0.22940085186699388,66.66666666666666,0.22277601381340864,0.1546685463514614,28.57142857142857,0.9040195542036388,0.32271669691107824,50.0,0.08528648439444293,0.0410992253136394,89.47368421052632,0.1542395678410798,0.1941841396360847,50.0,0.518810810809577,0.09361241483396865,80.0,0.3150152856724274,0.09859178060945084,60.0,1.7233214960923773
8,3.9858984456340014,0.1675234529790041,36.36363636363637,0.1674827599582257,54.54545454545454,1.1852264886161226,0.1912056947211144,53.333333333333336,0.5013850541721276,0.5594304354218199,50.0,0.44974155369227375,0.19188908193755044,37.5,1.2923915871209035,0.5801834847239823,50.0,0.006046208338243809,0.1755852119497681,57.14285714285714,1.9562961269987087,0.21156929320402174,44.44444444444444,3.4120965901687903,0.1579881838043072,28.57142857142857,1.995389925401056,0.19476319724291138,25.0,0.062156686857510156,0.04597543694436457,84.21052631578947,2.6254443436147796,0.2661460963477169,50.0,1.0733465564391431,0.16008220622141633,50.0,1.458570813403673,0.1942618582072216,50.0,0.38599316697541985
