,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6935055023411811,0.7039911679539915,50.0,0.0,0.6666666865348816,0.5,1.0,0.6359509061557479,70.0,0.7083333333333334,0.761904776096344,0.625,1.0,0.9230884671248032,0.7164163759714461,54.54545454545454,0.34375,0.0,0.0,0.0,0.6993063129782653,0.7488169689630487,57.14285714285714,0.25,0.0,0.0,0.0,0.6596707016540474,0.6931064182653834,57.14285714285714,0.5,0.6666666865348816,0.75,0.6000000238418579,0.6931446054512576,0.7008503998268321,50.0,0.5555555555555556,0.0,0.0,0.0,0.8296233522190621,0.7372415262466047,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.670957630630018,0.6934547130185521,33.33333333333333,0.7166666666666667,0.27272728085517883,0.1875,0.5,0.695936319765052,0.6933488903201672,42.857142857142854,0.0,0.6000000238418579,0.5,0.75,0.7388564594721535,0.7020389951405188,55.55555555555556,0.41111111111111115,0.0,0.0,0.0,0.692978978278187,0.6931365118211434,50.0,0.45,0.38461539149284363,0.3125,0.5,0.6933683703007173,0.7829433731120428,30.0,0.5833333333333333,0.0,0.0,0.0,0.819978762570103,0.6923446684932639,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6914511973643576
1,0.6935238409415708,0.6932931943855275,50.0,0.0,0.6666666865348816,0.5,1.0,0.6903566322214102,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.6909940818240862,0.7094779094441926,54.54545454545454,0.13333333333333333,0.0,0.0,0.0,0.7071220096307853,0.736462044787789,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.7028033245912689,0.6928119389599383,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.6929181972869572,0.6930334948569098,50.0,0.6666666666666666,0.0,0.0,0.0,0.6902999242312047,0.6931627865581974,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.69223313894882,0.6940472461940193,33.33333333333333,0.7166666666666667,0.27272728085517883,0.1875,0.5,0.6917798434707815,0.6940772196545224,57.14285714285714,0.25,0.7272727489471436,0.5714285969734192,1.0,0.6925542308729202,0.805022366414264,55.55555555555556,0.5444444444444444,0.0,0.0,0.0,0.8636673148186762,0.692831849541008,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6898365586992914,0.6385603231452798,70.0,0.25,0.761904776096344,0.625,1.0,1.1394113793870084,0.6921120190950145,70.0,0.3833333333333333,0.8846153914928436,0.8125,1.0,0.6931276062400649
2,0.6928594850624966,0.6930153565221704,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6004755909419732,70.0,0.75,0.46666666865348816,0.4375,0.5,0.8406110593330005,0.6983089505284172,54.54545454545454,0.5,0.0,0.0,0.0,0.6170824065401622,0.7550902261185654,57.14285714285714,0.25,0.0,0.0,0.0,0.5682515043989497,0.6928719026404355,42.857142857142854,0.5,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6936626873517495,0.6926609280527224,50.0,0.7777777777777778,0.0,0.0,0.0,0.6902199299812053,0.6383954220794815,85.71428571428571,1.0,0.8571428656578064,0.75,1.0,0.6904088257316117,0.7403367710619271,33.33333333333333,0.7083333333333333,0.7000000029802322,0.625,1.0,0.6902895265558462,0.7007816655112551,28.57142857142857,0.16666666666666666,0.444444477558136,0.4000000059604645,0.5,0.6935431510862188,0.6985425758371512,44.44444444444444,0.6555555555555556,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.6944328115507992,0.6931686228125694,50.0,0.45,0.7727272808551788,0.6875,1.0,0.6938167278964309,0.6549166166514228,60.0,0.875,0.717948704957962,0.6071428656578064,0.9166666567325592,0.7741303142386141,0.6944066293803652,30.0,0.375,0.0,0.0,0.0,0.6931763940378697
3,0.6928487857011593,0.6931669379378187,50.0,0.5,0.0,0.0,0.0,0.5983205690101124,70.0,0.25,0.761904776096344,0.625,1.0,0.7166951583177188,0.69341969447313,36.36363636363637,0.2,0.0,0.0,0.0,0.6932193417009817,1.0467019130588728,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.9013602026436061,0.6472706767956599,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.5848842346226997,0.68320091904168,50.0,0.7777777777777778,0.0,0.0,0.0,0.6980655596882211,0.715411001774778,57.14285714285714,0.5,0.0,0.0,0.0,0.6137041137779318,0.6851254996963204,33.33333333333333,0.75,0.27272728085517883,0.1875,0.5,0.6934250716777923,0.7423003421058516,57.14285714285714,0.08333333333333333,0.7272727489471436,0.5714285969734192,1.0,0.6937783524340131,0.6929419954644801,44.44444444444444,0.673611111111111,0.0,0.0,0.0,0.7057393784905173,0.6927283111368859,50.0,0.75,0.6666666865348816,0.5,1.0,0.6933400449591189,0.6768477069667255,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,1.07887765908256,0.6164062669742623,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.6405774240226472
4,0.6937947592659203,0.6927337128540695,50.0,0.875,0.6666666865348816,0.5,1.0,0.5893328627123042,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6450564151179313,0.6933915241040158,54.54545454545454,0.55,0.4166666865348816,0.3571428656578064,0.5,0.6936891021954524,0.7303192162947179,28.57142857142857,0.16666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6498036882549356,0.7620406238875655,42.857142857142854,0.6,0.3333333134651184,1.0,0.20000000298023224,0.681713661902845,0.8149821018949707,50.0,0.7777777777777778,0.0,0.0,0.0,0.3657183738808886,0.7740976657596376,57.14285714285714,0.75,0.0,0.0,0.0,1.3231692517297806,0.6938843975595375,33.33333333333333,0.75,0.27272728085517883,0.1875,0.5,0.6940327260784628,0.7691193087708014,42.857142857142854,0.0,0.0,0.0,0.0,1.0172953865939887,0.6925701514373996,55.55555555555556,0.5444444444444444,0.0,0.0,0.0,0.6908154475704518,0.8015219690159909,50.0,0.65,0.38461539149284363,0.3125,0.5,0.6770911318223325,1.1541136051084606,30.0,0.6785714285714286,0.0,0.0,0.0,0.6680741311090034,0.611891393240011,70.0,0.7083333333333334,0.761904776096344,0.625,1.0,0.8873120513069451
5,0.6912987880865424,0.6928312455304179,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6015284185154194,70.0,0.75,0.8846153914928436,0.8125,1.0,1.0892173692498477,0.806270306939807,45.45454545454545,0.41666666666666663,0.0,0.0,0.0,0.6538099259047571,0.82453318043086,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.7834725307872907,0.6711632760951035,42.857142857142854,0.5,0.5,0.6666666865348816,0.4000000059604645,0.689091953661805,0.6871440236902121,50.0,0.7777777777777778,0.0,0.0,0.0,0.6949518104141675,0.6183212493309078,57.14285714285714,1.0,0.0,0.0,0.0,0.7858075063392406,0.6936695716908206,33.33333333333333,0.7166666666666667,0.27272728085517883,0.1875,0.5,0.6990534745991636,0.7132448549663238,14.285714285714285,0.0,0.0,0.0,0.0,0.695023001366415,0.7217384326059044,55.55555555555556,0.3819444444444444,0.0,0.0,0.0,0.6867214988500613,0.7898508730566496,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.5173425516045513,0.6080799231873366,70.0,0.9166666666666667,0.8333333432674408,1.0,0.75,0.6216092984679954,0.6637476716509274,90.0,0.6833333333333333,0.9545454680919647,0.9166666567325592,1.0,0.6724748933005337
6,0.5038399717294921,0.6724612076926729,50.0,0.75,0.6666666865348816,0.5,1.0,0.6455689375918914,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6904603102677522,0.6931206499729441,54.54545454545454,0.59375,0.20000000298023224,0.5,0.125,0.6932159557687803,0.9544117570510104,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.8294718912198846,0.7263971777551925,42.857142857142854,0.9,0.3333333134651184,1.0,0.20000000298023224,0.6682134928642252,0.6105852190460638,50.0,0.8888888888888888,0.0,0.0,0.0,0.9405870973382602,0.625940188955734,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.5205940983993561,0.6938688501177803,33.33333333333333,0.6833333333333333,0.27272728085517883,0.1875,0.5,0.69325548879678,0.9151420253588386,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.4735743269046904,0.6787651737669667,61.111111111111114,0.6666666666666666,0.37037038803100586,0.3888888955116272,0.4444444477558136,0.7022514067829372,0.8723140291171136,50.0,0.55,0.7727272808551788,0.6875,1.0,0.596051748849322,0.7921328588627707,30.0,0.75,0.0,0.0,0.0,0.8398891377911641,0.5514142606860706,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.5780468449025964
7,0.6007111755062974,0.7523569820052038,50.0,0.625,0.0,0.0,0.0,0.5999618326261407,70.0,0.6785714285714286,0.46666666865348816,0.4375,0.5,0.37432994146675613,0.7073753551918309,54.54545454545454,0.3333333333333333,0.0,0.0,0.0,0.6632664854308378,0.9677333132685141,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.494163169547662,0.5802943121966384,71.42857142857143,0.8,0.8333333730697632,0.7142857313156128,1.0,0.6821145989176682,0.727294388796285,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,1.0732226450904494,0.5208424813744621,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.3947566309064616,0.6954636326804572,33.33333333333333,0.6833333333333333,0.27272728085517883,0.1875,0.5,0.6927039532248384,0.8831271574770555,57.14285714285714,0.25,0.7272727489471436,0.5714285969734192,1.0,0.5623032197736091,0.6927746386323704,55.55555555555556,0.7666666666666666,0.3333333432674408,0.3333333333333333,0.36666667461395264,1.3162416198028084,0.7167210799120981,50.0,0.71875,0.722222238779068,0.7000000029802322,0.75,0.6565964260993054,0.65407963773471,70.0,0.875,0.4000000059604645,0.5,0.3333333432674408,0.5753544957554776,0.5586950288509829,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.6782992686905923
8,0.6887583753715729,0.7292666666272042,50.0,0.75,0.6666666865348816,0.5,1.0,0.5760776257068042,70.0,1.0,0.761904776096344,0.625,1.0,0.508397992290076,0.7248553299703918,54.54545454545454,0.46875,0.0,0.0,0.0,0.5524576384796589,0.8986025763988249,42.857142857142854,0.0,0.0,0.0,0.0,0.7769961609462924,0.759473699647673,42.857142857142854,0.9,0.3333333134651184,1.0,0.20000000298023224,0.6105501155734828,0.7299894552336683,50.0,0.7777777777777778,0.0,0.0,0.0,1.3540919815751677,0.6780008158772245,57.14285714285714,0.75,0.0,0.0,0.0,0.4469035946665033,0.6932687046180048,33.33333333333333,0.75,0.27272728085517883,0.1875,0.5,0.6955173582511699,1.4658483557263078,42.857142857142854,0.25,0.0,0.0,0.0,0.5362332705487445,0.6787776060223878,55.55555555555556,0.7875,0.3888888955116272,0.5,0.4444444477558136,0.6661609185321946,0.805718389521062,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.5249202257373567,0.7422648115291726,30.0,0.5833333333333333,0.0,0.0,0.0,0.567824374879248,0.7624990041134952,60.0,0.65,0.375,0.5,0.30000001192092896,0.47407513286108643
