,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,17.099261888565103,3.8097669351220507,0.0,0.0,0.0,0.0,0.0,0.5416365478728338,0.0,0.0,0.0,0.0,0.0,0.7401776801890634,0.6195658698871866,0.0,0.0,0.0,0.0,0.0,2.073644203638744,2.001790964602335,0.0,0.0,0.0,0.0,0.0,7.715590072665507,1.3273875756643914,0.0,0.0,0.0,0.0,0.0,2.3221851003804432,31.549716177060034,0.0,0.0,0.0,0.0,0.0,67.98093380879838,3.0560517366250517,0.0,0.0,0.0,0.0,0.0,51.8207958646308,15.199493817442757,0.0,0.0,0.0,0.0,0.0,147.16338675198807,5.282696523226077,0.0,0.0,0.0,0.0,0.0,138.28726676421257,10.291624057740663,0.0,0.0,0.0,0.0,0.0,152.1386785773042,7.70707468148858,0.0,0.0,0.0,0.0,0.0,53.117782389340476,57.901071159528705,0.0,0.0,0.0,0.0,0.0,220.5968798285796,18.245847273355206,0.0,0.0,0.0,0.0,0.0,45.46786548371435,19.657602513152028,0.0,0.0,0.0,0.0,0.0,138.0869247792839,5.9028337184605615,0.0,0.0,0.0,0.0,0.0,117.77804176668005,7.805030825664195,0.0,0.0,0.0,0.0,0.0,113.18165519823675,9.14180545471485,0.0,0.0,0.0,0.0,0.0,76.79501502275532
10,11.636555548575227,2.764003431239719,0.0,0.0,0.0,0.0,0.0,0.5092728265067668,0.0,0.0,0.0,0.0,0.0,2.267846699054621,0.42209903216477157,0.0,0.0,0.0,0.0,0.0,2.325524928079725,1.0792134537335347,0.0,0.0,0.0,0.0,0.0,3.3486165828039938,0.3974591534543864,0.0,0.0,0.0,0.0,0.0,2.249482996834995,29.618395287322603,0.0,0.0,0.0,0.0,0.0,51.49553782115278,2.935192082189569,0.0,0.0,0.0,0.0,0.0,16.725441793562208,21.861098390563647,0.0,0.0,0.0,0.0,0.0,27.311314720821123,5.729813876537724,0.0,0.0,0.0,0.0,0.0,24.82023775663195,8.96057787802719,0.0,0.0,0.0,0.0,0.0,2.599221424872213,7.352542913846132,0.0,0.0,0.0,0.0,0.0,108.08402136572535,51.020217400603215,0.0,0.0,0.0,0.0,0.0,103.14915629709456,11.255696605527493,0.0,0.0,0.0,0.0,0.0,73.69436980703298,17.079865955781347,0.0,0.0,0.0,0.0,0.0,46.47795360671839,5.591175837115501,0.0,0.0,0.0,0.0,0.0,57.773924943660475,9.943339372238295,0.0,0.0,0.0,0.0,0.0,114.41665370993178,5.995407937829472,0.0,0.0,0.0,0.0,0.0,24.58628029574638
11,0.9317550256811689,2.829652761976098,0.0,0.0,0.0,0.0,0.0,0.5053436796876303,0.0,0.0,0.0,0.0,0.0,15.705772350534374,1.1691283122529248,0.0,0.0,0.0,0.0,0.0,2.138270208231818,1.8287034098300927,0.0,0.0,0.0,0.0,0.0,7.440583686725465,0.2902055076147009,0.0,0.0,0.0,0.0,0.0,2.1884732369096382,24.50750034232513,0.0,0.0,0.0,0.0,0.0,244.8878235103254,5.219045097368195,0.0,0.0,0.0,0.0,0.0,47.302955840130494,11.411261045552735,0.0,0.0,0.0,0.0,0.0,28.158052575297575,5.86057924704637,0.0,0.0,0.0,0.0,0.0,27.673355482682766,9.858379394767194,0.0,0.0,0.0,0.0,0.0,0.3651367541005432,6.453572364873833,0.0,0.0,0.0,0.0,0.0,22.33033986505826,22.504848043758898,0.0,0.0,0.0,0.0,0.0,154.52604189490668,11.360397543814278,0.0,0.0,0.0,0.0,0.0,143.51792650901612,27.217610352479085,0.0,0.0,0.0,0.0,0.0,313.9916247186575,4.982397603026767,0.0,0.0,0.0,0.0,0.0,108.90055197194326,11.716874047449943,0.0,0.0,0.0,0.0,0.0,75.11908516430415,6.656926987909553,0.0,0.0,0.0,0.0,0.0,61.00197711427963
12,23.09593737248664,2.9049558752263414,0.0,0.0,0.0,0.0,0.0,1.9253610268727925,0.0,0.0,0.0,0.0,0.0,0.7537965346673604,1.3688484174065378,0.0,0.0,0.0,0.0,0.0,7.036622530734593,1.6280280140140462,0.0,0.0,0.0,0.0,0.0,1.782108393604539,0.27711061738169335,0.0,0.0,0.0,0.0,0.0,9.285189637733156,21.771084190042945,0.0,0.0,0.0,0.0,0.0,34.21163584865837,2.435176190120631,0.0,0.0,0.0,0.0,0.0,17.272038110110806,5.594538429016121,0.0,0.0,0.0,0.0,0.0,90.89161460730283,5.131256811788454,0.0,0.0,0.0,0.0,0.0,196.47646980407131,10.678546634257772,0.0,0.0,0.0,0.0,0.0,30.261956919800998,6.960694415652943,0.0,0.0,0.0,0.0,0.0,61.64514766599222,17.544923374876486,0.0,0.0,0.0,0.0,0.0,203.24233193210145,14.086761798773887,0.0,0.0,0.0,0.0,0.0,23.805031911547538,21.208130142422554,0.0,0.0,0.0,0.0,0.0,93.2883169703784,13.60463084346225,0.0,0.0,0.0,0.0,0.0,73.8981275541318,7.27540956636072,0.0,0.0,0.0,0.0,0.0,98.44628293501138,6.583538783289992,0.0,0.0,0.0,0.0,0.0,31.950799234126002
13,0.8690973754084549,3.2721233344647582,0.0,0.0,0.0,0.0,0.0,1.0877668580635975,0.0,0.0,0.0,0.0,0.0,4.3058573007916285,1.1934532374985627,0.0,0.0,0.0,0.0,0.0,1.8866953250699017,1.482021765460954,0.0,0.0,0.0,0.0,0.0,4.724868884872533,0.2991397105219974,0.0,0.0,0.0,0.0,0.0,3.17727078273822,21.285904209182448,0.0,0.0,0.0,0.0,0.0,126.66978426365198,1.610515146789078,0.0,0.0,0.0,0.0,0.0,37.71577847171314,10.12110776000851,0.0,0.0,0.0,0.0,0.0,46.16443277331689,6.024680670089072,0.0,0.0,0.0,0.0,0.0,7.45592684369483,8.452259685991338,0.0,0.0,0.0,0.0,0.0,33.81133660020275,6.1377910874741355,0.0,0.0,0.0,0.0,0.0,19.743962542005416,32.034062239654205,0.0,0.0,0.0,0.0,0.0,78.70345327218202,12.193422750681163,0.0,0.0,0.0,0.0,0.0,56.12136813037536,16.32345114799005,0.0,0.0,0.0,0.0,0.0,121.62718115200677,7.232617846638858,0.0,0.0,0.0,0.0,0.0,61.45181452282051,7.242822407181459,0.0,0.0,0.0,0.0,0.0,82.97544073031224,6.148045252157943,0.0,0.0,0.0,0.0,0.0,18.499787438965104
14,12.582556359373635,6.64609498186768,0.0,0.0,0.0,0.0,0.0,2.3830489874756853,0.0,0.0,0.0,0.0,0.0,25.46763148564251,0.503830827738528,0.0,0.0,0.0,0.0,0.0,11.0742299301734,1.0504883966606802,0.0,0.0,0.0,0.0,0.0,7.5506975965422365,0.4800828465158588,0.0,0.0,0.0,0.0,0.0,2.546953260746938,19.06381113710707,0.0,0.0,0.0,0.0,0.0,91.10492616028789,1.7335601544367667,0.0,0.0,0.0,0.0,0.0,8.635408797559561,6.564416153855471,0.0,0.0,0.0,0.0,0.0,27.98915051544911,6.1108514950552495,0.0,0.0,0.0,0.0,0.0,23.362945301814076,13.80365691716208,0.0,0.0,0.0,0.0,0.0,0.08693118466402038,5.718543986081315,0.0,0.0,0.0,0.0,0.0,93.32426993878954,29.56693369207245,0.0,0.0,0.0,0.0,0.0,46.80649435839941,16.074003494031267,0.0,0.0,0.0,0.0,0.0,15.666545404023704,20.00130031764811,0.0,0.0,0.0,0.0,0.0,46.30526845206543,10.966647007147866,0.0,0.0,0.0,0.0,0.0,17.550655672417626,8.512878924600411,0.0,0.0,0.0,0.0,0.0,89.34379519655039,6.723667755409616,0.0,0.0,0.0,0.0,0.0,44.581103523746066
15,10.661559733712563,7.602089130802344,0.0,0.0,0.0,0.0,0.0,1.1816950699000872,0.0,0.0,0.0,0.0,0.0,2.45326751401614,0.4762105316375442,0.0,0.0,0.0,0.0,0.0,0.5841263915922476,1.125792864143334,0.0,0.0,0.0,0.0,0.0,10.159825339762405,0.3195728802563076,0.0,0.0,0.0,0.0,0.0,2.31519004866401,16.8554163297741,0.0,0.0,0.0,0.0,0.0,197.41602160197354,1.5211379229598483,0.0,0.0,0.0,0.0,0.0,32.953324562830886,7.7238849242474465,0.0,0.0,0.0,0.0,0.0,51.18369316372467,4.967789010587572,0.0,0.0,0.0,0.0,0.0,17.382448620735303,9.394068717610912,0.0,0.0,0.0,0.0,0.0,43.05210522306576,5.849405409948619,0.0,0.0,0.0,0.0,0.0,43.19220441777235,17.27372826287911,0.0,0.0,0.0,0.0,0.0,76.32440215132978,13.629933714098884,0.0,0.0,0.0,0.0,0.0,35.865538444446656,17.751412434170355,0.0,0.0,0.0,0.0,0.0,44.72677342442874,8.534803336873622,0.0,0.0,0.0,0.0,0.0,35.97901415340046,7.857316167874799,0.0,0.0,0.0,0.0,0.0,91.84179760444377,5.873020108084588,0.0,0.0,0.0,0.0,0.0,29.109865986250274
16,18.408844739607055,2.7171691841847263,0.0,0.0,0.0,0.0,0.0,1.1161783930803557,0.0,0.0,0.0,0.0,0.0,3.777110634681778,0.7612756400988658,0.0,0.0,0.0,0.0,0.0,1.3656186307335596,1.1002085975878844,0.0,0.0,0.0,0.0,0.0,3.8523291326434292,0.9747886174349574,0.0,0.0,0.0,0.0,0.0,11.29113548793113,16.684666455418444,0.0,0.0,0.0,0.0,0.0,153.97938796714533,1.6440625903686006,0.0,0.0,0.0,0.0,0.0,14.225732810262292,8.36317994754562,0.0,0.0,0.0,0.0,0.0,201.9472387931706,4.924225093726345,0.0,0.0,0.0,0.0,0.0,48.396218565473646,7.193864659726671,0.0,0.0,0.0,0.0,0.0,14.827811378865135,6.409767587489989,0.0,0.0,0.0,0.0,0.0,35.791503283110494,17.116933070989326,0.0,0.0,0.0,0.0,0.0,14.091554113945357,7.546569732393811,0.0,0.0,0.0,0.0,0.0,16.95807443639375,15.2106165407203,0.0,0.0,0.0,0.0,0.0,71.43725183943276,11.747766365448296,0.0,0.0,0.0,0.0,0.0,13.813089942782153,17.987452593433424,0.0,0.0,0.0,0.0,0.0,59.601977953550666,8.215006949107584,0.0,0.0,0.0,0.0,0.0,15.456290783560911
17,13.65601793050687,10.471533458910244,0.0,0.0,0.0,0.0,0.0,1.1235420528377216,0.0,0.0,0.0,0.0,0.0,3.1944314714472775,1.4639623580207861,0.0,0.0,0.0,0.0,0.0,1.978429740524128,1.4524009172071242,0.0,0.0,0.0,0.0,0.0,5.310512793284673,0.3298852134999789,0.0,0.0,0.0,0.0,0.0,3.0325342757778264,25.23451441150484,0.0,0.0,0.0,0.0,0.0,82.25234785906846,2.533026707197727,0.0,0.0,0.0,0.0,0.0,8.007712896514068,8.219101125407885,0.0,0.0,0.0,0.0,0.0,79.69579565366348,9.269034256684764,0.0,0.0,0.0,0.0,0.0,50.952970643617626,17.983545510627746,0.0,0.0,0.0,0.0,0.0,98.91225689809666,12.508183941668504,0.0,0.0,0.0,0.0,0.0,2.6675575633637676,38.575108411524596,0.0,0.0,0.0,0.0,0.0,110.63486646968447,24.10207151110239,0.0,0.0,0.0,0.0,0.0,29.531861172151842,74.32795482938619,0.0,0.0,0.0,0.0,0.0,51.3179421413047,51.01206145632481,0.0,0.0,0.0,0.0,0.0,25.84607128092195,56.42689092857277,0.0,0.0,0.0,0.0,0.0,79.59263200680743,13.801441269584556,0.0,0.0,0.0,0.0,0.0,12.519195019514253
18,2.032624970476831,11.522232948664474,0.0,0.0,0.0,0.0,0.0,0.6586748876846475,0.0,0.0,0.0,0.0,0.0,0.9988380681029688,0.48949921200924035,0.0,0.0,0.0,0.0,0.0,0.8862122671354914,1.7368866442061466,0.0,0.0,0.0,0.0,0.0,3.1235753994050195,0.3853373448706891,0.0,0.0,0.0,0.0,0.0,1.806805157434542,14.117492089584019,0.0,0.0,0.0,0.0,0.0,111.0019322569028,1.8969236144310573,0.0,0.0,0.0,0.0,0.0,17.260064142454343,4.748891424088275,0.0,0.0,0.0,0.0,0.0,9.97651621020256,4.939458436480677,0.0,0.0,0.0,0.0,0.0,82.80769214016686,10.616707301564274,0.0,0.0,0.0,0.0,0.0,0.6368357043044137,6.0211461523575105,0.0,0.0,0.0,0.0,0.0,10.35805974630933,11.826587770542694,0.0,0.0,0.0,0.0,0.0,16.580103654706104,17.15488430162457,0.0,0.0,0.0,0.0,0.0,25.430484854944474,23.53086613739104,0.0,0.0,0.0,0.0,0.0,18.07717829561649,9.263815610318375,0.0,0.0,0.0,0.0,0.0,19.938304203568975,18.071071500337144,0.0,0.0,0.0,0.0,0.0,12.608399460679781,6.882590764915793,0.0,0.0,0.0,0.0,0.0,12.193939077496175
