,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,17.10693745305076,17.13558562805452,0.0,0.0,0.0,0.0,0.0,84.0482827590866,0.0,0.0,0.0,0.0,0.0,131.9696405330859,83.23283326636572,0.0,0.0,0.0,0.0,0.0,128.6011439704476,47.73648851149518,0.0,0.0,0.0,0.0,0.0,87.34647419016798,324.5369364042387,0.0,0.0,0.0,0.0,0.0,1032.5293209664871,64.9632716095774,0.0,0.0,0.0,0.0,0.0,61.362543300034964,454.2422176477736,0.0,0.0,0.0,0.0,0.0,543.9576898412091,682.3350819926233,0.0,0.0,0.0,0.0,0.0,1292.423576202549,202.32225315347887,0.0,0.0,0.0,0.0,0.0,78.17866376305662,810.3453725825817,0.0,0.0,0.0,0.0,0.0,574.7083762551957,367.63547975229005,0.0,0.0,0.0,0.0,0.0,923.3597960025213,834.0643710128278,0.0,0.0,0.0,0.0,0.0,346.1929284690918,50.232944041405496,0.0,0.0,0.0,0.0,0.0,52.777849745623456,2570.991672349393,0.0,0.0,0.0,0.0,0.0,3321.383931766545,2543.0964680792763,0.0,0.0,0.0,0.0,0.0,3385.7982375908227,3275.272541215476,0.0,0.0,0.0,0.0,0.0,3112.398217042172,56.477007205771976,0.0,0.0,0.0,0.0,0.0,56.768410567160814
1,1.9035882569688276,19.962935708933767,0.0,0.0,0.0,0.0,0.0,15.611054833515182,0.0,0.0,0.0,0.0,0.0,0.9415686315877162,87.192424442917,0.0,0.0,0.0,0.0,0.0,78.74968541355533,15.13945198392357,0.0,0.0,0.0,0.0,0.0,10.779708023101549,555.065727448068,0.0,0.0,0.0,0.0,0.0,222.4363261103551,17.106384982862664,0.0,0.0,0.0,0.0,0.0,10.493230588243165,200.1632790610659,0.0,0.0,0.0,0.0,0.0,1053.8582477854457,479.221727873052,0.0,0.0,0.0,0.0,0.0,594.2074531315969,194.36823630424564,0.0,0.0,0.0,0.0,0.0,731.7942333371792,810.9882591810086,0.0,0.0,0.0,0.0,0.0,943.0641266110831,427.4575207696391,0.0,0.0,0.0,0.0,0.0,312.86597551626375,356.78313050963413,0.0,0.0,0.0,0.0,0.0,55.592693311454966,33.61862978185953,0.0,0.0,0.0,0.0,0.0,134.8159660825485,1265.558623991322,0.0,0.0,0.0,0.0,0.0,1686.4869647872495,1229.666147747003,0.0,0.0,0.0,0.0,0.0,1608.5307836498255,1993.0583476731201,0.0,0.0,0.0,0.0,0.0,2264.5798849383414,166.10614625657325,0.0,0.0,0.0,0.0,0.0,168.04538964970504
2,10.036901343491868,12.65247339114999,0.0,0.0,0.0,0.0,0.0,11.326961180889628,0.0,0.0,0.0,0.0,0.0,12.299184262061782,29.32334939592645,0.0,0.0,0.0,0.0,0.0,23.316931527953958,6.5906984285075465,0.0,0.0,0.0,0.0,0.0,8.200689119194804,1169.6889300193957,0.0,0.0,0.0,0.0,0.0,480.5017094660079,35.3433232350685,0.0,0.0,0.0,0.0,0.0,146.38195112813685,93.38855935470298,0.0,0.0,0.0,0.0,0.0,473.0546582877024,180.21620812895955,0.0,0.0,0.0,0.0,0.0,108.46656463217202,201.38697599555869,0.0,0.0,0.0,0.0,0.0,273.9053715902763,809.2904249819302,0.0,0.0,0.0,0.0,0.0,1100.225282516934,905.3760212427071,0.0,0.0,0.0,0.0,0.0,201.9342461409179,205.9957126813121,0.0,0.0,0.0,0.0,0.0,89.89109592420819,25.856798672272042,0.0,0.0,0.0,0.0,0.0,52.509187176805796,859.4030569288943,0.0,0.0,0.0,0.0,0.0,1296.827348844732,320.01381959326966,0.0,0.0,0.0,0.0,0.0,597.1692096762492,924.7789194070599,0.0,0.0,0.0,0.0,0.0,1625.4376148584115,236.36482080075697,0.0,0.0,0.0,0.0,0.0,243.20278358234037
3,14.415098950353135,5.059991661302172,0.0,0.0,0.0,0.0,0.0,9.479641269536389,0.0,0.0,0.0,0.0,0.0,3.4897670527108993,22.728278496725103,0.0,0.0,0.0,0.0,0.0,3.200753522712542,15.1960688641099,0.0,0.0,0.0,0.0,0.0,3.685136937259107,568.5846118814766,0.0,0.0,0.0,0.0,0.0,269.31081983039047,18.425794234420664,0.0,0.0,0.0,0.0,0.0,67.54967712438763,84.5271327460108,0.0,0.0,0.0,0.0,0.0,21.890783693917456,220.20966458230885,0.0,0.0,0.0,0.0,0.0,106.5545821608438,257.43378781473405,0.0,0.0,0.0,0.0,0.0,5.83006546244627,601.4681476250315,0.0,0.0,0.0,0.0,0.0,836.4821807566848,535.921118576435,0.0,0.0,0.0,0.0,0.0,177.66436142359655,234.88066581390143,0.0,0.0,0.0,0.0,0.0,104.31073565488505,31.273275340976568,0.0,0.0,0.0,0.0,0.0,39.177074282915406,527.7182958886103,0.0,0.0,0.0,0.0,0.0,590.3164081070151,172.9209739695753,0.0,0.0,0.0,0.0,0.0,350.74309008909006,647.9986492820098,0.0,0.0,0.0,0.0,0.0,959.6997521260807,66.78173895892309,0.0,0.0,0.0,0.0,0.0,183.4020911482946
4,10.690216097440173,6.054487765816503,0.0,0.0,0.0,0.0,0.0,6.546801893647281,0.0,0.0,0.0,0.0,0.0,2.5714419484198467,18.005856999670716,0.0,0.0,0.0,0.0,0.0,5.702560040847644,30.17697070566393,0.0,0.0,0.0,0.0,0.0,64.79343739393826,669.102373638238,0.0,0.0,0.0,0.0,0.0,288.58566725516835,9.70448457678064,0.0,0.0,0.0,0.0,0.0,94.1312105181245,164.46722967415178,0.0,0.0,0.0,0.0,0.0,81.46686845140633,163.9292261427527,0.0,0.0,0.0,0.0,0.0,51.921990985541555,149.3022699745092,0.0,0.0,0.0,0.0,0.0,49.10594447345574,551.90018094495,0.0,0.0,0.0,0.0,0.0,679.262665051478,464.86411169893927,0.0,0.0,0.0,0.0,0.0,440.15315321284544,267.25755134123636,0.0,0.0,0.0,0.0,0.0,31.98257479880387,23.96886474894183,0.0,0.0,0.0,0.0,0.0,3.0295348081598656,152.08046998674467,0.0,0.0,0.0,0.0,0.0,582.9493824496406,61.71521914244731,0.0,0.0,0.0,0.0,0.0,152.57031294756587,218.06506403809894,0.0,0.0,0.0,0.0,0.0,655.9736228576858,78.49522128928814,0.0,0.0,0.0,0.0,0.0,76.97346845794499
5,1.6582094037654223,1.998559028397157,0.0,0.0,0.0,0.0,0.0,4.42192720511027,0.0,0.0,0.0,0.0,0.0,9.209888874624449,12.79959391461173,0.0,0.0,0.0,0.0,0.0,5.133480184745189,2.1615409905464773,0.0,0.0,0.0,0.0,0.0,6.6549188941670225,738.8990089873566,0.0,0.0,0.0,0.0,0.0,399.2279023808051,12.950744884712993,0.0,0.0,0.0,0.0,0.0,30.043172939909244,210.70830680301384,0.0,0.0,0.0,0.0,0.0,428.4082340111425,66.42928039729519,0.0,0.0,0.0,0.0,0.0,432.97921410865524,86.54400580727433,0.0,0.0,0.0,0.0,0.0,34.93552901749522,401.0450808975218,0.0,0.0,0.0,0.0,0.0,557.8665639603174,264.5549483983872,0.0,0.0,0.0,0.0,0.0,125.75835578050315,178.66774993323685,0.0,0.0,0.0,0.0,0.0,16.37405676287591,17.447028456123885,0.0,0.0,0.0,0.0,0.0,19.94832832644257,92.33396225294096,0.0,0.0,0.0,0.0,0.0,92.04509241517104,43.58083800221546,0.0,0.0,0.0,0.0,0.0,65.34551739828436,99.39744093983487,0.0,0.0,0.0,0.0,0.0,201.66410684903713,52.400874513811495,0.0,0.0,0.0,0.0,0.0,75.88049980706633
6,26.603029815762014,3.026769524896175,0.0,0.0,0.0,0.0,0.0,3.507024291718386,0.0,0.0,0.0,0.0,0.0,4.348267712513296,11.769213735526488,0.0,0.0,0.0,0.0,0.0,13.901223501522324,2.2643828121335523,0.0,0.0,0.0,0.0,0.0,3.6116275679193346,442.4363261900618,0.0,0.0,0.0,0.0,0.0,508.42907023518745,21.65880306346098,0.0,0.0,0.0,0.0,0.0,170.83184109542034,158.59660171398627,0.0,0.0,0.0,0.0,0.0,18.836708514975136,53.278219967519966,0.0,0.0,0.0,0.0,0.0,7.732146522260412,96.95537079651876,0.0,0.0,0.0,0.0,0.0,246.42507564914405,247.26892292182538,0.0,0.0,0.0,0.0,0.0,433.7631872026963,183.31890793268207,0.0,0.0,0.0,0.0,0.0,297.93942025096004,239.44135096000193,0.0,0.0,0.0,0.0,0.0,17.666183565376976,19.304837461825112,0.0,0.0,0.0,0.0,0.0,4.345464315160674,92.42746459783089,0.0,0.0,0.0,0.0,0.0,121.89210528240076,42.71939306936356,0.0,0.0,0.0,0.0,0.0,59.40365203256296,71.00189151681893,0.0,0.0,0.0,0.0,0.0,102.8617379132871,50.62642706991543,0.0,0.0,0.0,0.0,0.0,29.594247032542057
7,7.561564979029366,5.326647139049524,0.0,0.0,0.0,0.0,0.0,2.7555236288499767,0.0,0.0,0.0,0.0,0.0,4.066466308283429,11.63128410054127,0.0,0.0,0.0,0.0,0.0,4.991417197203311,3.964964407744802,0.0,0.0,0.0,0.0,0.0,5.282381592266516,274.68586652650396,0.0,0.0,0.0,0.0,0.0,270.5466917718601,17.561898287369836,0.0,0.0,0.0,0.0,0.0,35.32914372853748,149.2723498941784,0.0,0.0,0.0,0.0,0.0,10.968865394729912,42.82238913034163,0.0,0.0,0.0,0.0,0.0,95.09532821109195,51.420172217078466,0.0,0.0,0.0,0.0,0.0,6.677547919390712,149.1092460311299,0.0,0.0,0.0,0.0,0.0,279.38371535133393,178.49217739734988,0.0,0.0,0.0,0.0,0.0,284.1970961131569,206.5978490275238,0.0,0.0,0.0,0.0,0.0,72.47102505080969,28.024474653712332,0.0,0.0,0.0,0.0,0.0,13.896696023853131,87.64674990548976,0.0,0.0,0.0,0.0,0.0,192.49973022179606,55.48928717619678,0.0,0.0,0.0,0.0,0.0,45.850467637815264,55.21894309134482,0.0,0.0,0.0,0.0,0.0,193.2700312483049,47.07969177644353,0.0,0.0,0.0,0.0,0.0,82.24891850484703
8,22.540639938082847,3.3585005327678727,0.0,0.0,0.0,0.0,0.0,7.813888005036318,0.0,0.0,0.0,0.0,0.0,22.43598097012248,9.601710352496402,0.0,0.0,0.0,0.0,0.0,4.7460437000447495,3.684881181525917,0.0,0.0,0.0,0.0,0.0,4.7796019685507485,201.88611179669817,0.0,0.0,0.0,0.0,0.0,8.614917986359675,22.5734330347643,0.0,0.0,0.0,0.0,0.0,6.303974492334757,156.98537090039974,0.0,0.0,0.0,0.0,0.0,22.573540884843922,35.76447239285992,0.0,0.0,0.0,0.0,0.0,188.5293929506203,53.43160400957668,0.0,0.0,0.0,0.0,0.0,95.86856462001562,68.71142501188521,0.0,0.0,0.0,0.0,0.0,194.56975407709518,134.95127360339322,0.0,0.0,0.0,0.0,0.0,255.3248787972095,132.11938815903272,0.0,0.0,0.0,0.0,0.0,113.31567763194116,18.824596814599825,0.0,0.0,0.0,0.0,0.0,21.944885658629786,88.24534410804046,0.0,0.0,0.0,0.0,0.0,131.5547739178701,36.711995608576096,0.0,0.0,0.0,0.0,0.0,91.392029968912,52.64444450790622,0.0,0.0,0.0,0.0,0.0,311.26039554814736,48.667120740823606,0.0,0.0,0.0,0.0,0.0,41.46781186650723
