,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,396.1508782737016,848.324035515734,0.0,0.0,0.0,0.0,0.0,8.405971985391743,0.0,0.0,0.0,0.0,0.0,17.226672555746728,8.56047354396803,0.0,0.0,0.0,0.0,0.0,10.210005151604921,91.29979948483198,0.0,0.0,0.0,0.0,0.0,167.06214691422744,20.811696564091072,0.0,0.0,0.0,0.0,0.0,15.220697198377968,1174.337801264116,0.0,0.0,0.0,0.0,0.0,1376.5113714022616,91.21249646348949,0.0,0.0,0.0,0.0,0.0,15.66173559783797,617.9356802578668,0.0,0.0,0.0,0.0,0.0,483.35080635339864,183.32563369971854,0.0,0.0,0.0,0.0,0.0,144.4238587807569,1086.5489972883518,0.0,0.0,0.0,0.0,0.0,783.1715011548416,367.63443863765735,0.0,0.0,0.0,0.0,0.0,448.6246433899452,8.448653638306034,0.0,0.0,0.0,0.0,0.0,24.106043416999352,306.80732065567474,0.0,0.0,0.0,0.0,0.0,39.86543154736645,2530.519068355761,0.0,0.0,0.0,0.0,0.0,2920.353974002947,3381.025606841786,0.0,0.0,0.0,0.0,0.0,2868.2663917182635,2552.6059036505153,0.0,0.0,0.0,0.0,0.0,2780.0271750092056,369.6727289432731,0.0,0.0,0.0,0.0,0.0,210.29704391043745
1,353.49926918204017,384.5275077545158,0.0,0.0,0.0,0.0,0.0,6.726480962985821,0.0,0.0,0.0,0.0,0.0,7.634626130107537,9.64820712351113,0.0,0.0,0.0,0.0,0.0,11.69144850238069,29.939612589926803,0.0,0.0,0.0,0.0,0.0,28.743049949408427,29.287812427673295,0.0,0.0,0.0,0.0,0.0,9.622535467293476,1121.5479795611072,0.0,0.0,0.0,0.0,0.0,1453.2409199850301,81.41009586560686,0.0,0.0,0.0,0.0,0.0,35.37674197063212,237.8134609508327,0.0,0.0,0.0,0.0,0.0,203.68668785138107,127.0487056287465,0.0,0.0,0.0,0.0,0.0,2.8019870012643513,751.900311358014,0.0,0.0,0.0,0.0,0.0,819.3316041856667,309.3626883787368,0.0,0.0,0.0,0.0,0.0,234.93711633515287,12.86948822366533,0.0,0.0,0.0,0.0,0.0,20.837869829940914,164.6891851535946,0.0,0.0,0.0,0.0,0.0,33.82364585213744,1708.3502611263077,0.0,0.0,0.0,0.0,0.0,1500.5612714895328,2102.5499133298495,0.0,0.0,0.0,0.0,0.0,2332.748403604727,1466.2398454667177,0.0,0.0,0.0,0.0,0.0,1249.5908770363035,344.6538255371266,0.0,0.0,0.0,0.0,0.0,150.73501543342962
2,655.2874372778178,59.854095789723786,0.0,0.0,0.0,0.0,0.0,18.92375315563621,0.0,0.0,0.0,0.0,0.0,11.196340453306874,5.407798136259873,0.0,0.0,0.0,0.0,0.0,4.491559923746141,17.278871954179213,0.0,0.0,0.0,0.0,0.0,45.85535946410045,5.545205439491275,0.0,0.0,0.0,0.0,0.0,8.588422827546976,900.9670857377721,0.0,0.0,0.0,0.0,0.0,1119.1598618146647,80.53424580066805,0.0,0.0,0.0,0.0,0.0,24.683324645731773,215.76891365850275,0.0,0.0,0.0,0.0,0.0,14.196497587544277,150.42305081178037,0.0,0.0,0.0,0.0,0.0,183.28615599805048,437.8087558089122,0.0,0.0,0.0,0.0,0.0,288.31517074824075,308.10173311696104,0.0,0.0,0.0,0.0,0.0,872.0791971519442,19.4514084020798,0.0,0.0,0.0,0.0,0.0,12.963512155719934,148.29940613608437,0.0,0.0,0.0,0.0,0.0,54.064902008692606,611.2233153762979,0.0,0.0,0.0,0.0,0.0,676.8627878619502,627.4494151225693,0.0,0.0,0.0,0.0,0.0,256.8184898885245,643.4720484657204,0.0,0.0,0.0,0.0,0.0,413.82633120104794,197.39343470599908,0.0,0.0,0.0,0.0,0.0,59.239055074253606
3,648.9140357802555,65.42324112068312,0.0,0.0,0.0,0.0,0.0,5.939957185472281,0.0,0.0,0.0,0.0,0.0,10.522404479177732,1.7999139979929886,0.0,0.0,0.0,0.0,0.0,6.883637248405269,9.820623211581543,0.0,0.0,0.0,0.0,0.0,14.3921793298533,2.9287554395224475,0.0,0.0,0.0,0.0,0.0,40.9971894938481,616.9189990234529,0.0,0.0,0.0,0.0,0.0,1674.133440519788,70.39444193123957,0.0,0.0,0.0,0.0,0.0,25.97721776411662,188.87644009669884,0.0,0.0,0.0,0.0,0.0,186.8192353870127,109.05931341266832,0.0,0.0,0.0,0.0,0.0,68.73645210221244,227.02512416401177,0.0,0.0,0.0,0.0,0.0,190.5056246682757,99.76595999519387,0.0,0.0,0.0,0.0,0.0,84.83398662621858,29.772690602820962,0.0,0.0,0.0,0.0,0.0,72.44815459215569,155.52869523902731,0.0,0.0,0.0,0.0,0.0,66.15057804336287,396.9709211761457,0.0,0.0,0.0,0.0,0.0,471.09913949835516,273.57686773528195,0.0,0.0,0.0,0.0,0.0,168.6579369528941,332.29964874784855,0.0,0.0,0.0,0.0,0.0,286.34836179905517,179.9708562289566,0.0,0.0,0.0,0.0,0.0,53.33678968972914
4,43.51273092680346,62.16090847759641,0.0,0.0,0.0,0.0,0.0,4.929411305938292,0.0,0.0,0.0,0.0,0.0,5.7360300149024575,2.2883139636903818,0.0,0.0,0.0,0.0,0.0,2.2510883949721356,8.282611206871191,0.0,0.0,0.0,0.0,0.0,43.91458495087105,2.91933750682883,0.0,0.0,0.0,0.0,0.0,2.1516830762455044,401.0324812062228,0.0,0.0,0.0,0.0,0.0,703.9446689462993,61.67113199613964,0.0,0.0,0.0,0.0,0.0,56.6006638890202,164.44747671622696,0.0,0.0,0.0,0.0,0.0,109.06914097997418,83.16781060388,0.0,0.0,0.0,0.0,0.0,97.1103918494963,229.87576678853833,0.0,0.0,0.0,0.0,0.0,270.2788108849996,25.62467171850133,0.0,0.0,0.0,0.0,0.0,287.15121227766696,8.859628595992337,0.0,0.0,0.0,0.0,0.0,53.08532224428857,144.90190936582638,0.0,0.0,0.0,0.0,0.0,102.88498544192844,332.7807627633453,0.0,0.0,0.0,0.0,0.0,133.97361554559677,143.4255045488009,0.0,0.0,0.0,0.0,0.0,167.5252526160839,226.2082639336391,0.0,0.0,0.0,0.0,0.0,72.51572945970031,125.6510443831957,0.0,0.0,0.0,0.0,0.0,53.38409897997788
5,208.03697281063884,92.82010331265691,0.0,0.0,0.0,0.0,0.0,3.346832739982574,0.0,0.0,0.0,0.0,0.0,1.7989305824725028,2.197410317855329,0.0,0.0,0.0,0.0,0.0,1.359692996900526,6.982669530281813,0.0,0.0,0.0,0.0,0.0,16.58893511679524,33.764732959423014,0.0,0.0,0.0,0.0,0.0,23.237880915605874,202.4326840743807,0.0,0.0,0.0,0.0,0.0,462.1604930849649,52.46300832410271,0.0,0.0,0.0,0.0,0.0,35.22318875360073,143.01715764768096,0.0,0.0,0.0,0.0,0.0,54.531112771417945,129.1969175054102,0.0,0.0,0.0,0.0,0.0,170.75311784410405,197.7859095225823,0.0,0.0,0.0,0.0,0.0,241.63588994936168,67.91133459914104,0.0,0.0,0.0,0.0,0.0,93.84302245044054,14.769633842155073,0.0,0.0,0.0,0.0,0.0,20.14869869288744,131.6341645470521,0.0,0.0,0.0,0.0,0.0,75.37965525478798,192.50533224672904,0.0,0.0,0.0,0.0,0.0,93.4500582215249,104.98070999422562,0.0,0.0,0.0,0.0,0.0,75.56144130592106,103.1917144583504,0.0,0.0,0.0,0.0,0.0,79.8097111069484,113.38768462944131,0.0,0.0,0.0,0.0,0.0,21.740248380608918
6,50.892870494163255,66.92148797776514,0.0,0.0,0.0,0.0,0.0,1.774930672388819,0.0,0.0,0.0,0.0,0.0,2.708441885662289,3.310642662432762,0.0,0.0,0.0,0.0,0.0,6.209478119510127,5.724969771388779,0.0,0.0,0.0,0.0,0.0,3.4572904018283572,2.3122127098746037,0.0,0.0,0.0,0.0,0.0,2.8203122543652865,178.9194169393129,0.0,0.0,0.0,0.0,0.0,438.7764545668078,61.93853086372863,0.0,0.0,0.0,0.0,0.0,7.887364040567368,124.36344679630923,0.0,0.0,0.0,0.0,0.0,427.91515479131044,80.33874181183113,0.0,0.0,0.0,0.0,0.0,152.4209105409502,213.28852778142925,0.0,0.0,0.0,0.0,0.0,205.8922256017432,53.91143247369012,0.0,0.0,0.0,0.0,0.0,247.6325712773659,14.631696736062855,0.0,0.0,0.0,0.0,0.0,7.009750383561285,121.04736894406197,0.0,0.0,0.0,0.0,0.0,54.36580008109135,189.40023205305755,0.0,0.0,0.0,0.0,0.0,9.827986905133985,83.30044689500919,0.0,0.0,0.0,0.0,0.0,43.22204538974641,75.46724189045649,0.0,0.0,0.0,0.0,0.0,50.13083225443341,124.79471003532281,0.0,0.0,0.0,0.0,0.0,29.257572849152364
7,59.36828870318833,102.20822204286372,0.0,0.0,0.0,0.0,0.0,17.371192493581887,0.0,0.0,0.0,0.0,0.0,35.208405266400995,4.462456074064414,0.0,0.0,0.0,0.0,0.0,3.593993683574309,17.67289462693848,0.0,0.0,0.0,0.0,0.0,10.506951586923032,13.001756535770646,0.0,0.0,0.0,0.0,0.0,3.998038672121344,174.6798303787312,0.0,0.0,0.0,0.0,0.0,310.64537082182505,53.94795697770289,0.0,0.0,0.0,0.0,0.0,53.72158497345721,118.89741628796699,0.0,0.0,0.0,0.0,0.0,31.243070034072247,59.12531994236269,0.0,0.0,0.0,0.0,0.0,329.1802966973694,172.86921422248625,0.0,0.0,0.0,0.0,0.0,248.33311718972723,44.292684304691065,0.0,0.0,0.0,0.0,0.0,50.147013418901025,16.137154131541095,0.0,0.0,0.0,0.0,0.0,39.584851349543904,115.63127279158915,0.0,0.0,0.0,0.0,0.0,79.27330263647539,111.91724602493385,0.0,0.0,0.0,0.0,0.0,271.3715056797535,82.81264204462643,0.0,0.0,0.0,0.0,0.0,21.275405744092104,80.80786001588834,0.0,0.0,0.0,0.0,0.0,132.4245158754338,88.29611870111778,0.0,0.0,0.0,0.0,0.0,59.14495626182147
8,2.4959113581621306,56.445453989510945,0.0,0.0,0.0,0.0,0.0,2.362714170376726,0.0,0.0,0.0,0.0,0.0,0.9379519404238349,2.8326864838411487,0.0,0.0,0.0,0.0,0.0,2.136575807169766,20.410090275573484,0.0,0.0,0.0,0.0,0.0,4.1216894274872935,6.050985872154538,0.0,0.0,0.0,0.0,0.0,2.8231007643001553,237.88890467082223,0.0,0.0,0.0,0.0,0.0,359.2513929535556,52.89765705369842,0.0,0.0,0.0,0.0,0.0,16.73236134893674,111.21690182928376,0.0,0.0,0.0,0.0,0.0,4.2018285640249955,82.75359399814234,0.0,0.0,0.0,0.0,0.0,84.29862128439866,142.1464740538833,0.0,0.0,0.0,0.0,0.0,307.67002277872314,53.74872979610637,0.0,0.0,0.0,0.0,0.0,75.34191554090913,26.722673162374953,0.0,0.0,0.0,0.0,0.0,26.806937687274168,95.69475159752565,0.0,0.0,0.0,0.0,0.0,102.85586756572184,105.2318410016151,0.0,0.0,0.0,0.0,0.0,150.4836728148222,79.04314590818038,0.0,0.0,0.0,0.0,0.0,20.036451026657616,87.00745918149967,0.0,0.0,0.0,0.0,0.0,207.65476915314832,66.47050738547321,0.0,0.0,0.0,0.0,0.0,32.99256847744474
