,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1014.240736572823,212.2534280168112,0.0,0.0,0.0,0.0,0.0,48.17781079301562,0.0,0.0,0.0,0.0,0.0,128.84596148414167,6.560581642291737,0.0,0.0,0.0,0.0,0.0,54.51306472618861,7.61858651629475,0.0,0.0,0.0,0.0,0.0,34.455376265298206,11.13156149258976,0.0,0.0,0.0,0.0,0.0,45.536378601117875,41.453304294421514,0.0,0.0,0.0,0.0,0.0,863.2513359587472,34.32156471365546,0.0,0.0,0.0,0.0,0.0,170.6029536534466,174.45028348053572,0.0,0.0,0.0,0.0,0.0,1263.6405781225142,17.964404180516986,0.0,0.0,0.0,0.0,0.0,403.9890651936788,35.982705205663066,0.0,0.0,0.0,0.0,0.0,52.45173306325312,12.35329125187343,0.0,0.0,0.0,0.0,0.0,216.08781044143763,8.804738944758178,0.0,0.0,0.0,0.0,0.0,96.38195253387914,66.58763407064892,0.0,0.0,0.0,0.0,0.0,242.1034883452627,384.87186631053817,0.0,0.0,0.0,0.0,0.0,2259.1753301601716,891.257379680828,0.0,0.0,0.0,0.0,0.0,3641.7563776189277,580.2988708781637,0.0,0.0,0.0,0.0,0.0,3077.3405735748843,77.36164047693417,0.0,0.0,0.0,0.0,0.0,219.5906716950824
1,356.1551978579329,129.98541998184956,0.0,0.0,0.0,0.0,0.0,11.99695821168218,0.0,0.0,0.0,0.0,0.0,100.02242163710224,1.204721178295958,0.0,0.0,0.0,0.0,0.0,35.097590146977,2.8658183534626507,0.0,0.0,0.0,0.0,0.0,10.076383363380403,9.237834488371767,0.0,0.0,0.0,0.0,0.0,27.79704002680447,30.207636157974214,0.0,0.0,0.0,0.0,0.0,670.0012992379516,13.081277503261155,0.0,0.0,0.0,0.0,0.0,10.68141262532682,143.7938055359102,0.0,0.0,0.0,0.0,0.0,1192.4458912053828,21.56205775688381,0.0,0.0,0.0,0.0,0.0,377.8743306151118,29.64926673994646,0.0,0.0,0.0,0.0,0.0,26.097367290107915,8.589427049359214,0.0,0.0,0.0,0.0,0.0,165.46008691770268,1.7558436737894225,0.0,0.0,0.0,0.0,0.0,104.0530206841704,24.386693989612134,0.0,0.0,0.0,0.0,0.0,125.14539370614584,88.60148113973555,0.0,0.0,0.0,0.0,0.0,598.9036759680582,735.0889372676282,0.0,0.0,0.0,0.0,0.0,3403.45292765707,378.6259776854016,0.0,0.0,0.0,0.0,0.0,1694.5515067784354,70.83867151392691,0.0,0.0,0.0,0.0,0.0,88.49899028568439
2,263.32031377171995,51.19807865638066,0.0,0.0,0.0,0.0,0.0,2.8178319517035,0.0,0.0,0.0,0.0,0.0,49.80946229130378,1.2824950886011988,0.0,0.0,0.0,0.0,0.0,20.841470147353203,2.4331703750673914,0.0,0.0,0.0,0.0,0.0,6.429455986411367,2.4946280195238777,0.0,0.0,0.0,0.0,0.0,5.73263148293545,45.913329669714514,0.0,0.0,0.0,0.0,0.0,330.34498289497486,9.941598778634901,0.0,0.0,0.0,0.0,0.0,71.79487566477782,109.2850931402987,0.0,0.0,0.0,0.0,0.0,935.4303838832591,14.652235110115285,0.0,0.0,0.0,0.0,0.0,8.708289983378872,29.561787417252194,0.0,0.0,0.0,0.0,0.0,111.9728789811573,14.276731792590295,0.0,0.0,0.0,0.0,0.0,380.57087690603936,1.2683095489066942,0.0,0.0,0.0,0.0,0.0,54.50130229788609,31.877433832060458,0.0,0.0,0.0,0.0,0.0,98.97865758324635,102.07479867851598,0.0,0.0,0.0,0.0,0.0,78.88543674587514,433.03465397956336,0.0,0.0,0.0,0.0,0.0,1660.2109373043754,93.05423805116914,0.0,0.0,0.0,0.0,0.0,855.3941537129235,69.23290506096275,0.0,0.0,0.0,0.0,0.0,203.94078486315948
3,355.64485535178665,24.746246239072875,0.0,0.0,0.0,0.0,0.0,0.8229763008799412,0.0,0.0,0.0,0.0,0.0,9.074070532157748,0.48981845092258164,0.0,0.0,0.0,0.0,0.0,12.327134637442448,1.2544236033048008,0.0,0.0,0.0,0.0,0.0,9.994416018378814,1.702356859908284,0.0,0.0,0.0,0.0,0.0,4.899170394137656,47.68469441927839,0.0,0.0,0.0,0.0,0.0,246.53887522935437,11.674949933684816,0.0,0.0,0.0,0.0,0.0,62.42419989324263,54.11489899305288,0.0,0.0,0.0,0.0,0.0,212.8025592273284,8.54938949005314,0.0,0.0,0.0,0.0,0.0,134.7709587871484,26.274443085673756,0.0,0.0,0.0,0.0,0.0,2.0767731203160307,20.647961583590376,0.0,0.0,0.0,0.0,0.0,109.25385007531277,1.5911041694182875,0.0,0.0,0.0,0.0,0.0,39.27470018504776,25.104146467451763,0.0,0.0,0.0,0.0,0.0,227.97618555663712,58.435810633660665,0.0,0.0,0.0,0.0,0.0,161.95475006222443,352.57282319612204,0.0,0.0,0.0,0.0,0.0,1468.7416297306409,50.84599219374938,0.0,0.0,0.0,0.0,0.0,408.9042160038683,52.46826026085255,0.0,0.0,0.0,0.0,0.0,153.48061444062336
4,177.33421826923887,20.146207806483016,0.0,0.0,0.0,0.0,0.0,0.30880415201066697,0.0,0.0,0.0,0.0,0.0,0.5958701066769451,0.3703505506617283,0.0,0.0,0.0,0.0,0.0,0.24158305009415854,2.6281344645452047,0.0,0.0,0.0,0.0,0.0,6.925197425757779,0.31922196412351084,0.0,0.0,0.0,0.0,0.0,1.1981001881152125,47.322469132684134,0.0,0.0,0.0,0.0,0.0,312.2364446798232,7.630076078450464,0.0,0.0,0.0,0.0,0.0,11.419270045333,27.209921364667547,0.0,0.0,0.0,0.0,0.0,75.93466195434706,11.644592188027925,0.0,0.0,0.0,0.0,0.0,110.05436838522067,29.45752794767881,0.0,0.0,0.0,0.0,0.0,4.461312055246282,19.08753688702863,0.0,0.0,0.0,0.0,0.0,127.84020053149648,1.9859855994150446,0.0,0.0,0.0,0.0,0.0,33.442861013742124,22.539390831338277,0.0,0.0,0.0,0.0,0.0,132.99662304479548,47.140260839069775,0.0,0.0,0.0,0.0,0.0,132.85967185987244,179.599400768673,0.0,0.0,0.0,0.0,0.0,908.4730842042466,26.412958295570895,0.0,0.0,0.0,0.0,0.0,154.8407302300811,24.408698095684702,0.0,0.0,0.0,0.0,0.0,56.33675518919255
5,153.1183574011204,32.60381448611846,0.0,0.0,0.0,0.0,0.0,0.7474419199986205,0.0,0.0,0.0,0.0,0.0,3.58252407737994,1.57695253309327,0.0,0.0,0.0,0.0,0.0,5.216855656419613,1.0974490304482605,0.0,0.0,0.0,0.0,0.0,11.116818886358175,0.23936165527108988,0.0,0.0,0.0,0.0,0.0,1.835154478633058,21.761146215035634,0.0,0.0,0.0,0.0,0.0,237.57744835243872,10.672365253219478,0.0,0.0,0.0,0.0,0.0,8.44868365012288,30.94570427085251,0.0,0.0,0.0,0.0,0.0,138.91391957093873,8.370852039124347,0.0,0.0,0.0,0.0,0.0,69.13957982623937,10.822222036618468,0.0,0.0,0.0,0.0,0.0,217.15311958311744,7.659020991618945,0.0,0.0,0.0,0.0,0.0,140.83440639361024,2.359940418856767,0.0,0.0,0.0,0.0,0.0,21.129251587130465,18.601045130413375,0.0,0.0,0.0,0.0,0.0,7.112087369236384,27.95258155100357,0.0,0.0,0.0,0.0,0.0,42.012280575000716,158.3933020664921,0.0,0.0,0.0,0.0,0.0,468.7896445157467,25.071627871701775,0.0,0.0,0.0,0.0,0.0,118.80675230637571,30.52724911985638,0.0,0.0,0.0,0.0,0.0,101.39013654816516
6,298.5807541175685,22.478565319271944,0.0,0.0,0.0,0.0,0.0,0.3313984949246685,0.0,0.0,0.0,0.0,0.0,2.485822606791368,0.3831699305989751,0.0,0.0,0.0,0.0,0.0,5.7642969754355615,1.0671638184670025,0.0,0.0,0.0,0.0,0.0,10.13643299717783,1.8181287542532494,0.0,0.0,0.0,0.0,0.0,5.749015668803173,25.928162976338783,0.0,0.0,0.0,0.0,0.0,273.7887330056984,6.911378739638323,0.0,0.0,0.0,0.0,0.0,6.648220289051162,14.014242529056105,0.0,0.0,0.0,0.0,0.0,65.03848686483683,9.946414616743484,0.0,0.0,0.0,0.0,0.0,113.44455441271744,14.151729881526991,0.0,0.0,0.0,0.0,0.0,24.824651780595158,11.90128232805779,0.0,0.0,0.0,0.0,0.0,65.27811081339514,2.75813683917204,0.0,0.0,0.0,0.0,0.0,9.15969652095862,16.96836583058797,0.0,0.0,0.0,0.0,0.0,59.621501209811704,34.18744665910181,0.0,0.0,0.0,0.0,0.0,57.02300327402542,65.34475101214349,0.0,0.0,0.0,0.0,0.0,291.7055536189146,15.935949069017374,0.0,0.0,0.0,0.0,0.0,148.9355433722322,16.463244677778153,0.0,0.0,0.0,0.0,0.0,33.89704180847875
7,225.30497238224402,21.23030649527029,0.0,0.0,0.0,0.0,0.0,0.4226570342397288,0.0,0.0,0.0,0.0,0.0,3.0988334463831464,1.0214074667400623,0.0,0.0,0.0,0.0,0.0,17.804652834783717,0.9474008942474106,0.0,0.0,0.0,0.0,0.0,12.332736019155314,0.9974568311444344,0.0,0.0,0.0,0.0,0.0,1.3071440795377414,21.119277164783306,0.0,0.0,0.0,0.0,0.0,211.37676625037457,6.759905244359425,0.0,0.0,0.0,0.0,0.0,25.902748953004714,14.826272392025718,0.0,0.0,0.0,0.0,0.0,53.946561346254505,9.355983013287311,0.0,0.0,0.0,0.0,0.0,102.27370324112393,8.276292791888936,0.0,0.0,0.0,0.0,0.0,192.07804001913195,4.835431758446296,0.0,0.0,0.0,0.0,0.0,138.01824524882971,2.1185826508900747,0.0,0.0,0.0,0.0,0.0,41.88731273261214,21.230710031248325,0.0,0.0,0.0,0.0,0.0,24.396287669040337,34.23798082663822,0.0,0.0,0.0,0.0,0.0,98.64129612066552,45.298702120691075,0.0,0.0,0.0,0.0,0.0,141.82218000874462,30.18112301154534,0.0,0.0,0.0,0.0,0.0,136.19906207782697,16.33412132491167,0.0,0.0,0.0,0.0,0.0,21.772607237287417
8,96.27224413180184,20.377331497392177,0.0,0.0,0.0,0.0,0.0,0.5954264670072729,0.0,0.0,0.0,0.0,0.0,6.454981272974176,0.4282142718860386,0.0,0.0,0.0,0.0,0.0,2.8021585230586092,1.031202418985391,0.0,0.0,0.0,0.0,0.0,15.306889188006096,0.8606559157305254,0.0,0.0,0.0,0.0,0.0,1.4028471653662942,16.336765596471444,0.0,0.0,0.0,0.0,0.0,291.1729082174571,7.787921728425207,0.0,0.0,0.0,0.0,0.0,6.8296956627045144,13.73923010169753,0.0,0.0,0.0,0.0,0.0,12.569482159821154,8.065902420593543,0.0,0.0,0.0,0.0,0.0,20.303611247997903,8.994054848057994,0.0,0.0,0.0,0.0,0.0,0.3689042948644888,3.403941295886632,0.0,0.0,0.0,0.0,0.0,39.212591354892304,3.6919028293550387,0.0,0.0,0.0,0.0,0.0,19.50385194626701,22.472098810856544,0.0,0.0,0.0,0.0,0.0,80.05172148260313,20.614759791020813,0.0,0.0,0.0,0.0,0.0,57.523922999516515,16.531925623130192,0.0,0.0,0.0,0.0,0.0,66.60320050441084,27.782410858139848,0.0,0.0,0.0,0.0,0.0,57.023619272730045,11.946143395501302,0.0,0.0,0.0,0.0,0.0,43.2348035291093
