,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,713.8921084568187,148.21592766553647,0.0,0.0,0.0,0.0,0.0
1,204.32719216377185,38.81924225127124,0.0,0.0,0.0,0.0,0.0
2,107.16301571574355,22.651250947920726,0.0,0.0,0.0,0.0,0.0
3,280.6346451251071,35.325179990942885,0.0,0.0,0.0,0.0,0.0
4,124.3566275347908,17.38598132077938,0.0,0.0,0.0,0.0,0.0
5,61.88700915640943,16.010155187198006,0.0,0.0,0.0,0.0,0.0
6,189.33985841625855,14.630146725043822,0.0,0.0,0.0,0.0,0.0
7,13.14090012037933,11.782873673211201,0.0,0.0,0.0,0.0,0.0
8,55.0663912285748,11.976713822374526,0.0,0.0,0.0,0.0,0.0
9,112.27448842307487,15.00781941136637,0.0,0.0,0.0,0.0,0.0
10,69.14970280651038,13.452468814258603,0.0,0.0,0.0,0.0,0.0
11,8.991939650592494,14.988488795425617,0.0,0.0,0.0,0.0,0.0
12,46.49735583924366,11.200377479891225,0.0,0.0,0.0,0.0,0.0
13,17.29230767892128,9.377337012458398,0.0,0.0,0.0,0.0,0.0
14,17.62296342273986,11.991750137855856,0.0,0.0,0.0,0.0,0.0
15,44.86066783759831,10.519957766912974,0.0,0.0,0.0,0.0,0.0
16,18.277784752931115,9.993641122627075,0.0,0.0,0.0,0.0,0.0
17,91.21538820701167,22.093405411767787,0.0,0.0,0.0,0.0,0.0
18,43.884374239426656,18.111574975205688,0.0,0.0,0.0,0.0,0.0
19,31.994795782083457,11.074930208054457,0.0,0.0,0.0,0.0,0.0
20,48.12522737647513,8.713309332457971,0.0,0.0,0.0,0.0,0.0
21,9.101687847827186,9.987733197533906,0.0,0.0,0.0,0.0,0.0
22,13.288442005278739,12.5167401081204,0.0,0.0,0.0,0.0,0.0
23,35.20673925676548,13.4772617185438,0.0,0.0,0.0,0.0,0.0
24,41.90462288244483,13.836616257564202,0.0,0.0,0.0,0.0,0.0
25,20.282189834763916,10.036487298061889,0.0,0.0,0.0,0.0,0.0
