,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,1.0675258079046552,0.22279712331301446,60.0,0.24277436178426318,63.63636363636363,0.5944401014081139,0.41519639519618773,45.45454545454545,0.527601555050208,0.27757869825337683,50.0,6.155652061366958,0.387145922252039,50.0,2.7617783638409117,0.09596466066798678,62.5,0.4192776951509863,0.18680432011367765,50.0,0.0001523098801106373,0.18424664739398625,28.57142857142857,0.4503645995684936,0.1761904151059535,50.0,2.219697484612759,0.1361678930195323,57.14285714285714,4.25021042688663,0.12048715380020386,44.44444444444444,2.297143297607298,0.5771550319610719,47.368421052631575,8.68985179002081,0.6420088371796682,50.0,8.467209964160977,3.184506003067914,40.0,1.2874336499653631
1,4.590630984508912,0.9393930366319504,40.0,0.848276017739287,36.36363636363637,0.35338127074807485,0.18171059606456036,45.45454545454545,1.0991823103045906,0.22996549525847068,50.0,4.518853809983936,0.09050296894591366,50.0,1.0392516916688461,0.08710819516511585,62.5,0.5869438379199757,0.3636811005219474,50.0,9.999468677345504e-06,0.14858132741169475,28.57142857142857,0.6376904403889414,0.31651057035074776,60.0,3.9493255255232085,0.11855184206881682,57.14285714285714,2.522396129404749,0.18923673154936194,55.55555555555556,1.0596424374620026,0.13420938112048647,52.63157894736842,3.0314239267976895,0.17010360341000644,50.0,0.4638907201208713,0.1724271995391638,60.0,0.8498133254106396
2,3.8491789734176827,0.7303586689880243,40.0,0.10226512419453503,63.63636363636363,1.8530072709586556,0.1422047639131706,54.54545454545454,1.1657800333349864,0.0891130983139237,56.25,1.1801249302052237,0.09129163004029427,62.5,0.592249162920674,0.14239949551687628,50.0,1.6424527452880415,0.1134375733404341,66.66666666666666,1.3152472615578559,0.09273772906324233,71.42857142857143,0.3643324583235671,0.15092028241116168,60.0,3.96122568873923,0.08870457305231041,57.14285714285714,2.599176119940558,0.08668952672273168,66.66666666666666,2.12524025018727,0.5471020226036178,47.368421052631575,0.015932100277720282,0.61977591411633,50.0,2.724712289307126,0.22848239647876656,60.0,1.0831130966534965
3,0.8414785572774351,1.630056610213344,40.0,0.3673925182711295,63.63636363636363,5.340594945658729,0.4136506229349157,45.45454545454545,0.9733822162907643,0.11140168749176241,50.0,0.5683157074619184,0.08552785770795218,50.0,1.374818632920634,0.09911752674098206,62.5,0.542209680420145,0.49582060097908,50.0,0.0014732522331321514,0.09344716153752641,71.42857142857143,0.8472367485804982,0.2741860413023543,60.0,9.094124963475592,0.1098783291589113,57.14285714285714,2.6371355601366897,0.33683369717586376,55.55555555555556,7.773798920874506e-05,0.30680896231422256,47.368421052631575,4.56024826889702,0.625306046485733,50.0,0.7999442624151849,0.10343813647525062,50.0,0.7387033283358537
4,2.357049171387953,0.13325681621603533,60.0,0.3550107854141261,36.36363636363637,2.75198833847217,0.3556266517034897,54.54545454545454,0.8211581593414451,0.09431065398599353,50.0,1.9904961822695388,0.10789966788982634,50.0,1.1346519769061352,0.09655881005073298,62.5,0.6986605826201496,0.2582980992873459,50.0,5.554030398105742,0.2359395841223138,28.57142857142857,0.9003978953157721,0.6540674449431767,60.0,0.6302564044036427,0.20371323458795393,42.857142857142854,0.5853376062785933,0.7578547181335706,44.44444444444444,4.886240955804615,0.2631738969746358,47.368421052631575,1.2699644261750722,0.3578081261760377,50.0,0.18859554402631623,0.09194303537007031,80.0,0.432171217159257
5,1.5562173823615657,0.13290834099277415,60.0,0.35877347001033466,63.63636363636363,0.17731488921640773,0.6051923316634645,45.45454545454545,0.620524265755858,0.11051036152461921,43.75,0.8167237712374587,0.11436162003673438,62.5,0.7429504977118498,0.09410583108568124,50.0,0.3251469708179239,0.4859684076610833,50.0,0.1477024630018468,0.1440961674618306,71.42857142857143,1.0842132301741325,0.7661444783068415,40.0,7.419644459131303,0.14245566765029163,57.14285714285714,0.7247746348729768,0.25903796468895124,44.44444444444444,0.0008330294377132103,0.10871204823141845,57.89473684210527,0.33541930934382397,0.150013203660576,50.0,0.7903580898814964,0.09027897023063844,80.0,0.4853008472265727
6,0.6516107711624568,0.1619573220835747,60.0,0.15669378524794242,63.63636363636363,0.6305084027707601,0.5186811339086662,45.45454545454545,2.8559635182883776,0.16975438689405467,50.0,0.8911766988252101,0.1348492699365244,37.5,0.4022743243036098,0.11076444906375607,62.5,0.03362729812073928,0.13343209801527892,50.0,1.235377160286507,0.42210077840833643,28.57142857142857,1.6377855258832243,0.7243703620469535,60.0,0.290886291275631,0.34169237959114396,42.857142857142854,1.1984259660812486,0.8625408022722811,33.33333333333333,2.7897009344091033,0.19758750686103663,47.368421052631575,0.3437149512326288,0.29407020468528816,50.0,0.3569045372812905,0.16341286417382217,50.0,0.35084032674868876
7,0.7896759148419881,0.27094262832424215,50.0,0.2929561544697495,63.63636363636363,0.4926980551717615,0.6056337966428362,45.45454545454545,0.61818895099462,0.2911082112169282,50.0,6.218509799588247,0.16347049439575118,25.0,0.22726438239236643,0.08963213103215685,62.5,0.14050763368174315,0.23732973644860375,50.0,0.19464083130386345,0.08123571538553036,71.42857142857143,0.5088252526017287,0.21719043197241145,70.0,2.8914490535189006,0.0862611399409922,71.42857142857143,0.4904054675454347,0.22156478515760808,55.55555555555556,1.3411522251222388,0.30989316211480067,47.368421052631575,0.9482823381184918,0.25636094425927697,50.0,3.1146635361939476,0.14712523261258853,50.0,1.2809071556888432
8,0.5843663411181826,0.19593395319593526,60.0,0.3397148770425607,63.63636363636363,0.056375983652019374,0.1429571991752754,45.45454545454545,0.5345991844196878,0.11213647827224024,50.0,0.5993218276735313,0.7522320861839331,50.0,8.054507038042104,1.003748515912187,37.5,11.654712030941855,0.41970662089651184,50.0,0.7662898430429859,0.1285322031143519,42.857142857142854,0.9955643212682159,0.7786445137622662,60.0,0.677319338731922,0.12945157818562378,42.857142857142854,1.1004838121809866,0.12372423161871517,55.55555555555556,1.0703861948721238,0.14263387053937052,57.89473684210527,1.0767632126468427,0.24794402763429652,40.0,0.26904490484059973,1.754698300140565,40.0,3.527482085273531
