,SZ,SZ,SZ,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6847812350956882,0.08791433824978002,50.0,0.12071796983496479,50.0,0.6587849144322575
1,0.4499125139099255,0.08981626658328637,64.28571428571429,0.07337625336852324,75.0,0.4206627027220634
2,0.4292720400837959,0.11137721477926997,52.38095238095239,0.11425047056567461,52.5,0.3354221676587052
3,0.39724554493587744,0.11114371735135731,59.523809523809526,0.1070332270867822,52.5,0.4984907245977003
4,0.1478518475858993,0.16056599316238143,53.96825396825397,0.13628998965083955,55.00000000000001,0.08338667691109762
5,0.44128608811225706,0.08292576732787478,71.42857142857143,0.10058297664458371,67.5,0.04593482798277209
6,0.4238868371526295,0.07841124279131202,55.55555555555556,0.09870489219566592,55.00000000000001,0.0948146533087522
7,0.28231602801012434,0.1010068231137778,72.22222222222221,0.10109064944052167,72.5,0.16553371140518094
8,0.0427386375490838,0.09978929133978551,70.63492063492063,0.07662118677059579,77.5,0.02986388084057896
9,0.09700699448779213,0.09741617217591775,72.22222222222221,0.07235140258182417,75.0,0.28096571244052737
10,0.19835913602120345,0.09974060819200042,67.46031746031747,0.08755438685569181,72.5,0.1639620827740753
11,0.01724513342005947,0.15310976004846719,72.22222222222221,0.0991054843991638,77.5,0.20747302150393193
12,0.029128874294874544,0.12483071756164005,72.22222222222221,0.08019133093296302,77.5,0.11427856538665866
13,0.01967738614161804,0.16236480614794827,67.46031746031747,0.10731566384234155,77.5,0.8496324136493085
14,0.05856375489305814,0.1370339644649111,71.42857142857143,0.16309688465054392,72.5,0.003636554552330426
15,0.05587777482146401,0.21441238011991529,62.698412698412696,0.15954961045848431,67.5,0.5718419741996612
16,0.002977865326220594,0.16397808039351272,71.42857142857143,0.11138288243462306,75.0,0.022082624251024703
17,0.1827491750924754,0.16940277083029107,67.46031746031747,0.1508414023115614,77.5,0.0014117953075625867
18,0.0012893929229778063,0.17300116511246408,75.39682539682539,0.11575824269768771,77.5,0.027055304336463575
19,0.15221584601664592,0.2156146969632617,71.42857142857143,0.17906717036514724,57.49999999999999,0.10949255332841883
20,0.020060680540025116,0.19128636259385193,66.66666666666666,0.12797927034622866,77.5,0.0016028531237849684
21,0.19986396241797189,0.18523583393086307,73.01587301587301,0.13204226019003754,80.0,0.00024253753839899284
22,8.388574806982622e-05,0.2621761737334968,66.66666666666666,0.2199650148037134,72.5,0.003111365535718275
23,0.0017181782505321522,0.23148903637911883,72.22222222222221,0.1508538838614665,67.5,0.0004686003565243688
24,0.0032257838002803427,0.2583949728335853,71.42857142857143,0.31989687145131823,65.0,0.00011891587611730226
