,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,1180.2633416956878,162.8060744022433,0.0,8.182549601788976,0.0,8.911437845669575,4.646677782206642,0.0,54.88365618477434,21.6151484515986,0.0,13.879183517099165,2.8044023176368498,0.0,23.835881917645946,221.9601785392961,0.0,1074.2709719561976,9.166540795963995,0.0,51.649096703848414,129.7849521954335,0.0,1521.8495447794664,82.23009457816961,0.0,825.3341458261556,119.72336182920505,0.0,864.3546896452817,130.49824933146857,0.0,1021.7881064994566,78.56145734954696,0.0,478.75811584250187,3.441960405032617,0.0,20.608260385835976,36.66495496070993,0.0,569.7340122215718,319.37592171831693,0.0,3605.619765394495,138.57658349292413,0.0,3345.5253819742993,252.80958805253476,0.0,3096.153719075817,44.69169692082434,0.0,528.7294480682668
1,756.0082739083415,113.48080815299193,0.0,0.5354229062962488,0.0,83.22479527454739,2.1028373281551302,0.0,17.80185149538649,10.32196281071116,0.0,243.64224519925313,2.3693985828923196,0.0,21.165661799184754,85.57954100150846,0.0,451.81952735806595,8.258574744715444,0.0,60.26723274824379,52.43107174728778,0.0,131.93976495450224,26.696447225989147,0.0,689.2251794061067,116.47261370458375,0.0,696.9447278725161,52.83946401901578,0.0,485.3567391973418,50.56182604392603,0.0,276.64238240727013,2.901580435473241,0.0,14.883117399570182,15.254167539975086,0.0,296.20762602154224,173.52700335799994,0.0,2556.2065063565515,52.48665346284787,0.0,744.6597332078697,188.04487621997163,0.0,2304.1301230499857,24.007757035468146,0.0,136.17905672587176
2,352.19402628963974,46.01315248198771,0.0,0.9798759630796806,0.0,28.56962438180024,1.0412340120797212,0.0,28.1061327065425,3.971529245977009,0.0,29.59337830836823,1.7907813658183724,0.0,8.662453851886116,50.31476188344401,0.0,383.5823788962159,9.27504227158677,0.0,136.94161693584658,15.883295326701463,0.0,342.7559888232901,13.896919747859538,0.0,157.4366975864492,79.23394961083804,0.0,719.7142506296791,20.762598718004337,0.0,420.6957304075416,23.70256107505526,0.0,257.16514734944894,3.726545795858693,0.0,84.53824706724896,10.17468007949809,0.0,140.24389948521605,35.71630260507523,0.0,806.2649830197761,27.462008878062143,0.0,336.8451039940205,56.109362377709225,0.0,1412.862054339003,19.05724462365426,0.0,81.41643225860474
3,132.62812564382367,9.142174904231206,0.0,0.1860287490131882,0.0,7.054373381873935,0.6928038046206398,0.0,25.64068634430359,4.24095345553487,0.0,14.350256020223267,2.346640385045199,0.0,16.519670583389424,33.09030342386863,0.0,323.6313760004211,5.669244643534545,0.0,51.43749629119831,11.268375350240849,0.0,181.38219838944127,11.70112426247568,0.0,138.50137241815827,11.606806681495087,0.0,216.04790596015866,22.224220234738883,0.0,663.9607753448303,20.548439286083585,0.0,53.84296608936763,6.518604755694848,0.0,16.106532462585246,16.86471798781798,0.0,113.46452468794132,26.016281598962287,0.0,93.18564097989409,29.97870630968516,0.0,57.71438996517279,16.44605381932618,0.0,222.7134493563102,16.41263245523266,0.0,128.69388129004273
4,84.20363769520223,9.763434940813964,0.0,0.23582230723237485,0.0,8.958055679145666,1.1000904992506535,0.0,15.008950098458103,1.5347385986659967,0.0,40.76454447717086,2.165230515479235,0.0,2.8266543348845663,60.54697140751134,0.0,334.37230911863884,5.377093786518889,0.0,50.578008899477744,7.517368447722897,0.0,5.164177426025746,6.939906220913386,0.0,94.38546060285903,13.305026344859183,0.0,35.8310935300621,25.889181534128237,0.0,203.66699624678787,18.163231649749527,0.0,92.30259861701307,3.646049433204701,0.0,26.49903336760704,17.67820943808231,0.0,142.36279591209293,16.45832929091173,0.0,105.8792994486115,7.312856691352698,0.0,123.03144813026891,17.826886412060073,0.0,94.89384422118603,9.167696918358468,0.0,114.30209705059833
5,106.930723840592,11.331797977832299,0.0,3.0694949546138854,0.0,40.023762656713096,0.23807978483875306,0.0,4.685410734687308,0.7547593998573161,0.0,30.669246566592204,2.966911481768747,0.0,11.990528498826029,33.76234016952895,0.0,198.6958277429422,4.61760077514239,0.0,9.822056307544116,5.665856440618021,0.0,0.0025628658154644777,5.202141201451854,0.0,70.6654168855716,9.775793264762132,0.0,81.44681315213765,34.970513160488025,0.0,152.77139709111938,17.656963701622836,0.0,72.38595870857942,2.6013646791422094,0.0,20.449868745148628,5.134010122690841,0.0,81.19216333060432,14.121569343380894,0.0,75.80904579469161,5.966989577871327,0.0,130.7758296571126,21.173691859871024,0.0,104.51734579987188,14.372239374490315,0.0,70.82057798526863
6,87.07766690709998,11.272764027011162,0.0,2.6195774911604506,0.0,5.5791669214799775,1.0667557781135544,0.0,2.4533911816969147,0.6627510430975694,0.0,14.001338411782104,0.695142836211434,0.0,3.8335975030613403,33.55364055108544,0.0,178.72316282857545,9.620687972119452,0.0,12.085273695942767,8.22391526719494,0.0,1105.2197873673222,4.302131850329945,0.0,77.58716233875757,7.171848016234725,0.0,144.41739216474684,24.584686784346463,0.0,118.71757859402139,14.336779419361184,0.0,98.60017521744562,5.692378628073963,0.0,13.657213852496021,8.565809167685792,0.0,116.03935208357908,12.042241108506838,0.0,166.6302466204242,4.905943323397283,0.0,97.76240031985023,15.652776129007208,0.0,189.57185522296842,7.107413746593289,0.0,26.251707526895014
7,56.50999451353162,18.04236627505578,0.0,0.635700780798516,0.0,7.415775460809968,0.5798916084144713,0.0,19.734405264604153,0.5885724157009247,0.0,4.711056872402484,1.397540601078458,0.0,19.91259588972747,32.782055770865,0.0,144.93953383526755,5.081772762056869,0.0,4.381134180894841,12.920549937211653,0.0,2.3566030608705812,2.857431539699059,0.0,72.24628018713769,11.333821597297058,0.0,89.9385512897252,30.00392361834515,0.0,228.0097307948464,23.13879116845736,0.0,65.4759858045876,2.1753999607819257,0.0,33.06519289714459,11.28663657162931,0.0,62.25613727711377,7.793312399856134,0.0,77.46810689191062,3.279223834769046,0.0,66.92086691446232,19.245328883813354,0.0,160.80265360350407,6.082719194903185,0.0,32.58332930020396
8,51.02240716546569,19.47368766359926,0.0,1.3217768741327511,0.0,21.58131600015081,0.4107618676526761,0.0,3.728251036210864,0.5249756170861756,0.0,36.36932547212681,0.2690585339455102,0.0,40.82275434551759,26.863682250447106,0.0,154.4544130618677,4.56971371286052,0.0,34.72762221409602,6.530018681346403,0.0,53.13412368737729,4.196823497138598,0.0,46.64601911682766,7.32957025059288,0.0,44.63035855916684,23.508507005589088,0.0,84.84854524285922,12.467472702554765,0.0,74.89335202380491,2.1655387113851585,0.0,39.983874314958214,5.24396805124058,0.0,91.15879965088305,5.802645679110994,0.0,120.25601958626065,7.426524286571724,0.0,130.01494172910165,16.40757279367761,0.0,82.362648956952,5.591879499565749,0.0,52.66113420899017
