,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6929305318688689,0.6924975747465585,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6613697789586263,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.6695411432048098,0.6869834124572436,54.54545454545454,0.9666666666666667,0.0,0.0,0.0,0.6934012084108565,0.6931098307781405,50.0,0.5333333333333333,0.6573426723480225,0.5,1.0,0.6929039441538145,0.6849065104054703,50.0,0.6875,0.0,0.0,0.0,0.7145029803090032,0.6961548769699842,50.0,0.2222222222222222,0.0,0.0,0.0,0.6926641103382833,0.6925890298331122,71.42857142857143,0.1,0.0,0.0,0.0,0.6929822476320996,0.6928569010845678,60.0,0.6666666666666666,0.0,0.0,0.0,0.7049697289094393,0.7597631344497001,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6499939535348782,0.6930121127123435,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,0.693318344566376,0.6940319757926385,52.63157894736842,0.6402777777777778,0.0,0.0,0.0,0.8259182808942348,0.7026504549597477,50.0,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.634562741058726,0.6930612434508302,60.0,0.4375,0.8333333432674408,0.75,1.0,0.6932465942059853,0.6929570888480556,60.0,0.59375,0.8333333432674408,0.75,1.0,0.6928308054233496
1,0.6923402970204877,0.6927259563670878,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6468298124174413,63.63636363636363,0.625,0.8333333432674408,0.75,1.0,0.6665456844065276,0.6929200113813567,54.54545454545454,1.0,0.0,0.0,0.0,0.693346479953588,0.6931108578238018,50.0,0.5,0.6573426723480225,0.5,1.0,0.6929380349843923,0.6863422089977378,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.7060716486700952,0.6976923805219687,50.0,0.2222222222222222,0.0,0.0,0.0,0.8471188447894715,0.6933896938926919,28.57142857142857,0.5,0.444444477558136,0.2857142984867096,1.0,0.6930623197513264,0.6930313752676367,60.0,0.5,0.0,0.0,0.0,0.6931856216496673,0.7182819893547361,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.7414331593464883,0.6933225500151114,33.33333333333333,0.40625,0.0,0.0,0.0,0.6927016008519525,0.6987706803780177,47.368421052631575,0.46527777777777785,0.6888888974984487,0.5833333333333334,1.0,0.705556641318876,0.6986350688979719,50.0,0.6875,0.6666666865348816,0.5,1.0,0.6848099068570039,0.6930824751452085,60.0,0.46875,0.8333333432674408,0.75,1.0,0.6938560016250724,0.6933463768678746,40.0,0.6,0.0,0.0,0.0,0.6933532093819622
2,0.692505376067218,0.6929202175840882,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.6372918734707015,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.42503362100587055,0.6930170131903175,90.9090909090909,1.0,0.9285714328289032,1.0,0.875,0.6931159542267709,0.6930884620729354,50.0,0.6333333333333333,0.6573426723480225,0.5,1.0,0.6921217405024054,0.6890895547715871,50.0,0.5,0.5,0.5,0.5,0.699773384465684,0.6949126531980641,50.0,0.3333333333333333,0.0,0.0,0.0,0.6709366986996843,0.693382920668867,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.693171078916507,0.6929686683332079,60.0,0.7,0.0,0.0,0.0,0.6926179850528739,0.6931521194968472,42.857142857142854,0.5,0.0,0.0,0.0,0.6931152529241545,0.6933192735175072,44.44444444444444,0.34375,0.0,0.0,0.0,0.6936656861662412,0.7027338891833033,47.368421052631575,0.4291666666666667,0.670707086722056,0.5138888955116272,1.0,0.6667788283025448,0.7017359139916868,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.668184092447671,0.6931900296621055,40.0,0.2916666666666667,0.125,0.25,0.0833333358168602,0.6931989814554617,0.693184222700619,50.0,0.13333333333333333,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.693134623024251
3,0.6931778581894431,0.693169373074352,37.5,0.7333333333333333,0.0,0.0,0.0,0.6574626858340469,63.63636363636363,0.53125,0.8333333432674408,0.75,1.0,0.7579021455102043,0.6931683291815411,45.45454545454545,0.45,0.6727272868156433,0.5208333432674408,1.0,0.6930234256749378,0.6931360626736535,50.0,0.65625,0.0,0.0,0.0,0.693155953470406,0.6923227153259995,50.0,0.5,0.0,0.0,0.0,0.7442575151406332,0.6926034509369163,50.0,0.5555555555555556,0.0,0.0,0.0,0.7413440509204183,0.6927384928248024,71.42857142857143,0.8,0.0,0.0,0.0,0.6931270324085427,0.6929243130772031,60.0,0.5,0.0,0.0,0.0,0.6931238944726549,0.693348793310667,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.7207106667205866,0.6930204636523243,55.55555555555556,0.59375,0.8333333432674408,0.75,1.0,0.6938355132196707,0.6908952369674405,52.63157894736842,0.5,0.0,0.0,0.0,0.6754601245733052,0.7068994853153556,50.0,0.45,0.7727272808551788,0.6875,1.0,0.6655611819801265,0.6931704522118405,40.0,0.5,0.25,0.25,0.25,0.6931978241690648,0.6939244153431987,60.0,0.41666666666666663,0.4285714328289032,0.375,0.5,0.693294788660487
4,0.6646555103170834,0.6736382747515604,62.5,1.0,0.7692307829856873,0.625,1.0,0.6624783526115415,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.7701452767464242,0.694660453254599,45.45454545454545,0.26666666666666666,0.6727272868156433,0.5208333432674408,1.0,0.6989356607446044,0.6931287529161181,50.0,0.5666666666666667,0.6573426723480225,0.5,1.0,0.6929705260929755,0.6936251635700972,50.0,0.25,0.0,0.0,0.0,0.6904699476440924,0.6938532016064795,50.0,0.3333333333333333,0.0,0.0,0.0,0.7461583032567515,0.692959181472218,71.42857142857143,0.9,0.0,0.0,0.0,0.6927978601752077,0.6798414173866961,60.0,0.625,0.0,0.0,0.0,0.6624633475366545,0.6931729566673566,28.57142857142857,0.4166666666666667,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6940430169349083,0.6931513042413251,66.66666666666666,0.55,0.4166666865348816,0.3571428656578064,0.5,0.6929249284735379,0.6917950964317614,52.63157894736842,0.75,0.0,0.0,0.0,0.663154342851744,0.7014416838785509,50.0,0.6875,0.6666666865348816,0.5,1.0,0.6366712285691373,0.6931026705479996,60.0,0.8,0.7179487347602844,0.5625,1.0,0.69330050828403,0.6861285493548352,60.0,0.6333333333333333,0.7179487347602844,0.5625,1.0,0.6923331545613399
5,0.6589686695680111,0.6633125645627287,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.6551003468840358,63.63636363636363,0.7083333333333333,0.6785714328289032,0.5416666716337204,1.0,0.3200216262901636,0.6925828941984438,54.54545454545454,1.0,0.0,0.0,0.0,0.6935898464320353,0.6931013637817323,50.0,0.59375,0.6666666865348816,0.5,1.0,0.6928328273698935,0.6931172621585452,37.5,0.625,0.444444477558136,0.4000000059604645,0.5,0.6930934348383594,0.6931643866472873,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.693927093416624,0.6915767374505004,71.42857142857143,0.7,0.0,0.0,0.0,0.6934230959851362,0.6754126639544422,60.0,0.46875,0.0,0.0,0.0,0.699238263540078,0.6929991134796251,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6926187348699445,0.6929189406034432,55.55555555555556,0.625,0.8333333432674408,0.75,1.0,0.6939506019247825,0.7442342500358197,47.368421052631575,0.3333333333333333,0.6564102669556936,0.5138888955116272,1.0,0.6380705030613444,0.7565870584226255,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,1.0649618735563984,0.6927415882054707,60.0,0.16666666666666666,0.7179487347602844,0.5625,1.0,0.6937590857498417,0.6714241843955538,60.0,0.9,0.7179487347602844,0.5625,1.0,0.6771765164827048
6,0.6298704230479066,0.6413934066379938,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.648272170851275,63.63636363636363,0.43333333333333335,0.7846153974533081,0.6458333432674408,1.0,0.44609806979305394,0.6929201414929032,54.54545454545454,0.875,0.0,0.0,0.0,0.6928194049321179,0.6930491978126452,56.25,0.6333333333333333,0.6846153736114502,0.5267857164144516,1.0,0.6931717588262635,0.694010911834185,50.0,0.375,0.0,0.0,0.0,0.6877361958067327,0.6930700361848516,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,0.6933487267287388,0.6921717027983015,71.42857142857143,0.9,0.0,0.0,0.0,0.6932050988653881,0.6722343546544215,60.0,0.5625,0.0,0.0,0.0,0.5521758759855916,0.6933454673561431,28.57142857142857,0.3333333333333333,0.0,0.0,0.0,0.6929724853324525,0.6912381281414847,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,0.6932158820238687,0.6735620463929115,57.89473684210527,0.7444444444444445,0.3333333333333333,0.5,0.40000000099341076,0.5047730240835652,0.7233690139078445,50.0,0.3125,0.6666666865348816,0.5,1.0,0.7396950653605021,0.6928280701578441,60.0,0.7666666666666666,0.7179487347602844,0.5625,1.0,0.6924811006027579,0.6482640491446,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.5979833484322612
7,0.639409551497493,0.645928968787105,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.659718193946889,63.63636363636363,0.4666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6183429823703112,0.6924197077549011,54.54545454545454,0.75,0.0,0.0,0.0,0.6928947271811304,0.6929427808873709,56.25,0.6,0.6846153736114502,0.5267857164144516,1.0,0.694196716844628,0.6741268405446197,37.5,0.5625,0.0,0.0,0.0,0.6721476922392762,0.6928118481684701,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,0.6928196313576264,0.6906720852862468,71.42857142857143,1.0,0.0,0.0,0.0,0.6957856727749601,0.6738191821461991,60.0,0.23333333333333334,0.0,0.0,0.0,0.6328644555794148,0.7044676865784414,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.6919201878318223,0.6924478721648661,55.55555555555556,0.375,0.8333333432674408,0.75,1.0,0.6924213518442235,0.700691006759028,57.89473684210527,0.45694444444444443,0.6388888955116272,0.5333333412806193,0.8333333333333334,0.516305045195168,0.7647607311585849,50.0,0.3125,0.6666666865348816,0.5,1.0,0.6737322424298329,0.6923241222757951,60.0,0.6875,0.8333333432674408,0.75,1.0,0.6924621718848174,0.5625520220800728,70.0,0.9666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.6551769106089205
8,0.4683839755549478,0.6406469734320932,62.5,0.8,0.7692307829856873,0.625,1.0,0.637437797516958,63.63636363636363,0.7333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.6148431736522283,0.6993271740719001,54.54545454545454,0.375,0.0,0.0,0.0,0.8310113668374998,0.6809771914793976,43.75,0.5625,0.44285714626312256,0.4166666716337204,0.5,0.6935399907294161,0.6802053211512211,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.6685013250623474,0.6927319293366603,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.6923499223108002,0.6918741582846453,71.42857142857143,0.8,0.0,0.0,0.0,0.6902673978868674,0.6939352336273584,60.0,0.40625,0.0,0.0,0.0,0.6276546273038169,0.6976782701785621,42.857142857142854,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6930319650594075,0.6883764267004296,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.6950725248455079,0.7578375907123642,52.63157894736842,0.5,0.5888889034589132,0.4777777890364329,0.8333333333333334,1.0784275189490928,0.7399997232173197,50.0,0.28125,0.6666666865348816,0.5,1.0,0.707235582731424,0.6922561781341164,60.0,0.75,0.4285714328289032,0.375,0.5,0.6925494824965792,0.5528818889811411,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.6750213777027262
