,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,273.79364624088373,373.0966362245505,0.0,0.0,0.0,0.0,0.0,9.914708339699452,0.0,0.0,0.0,0.0,0.0,16.92054830644363,9.16228058302069,0.0,0.0,0.0,0.0,0.0,10.18896465923919,78.37418622840804,0.0,0.0,0.0,0.0,0.0,109.09306267262107,727.6648542045231,0.0,0.0,0.0,0.0,0.0,1209.9386571051434,80.96018207076273,0.0,0.0,0.0,0.0,0.0,30.961062786386368,788.9573187832037,0.0,0.0,0.0,0.0,0.0,786.3793803966264,839.7590395164511,0.0,0.0,0.0,0.0,0.0,2210.1304322998913,574.5697928524527,0.0,0.0,0.0,0.0,0.0,614.0411330704063,781.9111277215964,0.0,0.0,0.0,0.0,0.0,848.030651830506,815.5350402360124,0.0,0.0,0.0,0.0,0.0,343.55410284892406,43.10849149273122,0.0,0.0,0.0,0.0,0.0,80.16358345797376,255.39207431874877,0.0,0.0,0.0,0.0,0.0,165.5686205049335,1833.3761317200126,0.0,0.0,0.0,0.0,0.0,1838.383224808271,3455.438578895469,0.0,0.0,0.0,0.0,0.0,3421.826579846939,4462.817358151646,0.0,0.0,0.0,0.0,0.0,4101.278845280298,314.75354606015054,0.0,0.0,0.0,0.0,0.0,215.75211445286342
1,387.356122425066,330.56169340248294,0.0,0.0,0.0,0.0,0.0,39.50027484421559,0.0,0.0,0.0,0.0,0.0,60.8397457212422,9.050815656920962,0.0,0.0,0.0,0.0,0.0,6.8094781481503315,77.06756403245923,0.0,0.0,0.0,0.0,0.0,88.73885974478142,267.6285483322681,0.0,0.0,0.0,0.0,0.0,919.8755973573845,83.09144094462455,0.0,0.0,0.0,0.0,0.0,62.630843708118945,372.5545625025636,0.0,0.0,0.0,0.0,0.0,10.566715034771768,571.5472455610528,0.0,0.0,0.0,0.0,0.0,604.6170410622782,203.05986274487688,0.0,0.0,0.0,0.0,0.0,102.44178640971596,694.902862054785,0.0,0.0,0.0,0.0,0.0,818.7622023536642,461.3528965735594,0.0,0.0,0.0,0.0,0.0,209.3844634057538,64.81652374973892,0.0,0.0,0.0,0.0,0.0,36.177142715141564,165.60309716401107,0.0,0.0,0.0,0.0,0.0,103.7274457182047,618.4097877205902,0.0,0.0,0.0,0.0,0.0,323.22530358740636,1733.3263083838206,0.0,0.0,0.0,0.0,0.0,1823.897802806406,2754.0178643767017,0.0,0.0,0.0,0.0,0.0,2945.5380909574787,187.2099576545813,0.0,0.0,0.0,0.0,0.0,122.50571246645784
2,553.2293566811279,136.99683930038793,0.0,0.0,0.0,0.0,0.0,11.061808230308879,0.0,0.0,0.0,0.0,0.0,2.8010112206639715,7.666382590188183,0.0,0.0,0.0,0.0,0.0,9.286392011540837,5.4704613315399735,0.0,0.0,0.0,0.0,0.0,49.98092845023478,187.6337407819579,0.0,0.0,0.0,0.0,0.0,594.0380239492408,82.55741884879454,0.0,0.0,0.0,0.0,0.0,34.02316166434271,229.8203275592662,0.0,0.0,0.0,0.0,0.0,228.50302774884636,64.20749574524721,0.0,0.0,0.0,0.0,0.0,641.153486303341,129.3406681892478,0.0,0.0,0.0,0.0,0.0,361.4833985603317,310.6947031170261,0.0,0.0,0.0,0.0,0.0,469.91734532280486,239.6360418074499,0.0,0.0,0.0,0.0,0.0,234.19425782982967,7.4318105345061785,0.0,0.0,0.0,0.0,0.0,28.570009494024486,179.93434921783395,0.0,0.0,0.0,0.0,0.0,206.73193977508674,544.9749955365978,0.0,0.0,0.0,0.0,0.0,173.62241868982244,800.9418672328342,0.0,0.0,0.0,0.0,0.0,484.3333425411756,1363.4092936418533,0.0,0.0,0.0,0.0,0.0,1243.528102511753,186.85936883181378,0.0,0.0,0.0,0.0,0.0,41.8537412961181
3,300.82698575702153,53.317560811060865,0.0,0.0,0.0,0.0,0.0,6.361394518972687,0.0,0.0,0.0,0.0,0.0,17.321097445792628,2.5277709154523365,0.0,0.0,0.0,0.0,0.0,5.3458865254243335,9.927299453255682,0.0,0.0,0.0,0.0,0.0,7.12765171709795,177.64329388722058,0.0,0.0,0.0,0.0,0.0,444.5060844851699,64.77495325841522,0.0,0.0,0.0,0.0,0.0,47.62976969796481,223.43895457349717,0.0,0.0,0.0,0.0,0.0,195.32734588800594,62.38714161875679,0.0,0.0,0.0,0.0,0.0,54.18217067886847,156.7055939081571,0.0,0.0,0.0,0.0,0.0,263.73489232390995,216.25988720010722,0.0,0.0,0.0,0.0,0.0,281.092172952977,230.9315577594852,0.0,0.0,0.0,0.0,0.0,537.8343608992722,8.960429060031352,0.0,0.0,0.0,0.0,0.0,29.562960903042878,163.2549226197285,0.0,0.0,0.0,0.0,0.0,15.637986535787187,337.42537367999256,0.0,0.0,0.0,0.0,0.0,213.67304282997537,524.9378446775975,0.0,0.0,0.0,0.0,0.0,394.6776263264388,766.4830320205567,0.0,0.0,0.0,0.0,0.0,1118.3215944180834,120.03287687787497,0.0,0.0,0.0,0.0,0.0,84.51952376073493
4,40.557865308555506,32.853401160903324,0.0,0.0,0.0,0.0,0.0,2.3057107135777954,0.0,0.0,0.0,0.0,0.0,2.29282285131829,3.0452319054062147,0.0,0.0,0.0,0.0,0.0,3.854764001938036,9.103344473836168,0.0,0.0,0.0,0.0,0.0,2.0037642360274424,191.2592766246503,0.0,0.0,0.0,0.0,0.0,325.86940430740935,53.34565780653883,0.0,0.0,0.0,0.0,0.0,20.351143292172118,173.89432222997456,0.0,0.0,0.0,0.0,0.0,303.64996678338076,57.54845816422328,0.0,0.0,0.0,0.0,0.0,54.70800718286567,139.0622176596456,0.0,0.0,0.0,0.0,0.0,48.67973748173059,84.41072229979143,0.0,0.0,0.0,0.0,0.0,18.444603240879676,204.75986215164966,0.0,0.0,0.0,0.0,0.0,381.7827349969145,12.03403891772303,0.0,0.0,0.0,0.0,0.0,21.689334557804216,133.82682016376927,0.0,0.0,0.0,0.0,0.0,120.43354560823406,245.73669889706616,0.0,0.0,0.0,0.0,0.0,685.8417126530551,188.5697272801936,0.0,0.0,0.0,0.0,0.0,231.8826931939198,336.84699011752735,0.0,0.0,0.0,0.0,0.0,485.0608078421752,120.41500574167974,0.0,0.0,0.0,0.0,0.0,70.1381436554126
5,54.70103370612143,33.42401958346665,0.0,0.0,0.0,0.0,0.0,5.953670524350622,0.0,0.0,0.0,0.0,0.0,1.024111948108044,11.215025707123882,0.0,0.0,0.0,0.0,0.0,2.38938248310006,1.6854256042067235,0.0,0.0,0.0,0.0,0.0,11.767020317237073,168.5542086034688,0.0,0.0,0.0,0.0,0.0,236.4096878956838,51.24782562900116,0.0,0.0,0.0,0.0,0.0,46.45845298997156,160.764476715383,0.0,0.0,0.0,0.0,0.0,119.34798992801687,70.15501815413059,0.0,0.0,0.0,0.0,0.0,236.45329741646052,107.67600637339257,0.0,0.0,0.0,0.0,0.0,74.69286668403035,87.20387297314016,0.0,0.0,0.0,0.0,0.0,51.19799958939656,177.1360421985846,0.0,0.0,0.0,0.0,0.0,97.4006952542834,16.296361793706826,0.0,0.0,0.0,0.0,0.0,27.612475050751815,143.1730398116657,0.0,0.0,0.0,0.0,0.0,20.791234878099043,151.06997126103582,0.0,0.0,0.0,0.0,0.0,216.78097777719694,113.93300791385829,0.0,0.0,0.0,0.0,0.0,104.07076771813539,121.71713737577036,0.0,0.0,0.0,0.0,0.0,124.49828906715598,118.77940935221848,0.0,0.0,0.0,0.0,0.0,34.10700030286842
6,56.78766544947531,36.28294877001453,0.0,0.0,0.0,0.0,0.0,3.626567686640446,0.0,0.0,0.0,0.0,0.0,8.75136306191503,2.657811470269496,0.0,0.0,0.0,0.0,0.0,1.4948673596506332,4.531473316570063,0.0,0.0,0.0,0.0,0.0,2.236664043205567,167.9522840052506,0.0,0.0,0.0,0.0,0.0,243.39229466967254,43.548285470671104,0.0,0.0,0.0,0.0,0.0,40.168497150523116,133.29202397770706,0.0,0.0,0.0,0.0,0.0,53.15587674034076,111.88414548018135,0.0,0.0,0.0,0.0,0.0,9.370520555259434,61.880986326139436,0.0,0.0,0.0,0.0,0.0,82.8255764796165,82.82610131704347,0.0,0.0,0.0,0.0,0.0,25.563681124867724,132.9659916378197,0.0,0.0,0.0,0.0,0.0,209.77941091086336,50.27442194347711,0.0,0.0,0.0,0.0,0.0,9.210674637535107,131.45348498236203,0.0,0.0,0.0,0.0,0.0,15.824422021695403,136.32467066069398,0.0,0.0,0.0,0.0,0.0,108.7315146474894,98.50478256336011,0.0,0.0,0.0,0.0,0.0,82.8379853263503,86.31509612201316,0.0,0.0,0.0,0.0,0.0,172.03415615146585,127.61939644526844,0.0,0.0,0.0,0.0,0.0,28.084405292489762
7,151.70484325258474,29.088532593802842,0.0,0.0,0.0,0.0,0.0,2.9267121381401267,0.0,0.0,0.0,0.0,0.0,1.4581450939794627,2.143143110290524,0.0,0.0,0.0,0.0,0.0,3.794247536893569,2.2108158567737783,0.0,0.0,0.0,0.0,0.0,4.552482462268779,148.44433434638546,0.0,0.0,0.0,0.0,0.0,233.32514419338688,43.5543019137995,0.0,0.0,0.0,0.0,0.0,33.14643661700724,144.4141411332709,0.0,0.0,0.0,0.0,0.0,28.164906918231644,104.7401395852961,0.0,0.0,0.0,0.0,0.0,0.07249729675689617,61.4060901226156,0.0,0.0,0.0,0.0,0.0,133.97536404137867,83.06969370935296,0.0,0.0,0.0,0.0,0.0,15.787565858086413,124.01551562170835,0.0,0.0,0.0,0.0,0.0,149.7149221796337,18.916213412038857,0.0,0.0,0.0,0.0,0.0,14.663220796606288,119.46238891578444,0.0,0.0,0.0,0.0,0.0,210.03374779692308,174.94465876632836,0.0,0.0,0.0,0.0,0.0,90.12835350392743,73.6102387215438,0.0,0.0,0.0,0.0,0.0,110.862425712421,111.64830064088096,0.0,0.0,0.0,0.0,0.0,79.56774399336192,119.04481326274549,0.0,0.0,0.0,0.0,0.0,33.19051715573711
8,82.7447707505576,48.04058550269997,0.0,0.0,0.0,0.0,0.0,3.8905422061862835,0.0,0.0,0.0,0.0,0.0,3.875404895067694,2.0264298301090578,0.0,0.0,0.0,0.0,0.0,1.4192332595937387,1.6641184609420714,0.0,0.0,0.0,0.0,0.0,1.1074581997654271,140.04072797489482,0.0,0.0,0.0,0.0,0.0,110.34675171738289,44.78856706425556,0.0,0.0,0.0,0.0,0.0,30.22709637110852,143.2740878408157,0.0,0.0,0.0,0.0,0.0,32.14162724764675,83.47050123798704,0.0,0.0,0.0,0.0,0.0,158.470977783596,58.08957502718305,0.0,0.0,0.0,0.0,0.0,4.6913335576052555,77.14011954176424,0.0,0.0,0.0,0.0,0.0,68.95032488539258,98.46311393521519,0.0,0.0,0.0,0.0,0.0,172.49554597278254,18.753944507457604,0.0,0.0,0.0,0.0,0.0,44.4523185187121,118.41784390245154,0.0,0.0,0.0,0.0,0.0,25.165763460563678,156.36720756089056,0.0,0.0,0.0,0.0,0.0,72.0025874699035,69.44369042861426,0.0,0.0,0.0,0.0,0.0,180.66507809274134,69.29956468251767,0.0,0.0,0.0,0.0,0.0,64.77267820576529,83.89120057851089,0.0,0.0,0.0,0.0,0.0,41.188703455882965
