,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.9127186714147051,0.11893356038658386,53.84615384615385,0.14281326781870696,50.0,0.693033743378054
1,0.6935400775071154,0.10664876236634133,61.53846153846154,0.13861986099070614,50.0,0.6934665938261633
2,0.6930904357426867,0.10662524820693489,53.84615384615385,0.1387139265431503,50.0,0.6941389614764644
3,0.6935757896875616,0.10654728618106478,46.15384615384615,0.1385877889492422,50.0,0.6935882663927164
4,1.314764764711825,0.1051810259607376,46.15384615384615,0.13843390203937825,50.0,0.694213071943149
5,0.6969136700851338,0.10668803804219211,53.84615384615385,0.1385465384023294,50.0,0.6932927211331741
6,0.693482928401916,0.1066535018094163,53.84615384615385,0.13866013595762963,60.0,0.6929335689009403
7,0.6932059775712665,0.10663535574347059,53.84615384615385,0.13317393518497075,50.0,0.6572274657430143
8,0.6944997950113748,0.10664757936037894,46.15384615384615,0.13883015451037073,50.0,0.6943907696160935
9,0.6906411334034427,0.10662384171205438,46.15384615384615,0.13853564253848,60.0,0.6921927263245633
10,0.6930317851310539,0.10661214191635178,46.15384615384615,0.11144453041105469,60.0,0.7673824366943095
11,0.6948900701578334,0.10657707090087117,53.84615384615385,0.17190420441903326,50.0,0.4625364221989619
12,0.6923999750485615,0.1065753664946573,61.53846153846154,0.08996069679162158,70.0,0.5799535238188893
13,0.6905456244603544,0.10648392328770934,61.53846153846154,0.1842453901779089,60.0,0.30955801147706863
14,0.6888460817031506,0.1064553591341589,61.53846153846154,0.18609738430964515,60.0,0.9981030445636703
15,0.5869290521035081,0.10511911439933302,53.84615384615385,0.11600788630396557,70.0,0.5346460313609918
16,0.1361007784036268,0.17598456688461137,61.53846153846154,0.45878628319042003,60.0,1.7451592990776108
17,0.3450854259616651,0.11915872552977921,61.53846153846154,0.18036464166807184,70.0,0.17128777808308693
18,0.049470171222554614,0.17216295064355908,61.53846153846154,0.37033208774325005,60.0,0.3697375504783004
19,6.222356251844672,0.6002554929847661,61.53846153846154,0.1380482808391323,70.0,0.3014108776765593
20,0.08767552842062766,0.11892813914554451,69.23076923076923,0.059413336854481226,90.0,0.04082341557045782
21,0.08262974448097528,0.21399974842423963,61.53846153846154,0.057915041059597015,90.0,0.01193600083079897
22,0.0018153185985123217,0.5029067815267075,61.53846153846154,0.09277794236024454,80.0,0.07405652935506728
23,0.9361593470660021,0.23707091511766348,69.23076923076923,0.06603122787479808,90.0,0.00555221135252635
24,0.0021641677476467026,0.24003231860188276,69.23076923076923,0.31514687530286883,70.0,0.007072490020372696
25,0.0013372854306893066,0.2570433286448225,76.92307692307693,0.10471841907927412,90.0,0.011065862744771974
26,0.0019245988177853997,0.3055045262678778,76.92307692307693,0.0795140065820558,90.0,0.0012347631386787753
27,0.00032257223774262526,0.28499258878899625,69.23076923076923,0.11956731422237565,90.0,0.002303650945799231
28,0.0002794510563678447,0.3761241215833083,69.23076923076923,0.10015108590758037,80.0,0.20134970746845862
29,7.860593265289274e-05,0.41163699471128284,69.23076923076923,0.09517971530253422,90.0,0.0010103536434130434
30,0.0001308552315497729,0.35314080194756836,69.23076923076923,0.2610386106574449,80.0,0.01291591168953867
31,6.139701079778832e-05,0.3147572185921472,69.23076923076923,0.06420826762444068,90.0,0.004631930434243885
32,0.00022067329124365596,0.3108227028538789,69.23076923076923,0.07138746118319529,90.0,0.002786655491556484
33,4.9625104066268386e-05,0.36583395328600254,69.23076923076923,0.09061650847462993,90.0,0.000859567374405803
34,0.00023803270466468706,0.3875175300931767,69.23076923076923,0.39569774973820865,90.0,0.0010848541949888687
35,0.00025665775426458783,0.3945170883016791,69.23076923076923,0.1011571399536892,90.0,0.000836854504584382
36,0.00019856782697260975,0.4066224842928964,69.23076923076923,0.4019056288602427,90.0,0.0003955896152043051
37,1.0540346487238582e-05,0.42855579872132776,69.23076923076923,0.10235155282120156,90.0,0.0003222461837718182
38,3.768199455862839e-05,0.4172374810645654,69.23076923076923,0.10442878527839874,90.0,0.00021786523425629557
39,0.0001581295259003338,0.3590679999966389,69.23076923076923,0.421434948065464,90.0,0.0003026818757790135
40,2.966691215957525e-05,0.5024421598620032,69.23076923076923,0.10812896145612619,90.0,0.00023183657577446556
41,1.3355319916028562e-05,0.42367098970675826,69.23076923076923,0.1105968618317252,90.0,0.00015298385338930032
42,7.156965828532369e-05,0.46930220153912167,69.23076923076923,0.4490790048982857,90.0,0.0001516115525405668
43,4.332882519022444e-06,0.4731746596929272,69.23076923076923,0.11392359004590498,90.0,0.0001744845284596555
44,8.220626178933975e-05,0.3880626019024166,69.23076923076923,0.4610545488354253,90.0,0.00017703379191765563
