,BIP,BIP,BIP,SZ,SZ,SZ,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.7855108237528048,0.047997058741429524,32.25806451612903,0.04132813844765913,60.629921259842526,0.6943467558620148,0.04542121114330132,44.680851063829785,0.685006108536963,0.07368459422768298,70.58823529411765,0.6564480983852097,0.07706917891751969,33.33333333333333,0.9157143400783871,0.05357763210611948,46.15384615384615,0.6896677511181651,0.053916791284689396,42.857142857142854,0.7102082732025334,0.06882709551905006,50.0,0.7117992837439217,0.0977860634648615,57.14285714285714,1.0142485567830108
1,0.47414481128337166,0.034985097229267716,67.74193548387096,0.0353900743703224,70.86614173228347,0.6046659642717463,0.04431257904376661,44.680851063829785,0.6924329525033309,0.09509369794149602,29.411764705882355,0.4695578124128386,0.07197000127976728,66.66666666666666,0.6364231155353771,0.05545118181545801,53.84615384615385,0.6699418196885699,0.04950479716225111,50.0,0.6930296024240594,0.09083694444554398,50.0,0.7484893704736588,0.09893603021061255,42.857142857142854,0.9947942210430448
2,0.4608020273927526,0.032973561117210844,67.74193548387096,0.03654711056695072,66.92913385826772,0.527366234569212,0.04424548590561215,46.808510638297875,0.6929356068985534,0.08117194112858919,29.411764705882355,0.690965050525971,0.08356684079211227,33.33333333333333,0.6859257418451213,0.052737740065512934,69.23076923076923,0.6933918775735508,0.049959529164675436,64.28571428571429,0.6991013390904903,0.07089512567486335,50.0,0.6190636366560627,0.10021292395103618,42.857142857142854,0.6943695081910891
3,0.7848175987240101,0.04367736896254128,64.51612903225806,0.03806515562516796,63.77952755905512,0.5189321759788741,0.0442394993700988,54.25531914893617,0.7563907452212025,0.08077622816049686,35.294117647058826,0.6292841402551343,0.08002242757179569,44.44444444444444,0.6916994315452167,0.05331847312464548,38.46153846153847,0.9387795158907905,0.05007051643845939,57.14285714285714,0.7216315593468183,0.06997029415619568,50.0,0.6809948109923798,0.1027829784985825,42.857142857142854,0.7207262731566314
4,0.5814253934967295,0.033758980156135064,70.96774193548387,0.03225267508187809,76.37795275590551,0.4953174519888914,0.04423604495733102,57.97872340425532,0.6941517273420857,0.05979434005643686,82.35294117647058,0.6536582195686712,0.07895888430588752,33.33333333333333,0.7280828252691115,0.0522256687730233,76.92307692307693,0.9039891337384928,0.05115986801736522,42.857142857142854,0.6814212742954366,0.06944529494995506,50.0,0.7381698111613846,0.11817433641312274,42.857142857142854,0.5864178939927295
5,0.6252961303023544,0.044292408975101207,41.935483870967744,0.07826091290633873,45.66929133858268,0.3485713239567705,0.04423376098182099,60.1063829787234,0.6936203137788359,0.0729343858328897,29.411764705882355,0.8683622190683424,0.08692802001406445,33.33333333333333,0.6879047676510788,0.05334404769754322,61.53846153846154,0.7256416116865521,0.04946867879984498,50.0,0.7162865167333331,0.06975463166779326,50.0,0.6524263211457568,0.09890473789941624,42.857142857142854,0.5368835762289222
6,0.43817283810346513,0.04117511138895941,67.74193548387096,0.03868809490183805,70.07874015748031,0.4474530434365043,0.04424635399523832,49.46808510638298,0.6951449720859463,0.09510631160076356,58.82352941176471,0.4850165579552586,0.07068310493346841,55.55555555555556,0.8371788419484361,0.05330301664538129,61.53846153846154,0.6924526215202121,0.050391333748854954,57.14285714285714,0.6783613353791406,0.07212625896746429,60.0,0.5932418174324715,0.1420130017858105,42.857142857142854,0.6144172212198945
7,0.34743744517968206,0.03465266441993056,80.64516129032258,0.02999625342009039,81.10236220472441,0.4029242650627899,0.04423533769688021,49.46808510638298,0.6942103523679743,0.07655081191349596,70.58823529411765,0.8161404858766215,0.0924809313877279,33.33333333333333,0.6508903457589973,0.05188053787690626,61.53846153846154,0.6922433727217333,0.04920802450463408,64.28571428571429,0.6853972769478981,0.06410137288278085,60.0,0.8664324972961582,0.12452656227074119,42.857142857142854,0.5209753246470731
8,0.21283918651320774,0.03704355018069187,77.41935483870968,0.03507206518514167,78.74015748031496,0.19812866449566727,0.0442233208039859,57.446808510638306,0.6923901875825919,0.07700238928809398,58.82352941176471,0.5944565709369808,0.07818129362485524,44.44444444444444,0.8625045842852059,0.04903712326445248,53.84615384615385,0.6364192346476699,0.05479032738944205,42.857142857142854,0.6537090876325033,0.052636226720756366,80.0,0.6259781640519663,0.1280090428285848,57.14285714285714,0.4362608206297515
9,0.7119217563747214,0.034913750588051656,74.19354838709677,0.030069307388138622,79.52755905511812,0.2781605157077359,0.044150156275246585,55.319148936170215,0.7086438298086642,0.0738518680062237,76.47058823529412,0.9482874018533766,0.08494564024400678,11.11111111111111,0.7094167022092748,0.051058233832637114,61.53846153846154,0.6924993911034076,0.04886467040212765,50.0,0.6829343977236295,0.06261992274804713,70.0,0.6323437255265932,0.11190962226949795,57.14285714285714,0.6575568962326687
10,0.3057325594363865,0.03920738779137859,70.96774193548387,0.06552363576073125,55.90551181102362,0.30021317755492266,0.04411257965126152,45.744680851063826,0.5734734702273624,0.05325020020528413,47.05882352941176,0.6760688889624463,0.1025167191993887,33.33333333333333,0.5422732852198873,0.05131606709804862,61.53846153846154,0.8144728830650312,0.05079319936845783,42.857142857142854,0.6931529417420692,0.07050276627575608,50.0,0.9464784941421152,0.1708410096759652,42.857142857142854,0.5178068542287879
11,0.655464320063581,0.03557597807160872,70.96774193548387,0.07439081617404322,54.330708661417326,0.9040952016122367,0.04398646442085575,48.40425531914894,0.6848550749859982,0.05392631046489067,47.05882352941176,0.6520476040858473,0.10067806852294635,33.33333333333333,0.6106158752096719,0.05330268162724699,61.53846153846154,0.9210033639365136,0.0510152563738369,42.857142857142854,0.6442266038176818,0.055086791932061695,70.0,0.48440413608024474,0.17769812652895167,42.857142857142854,0.4251797557985552
12,0.21647173667786146,0.032771579554912764,80.64516129032258,0.032851435485147185,77.16535433070865,0.3302775595023304,0.042635178365777196,56.91489361702128,0.9165727581271926,0.033870098824702474,70.58823529411765,0.2700719623349442,0.10062187923281717,55.55555555555556,0.45273060040755125,0.047676070754137566,69.23076923076923,0.6459262040225139,0.055878915336163244,64.28571428571429,0.6354614676367191,0.05723063689992645,70.0,0.7342671744442739,0.19555515289308878,42.857142857142854,0.4544772764449794
13,0.4995224892134976,0.03404818690771181,80.64516129032258,0.03437507750404092,79.52755905511812,0.24887359662891742,0.04376545638268717,52.12765957446809,0.6153845004816293,0.15216228316681568,58.82352941176471,0.5682055144902183,0.11268403663227627,55.55555555555556,0.26555865122236283,0.04743152783700171,69.23076923076923,0.7531794023746151,0.06270919839875717,57.14285714285714,0.6550760660276196,0.06133466861291714,70.0,0.6738911682946358,0.1816820108394288,42.857142857142854,0.40256241099472406
14,0.6543117758819166,0.047357611240647676,64.51612903225806,0.03711064229616079,71.65354330708661,0.323823835351093,0.04342799524550963,53.72340425531915,0.6912619776258103,0.043412576433913656,58.82352941176471,0.5300424573588195,0.07789022428839822,55.55555555555556,0.7323343140049022,0.047742002237382564,46.15384615384615,0.6261991797948806,0.05387707472413855,42.857142857142854,0.9223836658022203,0.05032514778563026,80.0,1.4016996948136193,0.15067042793844185,42.857142857142854,0.9201687329124009
15,0.12961235117376715,0.03610284717653333,80.64516129032258,0.02825683685284295,84.25196850393701,0.21544793039481355,0.04238529855381,59.04255319148937,0.8826254816801483,0.0558705401592198,82.35294117647058,0.1951475134627779,0.09160743249628642,44.44444444444444,0.4054484542403391,0.04700390446725165,61.53846153846154,0.5749662222061148,0.07636033813159929,35.714285714285715,0.6520291013249784,0.0664871437201223,70.0,0.277162005894859,0.1469237234838712,28.57142857142857,0.28871206705881874
16,0.5589822233292644,0.03664856869095378,80.64516129032258,0.037431567098525693,77.16535433070865,0.18348737821713856,0.042096659728011625,59.04255319148937,1.1098283164572054,0.10097830753058454,70.58823529411765,0.31737339512297175,0.09252411638624121,33.33333333333333,0.533583650305348,0.045015011689480994,76.92307692307693,0.33811077831588987,0.05597828427913596,50.0,0.4802584066788639,0.06450513118211694,70.0,0.39668395042169763,0.21306057960640618,42.857142857142854,0.3045260579476477
17,0.16160911650884868,0.04075431179224042,80.64516129032258,0.030846986841485558,78.74015748031496,0.16648115445042636,0.043013558593106974,61.170212765957444,0.9227102390277686,0.03869674109082102,64.70588235294117,0.5810107839078962,0.08449975339116368,44.44444444444444,0.45452391022081,0.04120592270426596,76.92307692307693,0.6200699506583375,0.05542068723341704,42.857142857142854,0.6762722149863253,0.07054790717552827,70.0,0.2412002186841734,0.1320368098116424,57.14285714285714,0.18053893924780923
18,0.48921814383154,0.049744420241546426,80.64516129032258,0.03297420089037568,77.16535433070865,0.3063028072527676,0.04125614061877199,61.702127659574465,0.35000441670973625,0.013909364268297433,94.11764705882352,0.14944558214846154,0.0994803380511726,55.55555555555556,0.665023999264108,0.05008887664997923,53.84615384615385,0.3232622939186322,0.0660753205385599,50.0,0.8227843192047236,0.05431155787422187,80.0,0.34349083008331877,0.10928727083948182,57.14285714285714,0.47123088566150084
19,0.3916329204996476,0.029717873087831904,83.87096774193549,0.032463922527900216,77.95275590551181,0.055338408068467904,0.04678319553787358,60.1063829787234,0.7599536290257731,0.12134131793192662,58.82352941176471,0.16392496838215792,0.09649055871102355,33.33333333333333,0.5372799215153169,0.04820159964989474,69.23076923076923,0.015913591161693774,0.05133830645198885,42.857142857142854,0.5996228536872892,0.09615236023433425,60.0,1.5198925675215356,0.17455371304422287,42.857142857142854,0.6802756354627646
20,0.4597092287833611,0.04312136477479629,74.19354838709677,0.11859630615662091,52.75590551181102,1.425192048178797,0.0411987084266751,62.76595744680851,0.7082136004928988,0.06216408881583897,82.35294117647058,0.02232203518609379,0.2347520257608908,33.33333333333333,0.18824702643794403,0.0444859228419235,61.53846153846154,0.3144046101130413,0.10207989117276246,42.857142857142854,0.9434791382206825,0.1463845913006675,60.0,0.19947328125548314,0.11049109228432509,42.857142857142854,0.2824110952524087
21,0.29028147981815344,0.04325944499481295,67.74193548387096,0.04188629252193912,76.37795275590551,0.5046369711750031,0.04422287880087473,57.97872340425532,0.4246625413733652,0.09239596861579105,64.70588235294117,0.5342210159460042,0.14439281209781532,22.22222222222222,1.8758993412632268,0.08487154742929495,69.23076923076923,0.10570458192069693,0.08034147456234432,35.714285714285715,0.3039411368697905,0.05628402002620001,60.0,0.3447399436531183,0.19375274938132278,57.14285714285714,0.43810644794853243
22,0.03893522492647457,0.0950923389872883,70.96774193548387,0.08929348394203142,68.50393700787401,1.2264547325371697,0.04057806681430103,64.8936170212766,0.38992697674426435,0.032686136310755606,82.35294117647058,0.1457912010339061,0.12323952319184935,55.55555555555556,0.2273449150322037,0.0990617330907624,53.84615384615385,1.3063277181418194,0.08214046062910017,35.714285714285715,0.5056122683475357,0.10268914519537369,60.0,0.07216931880644603,0.11686434305351803,57.14285714285714,1.0425720835137673
23,0.08825874607367937,0.06288250491692624,54.83870967741935,0.03302979761534182,77.95275590551181,0.12608343034616254,0.09450563273410327,46.27659574468085,1.2581991610836794,0.22116476315460212,58.82352941176471,0.2970883327268704,0.1365026677206077,55.55555555555556,0.7253551531262666,0.09287995026155339,61.53846153846154,0.05024068679201499,0.11250703396772452,42.857142857142854,0.747335669004669,0.158466566121168,60.0,0.2312136047613967,0.09487962339778018,85.71428571428571,0.377491204148663
24,0.06869258416620384,0.04365082764419844,83.87096774193549,0.037328729131735724,78.74015748031496,0.03871676527923062,0.05344230835117201,59.04255319148937,0.7562152598349003,0.06919861531287594,64.70588235294117,0.013600122510196263,0.14971382181959778,33.33333333333333,0.35520198915697865,0.09767301442174034,61.53846153846154,0.12569899177243343,0.07588660406127165,42.857142857142854,0.5432184340699272,0.06635117667817851,80.0,0.042410984477379156,0.142261702682305,57.14285714285714,0.24795213318114553
25,0.06566216454432384,0.03336026189408346,74.19354838709677,0.039129785641091444,78.74015748031496,0.25576904027465497,0.04187680472735955,63.829787234042556,0.7049277536008165,0.04321436724644271,70.58823529411765,0.0543308067277139,0.147151704527683,55.55555555555556,0.13051329569648806,0.10916259095126533,61.53846153846154,0.2373822659787357,0.07873748474384154,50.0,0.1962776195678712,0.05834877711823198,80.0,0.24301105632289258,0.11531551311993003,71.42857142857143,0.17929719178623715
26,0.03448558206862832,0.06433936270381244,80.64516129032258,0.050414491273303004,75.59055118110236,0.07936449787403561,0.04358921197747341,64.36170212765957,0.34602180014715805,0.015441494387563126,82.35294117647058,0.01135053879988674,0.22477849972129635,44.44444444444444,0.06876929630482845,0.11362492503318616,61.53846153846154,0.029020520412793075,0.16674842199862358,42.857142857142854,0.3394455285231157,0.09444533152113659,80.0,0.014855051800121463,0.23871026573317639,42.857142857142854,0.21776531490427617
27,0.05714714667700941,0.05861047103796104,80.64516129032258,0.040167106067658165,78.74015748031496,0.0573348624179767,0.04708874317434465,61.702127659574465,0.22735705610124654,0.058552238693880536,70.58823529411765,0.3443873599199038,0.1767388028064234,33.33333333333333,0.15392129733839433,0.10395773694529344,61.53846153846154,1.257563866626375,0.08159555468923264,57.14285714285714,0.19088849635342234,0.0795722772745606,60.0,0.014715940654029362,0.33520766909870964,42.857142857142854,0.252022560922219
28,0.004380917505809374,0.08387005854442701,77.41935483870968,0.051536586064590925,77.16535433070865,0.03132793505209771,0.060474980171771914,62.23404255319149,0.4460424027113672,0.008161244899924733,100.0,0.0026942985189191055,0.1651166909641083,44.44444444444444,0.8722666919788851,0.09206563367594829,61.53846153846154,0.021387061347025827,0.10269721387335153,57.14285714285714,0.5647461599268508,0.057628482848479726,80.0,0.2929243892153208,0.18105007853940136,57.14285714285714,0.315983340290521
29,0.02393119930487873,0.05501574602839441,83.87096774193549,0.08097821459589588,66.92913385826772,0.7297575693277493,0.08302736806698455,59.04255319148937,1.134239776007014,0.05109378920648752,70.58823529411765,0.01708614841261692,0.2084899050254262,44.44444444444444,0.4507307915787416,0.1068073942364465,46.15384615384615,0.0234289009251606,0.08555774885324541,57.14285714285714,0.3564089254988107,0.08075517135899242,60.0,0.03601077957761745,0.3156556839943591,42.857142857142854,0.20148795378335724
30,0.09176377717851551,0.056925128893834186,80.64516129032258,0.04702386432368194,81.10236220472441,0.0631443384638685,0.07309562553565813,54.78723404255319,0.2328708634002826,0.2868732900565381,64.70588235294117,0.21188245118927557,0.15556452023383602,44.44444444444444,0.09486272831983077,0.1110238899069172,46.15384615384615,0.025400820920126577,0.08321937811572488,42.857142857142854,0.03489227380151074,0.055478404108747735,80.0,0.4194998410114361,0.15845967145296164,57.14285714285714,0.10432372215927257
31,0.007962210098117428,0.07203589210223721,61.29032258064516,0.11061522826437731,64.56692913385827,1.2173437610705484,0.05908437971877174,60.1063829787234,0.03452602020865813,0.2752331142597508,58.82352941176471,0.011465862098422272,0.3534992553475672,44.44444444444444,0.05384524531672105,0.18262810477954647,61.53846153846154,0.001614107212198872,0.14958466334474865,42.857142857142854,0.04704814171293778,0.21405626510999487,60.0,0.05576715058907671,0.18223257410441618,42.857142857142854,0.1494386597691514
