,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1571.125933605309,1197.7660147507659,0.0,0.0,0.0,0.0,0.0,60.970729284747385,0.0,0.0,0.0,0.0,0.0,86.99673473222715,32.941804500116724,0.0,0.0,0.0,0.0,0.0,11.150464171958562,28.561816001961045,0.0,0.0,0.0,0.0,0.0,90.29256501651423,65.1072265850552,0.0,0.0,0.0,0.0,0.0,23.41341905900004,427.9715915090542,0.0,0.0,0.0,0.0,0.0,829.8175710197232,83.3283798164974,0.0,0.0,0.0,0.0,0.0,203.0278580551864,159.08773266412584,0.0,0.0,0.0,0.0,0.0,49.16282023832237,847.9992102304068,0.0,0.0,0.0,0.0,0.0,1766.1537399613967,266.33120217570496,0.0,0.0,0.0,0.0,0.0,499.24008508335487,1182.3610438360956,0.0,0.0,0.0,0.0,0.0,1311.4084046879414,61.99836890633283,0.0,0.0,0.0,0.0,0.0,359.4986988517955,103.02141867642956,0.0,0.0,0.0,0.0,0.0,346.8434811044642,182.60437798160652,0.0,0.0,0.0,0.0,0.0,210.89523458086526,2796.8333154043767,0.0,0.0,0.0,0.0,0.0,2782.85005520038,4492.128338649365,0.0,0.0,0.0,0.0,0.0,4201.326403759651,775.9377037464852,0.0,0.0,0.0,0.0,0.0,559.0475519579242
1,675.0599944686753,961.5910880543368,0.0,0.0,0.0,0.0,0.0,6.657452821638055,0.0,0.0,0.0,0.0,0.0,8.89290072208714,50.4371448773131,0.0,0.0,0.0,0.0,0.0,76.96311791457995,20.99318993038099,0.0,0.0,0.0,0.0,0.0,42.33259889854225,35.38735996350216,0.0,0.0,0.0,0.0,0.0,10.723179771897362,184.5605166065559,0.0,0.0,0.0,0.0,0.0,571.1347733420445,76.7538305311902,0.0,0.0,0.0,0.0,0.0,56.29907444124042,92.32249955004741,0.0,0.0,0.0,0.0,0.0,88.03237087442709,630.2075511832206,0.0,0.0,0.0,0.0,0.0,383.26181639293054,105.35448461268062,0.0,0.0,0.0,0.0,0.0,127.64425552936919,616.3277822764852,0.0,0.0,0.0,0.0,0.0,1064.0374903573231,37.55905599330524,0.0,0.0,0.0,0.0,0.0,207.45267776587679,107.48103859549349,0.0,0.0,0.0,0.0,0.0,190.0895447482326,165.84580491921423,0.0,0.0,0.0,0.0,0.0,39.41631818324564,1684.839725396158,0.0,0.0,0.0,0.0,0.0,1360.2810373989405,3000.390855026149,0.0,0.0,0.0,0.0,0.0,3580.679513444023,773.6780925302543,0.0,0.0,0.0,0.0,0.0,296.9644518291102
2,135.43992660780955,636.6173994480637,0.0,0.0,0.0,0.0,0.0,5.576792774314627,0.0,0.0,0.0,0.0,0.0,8.694877845076848,7.02036229677916,0.0,0.0,0.0,0.0,0.0,37.41815693202429,16.002096468241806,0.0,0.0,0.0,0.0,0.0,6.835148955311273,12.112719841480779,0.0,0.0,0.0,0.0,0.0,6.139622689365496,210.70786101701535,0.0,0.0,0.0,0.0,0.0,507.5495488186974,72.89665181473312,0.0,0.0,0.0,0.0,0.0,23.28783338898929,98.52152107628648,0.0,0.0,0.0,0.0,0.0,349.3034878767896,318.6349381724543,0.0,0.0,0.0,0.0,0.0,1114.0285343852229,81.24506987871162,0.0,0.0,0.0,0.0,0.0,108.39035976380771,326.5902502544566,0.0,0.0,0.0,0.0,0.0,323.02143255913114,59.604825462471744,0.0,0.0,0.0,0.0,0.0,62.56500846372235,37.78511559439467,0.0,0.0,0.0,0.0,0.0,93.45465538560079,177.78593445563504,0.0,0.0,0.0,0.0,0.0,7.607897651356718,690.6295297099122,0.0,0.0,0.0,0.0,0.0,957.4780578081666,1941.200971831122,0.0,0.0,0.0,0.0,0.0,1512.4896026196002,769.9130070499303,0.0,0.0,0.0,0.0,0.0,320.4331389869683
3,331.684687430535,340.5923928759424,0.0,0.0,0.0,0.0,0.0,5.933419808208591,0.0,0.0,0.0,0.0,0.0,4.482740189453736,8.801185614776735,0.0,0.0,0.0,0.0,0.0,10.884047694386362,14.94555830330385,0.0,0.0,0.0,0.0,0.0,28.50377618452397,8.975261203909463,0.0,0.0,0.0,0.0,0.0,6.413053132476597,191.38863467675088,0.0,0.0,0.0,0.0,0.0,229.27418797498822,74.44013297701994,0.0,0.0,0.0,0.0,0.0,15.330796869170507,58.37575053131828,0.0,0.0,0.0,0.0,0.0,6.56145763845316,176.06105480223297,0.0,0.0,0.0,0.0,0.0,18.7731187800497,114.39741994196959,0.0,0.0,0.0,0.0,0.0,87.94766008635789,226.5415182756559,0.0,0.0,0.0,0.0,0.0,271.8647037638736,70.98334125488161,0.0,0.0,0.0,0.0,0.0,27.14299638335429,7.547749208351793,0.0,0.0,0.0,0.0,0.0,59.82496199846978,191.3835362911825,0.0,0.0,0.0,0.0,0.0,36.51153259678966,379.21967240358055,0.0,0.0,0.0,0.0,0.0,115.3084343588994,1025.0964012324946,0.0,0.0,0.0,0.0,0.0,668.7590108585684,579.9832574935249,0.0,0.0,0.0,0.0,0.0,322.04009919829616
4,21.73336303344156,208.61965027947252,0.0,0.0,0.0,0.0,0.0,5.566802916682354,0.0,0.0,0.0,0.0,0.0,0.3360736436079413,2.7283091701681474,0.0,0.0,0.0,0.0,0.0,8.239558117636953,9.563577594069216,0.0,0.0,0.0,0.0,0.0,12.763823835913271,7.484430620505245,0.0,0.0,0.0,0.0,0.0,3.8021833090912485,179.14377722524273,0.0,0.0,0.0,0.0,0.0,299.5745329861639,57.91253421225481,0.0,0.0,0.0,0.0,0.0,2.5404772132315783,69.44449844078562,0.0,0.0,0.0,0.0,0.0,75.43015345312844,103.96736826975115,0.0,0.0,0.0,0.0,0.0,14.94548581044387,87.18756533080474,0.0,0.0,0.0,0.0,0.0,117.4921541204006,201.4520612086404,0.0,0.0,0.0,0.0,0.0,261.7150415211657,40.50996973109274,0.0,0.0,0.0,0.0,0.0,157.27357747720552,13.512698042822649,0.0,0.0,0.0,0.0,0.0,32.52002110973989,164.8742560194753,0.0,0.0,0.0,0.0,0.0,24.071324628663945,149.17401853129257,0.0,0.0,0.0,0.0,0.0,90.60472351690936,386.68202640066,0.0,0.0,0.0,0.0,0.0,264.8484047228354,280.49008625116215,0.0,0.0,0.0,0.0,0.0,114.00447424747651
5,31.967000905949636,176.25033190841896,0.0,0.0,0.0,0.0,0.0,5.175457450921434,0.0,0.0,0.0,0.0,0.0,7.476777246569366,3.0334607220550796,0.0,0.0,0.0,0.0,0.0,1.5970365935569721,10.740483313478784,0.0,0.0,0.0,0.0,0.0,48.77853662416796,40.08626094382745,0.0,0.0,0.0,0.0,0.0,3.970392797140461,162.72748202733058,0.0,0.0,0.0,0.0,0.0,205.45030232879506,49.77697045456436,0.0,0.0,0.0,0.0,0.0,41.09421082677527,67.95841407634425,0.0,0.0,0.0,0.0,0.0,111.55037783735904,72.37466291137459,0.0,0.0,0.0,0.0,0.0,0.959090209709002,85.46045683116482,0.0,0.0,0.0,0.0,0.0,106.64136682377801,153.29789922869614,0.0,0.0,0.0,0.0,0.0,253.588740531427,26.676160241448514,0.0,0.0,0.0,0.0,0.0,91.2438543514433,9.919872372236512,0.0,0.0,0.0,0.0,0.0,39.36860815080946,135.24672439394092,0.0,0.0,0.0,0.0,0.0,158.13572751788809,135.3574472055272,0.0,0.0,0.0,0.0,0.0,23.276971006943953,133.41877286816512,0.0,0.0,0.0,0.0,0.0,100.36805667511487,192.13362069661753,0.0,0.0,0.0,0.0,0.0,85.69332336034027
6,249.778315539885,185.6313733393308,0.0,0.0,0.0,0.0,0.0,2.7625341007474784,0.0,0.0,0.0,0.0,0.0,0.9242054504589071,4.1608082212077875,0.0,0.0,0.0,0.0,0.0,10.591112927575114,7.828960344626963,0.0,0.0,0.0,0.0,0.0,6.856190930776042,8.073709969497019,0.0,0.0,0.0,0.0,0.0,6.544162978649936,157.17652853532445,0.0,0.0,0.0,0.0,0.0,202.2508092149098,47.26940112602338,0.0,0.0,0.0,0.0,0.0,17.976083992343966,72.24315996743422,0.0,0.0,0.0,0.0,0.0,0.027434441407949105,59.31315949821084,0.0,0.0,0.0,0.0,0.0,42.84569293776152,82.87702590291455,0.0,0.0,0.0,0.0,0.0,73.45730946625245,127.36145672327581,0.0,0.0,0.0,0.0,0.0,271.14823598312734,26.735506806219796,0.0,0.0,0.0,0.0,0.0,235.1554260800924,10.497745932076883,0.0,0.0,0.0,0.0,0.0,21.965973551000257,116.32467434571537,0.0,0.0,0.0,0.0,0.0,95.59075664391253,165.04217847449632,0.0,0.0,0.0,0.0,0.0,64.67340696886741,129.37967551270512,0.0,0.0,0.0,0.0,0.0,152.89585402380635,132.29680101658758,0.0,0.0,0.0,0.0,0.0,61.79380255512906
7,479.37984571609314,148.151783405949,0.0,0.0,0.0,0.0,0.0,2.376415136864073,0.0,0.0,0.0,0.0,0.0,6.10703092587744,3.2124705505645412,0.0,0.0,0.0,0.0,0.0,14.1902482150817,8.250120511789689,0.0,0.0,0.0,0.0,0.0,10.238165621637274,9.68750810741382,0.0,0.0,0.0,0.0,0.0,1.3741270879276688,158.89513370156286,0.0,0.0,0.0,0.0,0.0,223.34128434557002,43.691881198031375,0.0,0.0,0.0,0.0,0.0,33.430430315190904,72.59481472419603,0.0,0.0,0.0,0.0,0.0,0.7513927197854436,53.79902610622779,0.0,0.0,0.0,0.0,0.0,154.87466215113542,80.26663539573583,0.0,0.0,0.0,0.0,0.0,76.00989309258952,111.47072545827284,0.0,0.0,0.0,0.0,0.0,103.27306307977956,30.284101051889994,0.0,0.0,0.0,0.0,0.0,93.28022913191907,13.922710982722961,0.0,0.0,0.0,0.0,0.0,16.130885297418274,105.20587310139034,0.0,0.0,0.0,0.0,0.0,16.539695444170288,141.2493839981355,0.0,0.0,0.0,0.0,0.0,43.672901282433585,119.45541438325809,0.0,0.0,0.0,0.0,0.0,119.87773107576265,108.52737578812855,0.0,0.0,0.0,0.0,0.0,18.12601319847043
8,0.06383878943545424,139.31911748145023,0.0,0.0,0.0,0.0,0.0,2.787371132272031,0.0,0.0,0.0,0.0,0.0,3.7100811025866434,3.289701558908955,0.0,0.0,0.0,0.0,0.0,4.414581658799952,6.20180337798568,0.0,0.0,0.0,0.0,0.0,7.512520439092511,6.287745486783325,0.0,0.0,0.0,0.0,0.0,1.3246475163151534,140.02076459475433,0.0,0.0,0.0,0.0,0.0,273.78592419435716,42.05816978292358,0.0,0.0,0.0,0.0,0.0,14.249289373038124,121.19799115848735,0.0,0.0,0.0,0.0,0.0,274.2688247633152,49.340180816470884,0.0,0.0,0.0,0.0,0.0,8.135380113954238,86.26332685015242,0.0,0.0,0.0,0.0,0.0,30.60577152339303,81.2133730018374,0.0,0.0,0.0,0.0,0.0,118.0118963078008,51.52768502148477,0.0,0.0,0.0,0.0,0.0,120.49264101004778,14.507769566656544,0.0,0.0,0.0,0.0,0.0,25.273966514399337,101.08075717435825,0.0,0.0,0.0,0.0,0.0,9.846178797878279,111.574088694013,0.0,0.0,0.0,0.0,0.0,73.56612001683774,101.31012441370798,0.0,0.0,0.0,0.0,0.0,166.174848423187,76.53194158824957,0.0,0.0,0.0,0.0,0.0,29.26658296302357
